k,cum_mean_std_all,cum_mean_std_mid
1,0.08408402,0.07587986
2,0.06617271,0.057137497
3,0.06285878,0.057326525
4,0.07123057,0.06715345
5,0.07248557,0.069486655
6,0.07062226,0.0669783
7,0.06787271,0.06381237
8,0.066747025,0.06294418
9,0.06645265,0.06277706
10,0.0652707,0.061596505
11,0.06376031,0.059852496
12,0.062061295,0.058256242
13,0.060324583,0.056303207
14,0.0589078,0.054723866
15,0.057641108,0.053544935
16,0.056523934,0.052403502
17,0.056160297,0.051934306
18,0.05591567,0.051423956
19,0.055652317,0.051030148
20,0.05458647,0.049912907
21,0.054397635,0.049924128
22,0.05395473,0.049405888
23,0.05343098,0.048888884
24,0.053183604,0.04874791
25,0.05261148,0.04809446
26,0.052497976,0.048231736
27,0.052145503,0.047867395
28,0.052094076,0.047493804
29,0.05179234,0.04720462
30,0.051192295,0.046519153
31,0.05117858,0.046651468
32,0.051132455,0.046706036
33,0.051015273,0.04667371
34,0.050853103,0.046540752
35,0.05049856,0.046168752
36,0.050464295,0.046229705
37,0.050337963,0.046160273
38,0.050701886,0.046688534
39,0.051937666,0.048159234
40,0.05247298,0.048735064
41,0.052530825,0.048961855
42,0.053051203,0.04960445
43,0.053191707,0.04973541
44,0.053333584,0.049846932
45,0.053546365,0.050011422
46,0.053555287,0.05003979
47,0.053382833,0.049914934
48,0.053472552,0.050107677
49,0.053723123,0.050495908
50,0.053919695,0.050678086
51,0.053810872,0.05059505
52,0.053850133,0.0506745
53,0.05381296,0.05067501
54,0.053631283,0.05053155
55,0.053559646,0.050563235
56,0.05343518,0.050513122
57,0.0533644,0.05041835
58,0.053354338,0.05045084
59,0.05408898,0.051420167
60,0.055690188,0.0532972
61,0.056620747,0.054363664
62,0.0573767,0.055262838
63,0.057673644,0.05557328
64,0.057878118,0.055725243
65,0.057923052,0.055784084
66,0.05788038,0.05573671
67,0.057694584,0.05550631
68,0.057718374,0.05564573
69,0.05770096,0.05555248
70,0.0576241,0.055467505
71,0.057543285,0.0553547
72,0.057492554,0.055219494
73,0.057320837,0.05500816
74,0.057320196,0.055057198
75,0.0573201,0.055059496
76,0.05729381,0.05498434
77,0.057232387,0.054862637
78,0.057108738,0.054686803
79,0.057039652,0.054648947
80,0.05684928,0.054411493
81,0.056802467,0.054374706
82,0.056675732,0.05428652
83,0.056535807,0.05412261
84,0.05632396,0.05389733
85,0.056226596,0.05382946
86,0.056356154,0.053973097
87,0.05643242,0.053958416
88,0.056380186,0.05385673
89,0.05636313,0.053835567
90,0.05637397,0.053800367
91,0.056379203,0.053749293
92,0.05634425,0.053701185
93,0.056317195,0.053713758
94,0.056290418,0.053732216
95,0.0562443,0.053713426
96,0.05617361,0.0536261
97,0.056092143,0.053569704
98,0.05591494,0.053350557
99,0.05576508,0.053154036
100,0.055591807,0.052933738
101,0.05553295,0.052905753
102,0.05552211,0.052869525
103,0.055518765,0.052874662
104,0.05546287,0.052843597
105,0.05522021,0.052553855
106,0.0549858,0.052278824
107,0.054752868,0.052020047
108,0.054645438,0.05192634
109,0.055606823,0.053145766
110,0.055622917,0.053204082
111,0.055684604,0.053268578
112,0.05589246,0.053441517
113,0.055868953,0.053413138
114,0.055892017,0.053387802
115,0.05585322,0.053305406
116,0.05576427,0.053163238
117,0.05577074,0.05311723
118,0.055674993,0.052997973
119,0.05571326,0.05307033
120,0.05574622,0.053108864
121,0.055664353,0.052990023
122,0.055738505,0.053087123
123,0.055815645,0.053177573
124,0.055842523,0.05319755
125,0.055785067,0.0531172
126,0.05579147,0.053116553
127,0.055724777,0.053033892
128,0.055696703,0.053007014
129,0.055715863,0.053044178
130,0.055736396,0.05310959
131,0.05575068,0.053145822
132,0.055819143,0.053259242
133,0.055841424,0.05329615
134,0.05585214,0.05333779
135,0.055810492,0.05332027
136,0.055840507,0.053371277
137,0.055925064,0.053494196
138,0.056024205,0.053600732
139,0.056389213,0.053891648
140,0.056476973,0.053937647
141,0.056573704,0.054028567
142,0.05667828,0.05408316
143,0.056706242,0.05406816
144,0.05668366,0.05402502
145,0.056640834,0.053954367
146,0.056628827,0.0539304
147,0.056616563,0.05392402
148,0.056730658,0.054073855
149,0.0567082,0.054027386
150,0.05663842,0.053940557
151,0.056563698,0.053858902
152,0.05647885,0.053770434
153,0.05651625,0.053838007
154,0.056549996,0.053882252
155,0.05652984,0.053848673
156,0.0565047,0.05379792
157,0.056484196,0.053748105
158,0.05641302,0.05364022
159,0.05635808,0.05357177
