step,entropy
0,
1,0.6911779
2,0.0005366322
3,0.72350055
4,0.10989998
5,0.013397073
6,8.327895e-06
7,1.0214117
8,0.08657424
9,1.5541601
10,1.4694911
11,1.2721431
12,0.25896832
13,0.22064415
14,1.1373162
15,1.1174102
16,0.43184704
17,0.57039577
18,1.3059462
19,0.45613948
20,1.9464424
21,0.5249977
22,0.6126536
23,0.5809861
24,0.018548746
25,0.00055707945
26,0.6444162
27,0.8567159
28,0.4424047
29,0.32170975
30,0.4644984
31,0.7637836
32,0.8754149
33,1.8810616
34,1.4808291
35,1.1820366
36,1.1191671
37,0.3228191
38,0.0023250405
39,0.6059122
40,1.6584424
41,1.1990213
42,1.112602
43,2.1882553
44,2.1047568
45,2.3783522
46,1.9084129
47,0.17361817
48,2.5981827
49,0.7560438
50,0.64995736
51,0.24737206
52,1.3023546
53,0.84796447
54,1.4203689
55,0.21610992
56,1.5024667
57,0.009341772
58,8.272493e-06
59,0.09989068
60,0.04272913
61,0.39777422
62,2.0135171
63,2.7553082e-05
64,0.047096375
65,0.38432658
66,0.00899519
67,0.78497607
68,0.20833787
69,2.1207361
70,0.07990136
71,1.4064407
72,0.3793952
73,1.6119232
74,0.9687753
75,0.26967034
76,0.8783078
77,0.109461054
78,1.8776278
79,1.1059897
80,0.00020303702
81,1.5753986
82,0.21748403
83,0.06504813
84,0.6191267
85,1.1329634
86,1.6284356
87,1.6992273
88,1.3090317
89,1.8275304
90,1.032401
91,0.37948927
92,0.0009159554
93,0.02387962
94,2.0862982
95,1.2227541
96,0.0071623535
97,0.7030937
98,1.8004835
