step,head_agreement
0,
1,0.23642956
2,0.14465839
3,0.1917358
4,0.17956935
5,0.27796277
6,0.34475476
7,0.22719207
8,0.28414798
9,0.24695168
10,0.27919644
11,0.30853385
12,0.2929274
13,0.24108684
14,0.4013847
15,0.29873452
16,0.31966573
17,0.3855648
18,0.25500566
19,0.25812972
20,0.28161243
21,0.26077616
22,0.296381
23,0.32180724
24,0.35595998
25,0.27306712
26,0.30812588
27,0.26524702
28,0.26734367
29,0.29983315
30,0.33343384
31,0.3111865
32,0.31145778
33,0.23414284
34,0.21750514
35,0.29337087
36,0.27659526
37,0.35981306
38,0.2183479
39,0.32702294
40,0.32689586
41,0.2577463
42,0.20291412
43,0.28763142
44,0.26134092
45,0.26245332
46,0.3378121
47,0.31672502
48,0.3237366
49,0.3776081
50,0.4001139
51,0.39486367
52,0.41360986
53,0.4336165
54,0.44809526
55,0.4410033
56,0.4662562
57,0.45971075
58,0.44595903
59,0.41133088
60,0.41388357
61,0.38540024
62,0.28142965
63,0.38057092
64,0.45793808
65,0.4536396
66,0.44493017
67,0.46402213
68,0.43991145
69,0.34219843
70,0.30084822
71,0.39307746
72,0.3776052
73,0.45368358
74,0.43111542
75,0.45593834
76,0.36866516
77,0.3514637
78,0.2363378
79,0.20208254
80,0.114319965
81,0.2743104
82,0.14966968
83,0.0983369
84,0.14968708
85,0.12465555
86,0.09190238
87,0.1339228
88,0.16348116
89,0.1004351
90,0.17726181
91,0.17267796
92,0.27490607
93,0.106838085
94,0.122372314
95,0.21532206
96,0.2608749
97,0.14917001
98,0.24608666
