0.083103724,0.09689928,0.107166894,0.09929118,0.119474,0.11283504,0.11849731,0.11923902,0.13215867,0.116988555,0.13708095,0.11228239,0.11986438,0.12584497,0.1262512,0.13559505,0.13705507,0.11935475,0.106807455,0.10088698,0.10869382,0.13044599,0.12306185,0.1210712,0.10284356,0.11692275,0.12247132,0.089465536,0.11430191,0.12845904,0.14956589,0.1137929,0.11562929,0.13544808,0.13889946,0.1420162,0.14882673,0.18033414,0.15733139,0.1210269,0.13324809,0.16443881,0.18344404,0.14994593,0.14048764,0.13119316,0.100403495,0.10443799,0.12925741,0.13659678,0.14911182,0.11654863,0.12268645,0.15697712,0.13773516,0.13917845,0.14375916,0.14578511,0.13674611,0.18285838,0.13301174,0.14125142,0.15042901,0.16501072,0.13540204,0.12842701,0.16035746,0.151194,0.14329375,0.146823,0.12790711,0.10174765,0.14202525,0.14839743,0.13712026,0.123171575,0.11798791,0.113582015,0.16532896,0.15068935,0.15783542,0.13357173,0.15182422,0.16408107,0.15817143,0.1556307,0.16130792,0.13916276,0.11664681,0.11261936,0.1274811,0.12419706,0.15130529,0.15297662,0.20182809,0.14361209,0.1460164,0.19411217,0.15246688,0.09557477,0.13466954,0.1217562,0.14243418,0.14646772,0.12295374,0.12251606,0.11551987,0.105126485,0.09331321,0.10428474,0.124599695,0.1256505,0.13299032,0.14987493,0.18741442,0.11915823,0.14483584,0.1317017,0.12586772,0.14414796,0.13138232,0.12762548,0.14698504,0.11566355,0.11046354,0.116713144,0.11024621,0.10314329
0.13925709,0.14388007,0.14279893,0.120095745,0.12807822,0.52612156,0.10343573,0.118826136,0.1975701,0.18223855,0.1502007,0.14833455,0.14411889,0.18684247,0.20591652,0.16598873,0.16425468,0.15565237,0.15227093,0.10039351,0.11734915,0.14771669,0.11803669,0.13981393,0.12498436,0.15497775,0.1549211,0.1097375,0.14292234,0.15067992,0.09890122,0.102202065,0.14162895,0.1377146,0.14934425,0.13900413,0.15583284,0.1974684,0.18810736,0.17888577,0.12939401,0.23965797,0.15570047,0.1978236,0.21047226,0.19098581,0.16879119,0.10173223,0.16088328,0.13637434,0.16176729,0.15124436,0.16721347,0.18438774,0.20963389,0.19438744,0.16668576,0.18844157,0.18447617,0.16396306,0.43225127,0.12725404,0.117612116,0.15325028,0.13769457,0.14629227,0.14712092,0.17217535,0.16067974,0.14851204,0.14740153,0.12418476,0.1398996,0.14500874,0.2004873,0.15712951,0.1480201,0.13220702,0.17827006,0.14117585,0.17334908,0.20021911,0.1513887,0.14238225,0.14404015,0.17331554,0.25142094,0.17567414,0.18980342,0.1338183,0.19406913,0.17404602,0.13942313,0.15879399,0.15687995,0.16163275,0.19603199,0.17546597,0.208008,0.14004928,0.14079817,0.20155312,0.12519124,0.12670186,0.10942583,0.13036178,0.118250504,0.15207332,0.14662164,0.14371413,0.1637268,0.15947038,0.13443725,0.13691367,0.18089603,0.20364136,0.16626704,0.18921576,0.17797744,0.16796094,0.141651,0.1438218,0.15265308,0.13573669,0.12261715,0.12052684,0.11716046,0.13451643
0.09713441,0.1288123,0.10381033,0.10825542,0.11992205,0.17506652,0.119863756,0.12764783,0.1520885,0.11621366,0.13270058,0.118787386,0.10858801,0.11001845,0.103532076,0.14732565,0.120285474,0.13432354,0.11188783,0.0853582,0.12723696,0.14862438,0.14554694,0.13750154,0.1274886,0.121421866,0.14019413,0.10919714,0.09418042,0.21926944,0.121730134,0.11862984,0.10538672,0.12046486,0.15524033,0.22579263,0.19982235,0.21558984,0.17099853,0.18525481,0.12236891,0.13990787,0.14869432,0.11745677,0.12572509,0.14876637,0.12051169,0.12232869,0.1351615,0.12052468,0.12791945,0.117319345,0.12748031,0.14169896,0.14451659,0.1339776,0.13543366,0.114372365,0.13254876,0.14504927,0.2967403,0.13600852,0.13384531,0.13468024,0.13764283,0.14025603,0.22565693,0.18199536,0.16370825,0.16583072,0.13084663,0.115211286,0.15753408,0.14348665,0.13301815,0.14870808,0.1352565,0.1250745,0.13838276,0.16196157,0.17294334,0.123617835,0.14710969,0.1847327,0.24413434,0.20132886,0.23386663,0.15042926,0.221595,0.10304272,0.13137166,0.17502695,0.13400343,0.13284117,0.17108862,0.11740322,0.14206946,0.16233262,0.17301966,0.119253315,0.13877422,0.11610707,0.12465757,0.1455499,0.12896731,0.12752877,0.1094358,0.104532234,0.090383686,0.09769938,0.11696349,0.13887395,0.1451893,0.18730496,0.17776863,0.1059049,0.11551636,0.14463004,0.13773124,0.13795304,0.14127879,0.12986399,0.12569755,0.10340016,0.10690546,0.10295551,0.11565479,0.12285433
0.12304038,0.12149367,0.11183189,0.12048737,0.11799722,0.2110679,0.12991063,0.11232052,0.13023473,0.11322046,0.12747316,0.14985143,0.14787702,0.14792047,0.12814417,0.17765436,0.125992,0.13762839,0.122272834,0.08666151,0.10711061,0.12677011,0.106954314,0.09933819,0.081671104,0.10862279,0.108799845,0.087751,0.10924073,0.15371583,0.12367433,0.123916544,0.095021605,0.119642496,0.15963271,0.16637723,0.18528971,0.17915046,0.16827348,0.2245846,0.18731582,0.19076885,0.19839905,0.19720939,0.14602374,0.17533061,0.13428056,0.10795846,0.1320802,0.19599003,0.22427262,0.18547137,0.2442884,0.21224841,0.24642448,0.24243271,0.15840834,0.15801966,0.15661496,0.13565555,0.21059985,0.1313352,0.14658423,0.169342,0.17187086,0.10722146,0.11890226,0.12713355,0.13102661,0.1340663,0.10777796,0.086926825,0.11432944,0.18799907,0.1417407,0.16991661,0.14808722,0.11754862,0.14723592,0.13209102,0.12560318,0.103218414,0.11961824,0.15914351,0.14774548,0.16524984,0.20364468,0.1411895,0.12759548,0.11344873,0.11716973,0.2123176,0.19223316,0.14352989,0.23883885,0.18634298,0.14629576,0.17447878,0.17791675,0.10109898,0.1271612,0.10985365,0.10439688,0.12933616,0.10698641,0.12601878,0.10499293,0.1320503,0.121787496,0.11959163,0.10043301,0.11883855,0.20203865,0.2120937,0.28805923,0.17609109,0.15397301,0.15211058,0.14903359,0.24857728,0.18598816,0.15847969,0.13176851,0.15336652,0.11922669,0.12930742,0.105191685,0.12013851
0.26632223,0.29309434,0.16927582,0.20806493,0.19209482,0.5983308,0.1557774,0.16923867,0.2076574,0.19397826,0.25112006,0.20277612,0.21541776,0.22949554,0.22058858,0.23876643,0.22082807,0.19742861,0.21321197,0.14706102,0.20623617,0.22789516,0.21365348,0.20116897,0.16843726,0.20580517,0.19049549,0.18761075,0.16327481,0.21649393,0.20115817,0.24092898,0.19465189,0.3086095,0.222903,0.20459867,0.18756868,0.22068225,0.18442255,0.222778,0.22163194,0.246831,0.24756621,0.21795522,0.19924752,0.20204386,0.17020038,0.16123708,0.2399883,0.18675296,0.23815128,0.18903995,0.1967864,0.28304437,0.26979396,0.27640817,0.2633671,0.25458062,0.25017172,0.21569644,0.46144557,0.15978643,0.16110414,0.20303161,0.24440685,0.31175303,0.2880592,0.37805194,0.23493417,0.23706442,0.2255379,0.18776126,0.30989882,0.27788985,0.26093635,0.23700532,0.29458115,0.19244759,0.29143423,0.2379089,0.29556584,0.22028755,0.30318558,0.26384783,0.22972889,0.23395738,0.31772515,0.20416069,0.25034082,0.19508372,0.19075076,0.28130826,0.31206572,0.24669068,0.37170815,0.22662227,0.28197384,0.24711078,0.25238284,0.18497731,0.21976829,0.22020404,0.24791892,0.31399548,0.23476489,0.23213021,0.21840942,0.20307873,0.15309641,0.20898111,0.21580446,0.28682148,0.22806767,0.19561706,0.2810545,0.20800738,0.21405812,0.21059385,0.18906821,0.2843608,0.19886437,0.20142396,0.17256261,0.17960277,0.16373014,0.16942824,0.15428987,0.17614144
0.22108571,0.12852284,0.149053,0.25186375,0.14797184,0.4261658,0.13522628,0.14557055,0.31596127,0.15819776,0.13986337,0.14382471,0.12232904,0.22194189,0.1992422,0.14535962,0.23065609,0.21528426,0.21576144,0.10412877,0.11276986,0.12814379,0.11425739,0.12841256,0.08643221,0.14548743,0.13397196,0.14021906,0.17452861,0.17799039,0.11549063,0.15614617,0.13213451,0.16529693,0.15319413,0.16983488,0.13311458,0.18617538,0.17416263,0.2530186,0.12104885,0.19125374,0.12873535,0.17441054,0.1327931,0.1840578,0.17722557,0.16353612,0.18905255,0.12553604,0.15880178,0.14784062,0.147653,0.28796625,0.6741366,0.7072681,0.5039856,0.3569931,0.3042,0.28203216,0.29726258,0.22511202,0.19100021,0.20923044,0.24053244,0.17691669,0.24063912,0.38630074,0.27130312,0.22551686,0.139779,0.11671082,0.13311723,0.15103455,0.17858073,0.20240523,0.36756885,0.26747245,0.2809168,0.15657386,0.29376012,0.1483171,0.29332688,0.20628624,0.22778824,0.2577051,0.30117485,0.18093278,0.2613552,0.14182672,0.17341426,0.51555103,0.39049286,0.17546774,0.2281708,0.18900152,0.20398913,0.2715132,0.20812958,0.15109378,0.21210222,0.1928148,0.13990477,0.10939551,0.11348551,0.121271126,0.125542,0.13365927,0.12058456,0.12881745,0.14020017,0.2181493,0.13579008,0.17365244,0.20465705,0.17185116,0.16718581,0.19563554,0.20018901,0.39244786,0.15973063,0.15198216,0.18786295,0.14346465,0.11185609,0.14710587,0.11450922,0.13628198
0.14456406,0.1509064,0.24573089,0.15469787,0.115782976,0.25183132,0.12136926,0.111240484,0.13397585,0.18748583,0.22075118,0.1814632,0.14954816,0.18216096,0.2164096,0.17552748,0.19086118,0.19314349,0.12683482,0.12089572,0.1627761,0.20008156,0.16938339,0.18480913,0.12494544,0.11954413,0.13531083,0.13152921,0.17748764,0.11997876,0.12560071,0.14553154,0.1636717,0.19206408,0.17921792,0.16505843,0.18529227,0.17072399,0.17778732,0.19621752,0.19900553,0.21522394,0.17054418,0.18631148,0.22293775,0.18830958,0.16456869,0.110049956,0.14457805,0.12377545,0.13052845,0.18033989,0.16043238,0.1530365,0.175664,0.17417993,0.1357633,0.19873181,0.12566803,0.12467462,0.21221785,0.15132084,0.15205997,0.15599562,0.23378113,0.18798518,0.18484844,0.19977288,0.27337348,0.23246633,0.22841948,0.16845803,0.15839234,0.1896328,0.21175973,0.22015224,0.163519,0.14701436,0.33084336,0.17461903,0.15713583,0.18174091,0.17427392,0.160602,0.15727884,0.18062219,0.20636111,0.26131338,0.14863047,0.17404929,0.19240266,0.21335131,0.2562102,0.25329262,0.24722627,0.19665949,0.26480258,0.23769303,0.27823377,0.13661312,0.14536154,0.18529922,0.13437353,0.14401156,0.15190688,0.14387186,0.12069128,0.15905648,0.16444111,0.18144104,0.18604887,0.15018262,0.18240976,0.20836803,0.21431844,0.23546003,0.22901201,0.2062233,0.20803809,0.2380768,0.23495696,0.20161387,0.26891702,0.24430507,0.24249622,0.16033515,0.15337478,0.15093346
0.17019874,0.17744774,0.13549839,0.17457263,0.17769827,0.5493514,0.17166823,0.18215449,0.16771884,0.13552271,0.15897515,0.1568526,0.1603121,0.16766347,0.18021205,0.19686468,0.2312525,0.1979191,0.18838376,0.15372445,0.08531418,0.19790992,0.16334735,0.16606541,0.13652359,0.15395093,0.15237795,0.17601983,0.09086364,0.13748288,0.1511902,0.088217504,0.13587137,0.20709017,0.22814505,0.15479156,0.15441898,0.16317834,0.14236811,0.19199352,0.22113192,0.19295785,0.20006332,0.16416049,0.1762241,0.16904028,0.1629727,0.14209934,0.1637607,0.17429273,0.20510502,0.14985119,0.1490147,0.20462699,0.24273296,0.15140027,0.15810119,0.19428776,0.19064361,0.21793088,0.32646027,0.13448337,0.1268574,0.15222467,0.1606433,0.13292451,0.1982057,0.12598084,0.2311978,0.18899512,0.21809378,0.16648795,0.17310053,0.24406521,0.17898108,0.16902494,0.2054974,0.16076703,0.32543242,0.23697834,0.28033245,0.20756221,0.2480189,0.24386656,0.17462675,0.17444347,0.17174232,0.1413933,0.14619665,0.14951867,0.16967809,0.24088213,0.33769628,0.18912677,0.2443718,0.1805803,0.2181146,0.18615517,0.17334004,0.19700266,0.22788401,0.35852528,0.38265803,0.32374033,0.21210393,0.2657356,0.2677388,0.15341213,0.13279071,0.13061644,0.14633542,0.18481417,0.21593308,0.1873629,0.26927888,0.19065624,0.20092545,0.24981344,0.22382392,0.25700313,0.20218587,0.16388465,0.16637522,0.17076059,0.15840799,0.15131989,0.13056515,0.19497617
0.13569336,0.15312497,0.12611458,0.10846068,0.11567491,0.18559653,0.11720631,0.12148509,0.14450328,0.12374737,0.1431682,0.13106366,0.13002864,0.12583898,0.11952694,0.13870901,0.13070226,0.12241413,0.10985949,0.07378079,0.11192635,0.1457636,0.13303573,0.1388057,0.12007773,0.11028882,0.12210932,0.08710091,0.11387288,0.2114231,0.08478612,0.112161756,0.12470815,0.1526662,0.15004152,0.1767281,0.10719499,0.12768984,0.12010585,0.14899734,0.12156472,0.109114274,0.11122105,0.10937097,0.10782067,0.13458665,0.112067856,0.07909663,0.086326785,0.0963145,0.11098401,0.123514615,0.110998236,0.12214302,0.13133648,0.1214481,0.13065886,0.16538456,0.11486853,0.14937733,0.24672186,0.12892015,0.11562513,0.09427544,0.096714556,0.11843203,0.10479055,0.1384953,0.16967805,0.16225484,0.13458908,0.13535048,0.1028278,0.110121146,0.118700005,0.1325645,0.14629231,0.11570583,0.14890216,0.14038958,0.16526958,0.13958158,0.15579164,0.1820609,0.1728065,0.12681592,0.13251555,0.14061566,0.2181998,0.1223434,0.11901128,0.1741661,0.16425395,0.113494374,0.13980004,0.10841457,0.11989189,0.13970488,0.1467087,0.1043748,0.086624786,0.1297622,0.106944494,0.10340792,0.13956848,0.13888702,0.14728846,0.11492425,0.119051024,0.10778204,0.114790104,0.12710702,0.094057776,0.14084896,0.12570824,0.10815936,0.12622938,0.12801653,0.11408447,0.12543955,0.13338932,0.1122039,0.12957573,0.127902,0.123958796,0.10144814,0.104814045,0.110499054
0.23379993,0.14844538,0.095731564,0.13343543,0.11642946,0.15088496,0.09683009,0.09448801,0.096733786,0.1069058,0.11840266,0.11074817,0.10693815,0.11015838,0.1100682,0.12516671,0.10779388,0.1040447,0.1573783,0.13078436,0.1389713,0.11290749,0.11148947,0.1039894,0.102711454,0.11050388,0.10242464,0.13724875,0.09981113,0.2844592,0.12141285,0.12756507,0.106157266,0.14115301,0.1275869,0.13542734,0.09820986,0.106575936,0.08178263,0.11864619,0.11604099,0.12185355,0.12376148,0.09698629,0.12553686,0.101327986,0.14874603,0.111913934,0.09726661,0.09389113,0.10154421,0.09851766,0.08594224,0.114467464,0.098304525,0.10082758,0.11377288,0.111703314,0.12189509,0.3016811,0.2404824,0.12660831,0.13821852,0.110669024,0.12869069,0.092747435,0.11428571,0.10150876,0.11287015,0.11500234,0.10116473,0.077461965,0.10128118,0.1239985,0.114946276,0.114163294,0.17722547,0.12618354,0.13489398,0.13337001,0.11758123,0.10166038,0.12526438,0.13154902,0.12962888,0.09565224,0.1036318,0.08802332,0.30854946,0.1068425,0.11047289,0.15335082,0.13586122,0.104051284,0.11453848,0.09058262,0.12975527,0.101632155,0.08574974,0.1717115,0.16661344,0.11446936,0.13238473,0.11063223,0.120611265,0.11866305,0.10296031,0.13202517,0.093576886,0.12618674,0.10117578,0.1235879,0.12535429,0.13123314,0.11294844,0.1014192,0.08633138,0.09224395,0.1035683,0.16516025,0.1649612,0.1094285,0.12392172,0.11442185,0.10765084,0.10450948,0.09327212,0.21690336
