0.084553085,0.06493719,0.023637872,0.023435818,0.03168237,0.048275888,0.040965457,0.018670045,0.037142318,0.031211972,0.038009033,0.023895612,0.013360305,0.021594953,0.047335424,0.04314445,0.052029166,0.037822034,0.03192381,0.033570312,0.029110612,0.033394862,0.05746425,0.049604982,0.059032172,0.03884044,0.02142744,0.028126325,0.014249037,0.013196482,0.013208399,0.007805911,0.008739044,0.016733853,0.008343101,0.011782978,0.019000845,0.006224085,0.005079237,0.008626192,0.02731853,0.027649447,0.028076872,0.013845227,0.011097619,0.0065088538,0.007836823,0.01932282,0.00862077,0.006199678,0.00908205,0.014748806,0.018093603,0.0039995173,0.006594674,0.01562987,0.0073973793,0.0065547507,0.03170428,0.013012165,0.02032651,0.029120294,0.02224582,0.011205762,0.0056982716,0.00797297,0.009028022,0.026612887,0.0059394087,0.007005746,0.011089661,0.007697447,0.0114136785,0.006280597,0.014598177,0.019539606,0.014802141,0.025373917,0.022988942,0.008753154,0.006765082,0.00830358,0.0047623655,0.0050076884,0.0113027925,0.014470004,0.019706767,0.009979645,0.0050187223,0.016869146,0.01548758,0.02880937,0.031680644,0.02885804,0.0244241,0.016368562,0.037157856,0.028001739,0.023390582,0.02316466,0.05214466,0.041883696,0.0157526,0.018115249,0.0077982047,0.0075362623,0.21840452,0.0077171815,0.020623071,0.017678099,0.013125266,0.012482414,0.018201303,0.033671852,0.03933765,0.012235033,0.017264713,0.0054931487,0.008823494,0.012937415,0.0098923445,0.007532178,0.0059472253,0.019317426,0.06698404,0.022370188,0.013374161,0.029288096,0.06287071,0.04559328,0.021818861,0.022304362,0.028297935,0.0102493465,0.011621951,0.006574798,0.010374314,0.018755762,0.03089144,0.02854751,0.018868702,0.028404593,0.05354711,0.028621932,0.04213337,0.053126723,0.018089974,0.0087356735,0.019624064,0.02294175,0.011806852,0.0141140865,0.010736773,0.07119556
0.25193626,0.1088877,0.10294885,0.05844261,0.094659634,0.068917654,0.1280943,0.04245794,0.25954586,0.11276618,0.10430821,0.049613018,0.017950589,0.039750285,0.12522203,0.08993904,0.12768118,0.07341833,0.064168654,0.04369429,0.0667691,0.02701068,0.10936454,0.1608317,0.10375448,0.09940191,0.023257194,0.13196576,0.06425727,0.013271889,0.012205977,0.006052136,0.006043686,0.02721598,0.006793713,0.010277359,0.008492556,0.011354677,0.004016587,0.0028512222,0.024176467,0.025696212,0.104895614,0.010560108,0.03283216,0.012324638,0.008322023,0.024682391,0.006943751,0.0035170645,0.0055599744,0.008377766,0.00824806,0.0044548647,0.0058686924,0.009949858,0.007057374,0.0048956955,0.073516384,0.018718433,0.045544717,0.07043888,0.10048334,0.047291197,0.019578246,0.009236898,0.021003027,0.0120494,0.0070798537,0.009621372,0.03737902,0.014305324,0.017047567,0.008396179,0.011441452,0.027685007,0.014820256,0.043900535,0.020055296,0.035298284,0.007418158,0.008408868,0.0043180236,0.006374186,0.008272158,0.007803018,0.01309668,0.023563262,0.008741575,0.012008296,0.018364307,0.017180426,0.023729403,0.031024246,0.020752443,0.031166637,0.07696359,0.017384628,0.017882379,0.031892393,0.08014801,0.050124764,0.032685857,0.025397865,0.009540691,0.018120635,0.12375249,0.010908312,0.037044264,0.022110667,0.020121664,0.02679858,0.02218958,0.074680336,0.029481376,0.08510299,0.053695437,0.020825753,0.027560215,0.048553746,0.02313398,0.02191473,0.040337063,0.022599807,0.009770488,0.015889393,0.014003976,0.07388732,0.100667216,0.098063394,0.02721884,0.009062597,0.026786417,0.010140402,0.012214382,0.0071394164,0.008137346,0.012662785,0.03205991,0.07423658,0.03460047,0.041779477,0.03494622,0.030757997,0.081478864,0.029531,0.036386684,0.01582852,0.027515477,0.011405189,0.0418761,0.025583243,0.016328445,0.031552475
0.044457495,0.01379008,0.002964591,0.003592866,0.016633421,0.0099879885,0.00656479,0.0036313871,0.017830888,0.01997211,0.019773921,0.009520322,0.0021191838,0.0039571,0.010513034,0.018011589,0.060023323,0.02701843,0.047400903,0.02716667,0.009725783,0.009794661,0.012113341,0.00706173,0.013725098,0.0058271727,0.0013243355,0.024029376,0.0027182493,0.0039482433,0.0036636891,0.0015509651,0.0017707123,0.0021232697,0.0023051687,0.0037092187,0.0015591175,0.0034432767,0.0017764178,0.00088331965,0.0018669898,0.0029984284,0.0054514343,0.00038488643,0.0021576323,0.0028188191,0.0017397123,0.003593833,0.0012424387,0.0010232265,0.0010753992,0.0024598937,0.002594341,0.0017224767,0.00088561175,0.0022329774,0.001809575,0.0011532585,0.0062511843,0.020447245,0.010720717,0.0010029115,0.004242364,0.005589823,0.0046087634,0.0018247166,0.004931114,0.0016596467,0.001083297,0.001372004,0.0035785579,0.0039295936,0.0023475157,0.0007758835,0.0012621477,0.0013606803,0.0029502476,0.012489172,0.00042111278,0.0027394053,0.0015579113,0.0015081662,0.000714151,0.00093978486,0.0013036666,0.0022992147,0.0007551451,0.0019292006,0.0007697047,0.0010220797,0.0010642199,0.0047620623,0.02351916,0.008965301,0.011466547,0.028957566,0.010714676,0.0033052007,0.0045507033,0.015385654,0.004923424,0.0018040338,0.0019701687,0.0029118357,0.0017812672,0.0016723846,0.09054808,0.0016834863,0.0023636045,0.0026068208,0.0015575138,0.0037694962,0.0041298238,0.011978229,0.0009546776,0.0036479498,0.0022298747,0.0015006625,0.0013229519,0.0034303642,0.0018421874,0.0038435722,0.0022700087,0.0013269457,0.012637214,0.018223545,0.022457704,0.03142559,0.0021118275,0.0046666963,0.004878274,0.0013319047,0.0039958376,0.00352281,0.0029444061,0.0025062547,0.0020233647,0.0020348495,0.0026639304,0.0046294527,0.005509427,0.00189622,0.008445978,0.011127834,0.009668003,0.0010388675,0.005867378,0.0021534455,0.0076415846,0.00068638753,0.0034001607,0.0038217853,0.00346785,0.019316966
0.20379889,0.045413572,0.015968954,0.028021334,0.03243747,0.03957348,0.02645567,0.013433223,0.046273228,0.0392702,0.041835193,0.018559117,0.010153921,0.01902687,0.043572895,0.039347295,0.09632175,0.045939807,0.043190353,0.026067747,0.026075976,0.026162978,0.038366735,0.031412445,0.0379812,0.020843156,0.011175763,0.035004713,0.023956506,0.014012376,0.012738237,0.0059893467,0.0073053697,0.009394812,0.0063258056,0.009214011,0.006662712,0.0075266017,0.005449261,0.005893928,0.007140108,0.008542874,0.024872161,0.0041150423,0.0124053545,0.008623617,0.0051419036,0.012889076,0.009212443,0.003207442,0.004208122,0.007478749,0.008913146,0.0028405553,0.0031793474,0.008304234,0.008140324,0.004735223,0.021824943,0.010700992,0.016775815,0.011808812,0.017173192,0.018140689,0.009571322,0.007874801,0.0068721045,0.005931765,0.004721437,0.007826761,0.013417305,0.010945317,0.008429328,0.0065969233,0.0054887934,0.0049949186,0.003368687,0.031192532,0.004125342,0.01720525,0.0042740074,0.0062243603,0.002151232,0.0025734066,0.003066166,0.005723,0.0044757416,0.0072442926,0.0048311045,0.004355164,0.0037930792,0.015756477,0.016095648,0.015590951,0.012517272,0.021845834,0.03927412,0.023173546,0.030122021,0.018013649,0.024059908,0.013128105,0.014253647,0.021111092,0.005052081,0.008110495,0.2006083,0.0066145146,0.016776565,0.016147094,0.010517042,0.013001564,0.014119614,0.06708903,0.009160731,0.031154595,0.024288686,0.010262821,0.011229951,0.0155446455,0.013857342,0.01592982,0.0117935315,0.010067123,0.027038792,0.0076558753,0.0072675957,0.029701967,0.019543454,0.028495373,0.03449556,0.02084015,0.018038709,0.009201386,0.011095643,0.010239541,0.012798631,0.002534957,0.01486212,0.028636724,0.008128685,0.0083566075,0.025625192,0.022992793,0.058758326,0.012603854,0.04344394,0.017645726,0.019135397,0.008702155,0.021459782,0.021802543,0.014077797,0.03585822
0.055871766,0.0414477,0.06588144,0.032526195,0.037198313,0.023234816,0.059856426,0.018731615,0.030577252,0.021706585,0.021978863,0.017502053,0.004040637,0.008458029,0.034250986,0.018448038,0.03145988,0.013957952,0.009644718,0.011384673,0.025710715,0.01016425,0.008086698,0.022118632,0.015019302,0.019042458,0.011386684,0.017161256,0.009250785,0.016536055,0.010791441,0.007136985,0.011498034,0.0111979125,0.008224208,0.007876097,0.0051398342,0.005073215,0.0071148463,0.011212292,0.007333217,0.0150022525,0.024528246,0.010626679,0.01551731,0.016119983,0.017525954,0.011064477,0.030813469,0.0073938356,0.0120893065,0.028865436,0.0068997727,0.0045341128,0.007373736,0.008794417,0.008369338,0.019459205,0.033719447,0.01721006,0.021956695,0.013660831,0.011299497,0.0077765244,0.005712309,0.013361072,0.010283673,0.003920048,0.0029374058,0.008092163,0.014710142,0.01847563,0.009011932,0.005267799,0.009092761,0.0072930893,0.005284038,0.0118726045,0.008618147,0.014166931,0.0044805882,0.0064347475,0.0018532834,0.002079659,0.005793628,0.015504052,0.0046619084,0.0044085216,0.010099502,0.010331964,0.011134223,0.024790172,0.01264182,0.019000318,0.021968966,0.0045245755,0.010034121,0.010751207,0.014852688,0.024917915,0.020102078,0.008936251,0.009524118,0.016175583,0.005508308,0.0042288415,0.055638824,0.010057641,0.021228183,0.022512455,0.01899229,0.015626825,0.012744941,0.02147923,0.0167741,0.012190487,0.014076275,0.007172546,0.009416314,0.006248895,0.0077296197,0.006678915,0.007022911,0.018520996,0.0559109,0.012742432,0.013736918,0.03583094,0.015154525,0.014353672,0.042071015,0.023404371,0.021118147,0.0039982353,0.0057184836,0.0053461287,0.015052897,0.017772982,0.017165035,0.020575475,0.014385651,0.029220536,0.08112951,0.026794873,0.02797432,0.0089901285,0.033195663,0.023573088,0.013002259,0.021715952,0.027147548,0.006001209,0.026222361,0.10298687
0.022794353,0.00764242,0.017734502,0.013658307,0.01673269,0.013090073,0.04796491,0.00843081,0.013807692,0.008245917,0.013386246,0.011338196,0.008441045,0.016175643,0.013205447,0.007934178,0.009493365,0.008915448,0.008810305,0.0057198694,0.010802083,0.010203858,0.013045919,0.032803144,0.0036320256,0.008575331,0.007626577,0.013556204,0.016640952,0.020590877,0.007834923,0.006947943,0.012648802,0.006524911,0.012520517,0.0072644367,0.007224111,0.00833979,0.011953331,0.009693039,0.0059292554,0.011328069,0.018501943,0.011793071,0.012607247,0.020466939,0.012085622,0.009280236,0.02305803,0.0058418396,0.010959935,0.018699104,0.00840702,0.0074094287,0.004463513,0.012147445,0.017128525,0.008161739,0.0076006334,0.0035397462,0.010672459,0.00791047,0.0090777455,0.009849046,0.017721144,0.010878295,0.0073291794,0.0035990942,0.0048448797,0.012849296,0.008298353,0.009174195,0.007610979,0.008352917,0.0051608295,0.0040131444,0.0050980616,0.012330566,0.006984012,0.013573032,0.004647833,0.0066457842,0.005144216,0.0041736346,0.005366302,0.008913424,0.0073869186,0.004101708,0.0078054983,0.006700294,0.004799304,0.0033414895,0.0025963776,0.0041981335,0.0032332162,0.0046214405,0.012999672,0.035560675,0.03623899,0.007040742,0.012117229,0.0114836935,0.03292058,0.032371037,0.014783691,0.013107015,0.017611232,0.019383842,0.024208019,0.02176763,0.02239309,0.021274587,0.011269518,0.022544859,0.012676253,0.025318623,0.029641474,0.010996953,0.015165459,0.01359645,0.015169267,0.027821943,0.015030099,0.011693467,0.011388542,0.003438685,0.005298328,0.018648965,0.008398847,0.014101582,0.056919876,0.03374767,0.055470213,0.01361114,0.025259469,0.03615309,0.034801923,0.014767802,0.016024256,0.02644624,0.029526155,0.021198055,0.06192394,0.034478705,0.038706373,0.01157171,0.032409843,0.02789359,0.023954667,0.027536562,0.047072858,0.030655103,0.039420158,0.025700325
0.051829733,0.019420058,0.022239324,0.014345822,0.023363981,0.021883612,0.032763727,0.010479038,0.030871503,0.019968797,0.034171283,0.04084721,0.012692687,0.033005606,0.030854682,0.020899402,0.023637025,0.023088107,0.01974603,0.018705545,0.013301015,0.013399246,0.025868835,0.037137832,0.022353876,0.01659572,0.013496379,0.02981149,0.023998886,0.033352826,0.018044703,0.011102192,0.013110607,0.0149194095,0.017313125,0.010446787,0.017963888,0.02737601,0.020286191,0.020444883,0.023633162,0.026002891,0.02767295,0.012925164,0.026779141,0.017280161,0.011313191,0.020358782,0.026745072,0.014357295,0.012406489,0.02295146,0.020442344,0.010467091,0.007212718,0.030819759,0.018807912,0.026579656,0.017502515,0.020745663,0.027423691,0.014097249,0.023931358,0.025037447,0.020515608,0.026910555,0.02270925,0.011876174,0.008419884,0.012772115,0.022161918,0.025164757,0.015670363,0.010315948,0.01482389,0.015765067,0.020611297,0.021762565,0.014350053,0.023184588,0.009325961,0.0079497155,0.0074358,0.0058466154,0.021429125,0.012809232,0.01736284,0.010295389,0.012388239,0.022627791,0.021153491,0.017551014,0.027571924,0.02225795,0.02554134,0.01938399,0.04194623,0.043514386,0.055025283,0.024486117,0.0332689,0.021418419,0.04659888,0.048653923,0.028259745,0.03349846,0.03191867,0.024070047,0.09067188,0.04519138,0.04541057,0.034767326,0.028704492,0.026297778,0.022528075,0.042460714,0.04895188,0.026497828,0.022517085,0.023917038,0.05304109,0.04543112,0.030343805,0.041020755,0.033028964,0.03968174,0.039231308,0.051239755,0.026226213,0.033508494,0.08214115,0.041410856,0.05633282,0.01685007,0.0235458,0.027924767,0.038085,0.023569359,0.016419636,0.023347678,0.031558923,0.03903614,0.094943084,0.05935089,0.04739427,0.01910946,0.076750584,0.041502427,0.03547685,0.024425587,0.052537363,0.024490017,0.04872794,0.072537154
0.015344626,0.005873197,0.028688382,0.017687837,0.014829097,0.009652679,0.023744978,0.005403737,0.019885983,0.010942442,0.008398104,0.006421882,0.005103032,0.0061886557,0.008684061,0.0054183425,0.02556527,0.0089737205,0.0130540915,0.017291699,0.021085218,0.010502165,0.023019623,0.020480897,0.012279874,0.0064830906,0.0048311846,0.015744679,0.027188426,0.01660556,0.013413968,0.007620981,0.013260084,0.011498893,0.0075175986,0.010616203,0.005849943,0.006008679,0.0051656803,0.0077057392,0.00636332,0.004572041,0.0057577495,0.0019901984,0.0054207053,0.0073235957,0.006735333,0.009219915,0.019153139,0.0051667322,0.008050985,0.008928594,0.01169218,0.003932451,0.003002306,0.008958965,0.007218196,0.008156285,0.011396946,0.009646767,0.01634924,0.003973009,0.006199993,0.00858144,0.004287612,0.0062349546,0.0025384994,0.0057677203,0.0031760237,0.0072427574,0.013978222,0.014288114,0.0075966422,0.006114414,0.005082084,0.0028494236,0.0022299294,0.0064060586,0.0015121644,0.005630277,0.0023905,0.0022153032,0.0017979377,0.0015444031,0.0036530865,0.003988607,0.0064599756,0.004959532,0.003308584,0.003055717,0.0020084998,0.0048044333,0.009451406,0.010270742,0.009858881,0.017946383,0.031017663,0.021766515,0.03271361,0.015387208,0.006909651,0.004892222,0.007012533,0.010390818,0.0040676915,0.0044673923,0.009615022,0.0064981133,0.011528521,0.018954586,0.010533023,0.010943588,0.005016592,0.010527692,0.0023619563,0.0062524565,0.007919735,0.0027366704,0.0036813368,0.00708645,0.004005363,0.004932198,0.0023355596,0.0042077233,0.013417653,0.01717029,0.01729034,0.02722786,0.0046216943,0.008554049,0.025948087,0.016318822,0.027221506,0.0018836316,0.0035992004,0.0025430934,0.0034835588,0.003066103,0.0038082711,0.006936912,0.004879045,0.008426916,0.024493199,0.014382667,0.017438512,0.0055935117,0.009817236,0.018789584,0.012985076,0.014312089,0.020375038,0.0198447,0.027838964,0.029271793
0.082500495,0.02688005,0.02553947,0.015015295,0.058967672,0.028304879,0.028351089,0.0036694843,0.08431051,0.03425713,0.055022765,0.034916013,0.007861387,0.027795393,0.062190294,0.059475616,0.033293087,0.028488835,0.05205732,0.06176686,0.04852324,0.013253401,0.025517019,0.044766054,0.072444685,0.024222944,0.013183947,0.05462862,0.035847355,0.04584569,0.014160404,0.009305542,0.010022856,0.012413113,0.010474506,0.0054755053,0.007861928,0.006521171,0.0032011073,0.0060822074,0.009691367,0.008620215,0.0188844,0.003339917,0.016085662,0.013874961,0.0059347907,0.026538443,0.011943147,0.006027552,0.011323624,0.011750198,0.012899402,0.005178424,0.0042020767,0.019809874,0.011053784,0.016474597,0.02886259,0.042725887,0.010862914,0.02366677,0.07292936,0.094738245,0.00891601,0.008736207,0.0058592316,0.005739084,0.005460498,0.01674119,0.009291108,0.019898226,0.014722832,0.0044051306,0.0044933516,0.0043322914,0.0031285922,0.008892738,0.0040130923,0.01103432,0.0023373733,0.0022669237,0.0033438702,0.004404327,0.005625902,0.0033275473,0.0029789822,0.005905859,0.008941848,0.007596392,0.005893285,0.0054156766,0.015431689,0.018181188,0.014420408,0.012768141,0.015428129,0.024616187,0.030696271,0.03154135,0.23949169,0.09046714,0.08122816,0.034177,0.013845888,0.015643291,0.11285358,0.02556482,0.034563337,0.030750893,0.026965978,0.0310645,0.011883243,0.016970674,0.0037630668,0.032618638,0.01813518,0.00871754,0.012352102,0.015347168,0.09368578,0.05139292,0.02044393,0.020068267,0.017232068,0.017148957,0.019167079,0.016330292,0.07534714,0.18661256,0.038797725,0.028746633,0.020397358,0.010601109,0.011256492,0.018648133,0.051243074,0.011433463,0.034443296,0.031612344,0.025122399,0.02803217,0.06264443,0.02116872,0.020284351,0.004588737,0.03296364,0.022703936,0.015714912,0.038692664,0.035827953,0.01051214,0.0108163655,0.027232042
0.05550299,0.017445037,0.008075514,0.0066210604,0.015950393,0.015896035,0.01473738,0.0042511257,0.021409964,0.026225725,0.0257262,0.014620711,0.004162715,0.0136811845,0.022526104,0.016916629,0.013577078,0.010273935,0.02204191,0.024916686,0.006950094,0.0030558323,0.0051334766,0.00946736,0.023168243,0.0040908917,0.0037097554,0.01685637,0.008637306,0.010103084,0.0059777796,0.00424517,0.0049135694,0.0035940926,0.006280974,0.007543312,0.0054536136,0.0077567394,0.0041253055,0.0040847654,0.0043134685,0.0049163788,0.004640455,0.0034306066,0.004835052,0.0051067667,0.002047452,0.0121480655,0.0052548596,0.0042842114,0.0033927425,0.0058445707,0.012159848,0.002061111,0.0018486038,0.012276811,0.005028194,0.0033962613,0.0128929755,0.008460203,0.008755857,0.0038462724,0.007122523,0.009727949,0.007693734,0.0031540461,0.0036661553,0.005180336,0.003471097,0.0062883506,0.0067155943,0.015248829,0.008803788,0.0036541843,0.004516122,0.0021221132,0.00323462,0.0022932496,0.0038477469,0.004286754,0.0015989463,0.0012459783,0.0020764084,0.0016022949,0.0016077076,0.0022299709,0.0040145023,0.0024982498,0.0015518313,0.0019464224,0.0020217653,0.0031456987,0.006562544,0.0044478676,0.0039023052,0.010898047,0.018664422,0.022948714,0.016533839,0.011543126,0.007935514,0.012864882,0.017310264,0.01986658,0.011770599,0.010810663,0.048884466,0.014759952,0.03627759,0.02694845,0.017672852,0.008683409,0.007855709,0.003745795,0.0072051063,0.022709768,0.014727693,0.007401516,0.0062678894,0.0076433313,0.022228617,0.018660156,0.008838059,0.018187456,0.012818713,0.01212811,0.00825153,0.016387487,0.004892374,0.009486337,0.012486807,0.010031249,0.012032372,0.008592405,0.013437366,0.009687455,0.010335477,0.006399689,0.0057181767,0.01092336,0.025566129,0.02052333,0.017811807,0.011559443,0.008736194,0.0093204295,0.019860303,0.017348649,0.007970857,0.009936268,0.01417038,0.007879116,0.011680599,0.021596702
