0.12200024,0.39613575,0.028725196,0.020548958,0.04873772,0.05869954,0.042896356,0.09637245,0.02289532,0.031924207,0.025783546,0.029871177,0.060163468,0.030011848,0.029153993,0.026469447,0.04732364,0.07028282,0.1250907,0.052120473,0.08109039,0.081110515,0.106049486,0.050387956,0.026831372,0.04635643,0.07236622,0.06451487,0.035884194,0.027363265,0.022052092,0.04299792,0.04613088,0.034522638,0.047929607,0.049746793,0.07937717,0.032657117,0.025769917,0.029591547,0.020266024,0.034852732,0.031680964,0.019772965,0.020839842,0.033833757,0.025644556,0.01402249,0.033328965,0.024898153,0.06987649,0.018939963,0.02750754,0.087416716,0.070004955,0.08670203,0.12538165,0.02925982,0.08063502,0.08323064,0.08968721,0.017482348,0.08514771
0.07621725,0.09943734,0.024277288,0.042347334,0.045182284,0.050688922,0.019206041,0.029465893,0.01749997,0.021916531,0.007571144,0.011068879,0.040556863,0.028328096,0.019573534,0.037979264,0.036249135,0.028502584,0.039388135,0.014584344,0.032279126,0.026335303,0.030768696,0.026239784,0.0241891,0.052053727,0.087032415,0.048734285,0.02996013,0.012143422,0.017900674,0.021059189,0.03628079,0.031567987,0.035721794,0.057215218,0.04951047,0.025143664,0.027005998,0.016939482,0.02988016,0.029170178,0.07869467,0.04325344,0.054791875,0.04439212,0.037452817,0.019209208,0.019745018,0.016410852,0.03571498,0.0384379,0.01985206,0.030581651,0.012611173,0.050570186,0.04188846,0.04810853,0.022850053,0.043567177,0.03386231,0.08653128,0.0147171095
0.14966601,0.15669303,0.15886898,0.14442736,0.16951726,0.09488466,0.09993435,0.3535982,0.06788175,0.062247865,0.051213257,0.058966868,0.15645282,0.04144689,0.06605589,0.045824297,0.084194995,0.09200251,0.0874291,0.07567743,0.07919015,0.07738056,0.048976,0.08060915,0.03778392,0.09951344,0.1328362,0.19029595,0.08969918,0.06601921,0.072435625,0.08925574,0.07976508,0.07173754,0.07666353,0.15932658,0.122326694,0.06385073,0.08914715,0.072490975,0.05467898,0.09473613,0.10627419,0.065725826,0.14790133,0.086872205,0.07170431,0.09184223,0.07223102,0.09836338,0.22359936,0.05751557,0.09443547,0.20427185,0.08992569,0.08132473,0.14860375,0.0755022,0.099968605,0.10033768,0.07243681,0.059703805,0.30660963
0.42177197,0.8590437,0.021721877,0.032234494,0.050331924,0.04181802,0.03138248,0.09261634,0.024115203,0.04103259,0.01140381,0.023043793,0.12014803,0.027892658,0.026781574,0.05075099,0.057142306,0.059396405,0.10155195,0.07436026,0.0886799,0.097258165,0.054087438,0.111880004,0.022883654,0.0567289,0.09062577,0.052689012,0.025603872,0.014732914,0.017829252,0.01508034,0.03411811,0.012289511,0.024458589,0.05817166,0.095690824,0.03619411,0.029897248,0.02254656,0.013119175,0.023962954,0.046297956,0.022153936,0.032358933,0.05848185,0.03574915,0.012026455,0.02556651,0.032713827,0.09661224,0.044251077,0.035175227,0.10216142,0.04991072,0.04271759,0.2695928,0.058867026,0.051647667,0.025173008,0.031905103,0.02940689,0.14480992
0.18524128,0.28568625,0.19907801,0.23223452,0.31449527,0.20314826,0.1778084,0.55933726,0.15076843,0.12597068,0.12480485,0.18482114,0.41064724,0.16315897,0.15270464,0.12995031,0.1324006,0.11912914,0.1779027,0.20537242,0.1750972,0.17505799,0.15281312,0.38622576,0.12195298,0.13714631,0.16182315,0.24054766,0.12829359,0.118888944,0.11923869,0.19328205,0.18395656,0.113838844,0.18006226,0.31344992,0.26610324,0.102750584,0.10678455,0.084008284,0.10994321,0.12285995,0.15186268,0.12802166,0.19476116,0.1358083,0.20530988,0.13799748,0.1357077,0.15562725,0.6106545,0.096406505,0.11821917,0.09649592,0.11023877,0.15885419,0.6178257,0.09067378,0.099364184,0.1033322,0.21950586,0.12834026,0.34455115
0.25093246,0.122758076,0.035039254,0.055305813,0.11589817,0.06452789,0.033911515,0.29165784,0.035543375,0.034712516,0.020239104,0.034552645,0.12350282,0.031638656,0.041495975,0.06685349,0.04143205,0.038419,0.036888134,0.031514306,0.028260138,0.04723103,0.020478642,0.23772526,0.022603406,0.044024207,0.06599587,0.060951058,0.023632681,0.019854115,0.014091279,0.015017658,0.04711338,0.020235175,0.04611666,0.084026545,0.058333967,0.02600541,0.02941581,0.018092893,0.0175224,0.020220956,0.03277598,0.020187354,0.032929715,0.029158734,0.023743011,0.013472933,0.024016235,0.022445729,0.3763359,0.024122776,0.008969213,0.020646103,0.029823769,0.028887851,0.25380293,0.020485131,0.011554436,0.020795451,0.020772098,0.022871928,0.14655031
0.28406873,0.27888042,0.044615075,0.11842651,0.23732643,0.09798385,0.037945893,0.3055333,0.027565738,0.0402426,0.017975356,0.025829874,0.29605976,0.052359935,0.035589207,0.09518711,0.045686748,0.033097524,0.045659397,0.049388893,0.03511244,0.049664322,0.026896158,0.22847469,0.030206934,0.050175272,0.094058745,0.11765124,0.03237252,0.040838193,0.034897827,0.04079996,0.055839628,0.03926671,0.122542635,0.2292909,0.1351036,0.036502704,0.057640877,0.080517195,0.031671274,0.08050331,0.0923402,0.06104016,0.13633254,0.07325812,0.070802614,0.040280983,0.07669541,0.034709588,0.37253544,0.03979468,0.036851753,0.053957902,0.0193725,0.046413437,0.32206357,0.028499462,0.040756933,0.026660215,0.02478735,0.03236179,0.13140589
0.35409907,0.13845092,0.15132,0.30943882,0.35306916,0.36278856,0.1478993,0.52401346,0.19312797,0.28176272,0.21380691,0.21937793,0.3228173,0.33399844,0.15071766,0.26646712,0.2326925,0.21593586,0.24663623,0.26061887,0.23182817,0.21930715,0.1990927,0.31050378,0.21306194,0.16934693,0.17580827,0.32930997,0.14088847,0.1998099,0.12668166,0.07207245,0.2005007,0.08614354,0.3747548,0.38475853,0.27623188,0.24381152,0.2994737,0.255435,0.25509098,0.30619112,0.48764145,0.31444862,0.5893019,0.5162964,0.4134148,0.3127031,0.34639657,0.2630581,0.7660039,0.2798174,0.28242218,0.2672727,0.21518636,0.15814526,0.72042537,0.21033186,0.27688166,0.15717612,0.12166744,0.22364588,0.08603136
0.1318834,0.26264897,0.005570844,0.017581284,0.025934428,0.018758796,0.0077721393,0.050628897,0.006335576,0.012210913,0.010031885,0.005033989,0.12186614,0.02921962,0.011172728,0.022130782,0.0312677,0.028167788,0.024710815,0.023802813,0.0120121045,0.034138154,0.012883506,0.109460115,0.068031326,0.06675677,0.1295771,0.17838211,0.028740956,0.009240178,0.015310841,0.0031213493,0.011851217,0.011835775,0.02295943,0.111080244,0.08539024,0.026735755,0.023187773,0.0065647536,0.003942974,0.0071987463,0.02713173,0.0075788433,0.015628131,0.04350496,0.024372753,0.014244275,0.034854114,0.004450336,0.031623453,0.01020751,0.011113443,0.01398599,0.008101827,0.012023974,0.07641507,0.008191019,0.0069620055,0.0059367,0.0036630505,0.012912453,0.21717696
0.7019665,0.687685,0.007382285,0.05011352,0.05049505,0.035362594,0.026615871,0.3460398,0.011012493,0.032640964,0.012869976,0.013281902,0.49436334,0.02733925,0.0047574765,0.009330316,0.01632095,0.047743734,0.04224698,0.035127386,0.032724705,0.048868436,0.014386388,0.11346404,0.025490664,0.03867234,0.13785364,0.13420181,0.030797219,0.008755012,0.033354603,0.007142422,0.02712425,0.010774611,0.060472272,0.38930562,0.05299076,0.015226538,0.019623531,0.004646737,0.0068471264,0.01674183,0.032152563,0.0069910176,0.021042744,0.02066321,0.009356257,0.009943697,0.033764064,0.0058060456,0.16705656,0.0076002656,0.008039131,0.03555365,0.006900476,0.00934946,0.22630262,0.007351028,0.012413702,0.00790295,0.007394056,0.0078048105,0.5313494
0.8512792,0.9360138,0.0052400157,0.016162671,0.034845594,0.01996729,0.010340437,0.07658511,0.009640249,0.012317234,0.005334209,0.0063392934,0.18169627,0.026837625,0.009848212,0.0167201,0.023711374,0.017560652,0.021762142,0.011026142,0.011846454,0.015469593,0.013776045,0.0727806,0.037802868,0.05421503,0.09548409,0.10458022,0.01098611,0.016135773,0.01704337,0.005092982,0.023674866,0.010028209,0.020901175,0.09179155,0.09954657,0.032017905,0.019826429,0.014640558,0.0073779738,0.0082161585,0.021384154,0.0067950943,0.012040963,0.02537863,0.021814415,0.015971936,0.02713828,0.0104293255,0.04472083,0.017957374,0.021186724,0.03800098,0.015782762,0.014990189,0.1862754,0.015808348,0.01591957,0.014558228,0.006247482,0.013540984,0.40143892
0.22904922,0.45511457,0.0052965214,0.018239668,0.044882454,0.022497205,0.009629663,0.21108113,0.009117527,0.01699362,0.013089678,0.010856422,0.12520917,0.016611056,0.0066992766,0.011563453,0.03205959,0.02348862,0.025115175,0.020569028,0.022409502,0.034326084,0.015609874,0.05393017,0.022759646,0.031373736,0.06903049,0.05942886,0.016459512,0.014030844,0.023144463,0.0064037866,0.020884462,0.010767019,0.01831239,0.09818834,0.046749372,0.027965983,0.036135647,0.009037123,0.0073870607,0.007701824,0.019536637,0.0061775832,0.01591645,0.021673348,0.011374016,0.007091376,0.011883508,0.0037509638,0.06095954,0.008568429,0.010291914,0.016612057,0.010431776,0.0070326976,0.08956558,0.0075533055,0.010212597,0.0062450217,0.0057143336,0.0041234284,0.19611049
0.19552803,0.31582442,0.03607755,0.050950397,0.06916943,0.059642483,0.03231018,0.20487405,0.022340707,0.032217767,0.018045984,0.016452627,0.1569045,0.021905495,0.02945884,0.02153051,0.021337118,0.035496123,0.06349327,0.042956475,0.03531076,0.024070002,0.01819585,0.14143318,0.018848043,0.03654229,0.08076861,0.055956632,0.029546235,0.031059453,0.02895646,0.018980505,0.037575986,0.017862834,0.040131047,0.09273323,0.050374184,0.048805445,0.062227726,0.02378448,0.013141183,0.033008598,0.06392512,0.0368503,0.08659439,0.07562541,0.059772238,0.03651568,0.06969373,0.036683086,0.20671803,0.013146395,0.034907877,0.048420273,0.036556076,0.049953464,0.267953,0.032013647,0.049468692,0.03394871,0.031373207,0.05241178,0.18038373
0.01155701,0.01224101,0.016611122,0.028790215,0.03885361,0.024356999,0.013248898,0.029412944,0.008625084,0.018585082,0.00994316,0.010886843,0.02441266,0.01715037,0.015307872,0.023237342,0.02570141,0.019209225,0.031055195,0.02439919,0.014732987,0.028637666,0.012562669,0.026526982,0.020911919,0.038761463,0.052371357,0.04222488,0.015205206,0.012979754,0.0119451145,0.01167497,0.017524991,0.01282723,0.017339041,0.034212697,0.0425442,0.026436107,0.015814243,0.02002567,0.012241816,0.014345347,0.029179715,0.016801331,0.01986883,0.038260452,0.022241574,0.015377232,0.019972485,0.019989371,0.016105764,0.029255725,0.027051376,0.033105932,0.025759367,0.025712961,0.023027271,0.02611094,0.03593073,0.020699061,0.031211818,0.044096675,0.032078285
0.015487039,0.061281126,0.0388029,0.030998435,0.047486775,0.052343234,0.07942897,0.21005203,0.03873724,0.051415555,0.03791978,0.019439125,0.14258377,0.047136627,0.0558042,0.05794121,0.04945883,0.063763864,0.032157697,0.046259414,0.041018862,0.05906404,0.037171345,0.11321279,0.06869901,0.05996551,0.05887701,0.05867866,0.020232018,0.043841694,0.027346814,0.033686236,0.024857078,0.030256797,0.044904698,0.12000282,0.057502072,0.06427884,0.076578245,0.020715013,0.035023198,0.04308917,0.07677207,0.02542387,0.048307076,0.05269395,0.048231896,0.04664273,0.058183037,0.06675206,0.26519537,0.027475031,0.054528505,0.064986624,0.10942394,0.08006329,0.19653897,0.025897307,0.03451737,0.03486981,0.041745637,0.03568286,0.165158
0.10425426,0.10570412,0.04444435,0.06810515,0.11823876,0.14403158,0.09808705,0.1782731,0.081152506,0.12828054,0.057606798,0.057678495,0.09661271,0.11708171,0.092416905,0.109926194,0.07814474,0.04025045,0.066818215,0.085779175,0.088881746,0.115680404,0.07343323,0.038884424,0.07545371,0.063679956,0.109039746,0.120063946,0.06413629,0.06996045,0.055269524,0.084138975,0.0793773,0.096194394,0.13100293,0.089002445,0.125617,0.08224632,0.06676884,0.06073529,0.04781185,0.06546841,0.14643486,0.08537405,0.086445145,0.1271665,0.083234936,0.06714626,0.12221344,0.07947158,0.04118064,0.113232344,0.0612438,0.04465952,0.097044714,0.12914275,0.05662522,0.049937233,0.06555211,0.09505536,0.06210252,0.033923637,0.021071984
0.014552366,0.027423678,0.014716432,0.021464719,0.014809598,0.0142084,0.011153893,0.028393378,0.015934113,0.018059907,0.01681442,0.005989454,0.033653907,0.030737547,0.010314328,0.023857333,0.015004644,0.009968455,0.009980875,0.014846707,0.008616659,0.027238736,0.019262232,0.011005911,0.010053655,0.008817426,0.017524473,0.012515343,0.008363395,0.008261285,0.011602822,0.010766246,0.027786849,0.008030091,0.026127135,0.032920863,0.01582405,0.012775757,0.05259563,0.020823194,0.00897408,0.008049059,0.025614403,0.011548733,0.03543185,0.023512756,0.025244784,0.020013982,0.049542077,0.012138548,0.011896798,0.015653912,0.01611379,0.010927217,0.01661603,0.011930927,0.006827385,0.014105315,0.017765082,0.010937143,0.012592703,0.027158763,0.0102717765
0.15857679,0.21462582,0.07756142,0.18473777,0.19594085,0.1836041,0.102118194,0.3701855,0.14618704,0.07498046,0.05831162,0.09493793,0.40646383,0.09662053,0.056089908,0.053799395,0.051541913,0.05920371,0.09715302,0.09134413,0.11914525,0.05493441,0.09114876,0.20270635,0.057830814,0.057813037,0.05695083,0.1197025,0.06770279,0.0958571,0.047778618,0.09152524,0.15564291,0.061998814,0.113908365,0.2186504,0.062834196,0.061320417,0.09357472,0.054638565,0.050891083,0.08585674,0.07017766,0.047509644,0.08714197,0.05807412,0.07817095,0.045793578,0.08599487,0.10958999,0.5346266,0.07819815,0.06199284,0.10593647,0.11008571,0.09514919,0.44056055,0.080716416,0.06969158,0.038379434,0.101335384,0.112027064,0.19298556
