k,cum_mean_std_all,cum_mean_std_mid
1,0.13345985,0.14177477
2,0.114978604,0.11960293
3,0.1084007,0.11110618
4,0.10344535,0.106014065
5,0.103261806,0.10447373
6,0.10177827,0.10223237
7,0.10798694,0.11170153
8,0.108742066,0.11383082
9,0.110365964,0.11716863
10,0.11084466,0.11807008
11,0.111118264,0.11850676
12,0.108302176,0.11423841
13,0.10731402,0.11278895
14,0.106774725,0.11259032
15,0.105568714,0.11098532
16,0.105351366,0.11023891
17,0.10542339,0.11014486
18,0.10526032,0.10991667
19,0.106976725,0.11207404
20,0.10770552,0.11320822
21,0.10872071,0.11472045
22,0.109488055,0.11550632
23,0.11039328,0.11581056
24,0.11091015,0.116500854
25,0.11047203,0.11579783
26,0.110020414,0.11490087
27,0.11022111,0.11517715
28,0.11048918,0.115605175
29,0.11117489,0.116601735
30,0.11203909,0.11781251
31,0.11215657,0.11785676
32,0.1132598,0.119274504
33,0.113952234,0.12021563
34,0.1146139,0.12114129
35,0.11486254,0.12139388
36,0.11503392,0.121563226
37,0.11507709,0.12166446
38,0.11513677,0.12177131
39,0.1151936,0.12182665
40,0.114787795,0.12114382
41,0.11464832,0.12104261
42,0.11483827,0.12126244
43,0.114782624,0.12106057
44,0.114890054,0.12113767
45,0.11484873,0.121078774
46,0.114485085,0.12058155
47,0.11390866,0.11987288
48,0.1131999,0.11895215
49,0.11241566,0.11792549
50,0.111586,0.116900824
51,0.11079907,0.115962215
52,0.11045141,0.11551812
53,0.11016381,0.11507361
54,0.10986437,0.1146449
55,0.109218895,0.11377854
56,0.10877531,0.11321157
57,0.108398855,0.11276511
58,0.10803787,0.11232749
59,0.10745332,0.11154777
60,0.107021056,0.1110857
61,0.10710639,0.11122941
62,0.10684926,0.11096404
63,0.106548436,0.11063871
64,0.10638651,0.11047749
65,0.106294945,0.110303774
66,0.10627026,0.11013253
67,0.10626025,0.11012031
68,0.106523216,0.110488944
69,0.10686897,0.1109334
70,0.10760342,0.11176081
71,0.107934885,0.11216288
72,0.10827542,0.112718925
73,0.108655095,0.11326284
74,0.10924228,0.11397731
75,0.10966668,0.11459275
76,0.109889634,0.11495568
77,0.11028378,0.11556554
78,0.11116983,0.11679608
79,0.1113319,0.11695455
80,0.11193903,0.11781241
81,0.11230092,0.1182825
82,0.112845525,0.11856906
83,0.11291521,0.11851325
84,0.1136327,0.11935174
85,0.11464472,0.12060995
86,0.11556241,0.121713914
87,0.11636511,0.122716576
88,0.11648572,0.12290528
89,0.11699876,0.12347703
90,0.117967255,0.12471389
91,0.11877488,0.12572822
92,0.11955626,0.12651081
93,0.12052839,0.12762462
94,0.12105457,0.12804669
95,0.12152733,0.12858444
96,0.121587925,0.12862197
97,0.121636674,0.12863491
98,0.12185077,0.12883994
99,0.121929444,0.12871681
100,0.12189695,0.12865415
101,0.12230519,0.12919168
102,0.122801974,0.12976119
103,0.1234518,0.13061118
104,0.1235535,0.13066117
105,0.12357624,0.13064834
106,0.12378403,0.13087493
107,0.124289475,0.13160172
108,0.12458177,0.13212547
109,0.124715395,0.13226706
110,0.12476872,0.13236585
111,0.12480752,0.13243222
112,0.124768674,0.13240568
113,0.12469509,0.13226599
114,0.12462914,0.1322019
