0.110912696,0.1497241,0.09027614,0.057634965,0.028018387,0.027457332,0.07791301,0.096489474,0.04698927,0.15262356,0.06274677,0.031108504,0.036696307,0.031105287,0.032111373,0.033197,0.047354802,0.027008824,0.024582585,0.041009124,0.013589646,0.03197571,0.06208446,0.031423878,0.040607035,0.03293526,0.030398633,0.13216941,0.074748,0.11339135,0.07663708,0.068267114,0.11034798,0.07670602,0.07593168,0.022746809,0.048367117,0.031504035,0.041417867,0.017855797,0.08866382
0.014367795,0.036283698,0.025879256,0.015375375,0.007628211,0.0082880035,0.011739645,0.007284376,0.008584311,0.0044469675,0.0073722717,0.007567946,0.0073796255,0.0061842403,0.0092864735,0.00963826,0.016047549,0.018874018,0.0046482426,0.0078426935,0.005703441,0.0076837554,0.081549525,0.047336895,0.04311457,0.0052767145,0.0066667474,0.012328142,0.019542594,0.05191773,0.008668181,0.02330856,0.026168743,0.01677903,0.0061769006,0.0042788256,0.0049730046,0.022286294,0.021999948,0.008203741,0.011984276
0.03622515,0.06408165,0.032077998,0.046605762,0.030614374,0.018105948,0.029064585,0.035748847,0.030128455,0.016758868,0.023538891,0.025575973,0.019575285,0.0276004,0.026676478,0.01966343,0.048447777,0.030084668,0.012186401,0.032730207,0.021229131,0.013501967,0.030699981,0.019037472,0.021335032,0.016193157,0.010219708,0.014770039,0.028132353,0.041972477,0.062370736,0.03543943,0.067999616,0.0295999,0.028284678,0.025308682,0.016231284,0.019287478,0.025840312,0.020961436,0.016966445
0.04675212,0.16661523,0.09635065,0.07162133,0.040297642,0.0361457,0.08784835,0.11022556,0.06819568,0.09967831,0.1453883,0.05841122,0.031456165,0.035334665,0.05705938,0.03406294,0.051224865,0.077147864,0.058229934,0.06114769,0.03830665,0.024258278,0.1609992,0.05450696,0.091294006,0.059375707,0.028344188,0.044256322,0.11734887,0.19265428,0.15104532,0.1264591,0.100297816,0.09559507,0.12514615,0.04855998,0.074655056,0.11021946,0.07648431,0.038983162,0.03440551
0.017509751,0.029237185,0.042408973,0.028704653,0.03001079,0.029786477,0.033355553,0.063421786,0.037479848,0.021306789,0.028777113,0.019142592,0.011546045,0.02302193,0.03426543,0.028767895,0.021639,0.015857983,0.010397774,0.017811395,0.023637017,0.018989671,0.028931051,0.016977718,0.028284052,0.02915401,0.028513912,0.028544907,0.032990687,0.03480355,0.056130413,0.031604435,0.041289486,0.016721316,0.027516142,0.03497821,0.022378024,0.01704806,0.022176214,0.030244175,0.021724122
0.020167781,0.035204276,0.050334204,0.027434077,0.046124976,0.028727826,0.03074176,0.03587944,0.041416366,0.023052227,0.024640981,0.041420627,0.020083515,0.044496313,0.043150872,0.06823206,0.03158303,0.033310637,0.01964782,0.023105167,0.042806543,0.025745405,0.032136075,0.015933072,0.023603367,0.031913888,0.022229634,0.029793669,0.027433502,0.051230654,0.03804072,0.02554473,0.029101979,0.015446576,0.028633261,0.045194995,0.026957175,0.021599982,0.023632592,0.034251783,0.025383463
0.072510436,0.07841568,0.050006293,0.055974584,0.047758866,0.06409659,0.052266613,0.038530786,0.042363092,0.046251006,0.03701348,0.07389676,0.032909263,0.044291563,0.055817936,0.05767826,0.09804783,0.055459317,0.055617236,0.052174173,0.038437393,0.044559646,0.06464012,0.03230827,0.060954936,0.042477492,0.022169512,0.06588523,0.04224986,0.09297402,0.06583756,0.062516384,0.07085579,0.056510743,0.057894588,0.025670484,0.044952534,0.04746493,0.050442543,0.039701313,0.06437344
0.028054234,0.031890083,0.045752604,0.025061324,0.032861553,0.033040386,0.0315292,0.03344033,0.031515885,0.024951035,0.02208479,0.030852126,0.017084094,0.02909222,0.03669776,0.050541315,0.033644665,0.042153567,0.025746547,0.021168018,0.02585259,0.021599993,0.03152289,0.016991856,0.03019572,0.025540512,0.020018915,0.031069722,0.019475972,0.03611975,0.043664034,0.028611924,0.041469503,0.019850703,0.030985594,0.035993494,0.027286975,0.02108457,0.02163097,0.025404476,0.027792254
0.012627006,0.018678246,0.029556928,0.02016104,0.030918133,0.012649272,0.025660774,0.017670464,0.011253331,0.008761379,0.0060409186,0.007655861,0.007886784,0.0077370484,0.012625339,0.008693933,0.012768926,0.017665345,0.03759442,0.024887092,0.029117031,0.011243824,0.021855583,0.011326678,0.037042655,0.015550124,0.016225388,0.014454817,0.011916838,0.025553333,0.026617568,0.010360921,0.04799024,0.014816819,0.022965923,0.015773974,0.008151558,0.0090719415,0.015069939,0.023458214,0.010737503
0.008327624,0.020340519,0.02537389,0.023147304,0.02698385,0.016896822,0.014636219,0.0153790945,0.014855863,0.0067378385,0.009119267,0.01476894,0.008955678,0.011694955,0.016850542,0.015020666,0.015203034,0.014281936,0.010950363,0.017274057,0.02032587,0.01145144,0.020381363,0.009730923,0.021673003,0.013499345,0.019958805,0.015120223,0.01165283,0.014261165,0.018613359,0.011720629,0.01718323,0.0113685,0.019315436,0.017891433,0.007876521,0.0077226865,0.018445773,0.02773309,0.013031826
