0.013922746,0.0032493128,0.0018236433,0.006910656,0.0151820835,0.0031845034,0.00509311,0.00626109,0.005596199,0.007818393,0.006201747,0.010017767,0.0086365715,0.010492253,0.0032206972,0.0053643878,0.002248448,0.0030735722,0.0029361956,0.032250874,0.01299137,0.0036562206,0.0072556958,0.0039222348,0.00791382,0.010298637,0.0051448317,0.008203641,0.006357332,0.001705939,0.0031538308,0.004076739,0.0144247515,0.021988811,0.00417494,0.0029049423,0.005168345,0.0031160426,0.018258248,0.053047907,0.011076792,0.0021564774,0.0036271315,0.020336038,0.0066458536,0.006761319,0.0065032598,0.011846746,0.0022157787,0.00340519,0.006107764,0.0061983075,0.006236739,0.015106734,0.0033901331,0.009537201,0.0061635594
0.19538642,0.015029792,0.05651084,0.048897937,0.2330748,0.038611166,0.03574853,0.24956949,0.12246431,0.05653183,0.09992413,0.3337018,0.2819595,0.087402195,0.030269802,0.0066136476,0.011376991,0.033305235,0.048770834,0.3929005,0.2723313,0.09157837,0.029818106,0.08105547,0.069148295,0.05041483,0.041393843,0.022633849,0.021728696,0.02588661,0.031766552,0.07403767,0.22535202,0.04198368,0.012101901,0.014091738,0.04886611,0.046001893,0.133966,0.30677179,0.20803864,0.039817613,0.08746533,0.4695958,0.42991126,0.2291326,0.1085055,0.28925377,0.1133144,0.16028817,0.05233212,0.06740492,0.0978548,0.44896242,0.1621399,0.35259655,0.3603131
0.05891236,0.005628389,0.0066899224,0.0112274615,0.054926608,0.0032859603,0.003488151,0.12107795,0.014697194,0.00806128,0.011977304,0.09125534,0.0649149,0.007643743,0.001939606,0.001644733,0.0018513694,0.0070452006,0.009995821,0.053420126,0.047789782,0.004587304,0.0029038398,0.005475013,0.009274084,0.015560055,0.0077369274,0.0054969327,0.0062193763,0.0031588394,0.0018115937,0.0048192847,0.0077354913,0.007029187,0.002765659,0.003027389,0.006619701,0.0020981962,0.004819566,0.028964553,0.019738102,0.0019482666,0.008662066,0.10220275,0.06907872,0.019779336,0.0052127484,0.024459645,0.005198198,0.0032554835,0.0032439295,0.0015326792,0.008643739,0.045891404,0.0034642434,0.09375888,0.059093826
0.015709389,0.0009444569,0.0058652917,0.005140994,0.035420597,0.0055689206,0.008158259,0.028316526,0.009331103,0.007909667,0.009174311,0.014039453,0.01398166,0.0043793083,0.002169617,0.0014492503,0.0019754886,0.004323631,0.006388433,0.027458973,0.04112383,0.003117668,0.0015642924,0.0017141717,0.007290089,0.0070472974,0.0031500836,0.0023196556,0.0035389587,0.0031818931,0.0013608868,0.0025576602,0.025248433,0.0052235713,0.002455982,0.003062867,0.008525659,0.0018495233,0.002514319,0.012909896,0.0125633385,0.0029858374,0.00739454,0.029912975,0.027360851,0.033680737,0.0058998587,0.013346802,0.0014311909,0.0098408535,0.0033986133,0.003056031,0.0044387034,0.024403024,0.00093620084,0.009131031,0.017816843
0.02524344,0.073082455,0.08321652,0.12308205,0.039167505,0.08089544,0.046390165,0.11317336,0.11096356,0.040008985,0.09987806,0.061257277,0.12762238,0.05657046,0.07809833,0.0696485,0.08122091,0.11459655,0.12825997,0.09801194,0.14164855,0.088357046,0.17837527,0.07730103,0.104343005,0.035969295,0.03395886,0.011502119,0.007172862,0.014070339,0.009491478,0.09084489,0.052723568,0.020329382,0.0077671246,0.00501634,0.008418916,0.0076951245,0.06647427,0.07697144,0.12732276,0.06362248,0.20683303,0.047389507,0.041418467,0.18942392,0.1652477,0.1826588,0.2038456,0.20152037,0.19407924,0.1053196,0.11859872,0.07878756,0.2295107,0.07791212,0.029610183
0.09749266,0.3567563,0.029217428,0.12894966,0.08654596,0.018146683,0.14166068,0.090110876,0.11756917,0.035242494,0.032510515,0.06313006,0.10023959,0.07661263,0.031621028,0.0961621,0.035108615,0.045121342,0.08723869,0.0990509,0.07512263,0.020384748,0.08732061,0.04083917,0.012132505,0.011357914,0.019533712,0.011854762,0.008470278,0.01256294,0.020192748,0.05320553,0.014331037,0.007308383,0.006399894,0.002019562,0.004832056,0.0013251224,0.024738405,0.01647364,0.016701194,0.007892486,0.049849924,0.01133249,0.0050601093,0.014331348,0.012075947,0.009988743,0.008160734,0.037833124,0.10321599,0.022003742,0.09724042,0.019422803,0.038102604,0.014835489,0.0040801433
0.36365825,0.024119461,0.0047199843,0.01254794,0.15014444,0.018296529,0.0020797602,0.33113915,0.1833324,0.0055593797,0.014022192,0.20576048,0.28459862,0.1216115,0.011274272,0.00404764,0.001976538,0.004329502,0.014642692,0.16616262,0.19127753,0.025868813,0.007838075,0.080629155,0.106989995,0.052490473,0.014204561,0.006802986,0.008327605,0.003008312,0.0030607756,0.006408206,0.018290564,0.03586712,0.0016648911,0.0011670709,0.013219619,0.003021899,0.0077241645,0.008148874,0.04491011,0.004235653,0.0016089662,0.03480945,0.16153257,0.3361323,0.080782205,0.077030934,0.13601209,0.010145793,0.0025404969,0.0022756434,0.0035610758,0.1122931,0.02829654,0.13494746,0.0518877
0.12413536,0.008607475,0.015039204,0.022533948,0.03218997,0.22130522,0.0036397795,0.047678716,0.15763363,0.028180998,0.052037317,0.023417272,0.040358994,0.048400614,0.20955437,0.008885443,0.011973736,0.022895146,0.011307056,0.015062703,0.01849372,0.34801212,0.018354727,0.034016326,0.0347366,0.029648568,0.0075776274,0.008980321,0.011166412,0.01808329,0.013278177,0.015953034,0.010944667,0.010207929,0.0045792838,0.0033159873,0.010101644,0.004010099,0.016604604,0.005980432,0.0068542254,0.08715168,0.009212239,0.013641354,0.1251509,0.055759005,0.014619449,0.08315686,0.14816658,0.12739903,0.02224717,0.02795285,0.008555339,0.034441553,0.0130169885,0.023439547,0.06407635
0.1406305,0.1368425,0.031115413,0.10439569,0.01708464,0.016010426,0.046009354,0.025877312,0.045900367,0.0121144345,0.027982155,0.009740703,0.017232472,0.019642137,0.014951383,0.010701933,0.0055068308,0.019067694,0.016568204,0.019553872,0.021088334,0.03512119,0.043001015,0.020390898,0.019753372,0.019453127,0.009828089,0.0041264934,0.0018754582,0.0063381284,0.006764083,0.011595392,0.0051044794,0.0082379915,0.0025771041,0.0014316951,0.009530156,0.0043005967,0.015892386,0.008249536,0.0093781855,0.020737084,0.016231328,0.009504284,0.026217233,0.083686635,0.026324801,0.059746407,0.05914584,0.07060639,0.10499219,0.017150842,0.047936805,0.027550982,0.15775274,0.03896577,0.020107936
0.0538532,0.032637827,0.0053606024,0.014914987,0.0071215197,0.007150062,0.01831548,0.042567596,0.07032102,0.01652798,0.029366696,0.03853114,0.023052473,0.020474672,0.01271922,0.0046639005,0.009256257,0.023412067,0.011349607,0.011459334,0.0101628555,0.0043862257,0.0051469654,0.0047479775,0.030004188,0.050702672,0.069569655,0.017810037,0.011663431,0.017415144,0.046734404,0.15278971,0.08778973,0.027278077,0.016345566,0.005620627,0.01196939,0.0038835306,0.10923712,0.073442385,0.0070447447,0.002893462,0.006286734,0.015504435,0.021041356,0.08758134,0.044365697,0.01741638,0.0042977836,0.002721566,0.007575295,0.009104113,0.003990441,0.015276085,0.0018385184,0.009515264,0.017097289
