step,per_step_all,per_step_mid
0,0.13909903,0.1537053
1,0.1320859,0.14345144
2,0.082826085,0.08214067
3,0.07907075,0.07809877
4,0.07221235,0.07324491
5,0.09774625,0.101452015
6,0.09907166,0.11150734
7,0.12952243,0.1493544
8,0.1325247,0.15075573
9,0.13638714,0.15465444
10,0.14655507,0.17035967
11,0.13562165,0.14897366
12,0.09033786,0.09363115
13,0.0867968,0.07519728
14,0.11700352,0.12436599
15,0.12551257,0.14524736
16,0.10700917,0.115329936
17,0.09880732,0.10550837
18,0.08679101,0.088199206
19,0.06544672,0.061740663
20,0.07180524,0.06715185
21,0.07007542,0.063067086
22,0.07077296,0.0642044
23,0.06705613,0.066337496
24,0.089031465,0.097106464
25,0.12601605,0.13914004
26,0.11095329,0.1212039
27,0.10538255,0.097878195
28,0.107258245,0.11829095
29,0.1324878,0.14962782
30,0.1521552,0.14933719
31,0.13433793,0.1475491
32,0.11362916,0.124731734
33,0.101006836,0.10662358
34,0.12141435,0.13336544
35,0.09724014,0.099565126
36,0.08697388,0.08604222
37,0.07287113,0.0702523
38,0.075275876,0.07213116
39,0.084360994,0.08960509
40,0.11506562,0.12667556
41,0.11836177,0.13464499
42,0.09172228,0.09216006
43,0.103521235,0.10841279
44,0.086653784,0.090099186
45,0.1706598,0.17759357
46,0.083588205,0.086756855
47,0.09546089,0.098530985
48,0.09044458,0.0973386
49,0.08919323,0.093919724
50,0.12650655,0.13955304
51,0.13813972,0.1538447
52,0.12916893,0.1397002
53,0.11331748,0.12575184
54,0.16342263,0.18109278
55,0.11880389,0.13575087
56,0.11110854,0.11967676
57,0.13560303,0.14765431
58,0.1818413,0.20863348
59,0.18603365,0.20662627
60,0.16036291,0.18085943
61,0.1634609,0.19090828
62,0.17572486,0.18801552
63,0.18851805,0.20417784
64,0.14171468,0.13640672
65,0.14349395,0.14799213
66,0.12738061,0.13471128
67,0.12279311,0.1194932
68,0.11569294,0.10823855
69,0.12105796,0.12837349
70,0.15516093,0.17576073
71,0.1625593,0.1902218
72,0.10583008,0.0906217
73,0.13830066,0.14933515
74,0.13265167,0.12604554
75,0.11297005,0.11140817
76,0.122140326,0.12930793
77,0.10347204,0.1049428
