0.0052464176,0.29319665,0.3126769,0.30763695,0.28865308,0.30251217,0.30985716,0.26018786,0.28388292,0.30480403,0.26639947,0.30782592,0.26667586,0.25793386,0.308072,0.28097725,0.2975884,0.28371134,0.31095147,0.31401786,0.259711,0.2967005,0.28601772,0.31097162,0.26017988,0.3203899,0.29021567,0.3184003,0.2631084,0.2888879,0.31353012,0.2795598,0.29220465,0.26116872,0.29980746,0.31623033,0.26348627,0.2612117,0.2610445,0.30491364,0.26188633,0.29478094,0.2809831,0.28162444,0.3125388,0.25913057,0.29878914,0.31008497,0.2627111,0.31330013,0.26477534,0.31773192,0.26464102,0.27748504,0.31264922,0.28012136
0.18754615,0.094866745,0.11890294,0.0934729,0.109915845,0.084423326,0.09622454,0.074163795,0.05391177,0.08522503,0.068515494,0.07015438,0.05929709,0.06965856,0.0814928,0.05403777,0.12628591,0.08412332,0.10029175,0.082900435,0.07947183,0.07989474,0.07193173,0.10541793,0.058467478,0.09085247,0.061673865,0.061214525,0.05788933,0.05449877,0.07677294,0.05408553,0.11078935,0.099948674,0.092886694,0.0863997,0.059366196,0.0665886,0.058077324,0.096708015,0.046918236,0.07793852,0.08513602,0.06608919,0.081105806,0.054188758,0.07696042,0.05445933,0.048446596,0.07699534,0.045059074,0.0821476,0.043497235,0.057896733,0.046522737,0.047283884
0.06715129,0.07252972,0.04800872,0.062010854,0.077251345,0.10375538,0.08136409,0.09535728,0.053019423,0.059674826,0.059851386,0.033535264,0.06784513,0.08000304,0.04875634,0.05687575,0.06925033,0.048390165,0.047141302,0.04844654,0.035194978,0.031776343,0.04182958,0.035259724,0.030831425,0.03483453,0.050782807,0.031021362,0.042428516,0.051591255,0.05138757,0.056175042,0.054673955,0.15427165,0.12139026,0.13422057,0.08929378,0.041714936,0.059387226,0.048836224,0.06889433,0.053420022,0.08617254,0.045289893,0.06792153,0.042349055,0.0912329,0.12295577,0.10073783,0.14197929,0.1296556,0.14031553,0.12421744,0.13239606,0.14665152,0.061736938
0.039487887,0.048595514,0.053284127,0.030687535,0.050888333,0.0564675,0.024878923,0.02307206,0.03124937,0.036599874,0.022550877,0.024807941,0.031653244,0.043200135,0.020571453,0.029755251,0.033252843,0.026333231,0.04067431,0.030610153,0.017986078,0.042365298,0.04899678,0.043544974,0.03300549,0.055019177,0.059223298,0.032279354,0.028489018,0.018346641,0.033772826,0.025902348,0.04961724,0.046663504,0.06437072,0.050799478,0.029388973,0.025978196,0.04458697,0.029772716,0.017352311,0.03433561,0.06509934,0.049499337,0.0402295,0.04036065,0.026430659,0.034982216,0.01632381,0.03376848,0.02048286,0.046501823,0.02113534,0.044575337,0.02886416,0.024807319
0.09084104,0.104566015,0.07269464,0.058159217,0.12302835,0.13981982,0.111249946,0.09947107,0.089397684,0.083135694,0.059625287,0.061618734,0.068267874,0.055499777,0.064812526,0.06959761,0.06695618,0.0598961,0.08275903,0.067092985,0.062050898,0.06745389,0.07736963,0.0936284,0.058995795,0.06771809,0.094030544,0.07100166,0.0724216,0.05403445,0.07293614,0.06719268,0.065802164,0.14788781,0.174441,0.17791972,0.16413361,0.10777152,0.07288857,0.06590982,0.05727589,0.11958286,0.13005799,0.09961578,0.10911389,0.10111403,0.07306661,0.11683851,0.17092557,0.12176362,0.07115698,0.17535663,0.08891749,0.07665784,0.16288556,0.12723096
0.059730552,0.07154961,0.04860692,0.060009263,0.069668666,0.089822784,0.10535098,0.104383096,0.056620046,0.11372731,0.08688192,0.074547514,0.099414915,0.049192317,0.07389581,0.080302,0.061543733,0.04407171,0.046718165,0.08813012,0.035446245,0.06316608,0.09301749,0.07629474,0.06388291,0.059347145,0.096556425,0.05762728,0.07366894,0.041353524,0.075671986,0.05277865,0.06744336,0.083124906,0.12280653,0.12257066,0.07161,0.047496945,0.052544143,0.038892504,0.049021386,0.06181701,0.10971838,0.09158315,0.1167499,0.10794087,0.097405285,0.09762196,0.15122332,0.12692945,0.100538924,0.123967916,0.0848891,0.085507415,0.04714165,0.07317712
0.116558686,0.09489168,0.06754859,0.054874152,0.08736194,0.10514547,0.11679945,0.100401334,0.05011781,0.10238021,0.079333015,0.0798936,0.12722665,0.061150104,0.056275275,0.081355296,0.10220307,0.07500196,0.066218935,0.07173525,0.061576765,0.077326916,0.08810501,0.08167503,0.08290481,0.082160816,0.10987376,0.050222177,0.066450246,0.06967474,0.07181721,0.06682129,0.09102567,0.15695709,0.13158059,0.1764858,0.14198138,0.09821546,0.0755577,0.061886195,0.079161204,0.07279415,0.086792864,0.087772615,0.12625091,0.09431139,0.103325546,0.10593329,0.095622845,0.099540286,0.11510483,0.13375424,0.108045064,0.08415088,0.08109899,0.09081296
0.1431252,0.13825253,0.076578446,0.064142644,0.1303126,0.15329792,0.15456365,0.1686645,0.13678129,0.12408627,0.114239305,0.0888284,0.1706941,0.069202624,0.08396575,0.12810163,0.108365834,0.10006249,0.08589075,0.109123096,0.097377315,0.120785795,0.1361059,0.11056944,0.09627871,0.081955366,0.11302585,0.07222347,0.080149315,0.08203807,0.07571298,0.097012945,0.10547045,0.22272637,0.23794238,0.23881355,0.19666968,0.21665321,0.120399274,0.096830174,0.11760787,0.19051103,0.17789538,0.18676274,0.20142566,0.1938487,0.16441013,0.23001175,0.22492844,0.22323243,0.24246491,0.24186392,0.22617227,0.20749642,0.17024046,0.16042446
0.16224837,0.09704281,0.06385344,0.058163222,0.10444001,0.14531691,0.14331783,0.18621835,0.10890748,0.11495028,0.115544446,0.096913055,0.13927962,0.09472881,0.113837585,0.11118831,0.08460424,0.094072014,0.10987816,0.11213773,0.103739224,0.11618238,0.13159351,0.13904454,0.15264793,0.115220025,0.13739063,0.09908902,0.12717797,0.11728934,0.14401075,0.13203539,0.104051754,0.24132097,0.23282906,0.25728258,0.15477465,0.2847415,0.06159563,0.051603395,0.088741355,0.14505063,0.15300874,0.1387821,0.18269682,0.1608631,0.12802733,0.16479522,0.1868641,0.1395376,0.23887771,0.16427134,0.15242493,0.115549594,0.1291905,0.15936275
0.20415464,0.17312936,0.07990116,0.05979183,0.14504242,0.18664886,0.17156088,0.1689574,0.16881438,0.11439816,0.14352769,0.10627753,0.11256435,0.11936277,0.09140477,0.16182184,0.09814824,0.10393273,0.09664699,0.10080553,0.10564394,0.115693845,0.119483724,0.11817418,0.13005951,0.100294024,0.09652494,0.08015308,0.10860037,0.09333237,0.09236812,0.09928319,0.12603788,0.2706213,0.24209164,0.26291406,0.25731492,0.2352638,0.15049736,0.13166325,0.21914119,0.25063574,0.22030887,0.20723383,0.22558454,0.20973888,0.21356283,0.25183547,0.20428373,0.22555067,0.22805129,0.22478972,0.24926752,0.22229089,0.19761738,0.16458993
