0.07584959,0.12713413,0.08405589,0.113875866,0.08065657,0.10704215,0.065567456,0.13014796,0.13216643,0.13395166,0.07803254,0.15292203,0.10256705,0.10313172,0.16930142,0.072283864,0.118652835,0.05856397,0.086516194,0.10933202,0.12095393,0.06328507,0.069575414,0.1262233,0.046508856,0.046529774,0.03248933,0.04316905,0.032560676,0.041995745,0.12574056,0.063178726,0.13514547,0.03994418,0.061136737,0.08963168,0.07670968,0.06901039,0.07543574,0.15571366,0.07250395,0.062746994,0.10409634,0.09718309,0.095281444,0.037680853,0.0808781,0.1354816,0.05174662,0.101876415,0.05318829,0.2168637,0.10051946,0.06048398,0.12071137,0.069979094
0.004841741,0.010351386,0.017015474,0.007110734,0.01649567,0.022231556,0.0490942,0.032591466,0.03394613,0.030557636,0.049489353,0.04798354,0.060392156,0.030314794,0.04582273,0.025635242,0.048213504,0.06925033,0.047329158,0.06037372,0.04286165,0.023907304,0.05651426,0.06527502,0.024548668,0.056149263,0.045038152,0.01882767,0.03465531,0.039018326,0.13475871,0.048113447,0.068432614,0.027654834,0.07697918,0.066948466,0.04291793,0.058998473,0.04989152,0.08537763,0.058937535,0.022473514,0.04473791,0.08414712,0.053312674,0.028499937,0.024224179,0.02802916,0.03202445,0.05827838,0.037110854,0.029731078,0.03680293,0.033822693,0.10134996,0.05671374
0.016920215,0.053050697,0.055295717,0.09429705,0.0713493,0.08575488,0.08540103,0.087571524,0.06720359,0.03591016,0.041379735,0.08248188,0.07377082,0.03108887,0.11811017,0.058158632,0.10447936,0.072900824,0.05853906,0.14135672,0.06512345,0.07423184,0.09902541,0.060033366,0.11035273,0.060956255,0.09001104,0.14147502,0.04922864,0.063649364,0.11605329,0.07005117,0.09173727,0.073399834,0.10374075,0.23430121,0.09394933,0.16604035,0.08132679,0.090794176,0.16127363,0.10218264,0.129602,0.23119615,0.20348008,0.19798397,0.18240546,0.24566197,0.089170985,0.21569529,0.20386316,0.31120756,0.273744,0.20200984,0.2318272,0.07281733
0.030982826,0.035298508,0.014265522,0.008477216,0.02956642,0.029570194,0.014828852,0.01697671,0.024403125,0.00821507,0.026834697,0.0066480087,0.011082145,0.027318884,0.07917407,0.0822608,0.034641154,0.027191598,0.050478455,0.025302246,0.030797703,0.020153018,0.03710635,0.053872757,0.04591166,0.09255237,0.052232523,0.032459807,0.037585232,0.028342484,0.12245645,0.089084454,0.029025026,0.074532196,0.029700547,0.06798594,0.058013793,0.10411603,0.043614216,0.025418803,0.06775692,0.048888408,0.04679098,0.07206614,0.22358532,0.08903312,0.045357287,0.15260328,0.06917703,0.023337776,0.03628864,0.05121889,0.03320763,0.065468565,0.330883,0.16044821
0.09722512,0.08497982,0.076247185,0.1323347,0.060907505,0.08445275,0.17129064,0.17575802,0.10543826,0.22430801,0.14424841,0.22128357,0.17732452,0.30812654,0.2356887,0.13188207,0.09601726,0.061092544,0.053131364,0.04630028,0.09238108,0.0803468,0.08278012,0.101806074,0.06978964,0.09050501,0.03595512,0.07976644,0.07190538,0.061499294,0.081485696,0.1360916,0.39527187,0.8363856,0.69986993,0.079727955,0.15683228,0.08580102,0.068043604,0.20919082,0.08254484,0.060941555,0.070986934,0.07988838,0.104258135,0.061802007,0.086685635,0.112875335,0.40181512,0.121793345,0.17631657,0.12059954,0.24376704,0.34546182,0.12194277,0.08372345
0.6012849,0.34622037,0.10736682,0.38181838,0.3989051,0.6678049,0.37224454,0.38962334,0.26786023,0.19141315,0.11734149,0.24694282,0.18547541,0.18950993,0.22260328,0.25199622,0.22102228,0.3411575,0.14254963,0.15785144,0.10101074,0.11907161,0.11198149,0.11500359,0.08838972,0.09419535,0.06842539,0.13708043,0.15262659,0.12276011,0.22243392,0.3402492,0.3280288,0.17431468,0.1330745,0.41369694,0.48304427,0.66469896,0.57511985,0.41082692,0.43440017,0.13776073,0.31166646,0.545328,0.42460662,0.3356662,0.49030164,0.38209426,0.17485626,0.32275748,0.18228422,0.2976878,0.29678676,0.09046865,0.22204004,0.424142
0.11748277,0.11294254,0.08482068,0.08625131,0.045125835,0.08723313,0.12564038,0.14082567,0.12209124,0.1627826,0.11796623,0.121801674,0.10701649,0.16138302,0.17495981,0.16390659,0.111937195,0.09252744,0.07488243,0.060183715,0.07251512,0.057335716,0.08475201,0.0733561,0.05332314,0.07415477,0.044020887,0.062307127,0.07300153,0.084685035,0.08288234,0.1824592,0.16014339,0.17829324,0.20314898,0.08495454,0.18455736,0.102193944,0.121079035,0.18567266,0.09032761,0.0736939,0.0914171,0.1136113,0.089167416,0.08687341,0.14122832,0.090731464,0.12647288,0.15838563,0.12775189,0.09726948,0.13112456,0.10684875,0.11761939,0.13614596
0.21414843,0.29780522,0.127605,0.21639383,0.28463465,0.3855232,0.24134524,0.226536,0.21297854,0.17257386,0.10841068,0.15127903,0.09923767,0.11916073,0.23699892,0.20408548,0.23773152,0.2824141,0.14037675,0.1193788,0.10950165,0.16752188,0.13246532,0.13655154,0.23109528,0.14490414,0.2399421,0.17550196,0.23967955,0.18506232,0.27602565,0.23891154,0.31416798,0.2796332,0.14834274,0.3063156,0.27664828,0.16054869,0.21803173,0.29315054,0.28668168,0.34871385,0.35263273,0.39326733,0.2349382,0.3093586,0.46080202,0.2436826,0.26517108,0.22462016,0.24501048,0.2126542,0.30912483,0.23956712,0.31083947,0.22260708
0.032336447,0.12945083,0.20306815,0.2808371,0.45658943,0.35551792,0.27767426,0.35932508,0.11649254,0.3013812,0.15035617,0.19090839,0.11470065,0.12814724,0.5262626,0.17118062,0.25694492,0.104609475,0.22972643,0.18231261,0.13784494,0.15080318,0.15980884,0.2900431,0.1889644,0.13103701,0.14759013,0.102486774,0.13738844,0.20521654,0.33639115,0.19832772,0.2702026,0.21272993,0.52187437,0.39554983,0.11358109,0.19945358,0.26309034,0.1642456,0.2778637,0.19784407,0.20559825,0.121696256,0.47254506,0.10931026,0.13818248,0.2825948,0.18458506,0.3506153,0.18173763,0.2861405,0.14702818,0.19460735,0.40128094,0.29244
0.0027360148,0.041833676,0.074559174,0.21219617,0.16102715,0.102807604,0.26073143,0.17814676,0.10243045,0.10376365,0.12191181,0.09568351,0.1674437,0.14071429,0.113375746,0.14529625,0.08711334,0.090417534,0.09402335,0.14498074,0.12687163,0.1234382,0.1461036,0.20290308,0.20868543,0.17977034,0.045556165,0.060640853,0.07206299,0.08608879,0.07822234,0.16327572,0.038294487,0.08937178,0.093050145,0.36880106,0.24576072,0.15345794,0.19600414,0.14222331,0.18628982,0.10246025,0.10878783,0.09554244,0.19436216,0.24222805,0.034074023,0.07223229,0.08296424,0.101506814,0.09986114,0.10610944,0.14615576,0.058659833,0.17956288,0.18927811
