0.084672816,0.0841496,0.029274069,0.060945164,0.13885914,0.07360154,0.115151726,0.08128523,0.060879335,0.15657628,0.06526231,0.035111647,0.052443504,0.17273243,0.10435424,0.13904594,0.2562311,0.11826381,0.10712975,0.10151148,0.040459875,0.062447734,0.15225789,0.03977167,0.10401809,0.06803923,0.15648615,0.075822785,0.06611074,0.026066476,0.050698042,0.037712008,0.07002444,0.03482499,0.053842098,0.112422146,0.05021267,0.03128076,0.040629607,0.08322494,0.09039742,0.046844333,0.037065044,0.07781433,0.07984955,0.11229982,0.07362028,0.07583437,0.08864644,0.07179688,0.06000669,0.113830104,0.0923707,0.032022707,0.06352444,0.20518208,0.049898606,0.033218104,0.028859798,0.07190655,0.026345065,0.055971496,0.122927874,0.032381456,0.16181777,0.056624822,0.13961646,0.048711024,0.027933441,0.04820895,0.029647326,0.07844302,0.047811944,0.05010162,0.048251025,0.070515744,0.11070173,0.1114734,0.15745455,0.11901214,0.119012006,0.09677115,0.092150606,0.19745257,0.12995362,0.06491466,0.15771182,0.07941104,0.076914795,0.092151925,0.07527045,0.16208689,0.08278146,0.14812347,0.0782702,0.08594604,0.058446,0.17380296,0.11283276,0.08011369,0.2034872,0.11157881,0.22087629,0.111035004,0.11461512,0.03133454,0.07671297,0.14655094,0.17680037,0.10535282,0.12889783,0.1415378,0.13502134,0.10382693,0.24009933,0.15536557,0.103267424,0.082379304,0.102240026,0.13846195,0.16776197,0.22255069,0.102071874,0.06444455,0.057227626,0.13481542,0.104222
0.0057449266,0.0132750105,0.010991668,0.013069155,0.03190051,0.015596604,0.029546047,0.05816727,0.080270015,0.081330284,0.11642219,0.11596144,0.051375978,0.050389852,0.03496017,0.045485537,0.124922685,0.034322552,0.017571697,0.017403008,0.01705651,0.037293617,0.039171122,0.030255418,0.04444539,0.040675964,0.11461658,0.089014225,0.060110886,0.036006875,0.054286268,0.027440676,0.047516715,0.072414525,0.046546683,0.030244187,0.06728597,0.027157517,0.0372079,0.1138231,0.042085424,0.046552785,0.036832932,0.033283044,0.040585376,0.05989734,0.0050440487,0.025803514,0.013818066,0.025169514,0.008775893,0.012392196,0.06446571,0.022255328,0.03259475,0.028870339,0.026258735,0.033001427,0.015443182,0.04957475,0.06262572,0.07317073,0.0672567,0.049937516,0.04600158,0.016770553,0.059430595,0.0655301,0.020264644,0.034085058,0.020684559,0.047584686,0.06955586,0.07491559,0.07635628,0.042476602,0.04434347,0.034694802,0.044174325,0.038754754,0.032306917,0.08595298,0.026843634,0.19556388,0.045722086,0.024817286,0.10402275,0.06505753,0.035800032,0.031400997,0.04747906,0.1210071,0.084264375,0.054044772,0.030143207,0.033878554,0.036704797,0.042256724,0.05737715,0.04620671,0.074376926,0.05142205,0.08331644,0.03970639,0.048491254,0.12579381,0.05533028,0.051121563,0.050693203,0.039312277,0.05527189,0.119572245,0.27243665,0.07453252,0.104620256,0.11484451,0.08537171,0.11539246,0.074043356,0.048001174,0.08469826,0.07245533,0.053023245,0.03450857,0.03625653,0.08643838,0.055255834
0.027010052,0.072973676,0.06629135,0.04107279,0.122702375,0.09720477,0.1902123,0.14827965,0.16379355,0.18808927,0.09912334,0.12600808,0.0643459,0.21008454,0.23922431,0.1254239,0.17372337,0.20037311,0.17178237,0.12409943,0.06424639,0.07958519,0.26361793,0.06511015,0.080043465,0.08441748,0.117197625,0.07024666,0.049168713,0.018788014,0.13587812,0.020901507,0.06766201,0.052841913,0.028394775,0.084036514,0.053186852,0.0450897,0.03077337,0.07591266,0.074159436,0.021606434,0.057530116,0.059545405,0.04527368,0.15527034,0.028898051,0.05112201,0.096717104,0.07906922,0.040935077,0.20416014,0.073474176,0.06143436,0.16748568,0.2277093,0.10553035,0.068426736,0.05756806,0.053402986,0.06308468,0.017481515,0.07842905,0.076802306,0.16125613,0.044995885,0.15958294,0.089078404,0.061115008,0.09392562,0.108379975,0.2946702,0.100785226,0.01575543,0.021834709,0.028403819,0.07093305,0.024260283,0.092653275,0.14187136,0.2525157,0.11350531,0.17276585,0.29479927,0.16736501,0.09144087,0.1621868,0.16499576,0.14891103,0.23893082,0.18343134,0.2529874,0.14807485,0.2045364,0.18283527,0.23096406,0.22670652,0.24449314,0.060684096,0.04140593,0.28535345,0.23315401,0.25680217,0.11193704,0.23099117,0.14923374,0.12902687,0.09529799,0.17145155,0.12492761,0.13922757,0.3023011,0.1959692,0.1896327,0.20162207,0.20947571,0.17508706,0.100456975,0.07408967,0.052521452,0.19981387,0.2228332,0.074473836,0.058150336,0.13271143,0.20602168,0.11111707
0.023076108,0.040791288,0.007636888,0.066284955,0.013026185,0.02084034,0.02081737,0.042383615,0.03607532,0.008633254,0.009234924,0.017786015,0.008588492,0.006418807,0.04920999,0.024662327,0.04443681,0.06873399,0.024455458,0.0067995726,0.06593746,0.010571175,0.011101564,0.015867898,0.022693938,0.036684874,0.015661694,0.030683283,0.039431404,0.094116606,0.131686,0.053984385,0.030743038,0.043505497,0.0063168793,0.0066154394,0.06930802,0.040344104,0.04156685,0.09826395,0.0057619843,0.020174626,0.038361415,0.010172607,0.01703329,0.009838377,0.011106184,0.005273811,0.0129835885,0.07171413,0.029922288,0.007174307,0.026518056,0.04269196,0.021888262,0.008906831,0.031424828,0.07864797,0.07689381,0.08762351,0.08884641,0.07970499,0.027775355,0.060573556,0.007470678,0.031186968,0.016722534,0.01843114,0.031596012,0.008754957,0.0130970925,0.02690182,0.05198507,0.07982857,0.09358792,0.051385883,0.06615594,0.016665634,0.06038497,0.019860528,0.010722075,0.009979198,0.008128722,0.2483302,0.007317945,0.14530429,0.042435165,0.054296263,0.0369188,0.029805252,0.0819156,0.049950387,0.051606,0.027591163,0.023912773,0.045478113,0.041765954,0.03302673,0.04694989,0.024857264,0.03327175,0.046378992,0.033344015,0.039496955,0.030085644,0.036747027,0.027775317,0.03272879,0.068364926,0.18057734,0.077675626,0.10244149,0.18443102,0.0986035,0.033785265,0.10500032,0.08501236,0.05174313,0.040170513,0.030919548,0.03169527,0.039033998,0.036686245,0.030755572,0.051822774,0.1596245,0.17340764
0.08861882,0.06547433,0.1259775,0.07340538,0.050086644,0.039068412,0.07206829,0.09518334,0.09282708,0.14076777,0.07222442,0.03853098,0.019099724,0.124252565,0.069459595,0.085828155,0.43978575,0.088589646,0.07159046,0.2018201,0.8409495,0.44207922,0.15223853,0.042781074,0.06668792,0.049794458,0.04267329,0.04295304,0.047827315,0.030484365,0.04265168,0.052529797,0.07144283,0.06289612,0.06590515,0.0623806,0.045781225,0.049774155,0.04228298,0.07541817,0.046179585,0.080282606,0.059525322,0.058174375,0.050530776,0.062037375,0.037241302,0.09618548,0.05470622,0.029383989,0.03287467,0.04827537,0.076820664,0.03059668,0.027151097,0.047388326,0.036715847,0.10137838,0.057270482,0.041470014,0.050149746,0.053629093,0.037940603,0.03597067,0.06254689,0.03945893,0.09881472,0.07451345,0.06317345,0.04285919,0.042560015,0.05851098,0.049832396,0.04709206,0.08251442,0.038787957,0.056498095,0.031776696,0.028984519,0.05578621,0.062488537,0.08123024,0.08131996,0.7650325,0.06963476,0.06311707,0.08985803,0.078777924,0.07881415,0.048416816,0.04125156,0.081340306,0.057952173,0.04984131,0.07837462,0.04831482,0.044111297,0.045372956,0.05620045,0.06448395,0.059488807,0.13012742,0.06514686,0.06465996,0.06607794,0.030316202,0.033533007,0.045565896,0.05171736,0.048522424,0.05590231,0.046224274,0.4415708,0.0701688,0.11383098,0.0835953,0.048305705,0.039284736,0.061546728,0.069720134,0.058499455,0.056774486,0.04447577,0.033916146,0.049370125,0.04630029,0.05897483
0.72757745,0.43491575,0.18247752,0.46733907,0.291355,0.854881,0.44269693,0.13873239,0.3072726,0.43404087,0.11615173,0.16158427,0.047089364,0.3600799,0.3187044,0.17463106,0.52516586,0.6900441,0.57462317,0.5037193,0.29200226,0.21787864,0.59184176,0.2263381,0.16261542,0.14492999,0.18528092,0.15598309,0.09212402,0.091582224,0.05973068,0.057222683,0.085724495,0.11291926,0.09110924,0.11949554,0.07773925,0.07920697,0.09658866,0.11876589,0.15541837,0.16416039,0.2029265,0.12260364,0.0663196,0.18759614,0.15684177,0.08376806,0.11414882,0.10036472,0.08383346,0.17518212,0.11170839,0.053916663,0.052974947,0.28740266,0.14195286,0.13040335,0.072235726,0.09464457,0.1012523,0.08394274,0.14746326,0.09031464,0.27550602,0.19378176,0.16889459,0.36977413,0.09671878,0.062155504,0.08788676,0.13918294,0.15168133,0.14864658,0.109250754,0.06252917,0.072499245,0.031635292,0.08700684,0.1381129,0.30269906,0.13135885,0.3778148,0.42714286,0.574791,0.16986036,0.38402236,0.42400146,0.37516087,0.5011357,0.52702105,0.24304928,0.25761423,0.21695288,0.17816399,0.16523577,0.10440516,0.18281472,0.15370649,0.09492116,0.12440019,0.19278423,0.1901974,0.3147068,0.13672996,0.106983356,0.3771958,0.15351811,0.37911493,0.2594124,0.27409375,0.24535748,0.5755176,0.7134695,0.26406765,0.42306492,0.15194054,0.3164974,0.28719985,0.34755227,0.29445115,0.35300806,0.21613576,0.17957978,0.10495087,0.2770156,0.30963847
0.14179677,0.05770956,0.05969995,0.07691393,0.07967457,0.048237164,0.091402866,0.21910857,0.10185931,0.1229842,0.106763124,0.05804679,0.02949255,0.110710375,0.064537756,0.08310935,0.32036674,0.061127707,0.10665706,0.10980931,0.16900207,0.14643326,0.109499514,0.059550088,0.082837075,0.05136954,0.05840862,0.060361654,0.0568267,0.03495509,0.053463392,0.056292333,0.12369528,0.08056496,0.07586662,0.05906387,0.068753324,0.04163604,0.061178543,0.062596075,0.041630827,0.080109954,0.06448967,0.06585858,0.0780732,0.043053742,0.06730958,0.068312004,0.05132361,0.039596,0.04055983,0.041785967,0.110897124,0.048534587,0.036962584,0.06017119,0.05270591,0.09681554,0.061009504,0.04424473,0.06241731,0.04987415,0.074159645,0.06540992,0.050040044,0.078596756,0.08074731,0.07903553,0.06989749,0.030144352,0.040279746,0.042027906,0.049773466,0.047890466,0.055030078,0.027823312,0.069249995,0.029287163,0.064290315,0.07138912,0.049019087,0.09516291,0.05665962,0.4794605,0.058660742,0.120479785,0.09459376,0.0794745,0.11054594,0.042562053,0.051798705,0.09079186,0.06218687,0.07277816,0.08511684,0.059220664,0.054909494,0.051582936,0.085496895,0.0687265,0.05634533,0.21258256,0.06446178,0.068365484,0.044133943,0.044404186,0.042683426,0.044198122,0.04848971,0.10628526,0.07782047,0.058738302,0.30677465,0.078588344,0.15073468,0.1778125,0.357479,0.03556585,0.10600974,0.10916872,0.04730466,0.054717883,0.12038557,0.09699502,0.071502194,0.055611398,0.1294396
0.27677593,0.21743776,0.19797078,0.2615792,0.13296863,0.27989572,0.22799963,0.32704967,0.23635146,0.26021102,0.14550109,0.21709794,0.16814403,0.213104,0.35537472,0.14989305,0.5380763,0.46495515,0.25840926,0.4346518,0.31149784,0.25160325,0.21804526,0.17549801,0.07785171,0.16343962,0.13082375,0.08348844,0.05736395,0.034848496,0.047126856,0.05717016,0.08370403,0.07500134,0.049252097,0.09156566,0.07224108,0.08195038,0.09360993,0.082266845,0.09799097,0.08734499,0.15128121,0.13811004,0.15307023,0.1213678,0.116875865,0.053907555,0.08941933,0.12008561,0.08271314,0.11322882,0.13048501,0.15720342,0.1853728,0.1820372,0.18639418,0.08216258,0.051307328,0.1116659,0.07121137,0.0629498,0.07464324,0.13486011,0.10332575,0.20404963,0.13410231,0.112111844,0.055090226,0.120234504,0.10185901,0.17512928,0.11566185,0.06952046,0.046143174,0.07059484,0.05254125,0.07106976,0.062277146,0.11235857,0.17084734,0.11500051,0.111042835,0.54159033,0.103359416,0.3182385,0.23611432,0.20046814,0.086424984,0.1621812,0.18503478,0.11939073,0.16711259,0.11703241,0.14988564,0.11771818,0.060208958,0.10427186,0.12820917,0.12607381,0.13989519,0.16665368,0.13315985,0.106991336,0.09550423,0.087052904,0.17579882,0.15315941,0.12279502,0.23671542,0.1605203,0.10510532,0.4786677,0.105383836,0.12802948,0.1567112,0.18727551,0.24341124,0.117670454,0.12757336,0.121459305,0.12593503,0.15866484,0.1255425,0.11085383,0.114982374,0.20483436
0.055541597,0.24441156,0.19399637,0.28171888,0.26550213,0.19127358,0.09553281,0.1221163,0.23514535,0.22096306,0.19485946,0.23121959,0.19952148,0.3340779,0.16462383,0.25387523,0.31822377,0.29914173,0.109386936,0.37698635,0.3249564,0.41661268,0.25455183,0.19705215,0.12270895,0.20019594,0.09564964,0.110316604,0.11632588,0.122598335,0.13613307,0.14417192,0.16631629,0.15500551,0.2082854,0.15310776,0.07416013,0.175573,0.1483432,0.14809123,0.1449414,0.08357961,0.114543736,0.1614734,0.13535126,0.33226666,0.089279495,0.23553018,0.17470112,0.091885045,0.11746566,0.23811327,0.102416016,0.14608386,0.2519181,0.18842046,0.12535575,0.10299206,0.11672824,0.21900098,0.144914,0.12388126,0.09851795,0.1345669,0.2125519,0.14168762,0.09636215,0.081679784,0.1153335,0.18406774,0.21325651,0.26155764,0.12087172,0.102584295,0.18626136,0.15892099,0.2943617,0.31763852,0.26886308,0.122634046,0.28740868,0.08656978,0.22822511,0.27963513,0.1951544,0.1556082,0.10589326,0.0958309,0.070115484,0.119772285,0.13797928,0.18233533,0.16156293,0.21188469,0.115533665,0.13507229,0.277962,0.24873982,0.1657698,0.22064848,0.30044302,0.10597942,0.54070103,0.12217542,0.35319093,0.12675788,0.23656027,0.17632206,0.33765778,0.19513413,0.15772252,0.2590911,0.32410443,0.13450241,0.23347491,0.08946295,0.23815455,0.15056951,0.16545556,0.22398269,0.49412194,0.3874344,0.083891384,0.12399107,0.23743878,0.22816671,0.18313873
0.0019230248,0.08368637,0.13950372,0.06905243,0.2407463,0.19227995,0.3375136,0.08710795,0.1075642,0.17438988,0.16947807,0.042946853,0.067971036,0.17476538,0.3110845,0.11322867,0.49416095,0.105110325,0.35099146,0.07103653,0.17871389,0.14428759,0.34991574,0.09499252,0.14727445,0.058591742,0.22711504,0.1605349,0.2819566,0.11954651,0.15573359,0.24358295,0.14901844,0.14038137,0.08310226,0.0670563,0.1502919,0.08967887,0.13592629,0.21649447,0.06122713,0.30856553,0.037329573,0.061096955,0.05695211,0.13559087,0.07403531,0.077857815,0.10827631,0.15682724,0.0830283,0.09097012,0.14838818,0.045745984,0.0572004,0.088215366,0.15111345,0.18703783,0.08946582,0.090260915,0.07873872,0.109719105,0.20660073,0.052873574,0.055430032,0.15745719,0.081787996,0.1861273,0.07449845,0.08304357,0.06753802,0.14125746,0.13696721,0.092183895,0.1309955,0.12649001,0.16207203,0.10254981,0.11966843,0.12372911,0.08313527,0.17122354,0.08284344,0.2749306,0.08196459,0.21833776,0.12786654,0.15630831,0.20444545,0.07808075,0.08747566,0.3581283,0.08389674,0.11351014,0.13865447,0.06606811,0.12005727,0.12589952,0.14695863,0.1216181,0.16132995,0.3186026,0.062490627,0.28559202,0.08115107,0.13085885,0.06028479,0.107122555,0.11931593,0.21595474,0.14667828,0.16783991,0.4649923,0.073181406,0.102979966,0.21089514,0.05581108,0.062239617,0.18362382,0.0845593,0.1406047,0.13329904,0.15735093,0.07721568,0.10169481,0.18190388,0.34581885
