step,entropy
0,
1,1.8396196
2,0.026469823
3,0.9451132
4,0.12508106
5,0.025136767
6,0.29066065
7,0.0060651596
8,0.0016250588
9,1.1665292
10,1.2507267
11,0.02720209
12,4.8986426e-06
13,0.005854515
14,0.8548236
15,1.3069072
16,0.60401314
17,0.000108774526
18,1.5612187
19,0.0073790373
20,0.17887425
21,0.003346912
22,1.4308243
23,0.020367052
24,0.26403826
25,0.7678535
26,0.7505065
27,0.008574284
28,0.7174476
29,0.010764202
30,7.467724e-06
31,6.106043e-05
32,0.37311795
33,1.5096889
34,2.106154
35,1.4166961
36,0.0009865729
37,1.00024245e-05
38,1.6434429
39,1.3403392
40,1.2595184
41,3.7489124e-05
42,8.391675e-05
43,0.65492857
44,1.694041
45,0.30340713
46,0.14344169
47,3.184549e-05
48,4.2041378e-05
49,0.00015484358
50,1.4345871
51,0.03312933
52,1.2984142
53,2.0477014
54,0.013151342
55,0.1727349
56,0.2501378
57,0.6977998
58,0.0137311425
59,1.2886948e-05
60,0.08966484
61,0.92118824
62,1.181552
63,1.9503273e-06
64,0.00800077
65,0.014193381
66,0.00034820224
67,0.00265806
68,0.009238403
69,0.0019684664
70,0.002298872
71,0.37794584
72,0.535327
73,1.4189836
74,0.004599973
75,0.15535228
76,0.67353326
77,0.06351138
78,0.0020508035
79,0.1892013
80,1.4722403
81,0.6952558
82,0.001026901
83,1.0242199
84,0.5177339
85,0.029259559
86,0.27999002
87,0.014269723
88,0.8111657
89,0.7788992
90,0.5901157
91,0.2248542
92,1.1668342
93,0.003381887
94,0.00068020273
95,0.020501383
96,0.16657923
97,0.0036820697
98,7.215939e-05
99,5.3988802e-05
100,1.1619077
101,1.026906
102,5.484919e-06
103,1.1610903
104,1.9655312
105,1.1219316
106,2.4184437
107,0.0002677641
108,2.1658626
109,0.811029
110,1.6270705
111,1.4156824
112,1.0305336
113,0.057911135
114,0.0950546
115,1.1214547
116,0.44563794
117,0.24185011
118,1.0550843
119,0.5936456
120,0.72806
121,2.6922124e-05
122,5.09894e-05
123,0.19042063
124,0.74396193
125,0.7204853
126,4.869477e-05
127,0.007442008
128,0.0019090689
129,0.3570306
130,0.00020465524
131,7.170297e-05
132,0.4255255
133,0.018874554
134,0.0031389543
135,0.27132836
136,0.06300831
