0.0824585,0.089521356,0.08089037,0.112686,0.10452705,0.10185775,0.10021952,0.102715634,0.053534325,0.08642879,0.09833724,0.100265376,0.08970012,0.08742939,0.10669465,0.09264616,0.11174608,0.07080868,0.09987525,0.10438259,0.08438263,0.08462967,0.09234921,0.085670896,0.09882338,0.10102759,0.09026994,0.07551129,0.09030875,0.074910976,0.08753538,0.05841381,0.08446098,0.01679688,0.082170494,0.104723215,0.0924586,0.085192725,0.09785053,0.08216774,0.09167645,0.0825017,0.0940532,0.10534537,0.10274022,0.009056835,0.095052175,0.07292691,0.10169919,0.08834453,0.066907845,0.09927116,0.08519111,0.08131132,0.10404953,0.08265666,0.08890414,0.10081158,0.115792006,0.089647606,0.12827052,0.11155926,0.110382885,0.12641545,0.11815994,0.100170776,0.10520764,0.10015153,0.12327736,0.09612801,0.09054229,0.110168576,0.0875524,0.10447029,0.08763997,0.11258395,0.114897415,0.09298622,0.07856573,0.114378154,0.019422803,0.09114471,0.08129759,0.084717296,0.07168482,0.08989611,0.08843095,0.09907754,0.11319703,0.09523127,0.086297974,0.08683496,0.075786375,0.06509296,0.079472974,0.074416,0.08059821,0.08820554,0.05950201,0.06600744,0.07194022,0.026595172,0.08690157,0.08011709,0.08748034,0.10280593,0.11310804,0.09385692,0.09056469,0.08609597,0.088878416,0.11231221,0.09923165,0.086873285,0.077155836,0.0880645,0.09122467,0.08168424,0.082216606,0.06884942,0.09098535,0.078743465,0.070137806,0.09837573,0.031839784,0.07421491,0.08569206,0.10833035,0.092821196,0.083369106,0.05834527,0.06443646,0.11921053,0.07454862,0.09043308,0.086732075,0.049867023
0.12474421,0.12137209,0.14001818,0.13331811,0.11994533,0.09895893,0.08138949,0.12780261,0.09267039,0.09915257,0.09750341,0.08011215,0.06438792,0.079262614,0.08848587,0.08660381,0.10280029,0.08987449,0.090087265,0.09539045,0.08353774,0.082257345,0.095613115,0.08083102,0.09297631,0.064074494,0.06499551,0.0750168,0.076933414,0.07269168,0.08976982,0.13427612,0.094365045,0.10168314,0.07882057,0.08522209,0.081891425,0.07469514,0.084405564,0.06403941,0.06010347,0.080277525,0.13412002,0.11110343,0.09605353,0.071610585,0.16264403,0.07483116,0.13951536,0.117582045,0.09025743,0.074920304,0.09733675,0.07681452,0.098366305,0.10445021,0.11213853,0.102797695,0.10020951,0.061853297,0.13254505,0.18258923,0.14318761,0.109035246,0.13613792,0.13628213,0.10404279,0.08857783,0.100533135,0.114505224,0.09905049,0.09268313,0.08341431,0.11470612,0.09737773,0.10908603,0.112891905,0.09640611,0.0768168,0.10747682,0.0734897,0.07068724,0.085492484,0.08380821,0.06600624,0.09432537,0.098537646,0.09526014,0.09046508,0.088533275,0.06451371,0.077122025,0.07757792,0.07952814,0.07716166,0.08204071,0.08954101,0.077188715,0.07165004,0.10349689,0.13199796,0.10236463,0.076113395,0.07603205,0.06604269,0.08070899,0.07918487,0.06719421,0.068051875,0.06307423,0.060068764,0.0748659,0.080135785,0.08202076,0.058640175,0.091581084,0.1323081,0.074467346,0.09942183,0.09942045,0.06786329,0.060259987,0.09032535,0.1371649,0.1449306,0.07757159,0.0742328,0.09187099,0.07556398,0.06086059,0.072530895,0.076412685,0.12619852,0.0804028,0.06427877,0.08277258,0.1580592
0.163759,0.11611879,0.23949856,0.12547544,0.12243349,0.104011536,0.11062184,0.12181376,0.09737494,0.10077939,0.1119376,0.08505725,0.07522228,0.07877072,0.09216522,0.08953706,0.09922539,0.1183952,0.07867065,0.12261434,0.08821201,0.076331824,0.12096183,0.063572645,0.08933274,0.09790779,0.08045249,0.11072874,0.09838453,0.09195958,0.11663898,0.09122616,0.12950027,0.11146937,0.08510566,0.07696192,0.072636686,0.09368224,0.07929075,0.09741497,0.07710698,0.09064204,0.11644968,0.09065836,0.13691401,0.11996085,0.083387725,0.08801393,0.106342874,0.09983183,0.078855686,0.06363885,0.09894878,0.08074988,0.10807464,0.08606215,0.09394254,0.09232922,0.10412757,0.0963437,0.098440245,0.08658494,0.09636711,0.106719024,0.115424186,0.074600846,0.076328255,0.0723285,0.12151284,0.101506315,0.087632604,0.099993944,0.08595641,0.09786799,0.08122238,0.15513456,0.11893578,0.08030691,0.069772534,0.14822482,0.12846254,0.077603966,0.120439924,0.08556626,0.056275208,0.100537315,0.088284604,0.10348195,0.09373583,0.08156277,0.073837765,0.0689443,0.08511956,0.0714256,0.06697698,0.1352035,0.14228624,0.070350625,0.08790644,0.08890734,0.20751958,0.13459261,0.09912515,0.0844765,0.09503434,0.11416228,0.08453734,0.095582835,0.06990204,0.06935124,0.061325055,0.07770767,0.12499349,0.10622148,0.10518655,0.10734946,0.06505173,0.08111189,0.13370891,0.102236815,0.07669153,0.08427505,0.07841633,0.14753845,0.108872674,0.09839605,0.10855875,0.12617499,0.09942462,0.103140585,0.070222855,0.087455794,0.15260464,0.082687035,0.08883668,0.14331613,0.11275594
0.0974426,0.07401709,0.08165884,0.1180025,0.08129967,0.08183012,0.06738995,0.081309676,0.080552764,0.07561734,0.10867787,0.097533114,0.07468203,0.070607334,0.06301109,0.06948908,0.08214474,0.08951917,0.0751833,0.077158645,0.07104643,0.06438273,0.06834164,0.070232324,0.08731899,0.06813142,0.06664415,0.07619234,0.07926017,0.06894333,0.05622377,0.071254015,0.072363935,0.07915945,0.08034254,0.080768906,0.081390314,0.07497529,0.09016008,0.06871631,0.067505985,0.14808077,0.10427264,0.08997782,0.073354475,0.10604529,0.07640156,0.13650468,0.109572366,0.10209561,0.10860654,0.11938975,0.10130748,0.08217744,0.09590933,0.10396493,0.08904071,0.08821829,0.09068818,0.062326703,0.09040209,0.120150976,0.11312635,0.101420194,0.09615026,0.13050616,0.0942258,0.07873251,0.077918306,0.08386845,0.09080339,0.09955318,0.10886,0.102551006,0.08546707,0.11168703,0.14997779,0.09142026,0.07979324,0.08303008,0.10325801,0.07165643,0.08007316,0.10020357,0.07021616,0.08519349,0.10426125,0.094910584,0.13485168,0.07274627,0.06283844,0.08924121,0.088842854,0.10859382,0.11929161,0.08959169,0.15856206,0.06506291,0.13514465,0.079929575,0.080266625,0.09171211,0.073794395,0.07328437,0.09619046,0.08649293,0.073218614,0.06979929,0.06910403,0.062521316,0.06498262,0.0704042,0.06862499,0.07144691,0.061194472,0.09950403,0.05673393,0.055864424,0.045267664,0.067570515,0.061832692,0.11060661,0.064295344,0.06258343,0.09078838,0.088940226,0.0648394,0.070142545,0.06986954,0.052195292,0.06194152,0.06769316,0.080915354,0.07701819,0.07452452,0.05980025,0.09853508
0.21969195,0.13969816,0.18548463,0.16626453,0.14591753,0.071940124,0.06319476,0.17498757,0.4838049,0.24480973,0.096311204,0.070629016,0.043383155,0.13697676,0.28541937,0.0755084,0.09945977,0.1653723,0.13563292,0.13326748,0.14182234,0.10948325,0.19344643,0.47119623,0.094655536,0.6472557,0.57939017,0.6806794,0.8208882,0.68650603,0.19309524,0.5286074,0.8056982,0.38034266,0.106652915,0.12113641,0.16025451,0.096752554,0.097956166,0.066892214,0.29821122,0.07548905,0.07399174,0.16432591,0.124003224,0.2330429,0.096384056,0.078936405,0.09277098,0.3149669,0.22979227,0.17192829,0.19180176,0.1766061,0.22431597,0.16058427,0.2600363,0.2600916,0.20573452,0.18682395,0.21260376,0.33298013,0.2690587,0.20848295,0.31288958,0.25595286,0.21276486,0.22964029,0.2423275,0.11586434,0.15769674,0.18010308,0.37709638,0.47614467,0.41443697,0.2808414,0.20780645,0.24095131,0.16014817,0.23611486,0.50246835,0.62919086,0.6110488,0.29263705,0.3280477,0.21012488,0.18427433,0.31630647,0.35166422,0.22120796,0.48017335,0.17699727,0.2551528,0.30040634,0.2301938,0.42460993,0.1768583,0.08528736,0.079422444,0.05590159,0.44384876,0.22581105,0.17448519,0.21156591,0.062064055,0.08491944,0.1276013,0.14152382,0.11609032,0.64754313,0.5498459,0.52404135,0.6553494,0.335188,0.3284763,0.29502285,0.17537601,0.11673478,0.22980864,0.14122339,0.2810428,0.066321515,0.053723946,0.23470263,0.10494985,0.049612284,0.048786733,0.06161943,0.052215766,0.064778395,0.07972209,0.07010901,0.07417449,0.062935434,0.08567016,0.043388553,0.18585698
0.11490703,0.14031734,0.1569139,0.07395037,0.13288942,0.07044037,0.04529786,0.0988831,0.097489975,0.08565847,0.09841865,0.062709354,0.1125204,0.08832311,0.09195788,0.060634397,0.07142945,0.087725274,0.10594391,0.09213816,0.0664112,0.06221029,0.08121691,0.08455484,0.086187705,0.17093821,0.19614872,0.18865381,0.34534115,0.26813167,0.7271022,0.4866599,0.45886272,0.1099985,0.06767562,0.0901549,0.07378632,0.07555145,0.063091755,0.040890988,0.07901358,0.015196737,0.09587356,0.08128851,0.14240852,0.09586134,0.069979295,0.008855352,0.119077004,0.12000468,0.09906631,0.10889891,0.13279222,0.11210503,0.13480335,0.107330956,0.1524442,0.2113503,0.1739856,0.13538203,0.17434037,0.22518313,0.15306628,0.23117796,0.18881702,0.1398235,0.1651063,0.18520354,0.14529552,0.08088229,0.10428362,0.11678222,0.14163207,0.16750458,0.27618372,0.3643223,0.19603847,0.19075078,0.19383642,0.1874268,0.13587262,0.20358764,0.10183664,0.17643644,0.3240679,0.18674673,0.29170123,0.2746145,0.30210972,0.15542677,0.20705704,0.31412095,0.051647592,0.043662995,0.17647538,0.23485105,0.1376043,0.064193346,0.003835786,0.062786266,0.10935404,0.11127828,0.06879116,0.064563915,0.04634338,0.04878326,0.09428761,0.08668504,0.0793276,0.07464698,0.17036557,0.17879032,0.26562336,0.3445186,0.07073043,0.21424533,0.078088425,0.1070123,0.31699607,0.2708833,0.11458295,0.0057402644,0.04902984,0.16592406,0.09193734,0.054361243,0.042999994,0.070354685,0.040559523,0.044000942,0.06415256,0.036262482,0.09008469,0.0727854,0.07380001,0.23256342,0.13708316
0.23560977,0.1514986,0.17514966,0.1158581,0.11729708,0.07566583,0.056782197,0.092985824,0.1602051,0.114362,0.08611215,0.15768893,0.040847905,0.080560885,0.1322536,0.08253215,0.12662347,0.100306906,0.23129797,0.10147841,0.20850644,0.19323549,0.09222744,0.20631716,0.16506618,0.47626477,0.2644002,0.23171057,0.32774952,0.20984997,0.2448952,0.24035236,0.2790551,0.17975539,0.12508783,0.30302605,0.10984257,0.13367745,0.29660633,0.06438599,0.08882871,0.07059769,0.054377086,0.12515654,0.10174336,0.12480692,0.06690003,0.06732882,0.060219754,0.14029667,0.13420929,0.099728525,0.16498265,0.15526845,0.12603855,0.16566746,0.22977777,0.23663668,0.16948396,0.107429385,0.1441714,0.19473447,0.2260347,0.23112756,0.24311633,0.16393454,0.15265298,0.18676724,0.18548939,0.11071798,0.14828505,0.20231365,0.16794688,0.18247315,0.1743807,0.2852782,0.19228074,0.24252328,0.18337104,0.19589187,0.1574148,0.1553478,0.16390008,0.18932153,0.18320177,0.17688653,0.21726225,0.23267558,0.2934309,0.13331877,0.22259668,0.1812056,0.20891273,0.21905062,0.20141344,0.2110987,0.10061562,0.057854045,0.05091772,0.031994637,0.14038387,0.1927548,0.082060285,0.108742975,0.058243927,0.09186406,0.19762477,0.12540413,0.21348986,0.113361895,0.12970422,0.13334937,0.16173562,0.15544936,0.13162903,0.13243356,0.06970341,0.1324126,0.105813295,0.2704008,0.14838117,0.05426123,0.027780028,0.12301352,0.11898729,0.05885073,0.050206646,0.059341226,0.045327917,0.069284715,0.06411974,0.039415624,0.060649943,0.08321767,0.061283622,0.07971976,0.2063037
0.17673178,0.114474714,0.18687461,0.104979895,0.13737005,0.105329916,0.07988132,0.10444935,0.08974388,0.096434735,0.084929086,0.092763044,0.04275394,0.059000675,0.10387435,0.06328664,0.0612219,0.07438206,0.13535143,0.062054414,0.0762044,0.09177601,0.061498012,0.11058743,0.07812105,0.11420168,0.13168278,0.08392603,0.13939945,0.09488332,0.15393665,0.10704795,0.20277551,0.07912911,0.059466373,0.06861729,0.0606574,0.07041782,0.0728045,0.050676897,0.10117156,0.11579828,0.10549187,0.13783565,0.07217754,0.14184864,0.101448014,0.12861389,0.14199598,0.14336203,0.09377553,0.09366377,0.06400821,0.12580854,0.10141707,0.090998024,0.110025525,0.11851546,0.11123378,0.11983589,0.1274101,0.11087732,0.1171983,0.13571464,0.14095232,0.099014655,0.1014847,0.083005674,0.13101795,0.11175428,0.12290776,0.107578136,0.11508671,0.2326513,0.25386944,0.19075231,0.1438481,0.118012376,0.14051968,0.10429381,0.111321345,0.12538621,0.15661821,0.13399778,0.11737432,0.14299491,0.1578616,0.31971902,0.1969621,0.13589634,0.185393,0.23109402,0.22054544,0.21235317,0.2792829,0.19910519,0.121410206,0.09374097,0.11414955,0.09462782,0.085066415,0.045093857,0.07641422,0.06696373,0.075485714,0.07380852,0.08676469,0.07045343,0.11054427,0.06430842,0.09240451,0.10102441,0.09583042,0.16986266,0.18198664,0.044741474,0.07091642,0.06651215,0.028583867,0.057279523,0.07726266,0.12824549,0.08093476,0.047127537,0.04469767,0.054021504,0.05722033,0.06334438,0.10264292,0.10177616,0.06296065,0.050682887,0.04707815,0.0494217,0.06911112,0.04155838,0.05236706
0.22498444,0.09970247,0.21826904,0.13656007,0.16860278,0.14957522,0.10925127,0.1120395,0.097952835,0.102980174,0.10212816,0.12767209,0.13558124,0.10399328,0.08881471,0.091296695,0.10494169,0.13721167,0.15369782,0.06578202,0.11419568,0.092830256,0.078870766,0.106592804,0.11412653,0.14377417,0.08651132,0.08394366,0.1677523,0.0885779,0.14657922,0.09911293,0.07997175,0.15355948,0.07756957,0.10545745,0.114015736,0.11669164,0.13297841,0.10359429,0.09690795,0.07316457,0.09248663,0.13451898,0.078146175,0.108300366,0.07645232,0.075551055,0.09125177,0.13040493,0.10238683,0.112092875,0.10833209,0.09432111,0.14701219,0.13174243,0.11448838,0.1098616,0.12411771,0.108507745,0.11532495,0.12490675,0.11064843,0.08702556,0.10534887,0.11772789,0.19566515,0.11162515,0.0949811,0.14471179,0.10034337,0.08081212,0.09118144,0.13543911,0.119584315,0.11493062,0.079084955,0.10780103,0.07766198,0.07416972,0.12215701,0.070768625,0.1087718,0.08828633,0.06850506,0.08248799,0.11034613,0.11065982,0.08354709,0.089514524,0.08829245,0.105989836,0.07302974,0.07221298,0.07700114,0.11761659,0.114114955,0.086685345,0.08004469,0.09309795,0.1552936,0.16488598,0.07571946,0.0960613,0.084915996,0.11598005,0.13392088,0.11552966,0.1297005,0.10478209,0.08294735,0.100572586,0.07978844,0.09782895,0.077452235,0.085687585,0.07972235,0.12795933,0.12797537,0.09955979,0.13169669,0.06267223,0.07831224,0.10448184,0.19028577,0.07830787,0.109965704,0.103833094,0.13457973,0.12484336,0.08989543,0.09598136,0.10631029,0.09243777,0.104776174,0.11279451,0.23342331
0.10721793,0.10612757,0.0773251,0.11324524,0.17102426,0.1529208,0.11717426,0.11921145,0.079899155,0.083441615,0.08922824,0.09821815,0.12045783,0.10300932,0.090365775,0.07844726,0.0908611,0.08843773,0.14167207,0.14504087,0.17918956,0.12224436,0.10184077,0.11646483,0.1328898,0.12524219,0.12132942,0.11777181,0.07665782,0.10124162,0.08033784,0.085616276,0.09659299,0.1377847,0.068692155,0.10952362,0.10201718,0.13293669,0.15864475,0.11757557,0.10414674,0.080935165,0.121658385,0.10460852,0.11898783,0.14196649,0.07021344,0.096653864,0.13423194,0.12485343,0.11432168,0.10807365,0.0975263,0.09165389,0.16245542,0.1175388,0.1250962,0.13783489,0.13660863,0.15610155,0.13478953,0.15162522,0.13105147,0.089340284,0.09559482,0.1268356,0.094830066,0.08303112,0.15545413,0.10684119,0.12871589,0.11599117,0.111215286,0.07555339,0.07808338,0.1258697,0.10256058,0.13571136,0.10407163,0.14730121,0.08703913,0.07119376,0.10219633,0.1203804,0.10022983,0.08568288,0.08902749,0.11140252,0.14609078,0.09158689,0.07995046,0.10910072,0.052584954,0.03969983,0.07352143,0.10726312,0.13731661,0.10187042,0.078017995,0.10265976,0.16461039,0.13410221,0.095874555,0.15577355,0.09365399,0.113789015,0.09905771,0.119884856,0.13911931,0.13834983,0.115590274,0.10354682,0.11944008,0.09609842,0.12384642,0.1517951,0.111056596,0.10458517,0.12836488,0.11857648,0.13874875,0.07820823,0.102705926,0.11626014,0.16925706,0.08215639,0.116256654,0.17931089,0.15692562,0.14325668,0.08378376,0.11206419,0.17510709,0.1480023,0.13074316,0.16085365,0.17583488
