k,cum_mean_std_all,cum_mean_std_mid
1,0.0783006,0.066120476
2,0.06444565,0.05428607
3,0.056283444,0.04671477
4,0.056459527,0.047846995
5,0.05724237,0.048792273
6,0.062367126,0.055523586
7,0.061737746,0.05447423
8,0.060992926,0.05390571
9,0.0613521,0.052806787
10,0.06049917,0.05220124
11,0.060856137,0.052693244
12,0.06030724,0.05189432
13,0.06055754,0.05274593
14,0.060753506,0.05296668
15,0.06077533,0.052634276
16,0.060599595,0.052730408
17,0.05982371,0.05212985
18,0.05964358,0.05198684
19,0.059072696,0.051592994
20,0.05870995,0.05134198
21,0.057973083,0.050664324
22,0.059176315,0.051367033
23,0.058951724,0.051363073
24,0.05999549,0.052530903
25,0.060125135,0.052561447
26,0.059717342,0.052182693
27,0.059223022,0.05173282
28,0.05883775,0.051498145
29,0.05828369,0.051017657
30,0.05800155,0.050962027
31,0.058088746,0.051250964
32,0.057958487,0.051173106
33,0.057709854,0.050906092
34,0.057395387,0.050655663
35,0.057297837,0.05075944
36,0.05726799,0.050900895
37,0.057031665,0.05067161
38,0.056771185,0.05050042
39,0.056830443,0.050735623
40,0.056914378,0.050754048
41,0.056948483,0.050772615
42,0.056601785,0.050464448
43,0.056473467,0.05049694
44,0.056840803,0.050944112
45,0.0571828,0.051352423
46,0.057144843,0.05133572
47,0.05697144,0.05118119
48,0.05683732,0.05115236
49,0.05685554,0.051225696
50,0.056707792,0.05110185
51,0.05649864,0.0509698
52,0.056304745,0.050797623
53,0.056081906,0.050617028
54,0.056146786,0.050860386
55,0.056225114,0.051041838
56,0.056257527,0.051163275
57,0.056329295,0.051254306
58,0.056281954,0.051274233
59,0.05617553,0.051231317
60,0.05603737,0.05115318
61,0.056012645,0.051140282
62,0.056100372,0.051330265
63,0.05616357,0.05145189
64,0.056107666,0.051404443
65,0.05602408,0.051385615
66,0.055951677,0.051370256
67,0.05591627,0.05135283
68,0.05613414,0.051662512
69,0.05634651,0.052007172
70,0.056448013,0.052149754
71,0.056519944,0.05218001
72,0.056651346,0.05229146
73,0.056610305,0.05222785
74,0.056539014,0.052122634
75,0.056589678,0.05223917
76,0.05685137,0.052571278
77,0.05691153,0.052594215
78,0.056973737,0.052684486
79,0.057022505,0.052786186
80,0.05707421,0.052820437
81,0.05697835,0.052691925
82,0.056932565,0.052660912
83,0.05680704,0.05256743
84,0.05675693,0.052538317
85,0.056769263,0.052631974
86,0.05680896,0.052740507
87,0.05682857,0.05270346
88,0.05673529,0.052630674
89,0.056690507,0.052638065
90,0.056722328,0.052741665
91,0.056809686,0.052904427
92,0.056712538,0.052769214
93,0.056667242,0.05274579
94,0.056559116,0.05267422
95,0.056462705,0.052615162
96,0.05641215,0.05261123
97,0.056329068,0.05253662
98,0.056280587,0.052513532
99,0.05624454,0.052496456
100,0.056304324,0.052639823
101,0.05647248,0.052840035
102,0.056648657,0.053014934
103,0.056696262,0.053033326
104,0.056763485,0.05310825
105,0.056796066,0.0531687
106,0.056854516,0.053230762
107,0.05689963,0.053276855
108,0.056895733,0.05330286
109,0.056867953,0.053285576
110,0.056836814,0.05324564
111,0.05681823,0.05324042
112,0.05686287,0.053324904
113,0.056916997,0.053396087
114,0.056994174,0.053483892
115,0.057174645,0.053631272
116,0.057250492,0.053684827
117,0.057234064,0.05368311
118,0.057166643,0.05360121
119,0.057110995,0.053575374
120,0.057059895,0.053554192
121,0.057037324,0.05355042
122,0.056982122,0.05349101
123,0.056924798,0.053454872
124,0.056945607,0.053515308
125,0.057009198,0.053623177
126,0.057047233,0.0536574
127,0.057057466,0.053690407
128,0.05701588,0.05365123
129,0.057095982,0.053783398
130,0.05758151,0.05444892
