0.047462918,0.027419763,0.00897442,0.017967476,0.017623689,0.017979601,0.029545555,0.022961358,0.0279542,0.020496657,0.025309604,0.030859832,0.019384515,0.014606778,0.034843344,0.034116514,0.02686033,0.039852135,0.02207018,0.030103382,0.014876191,0.008390393,0.056099627,0.012182616,0.0473275,0.021407163,0.012071566,0.010769261,0.009355274,0.0053948415,0.0061920765,0.018085308,0.011137418,0.0137667665,0.016251022,0.024252916,0.01830494,0.012323812,0.014917045,0.021434452,0.0160116,0.021096392,0.019325567,0.03664711,0.025964811,0.021831295,0.020098513,0.0163539,0.014050191,0.012565421,0.020570891,0.017114867,0.012744278,0.017445095,0.018519454,0.018872589,0.030876614,0.015648969,0.030315036,0.017192742,0.008789012,0.013812639,0.006163549,0.024519946,0.020583427,0.010009683,0.013221988,0.019326854,0.0062365155,0.035771407,0.010077726,0.012893966,0.01580473,0.024545183,0.026741315,0.008540445,0.08438521,0.013877087,0.026115786,0.031547833,0.018035071,0.018100547,0.014527456,0.021148555,0.045622863,0.017597126,0.024509413,0.020904569,0.026268987,0.020167705,0.0282928,0.04471375,0.012018443,0.017648814,0.016122116,0.018917881,0.014100598,0.011734962,0.012111936,0.021970754,0.023571348,0.07452925,0.048334945,0.026374483,0.011084138,0.010524253,0.010588586,0.021585258,0.026637599,0.018183125,0.035186645,0.023658477,0.01129907,0.011206171,0.009939732,0.019946259,0.026876928,0.011615578,0.007836776,0.007449627,0.008973359,0.010932098,0.006443386,0.009021897,0.019411994,0.025119068,0.013050344,0.015179311,0.030521067,0.020357227,0.17362563
0.5070807,0.2979508,0.07479056,0.052460372,0.19587412,0.26240358,0.29481867,0.2410746,0.15099907,0.20532319,0.114707135,0.2588563,0.08455179,0.087094,0.1665297,0.12730084,0.13811682,0.1948775,0.12995243,0.22403099,0.08496723,0.1262369,0.2870517,0.15424359,0.38482565,0.15994379,0.09306966,0.13583532,0.25313997,0.062045056,0.03931624,0.12595806,0.15212916,0.11985527,0.04621316,0.06635304,0.13393196,0.11949353,0.08420249,0.2075776,0.10508308,0.11287332,0.064445674,0.11033732,0.23363751,0.08171142,0.09741028,0.06619068,0.052876543,0.07136393,0.046674192,0.13079837,0.21335915,0.13292782,0.07040068,0.06895802,0.09673922,0.15477636,0.24274348,0.1276462,0.14572977,0.061292212,0.06545013,0.1894419,0.13789362,0.0902881,0.26183492,0.17787041,0.104571514,0.39046404,0.162687,0.23408182,0.19712022,0.3203727,0.19129568,0.088658616,0.23193157,0.107219875,0.11128219,0.16389482,0.17878084,0.12294878,0.13636592,0.22376686,0.0990238,0.14196353,0.2985403,0.15077406,0.08428828,0.11036834,0.08084995,0.18504585,0.112587735,0.093976595,0.058811717,0.10123119,0.08171429,0.050055783,0.14688781,0.06895172,0.13721214,0.25910494,0.20827523,0.1469708,0.14497611,0.17132516,0.1483033,0.076482125,0.0791374,0.16399248,0.09541307,0.13463263,0.09939013,0.26492283,0.12830131,0.089941256,0.1000899,0.15407418,0.09342281,0.08601139,0.10949423,0.21181609,0.086536616,0.16442972,0.17579517,0.33540985,0.17204931,0.28960854,0.087536186,0.10383234,0.24794796
0.07586828,0.06792107,0.031902894,0.07239868,0.090894744,0.09635666,0.09472403,0.06828831,0.039637703,0.12703381,0.06945379,0.07170711,0.06902951,0.066349424,0.07536545,0.045225646,0.056982744,0.043776296,0.057905026,0.045113746,0.060926028,0.04485948,0.2321002,0.04938944,0.12531087,0.041771878,0.04285822,0.025980793,0.02055468,0.052407727,0.022981767,0.04855268,0.031272985,0.046916183,0.013848499,0.012776469,0.01355407,0.05678634,0.033768494,0.023651846,0.01804237,0.083847456,0.04849203,0.062147558,0.07075014,0.02478297,0.026458018,0.020425685,0.016100304,0.017160576,0.023664955,0.01647755,0.017893204,0.056513865,0.042296577,0.03074383,0.02691836,0.07769361,0.21471895,0.05465335,0.012801596,0.04118869,0.04473953,0.04854394,0.08051099,0.025268206,0.027977407,0.023776403,0.12989597,0.103473514,0.033184566,0.052497752,0.07015402,0.034649953,0.09955749,0.054394506,0.1509316,0.036631443,0.0592564,0.033560406,0.045574386,0.08611053,0.04325613,0.033902485,0.2596819,0.055802453,0.056691594,0.11060643,0.052522913,0.04388778,0.046846185,0.08116398,0.110900745,0.023632394,0.049429387,0.025712844,0.027478965,0.031670395,0.020257544,0.061038416,0.10180986,0.17736936,0.13524675,0.0329087,0.062074017,0.037899867,0.041157875,0.06252366,0.040627196,0.021241821,0.0398233,0.036986485,0.05675606,0.0968867,0.07021913,0.081674956,0.057580803,0.030901225,0.046290696,0.067373686,0.057148635,0.09403451,0.1066148,0.06267228,0.13825913,0.10342961,0.063609496,0.063068315,0.08267669,0.16122876,0.2846497
0.09548641,0.039827008,0.021242658,0.027403316,0.026508138,0.026416944,0.02615047,0.019727778,0.035729602,0.04311546,0.020078752,0.019366354,0.019427028,0.008737643,0.04073467,0.03135804,0.015615784,0.024569726,0.01904023,0.03244379,0.025602702,0.022399161,0.14152642,0.02187001,0.04028022,0.014117419,0.016089836,0.005220858,0.010501459,0.01030519,0.0063164355,0.015406144,0.022005849,0.025716597,0.011819074,0.009425358,0.011397226,0.03515064,0.01119124,0.0063060545,0.012519631,0.025153365,0.014986984,0.014606563,0.012565279,0.0074095805,0.008335801,0.01084056,0.007341365,0.014400796,0.012787278,0.018563975,0.015311475,0.010437243,0.012809578,0.008409549,0.011382078,0.019727197,0.11906883,0.016760148,0.006653118,0.020791812,0.013683207,0.011225482,0.013523216,0.008038605,0.018451866,0.03601293,0.015661202,0.029001592,0.010213737,0.029484453,0.01734391,0.024419578,0.019241927,0.009989819,0.026096461,0.00771772,0.0067786463,0.009090208,0.010589401,0.016708765,0.0036713323,0.009527163,0.033172637,0.009097647,0.014303453,0.009410538,0.010298219,0.0049246843,0.005829442,0.011201464,0.015196866,0.010630228,0.008924123,0.0045099687,0.0055825706,0.008103621,0.0116553465,0.02278018,0.019706046,0.02060382,0.009600906,0.018078519,0.01882468,0.014234858,0.016231537,0.015107965,0.017824713,0.0120894,0.0153356455,0.018280964,0.016675953,0.019616691,0.005282819,0.004857021,0.00948303,0.009484972,0.010620164,0.006200351,0.00406234,0.017845618,0.025243519,0.027626617,0.04606933,0.017922299,0.009312778,0.02311215,0.011791815,0.0116480235,0.05119004
0.024293479,0.052304175,0.023822568,0.021125505,0.035032656,0.057403672,0.04945865,0.02675708,0.042047236,0.028611436,0.018525153,0.019891089,0.022248907,0.023725308,0.016228594,0.038128022,0.019586727,0.012575278,0.0076555614,0.030041398,0.015050982,0.0073967227,0.037161794,0.010352924,0.017290229,0.043579366,0.01307726,0.028485324,0.018618679,0.009183117,0.0059890263,0.02818256,0.017042609,0.03630247,0.021074597,0.037796985,0.021287998,0.025565082,0.04387639,0.00897219,0.012523764,0.019647058,0.012838397,0.028946828,0.007892567,0.046397787,0.027862256,0.058400184,0.021996317,0.022149758,0.013320098,0.009560386,0.006141959,0.011744116,0.009117004,0.019031359,0.027595704,0.018244073,0.06565196,0.014995215,0.015160312,0.013417387,0.015033424,0.011633797,0.016880091,0.009404011,0.01055775,0.01804764,0.0087668,0.010100011,0.013032502,0.014111272,0.0075427494,0.010141511,0.009382296,0.00973495,0.023131225,0.008809748,0.021491894,0.026884852,0.01495829,0.020679569,0.010659646,0.015049068,0.033213023,0.0070170113,0.0097267935,0.00968712,0.011259491,0.016114285,0.013264441,0.013772017,0.035343643,0.0145362625,0.018467734,0.017495746,0.031724133,0.032669343,0.032242313,0.025303299,0.024379302,0.014610358,0.03596027,0.024857307,0.0127065275,0.009441077,0.012304615,0.026958352,0.011220616,0.0091437455,0.011442567,0.009211794,0.006006223,0.029729024,0.011593483,0.019577349,0.014802904,0.010017706,0.02987632,0.013543012,0.020870622,0.025495669,0.017769879,0.023626978,0.028941544,0.03304842,0.024413534,0.03545755,0.035700236,0.008466758,0.03413518
0.26341343,0.092321016,0.03196074,0.0116642825,0.015581249,0.055995017,0.12464577,0.034473326,0.031908076,0.115852036,0.028957516,0.09244109,0.024603726,0.06901041,0.16254173,0.17338103,0.027329827,0.032267105,0.031435844,0.17637375,0.007602691,0.0046133967,0.066189915,0.017679006,0.17488362,0.08784878,0.02078456,0.07383055,0.094938055,0.019798,0.010957855,0.077103145,0.07501983,0.21269684,0.01476283,0.04557471,0.05729705,0.11870035,0.03533219,0.04671265,0.18462804,0.7613523,0.036917757,0.07972881,0.07882216,0.11119251,0.19020519,0.06570585,0.04124309,0.07048748,0.014367793,0.17991221,0.06307401,0.052225158,0.069166996,0.067080095,0.026974231,0.121485464,0.56004643,0.06516244,0.020854572,0.030734565,0.020200701,0.10121802,0.021802884,0.09733635,0.045168564,0.086727,0.031284362,0.29620937,0.071166754,0.0611496,0.077361055,0.043302234,0.24990653,0.085042305,0.37016866,0.17684913,0.1835562,0.20028508,0.16067189,0.13073315,0.06191004,0.089693435,0.052874792,0.0746037,0.24296552,0.30377132,0.2141989,0.13303371,0.043617524,0.14150503,0.09716147,0.036750756,0.024259409,0.0687478,0.10314068,0.03568167,0.07220224,0.02340749,0.065109305,0.21568446,0.2110646,0.029081304,0.03423715,0.12393647,0.04427016,0.43345794,0.08577973,0.019983243,0.02017465,0.016390407,0.015713498,0.060020283,0.07032152,0.1361541,0.08633135,0.091944404,0.011826597,0.04150354,0.048865154,0.048656367,0.007831371,0.027904712,0.059780326,0.11456436,0.0059728324,0.020232417,0.014208989,0.03702463,0.39598343
0.019405434,0.019021489,0.024925748,0.01573067,0.029287117,0.042531297,0.015592169,0.027271125,0.035742667,0.018639382,0.025195636,0.024785979,0.02817695,0.027209347,0.036288638,0.049783442,0.010247895,0.010570833,0.020633135,0.019741884,0.0150476,0.016150998,0.0081166765,0.009445617,0.008679108,0.0041555245,0.011609274,0.01077003,0.0029892237,0.008035616,0.0034869278,0.011755025,0.013276591,0.0049239723,0.009329352,0.013605691,0.009360084,0.0022415658,0.0074497126,0.0021013916,0.011975314,0.0056409813,0.006817171,0.0024662744,0.0021139488,0.0019851555,0.009340757,0.006726771,0.0045362446,0.008408862,0.0049606515,0.008152184,0.005729342,0.0026459445,0.0036992135,0.0019964348,0.0051455353,0.016133187,0.009090766,0.0051000854,0.0075335074,0.011444633,0.005876084,0.003933641,0.01403079,0.013085436,0.013164399,0.010460545,0.0063997125,0.008114717,0.007927282,0.00402124,0.0039903135,0.005999327,0.009409326,0.0050767255,0.0044677127,0.0034333991,0.010639991,0.01578973,0.0370529,0.017404567,0.006696984,0.007654755,0.0066277226,0.0059974506,0.0096878335,0.014257874,0.011312248,0.009160839,0.009110085,0.007060084,0.0059732837,0.00756206,0.01532645,0.008631837,0.004928103,0.010025865,0.045928504,0.0042694556,0.0058200145,0.0025902397,0.0053172335,0.0054654563,0.005979179,0.012842018,0.020947104,0.009519625,0.0045343484,0.0073990645,0.014219162,0.0059238826,0.0025295701,0.0028808955,0.0071751354,0.011173177,0.0103053255,0.017532747,0.0052385335,0.005810177,0.0067934804,0.013960143,0.008240235,0.019527383,0.022628456,0.0037656734,0.0047328155,0.013405166,0.00560798,0.0063308114,0.0072012693
0.079639666,0.04043491,0.027183518,0.020271074,0.033197008,0.029372497,0.0479062,0.022513982,0.028486852,0.053943794,0.034294985,0.024115907,0.032163512,0.037131727,0.061788186,0.062378123,0.047670864,0.037011933,0.029070498,0.033844266,0.028128963,0.012544807,0.03136471,0.026036892,0.07128625,0.044082064,0.03660825,0.028350107,0.035367943,0.029514804,0.010831067,0.027746795,0.03312776,0.055593446,0.018926036,0.014639818,0.01426624,0.031068293,0.03173804,0.010108636,0.026039718,0.08264411,0.02675029,0.05276075,0.021459652,0.033902176,0.03674047,0.050425347,0.026606824,0.029321348,0.010195763,0.036406547,0.036279924,0.05623999,0.040909722,0.023705808,0.030614665,0.078619264,0.11932496,0.035941713,0.036757085,0.07256793,0.023338497,0.015819995,0.038081847,0.037826087,0.026504615,0.07499893,0.039537724,0.033299636,0.0249351,0.046129297,0.06529792,0.038889363,0.040274225,0.026205441,0.039725993,0.019272119,0.032204017,0.06859067,0.04279608,0.051070504,0.031931445,0.032687973,0.03335028,0.033821914,0.026283959,0.06984129,0.03508341,0.083137654,0.034003347,0.025197962,0.06709373,0.033498526,0.026202708,0.03254378,0.03698361,0.018728958,0.024340514,0.020652939,0.020243471,0.0305337,0.053230785,0.09899855,0.049290072,0.089082055,0.1122243,0.07207132,0.086198896,0.08778745,0.09024265,0.078056335,0.03314743,0.05399616,0.035001088,0.052693143,0.05699619,0.0656298,0.015057809,0.02935622,0.04154538,0.020534145,0.0070613916,0.018702015,0.043851253,0.02600217,0.01544773,0.018036723,0.060681872,0.042582866,0.08502328
0.14249125,0.10622818,0.027989771,0.03333103,0.028641371,0.04833512,0.08090435,0.022460138,0.02974103,0.10806347,0.033267748,0.033393204,0.03359188,0.028107727,0.05937497,0.030109698,0.020804545,0.027138468,0.017121699,0.02400557,0.006522682,0.021775985,0.17654523,0.016370432,0.06620777,0.011659892,0.014229179,0.027776781,0.009125734,0.007346555,0.008296466,0.027817165,0.010341471,0.019020084,0.014693838,0.014249153,0.008757965,0.0150873875,0.016651405,0.005484093,0.016144857,0.026655419,0.014917665,0.026960416,0.018218756,0.0054394635,0.0053088884,0.0047568996,0.002701299,0.0061932583,0.006644134,0.008719211,0.013872641,0.005795849,0.0155158,0.0047527864,0.00834568,0.014716384,0.05023269,0.023240868,0.008967884,0.0077634933,0.009278949,0.006804809,0.0111585315,0.008516803,0.0085894875,0.010830176,0.014938154,0.029256253,0.01773906,0.02566506,0.027755696,0.020144707,0.018748747,0.011797034,0.034440935,0.012680892,0.008599109,0.00841898,0.007580516,0.014354432,0.0054010367,0.0067512444,0.0195218,0.0068869637,0.0089445105,0.014121578,0.012113524,0.012424572,0.009013589,0.0073383036,0.016992759,0.010236138,0.015074753,0.009034465,0.006574786,0.009578497,0.0076209777,0.014706331,0.025806043,0.020594914,0.008505483,0.0046462347,0.009989829,0.0074156094,0.013127795,0.025887921,0.013072909,0.008865391,0.014122028,0.0063112536,0.0079835765,0.007695933,0.012748335,0.0064960667,0.0073161386,0.002855143,0.013081029,0.010125959,0.0045793806,0.01261787,0.013158926,0.01938291,0.04462676,0.012221894,0.007006918,0.016971838,0.014920699,0.023706287,0.07487903
0.16660881,0.12898012,0.095485285,0.08922934,0.09685735,0.087703645,0.096673764,0.10552787,0.0885288,0.10710883,0.109036095,0.070665754,0.13044888,0.1239279,0.11836981,0.11935928,0.11517545,0.10295051,0.102643736,0.096592285,0.08374464,0.1336942,0.17744298,0.16001639,0.08268708,0.08713474,0.10004182,0.10951349,0.10211256,0.09202612,0.14434086,0.097171135,0.12462743,0.12746522,0.20866115,0.2302716,0.15478304,0.13042662,0.13588168,0.1747062,0.10015588,0.21181318,0.14549114,0.17681138,0.15432386,0.071557574,0.13025008,0.10181783,0.090705685,0.16857761,0.15106359,0.11452295,0.14352466,0.12404144,0.1677677,0.11256687,0.10049701,0.13691977,0.15385814,0.21171646,0.14580503,0.164624,0.14953631,0.123926505,0.16697755,0.1525571,0.15989561,0.19881234,0.13890894,0.18490352,0.092466414,0.09661488,0.10617248,0.08395617,0.21962388,0.14848508,0.1141708,0.13623966,0.07926732,0.07075697,0.13621174,0.16290152,0.14097653,0.14889708,0.10014675,0.17098321,0.086487405,0.12644885,0.14294189,0.14194357,0.13092892,0.123439394,0.10846921,0.12579225,0.09788654,0.09319008,0.061960347,0.11330888,0.09674933,0.1091612,0.1648847,0.054349843,0.07093504,0.1264178,0.16771285,0.17042395,0.18283057,0.16227658,0.16259895,0.13664709,0.19255063,0.13827753,0.14527063,0.10042458,0.09543807,0.12189812,0.09668674,0.11881247,0.10538144,0.21553692,0.078879334,0.13924018,0.16996737,0.118026085,0.16622406,0.09413696,0.09338005,0.14252636,0.1139951,0.14216328,0.04871356
