step,entropy
0,
1,0.01824629
2,0.24459596
3,1.1890458
4,1.3836151
5,0.0014203757
6,0.7023997
7,0.8630678
8,0.26298517
9,0.07223821
10,1.159892
11,1.2632307
12,0.54418814
13,0.3846361
14,0.091069594
15,0.0043005235
16,0.008725378
17,0.72781026
18,0.016874501
19,1.6888721
20,6.2685185e-06
21,0.90340674
22,0.00045787627
23,2.1950774
24,1.4853421
25,0.00016487394
26,1.5811617
27,1.3822787
28,0.9988699
29,0.8313661
30,0.2010836
31,1.4333414
32,0.14228071
33,8.2630686e-05
34,0.98021907
35,0.6316872
36,0.75620383
37,0.0017429187
38,0.031458937
39,4.7957474e-06
40,0.034229007
41,2.3511806
