0.017671864,0.007506102,0.006486413,0.005101677,0.0033768131,0.042076997,0.012922953,0.01849703,0.017418316,0.008417564,0.00808634,0.052041523,0.0038897232,0.016637431,0.027217671,0.025211843,0.0037940566,0.002203379,0.002103363,0.0067783343,0.049876504,0.011983807,0.0034587954,0.0015497351,0.009061638,0.03558618,0.025531266,0.0024142573,0.009374745,0.018242426,0.006854106,0.002594861,0.0028487702,0.0051457016,0.0021985704,0.0028979601,0.008334312,0.001199573,0.0087104095,0.006413467,0.010466786,0.006857707
0.058418673,0.013263774,0.0041216942,0.0067891222,0.006751398,0.046670083,0.0057204748,0.009523291,0.004115317,0.013805665,0.0063575273,0.017234473,0.01284151,0.0037361984,0.015324324,0.0032793023,0.0032524623,0.0024811144,0.0030252836,0.0063282955,0.051773675,0.004287874,0.0073373388,0.0031826468,0.011647161,0.04244304,0.01359492,0.012836033,0.0061058667,0.0035149604,0.006811255,0.0023293295,0.0051721297,0.0042533698,0.00537805,0.0050200317,0.014556774,0.022785481,0.01320004,0.0057968404,0.00922867,0.0067520714
0.0835146,0.119405404,0.019171648,0.03504539,0.015026865,0.020573491,0.02872959,0.025175998,0.0075177816,0.023669217,0.007832915,0.023427097,0.11050391,0.014542345,0.020402154,0.008250224,0.0102760615,0.009890796,0.007239714,0.003943197,0.0069321175,0.003920323,0.005452264,0.0041904207,0.006792758,0.009007858,0.026759865,0.011768716,0.008622704,0.004799101,0.009465553,0.010698469,0.0059289606,0.01586577,0.0042504016,0.005499526,0.010906975,0.030193588,0.004194386,0.0033178485,0.036812834,0.04200772
0.059509557,0.028165365,0.028356273,0.030243339,0.0147116175,0.01249532,0.003581992,0.008254154,0.116776444,0.074448384,0.13888873,0.018369248,0.013741008,0.015438598,0.02654611,0.050763354,0.034018483,0.010557302,0.0051057427,0.018867163,0.028568462,0.17494737,0.06989103,0.019125788,0.010399242,0.007932044,0.0077308794,0.010990855,0.032357723,0.13956983,0.27363202,0.051480234,0.007679637,0.014516375,0.01389079,0.005024116,0.02157673,0.017287293,0.026194802,0.0055415076,0.042598546,0.03306002
0.063094005,0.08769639,0.011532116,0.0070805107,0.025950287,0.027024757,0.03165545,0.008208411,0.01041079,0.0060690474,0.01006904,0.017161833,0.20708479,0.0039006902,0.005632396,0.007330256,0.004775827,0.004989498,0.0031860312,0.0017148696,0.008495941,0.0025268134,0.0067439517,0.006495282,0.007844839,0.008598048,0.006868481,0.009039892,0.0029998026,0.0055404124,0.012388614,0.013626403,0.007887956,0.007677854,0.010977447,0.007856014,0.011414682,0.0075349677,0.013716981,0.0060113342,0.0069417823,0.20400521
0.13072453,0.09384125,0.06576706,0.09156312,0.0499573,0.08000429,0.03620411,0.022877412,0.022319566,0.034034744,0.013931225,0.046980456,0.29102063,0.032786194,0.017486103,0.02099033,0.010065238,0.007587546,0.0075783776,0.0058923666,0.01349538,0.01142794,0.0092726955,0.008865847,0.012994392,0.010646203,0.005884381,0.009838303,0.0069739306,0.006071919,0.016071744,0.015851358,0.005090013,0.14621785,0.0052395635,0.0053374562,0.008938908,0.0081886565,0.009644122,0.003661139,0.02182359,0.05157541
0.101027526,0.051128037,0.082489245,0.05675531,0.024421558,0.0048838994,0.013277092,0.018160924,0.03387271,0.029550094,0.01290217,0.037353273,0.15212558,0.024281522,0.010392428,0.010118434,0.0033471985,0.0033768774,0.005464449,0.0028841025,0.016459448,0.012169621,0.006392334,0.0030344576,0.009477362,0.007962751,0.0095953215,0.014797319,0.009763088,0.003319939,0.009094559,0.0070003774,0.007868928,0.18941283,0.0066370997,0.0040558632,0.008845916,0.006095841,0.008753857,0.002949002,0.038161434,0.07524991
0.01642466,0.032923024,0.014707853,0.02113285,0.0073676,0.0061364556,0.006035645,0.014129006,0.013595724,0.013215007,0.005099275,0.020564418,0.027832102,0.0076997243,0.0071227937,0.0146768,0.008111005,0.0062309657,0.0034091785,0.0036277836,0.010569868,0.01586174,0.014458774,0.0108562885,0.0049985554,0.0026797634,0.012001719,0.011997533,0.010114222,0.035229675,0.06691862,0.037258472,0.0056177676,0.06919443,0.023299497,0.014663079,0.026896644,0.019469563,0.020437632,0.007993338,0.060007203,0.04549201
0.028457498,0.021336732,0.012450055,0.019475715,0.014117736,0.007829246,0.018810675,0.014996364,0.021441942,0.01882045,0.0129118655,0.015368343,0.04222354,0.016858453,0.013320137,0.030809106,0.0072350358,0.0070816632,0.004841746,0.008913502,0.040095046,0.018773766,0.0069482415,0.0047505354,0.015142999,0.013249299,0.01702574,0.022077858,0.023214761,0.011179367,0.012223321,0.007362077,0.010801822,0.028771462,0.019826036,0.021735681,0.018158596,0.006220544,0.020215647,0.045297183,0.035726424,0.03263282
0.26486927,0.126019,0.122800015,0.068898894,0.053623926,0.07658037,0.15083025,0.106722586,0.124494955,0.32425803,0.13413501,0.36106324,0.51178586,0.1124517,0.051636193,0.13917975,0.027178353,0.015694274,0.012868047,0.023052318,0.07017352,0.059622116,0.021051347,0.008313725,0.03077301,0.046526685,0.089238375,0.03873111,0.021173337,0.077689365,0.2236479,0.058752537,0.0850591,0.17390414,0.041343015,0.04285917,0.11435646,0.03341131,0.07426897,0.03351744,0.26816356,0.25956836
0.03622437,0.013779632,0.010564586,0.009237489,0.00741738,0.013360013,0.018038271,0.01402291,0.0038316974,0.0043934514,0.006525231,0.0083680535,0.0099552935,0.006499461,0.010839853,0.0066591944,0.0043454478,0.0057585617,0.0056833248,0.009953553,0.01384981,0.010997626,0.02170634,0.010084933,0.033781063,0.025851088,0.010688112,0.013352731,0.007824535,0.009139992,0.019367531,0.0062554614,0.009905467,0.017301558,0.018555388,0.015452449,0.01576945,0.019801678,0.016388739,0.0095039345,0.018805802,0.03365625
0.24126321,0.25020882,0.07018337,0.06562589,0.09650599,0.03687229,0.098474845,0.032480016,0.019021563,0.046860386,0.03970183,0.06366318,0.26816148,0.071088806,0.05669627,0.025283368,0.016617913,0.023685182,0.024185602,0.012010595,0.014828775,0.01579527,0.011447895,0.015641201,0.02498303,0.018968403,0.020357335,0.015009,0.02122877,0.02327556,0.038476825,0.078036375,0.009118734,0.03640193,0.016053759,0.015157867,0.013187831,0.023249136,0.013077587,0.0088739125,0.044606883,0.15529479
0.06002194,0.0724951,0.029101549,0.012593468,0.026510425,0.028430784,0.061697733,0.005145961,0.003239496,0.008421658,0.014715347,0.012689234,0.06648615,0.008358776,0.0061935796,0.008783143,0.004992693,0.0070228553,0.0051647965,0.0024121855,0.006235331,0.004446664,0.004168647,0.0050407476,0.008514591,0.0042795404,0.0026544812,0.0023626545,0.0027808624,0.007728187,0.01700508,0.022917625,0.00393659,0.017626096,0.00899408,0.009306834,0.0024701096,0.0065255207,0.0035958097,0.0029153137,0.004100082,0.048962876
