step,head_agreement
0,
1,0.23035607
2,0.47504973
3,0.2537392
4,0.5053841
5,0.5486131
6,0.56023306
7,0.4868661
8,0.40135956
9,0.5420659
10,0.59620446
11,0.53004134
12,0.26060012
13,0.43614715
14,0.53021836
15,0.47558975
16,0.58868366
17,0.67826843
18,0.62669784
19,0.6609775
20,0.65940726
21,0.60439235
22,0.5822055
23,0.69939274
24,0.58344567
25,0.494922
26,0.54376847
27,0.48802236
28,0.4715194
29,0.5368508
30,0.5398581
31,0.7277374
32,0.53962547
33,0.33040613
34,0.6564409
35,0.60049695
36,0.5498223
37,0.49639907
38,0.52870053
39,0.58936876
40,0.5311839
41,0.37533563
