0.3042452,0.34349394,0.31781065,0.36422914,0.3525111,0.35061005,0.37945276,0.39121875,0.36571407,0.3381062,0.35800037,0.45553312,0.39973867,0.39578685,0.36031073,0.38851562,0.38810033,0.37986645,0.36429307,0.36015174,0.3756848,0.35266188,0.36500558,0.36419153,0.36637115,0.5166288,0.40616542,0.37712207,0.51676637,0.35133994,0.3653541,0.36964506,0.35263237,0.3396774,0.45917502,0.38886365,0.38137236,0.39113283,0.36967954,0.52025807,0.39524657,0.3553254,0.34422594,0.39459133,0.3581963,0.35731483,0.3815457,0.3919701,0.38764828
0.049403533,0.08769342,0.06890189,0.074731,0.040400088,0.030428272,0.051044304,0.044934686,0.04279467,0.057860915,0.07479308,0.052014977,0.061061412,0.06687937,0.057166442,0.049304463,0.0509312,0.06275899,0.06361207,0.08399581,0.049138386,0.08618668,0.05388553,0.056693338,0.0682101,0.048956092,0.050990142,0.03978942,0.040239383,0.04093512,0.045268435,0.04324916,0.04829225,0.035933733,0.057856284,0.06279551,0.04042625,0.04102605,0.038819775,0.046868585,0.06702751,0.03884928,0.051472526,0.06701846,0.04015682,0.029220765,0.04563237,0.040888783,0.046639338
0.04986379,0.06632119,0.07011417,0.057213165,0.050450504,0.038764454,0.044272523,0.04131655,0.035699226,0.074370496,0.0576652,0.047011662,0.045633312,0.045628298,0.03272042,0.032191563,0.045269735,0.053976033,0.03461471,0.042591885,0.05606957,0.026667334,0.030145198,0.023089044,0.02383739,0.02580025,0.03359704,0.018257845,0.029237038,0.024156641,0.015243047,0.034299195,0.028784106,0.035343032,0.037727255,0.03512873,0.030199993,0.025565358,0.033871196,0.034284677,0.03344746,0.033675823,0.026220802,0.034121167,0.027567446,0.02721375,0.02600007,0.03000478,0.037534077
0.056499343,0.07724353,0.058484387,0.06712112,0.0736832,0.046273135,0.063486636,0.07184552,0.052738134,0.07229461,0.09212429,0.08663262,0.08964342,0.065529056,0.070519246,0.07057907,0.05684812,0.06763605,0.048125636,0.052661482,0.050826967,0.04452302,0.04282675,0.05571599,0.045352094,0.049774203,0.06856244,0.028891258,0.030494228,0.034291346,0.022390768,0.035513837,0.045891404,0.04020657,0.05176056,0.047614515,0.04769988,0.050201748,0.051601034,0.058473535,0.039857097,0.039999016,0.048748497,0.06497685,0.049926225,0.03627802,0.040322915,0.06203402,0.039199214
0.04893928,0.07787963,0.11060939,0.10631356,0.050995737,0.07065488,0.043151323,0.058803655,0.071070746,0.11565527,0.08406794,0.10106993,0.0662003,0.056613103,0.04932568,0.050906792,0.0630229,0.08246643,0.05598993,0.04488524,0.08630361,0.038634486,0.03644138,0.04095481,0.040713854,0.043310832,0.03219061,0.0329916,0.026847202,0.046035077,0.03313955,0.0311433,0.041130245,0.037249926,0.037679795,0.036775455,0.03373213,0.029857554,0.04664615,0.057409212,0.052079342,0.040775474,0.037335988,0.049130633,0.029077437,0.0425372,0.025180463,0.042947017,0.04480301
0.09631486,0.1188227,0.08734254,0.071660705,0.028177265,0.048232276,0.020758616,0.04593049,0.11447601,0.1306107,0.08244537,0.10464404,0.09060374,0.076896384,0.07586702,0.038101733,0.059729334,0.10864793,0.081208214,0.052860793,0.06355773,0.031374156,0.03909206,0.0424515,0.0326752,0.03030798,0.020524083,0.02676418,0.028135508,0.03854444,0.057095345,0.034732085,0.028474726,0.030988555,0.027178127,0.022001388,0.01948664,0.023406614,0.023592861,0.027953515,0.037565134,0.029402591,0.035564963,0.02613301,0.011492644,0.024903476,0.012625359,0.034071885,0.051907353
0.071486875,0.05442615,0.08708427,0.09180875,0.051335167,0.060855817,0.04984588,0.06356207,0.055028725,0.079352975,0.067747824,0.100563586,0.07718316,0.07280421,0.06076344,0.04537526,0.044590924,0.08972905,0.07334786,0.0893029,0.057515766,0.03737857,0.058605768,0.048637316,0.047873978,0.05600517,0.033124678,0.025916979,0.051641084,0.023446202,0.03579961,0.030795418,0.030250937,0.038124826,0.048637744,0.02544726,0.04455221,0.031151475,0.033270497,0.043159682,0.03449359,0.047296643,0.050400794,0.054328408,0.02366094,0.045668866,0.035065874,0.048138823,0.037056383
0.11478558,0.0961815,0.10674366,0.047461417,0.042974807,0.059754796,0.03137427,0.051407628,0.07033692,0.10527661,0.08090992,0.09169755,0.08985399,0.08041734,0.07914654,0.042021006,0.07364423,0.08275938,0.09102851,0.086142056,0.05644157,0.028089512,0.08644339,0.0878935,0.054330707,0.03855288,0.04026729,0.034340132,0.038369395,0.02419539,0.031620502,0.033019092,0.029543832,0.030956721,0.032165315,0.02925319,0.035259306,0.04799066,0.027346414,0.039971266,0.037891623,0.06917946,0.05515288,0.02900682,0.030228222,0.043779947,0.026235051,0.044591736,0.056871653
0.07404477,0.069047965,0.062072854,0.04492453,0.033659313,0.042500805,0.024787506,0.030879926,0.057775866,0.0540644,0.07224961,0.048042163,0.08160464,0.0459586,0.06525047,0.040956438,0.063878395,0.064580515,0.066832,0.06676282,0.075802974,0.035815112,0.06339221,0.06553579,0.044898983,0.04481485,0.04766497,0.033395886,0.038880657,0.051155895,0.046354547,0.06404559,0.052234683,0.032714676,0.038071766,0.029283112,0.056210775,0.045009825,0.0236487,0.03740869,0.035806492,0.04833933,0.044462673,0.027059596,0.019453134,0.0326221,0.021831954,0.039118916,0.06550971
0.18673691,0.09987685,0.13263437,0.085787974,0.041031048,0.084019855,0.031204028,0.04353482,0.109848045,0.15177853,0.1198198,0.09197705,0.1026683,0.08236503,0.10450599,0.046348877,0.09892154,0.07143346,0.09217661,0.097101755,0.09841459,0.033830993,0.11395126,0.123602994,0.053638875,0.05092455,0.03658351,0.029008726,0.044439804,0.051306598,0.033628635,0.07928368,0.052555203,0.043897424,0.04885965,0.036116946,0.058173656,0.08857192,0.035506062,0.04312056,0.054859594,0.076804146,0.050682273,0.06384074,0.021882445,0.074049816,0.025474764,0.054073136,0.06883143
0.12174924,0.08223609,0.119733974,0.06645692,0.050771005,0.06667394,0.048855092,0.052325144,0.07776612,0.11975453,0.09936162,0.10271557,0.09916565,0.08115456,0.090220705,0.053682182,0.09829697,0.07626495,0.08780859,0.08878953,0.11685916,0.04885726,0.090829685,0.09028261,0.06338514,0.05078429,0.045678873,0.03211483,0.045102187,0.04920949,0.048493523,0.06518794,0.040153828,0.04551328,0.042018678,0.039127342,0.050550636,0.064641364,0.042089485,0.0340622,0.039987277,0.066213034,0.06356735,0.040898804,0.026963102,0.045205932,0.03258808,0.0437855,0.077747606
0.14744264,0.06989353,0.08739372,0.045843583,0.04440582,0.056561455,0.026415154,0.0612431,0.074191734,0.09321921,0.05096485,0.05591925,0.05967267,0.059195578,0.06806152,0.060976148,0.07946957,0.053807087,0.09464056,0.1053015,0.076365106,0.027206851,0.07609527,0.08681235,0.042098828,0.027162254,0.04379104,0.01930731,0.021487396,0.025816184,0.04325762,0.07076604,0.032356806,0.025878003,0.02119714,0.021627888,0.030526342,0.04654282,0.020608352,0.035530817,0.03044015,0.041439492,0.0359261,0.03269348,0.021686831,0.049774636,0.020474635,0.05635116,0.10214407
0.2387886,0.0907059,0.119851165,0.07071955,0.07131008,0.11494076,0.043447435,0.08722547,0.13709298,0.09264972,0.07359001,0.061579198,0.060762107,0.055587243,0.07297023,0.08711198,0.13073263,0.10243048,0.09987114,0.1170558,0.17837921,0.028399648,0.0999169,0.14029066,0.043117825,0.024503091,0.048158374,0.017376442,0.025489017,0.04085797,0.060450412,0.16419515,0.070130035,0.045973513,0.03561797,0.041065942,0.039940216,0.034682155,0.019609954,0.077826835,0.060579374,0.046932515,0.046905965,0.05979252,0.043924652,0.07175823,0.039573777,0.09865137,0.13853557
0.09412474,0.07937682,0.08835061,0.062252637,0.056916237,0.07221268,0.035889648,0.061911814,0.07249921,0.067899525,0.060031537,0.059016943,0.06961487,0.051636975,0.06572299,0.06345875,0.11463177,0.07341726,0.064670116,0.09389507,0.13156274,0.027845917,0.073273,0.06912777,0.028936418,0.021685721,0.05220906,0.024253769,0.021984048,0.054574493,0.05799813,0.08466167,0.07424718,0.044227276,0.030633692,0.026346093,0.02083965,0.023566855,0.019676933,0.039897066,0.035979446,0.03203702,0.041689955,0.033917204,0.034375485,0.04514955,0.042637046,0.06794758,0.07949837
0.1824904,0.1448149,0.21238163,0.05091502,0.055714887,0.05894917,0.036337614,0.09120812,0.112772614,0.10550694,0.07641477,0.061261643,0.09427932,0.048911467,0.06824657,0.060858108,0.17993745,0.09775336,0.09977018,0.1344021,0.15272802,0.026859542,0.13162443,0.13967294,0.031724077,0.025296262,0.05989934,0.033590313,0.023700539,0.051641837,0.04844621,0.09772161,0.05068991,0.049375594,0.044344738,0.03611652,0.032276854,0.041556325,0.04198247,0.04310906,0.04304356,0.040080138,0.05146074,0.047919907,0.046557125,0.04922237,0.05114913,0.06590274,0.14454342
