step,per_step_all,per_step_mid
0,0.12356638,0.1331789
1,0.08660615,0.07659528
2,0.113833696,0.11970392
3,0.06967909,0.06111567
4,0.06016854,0.05749798
5,0.06386999,0.06010071
6,0.053971697,0.050982215
7,0.08183282,0.08784913
8,0.08064125,0.07679601
9,0.084501654,0.07624564
10,0.07060325,0.05827044
11,0.07630016,0.06911802
12,0.07770094,0.069076106
13,0.07742801,0.07264782
14,0.06338846,0.054010283
15,0.07638473,0.08142006
16,0.114823565,0.12763387
17,0.11381068,0.12262874
18,0.09465565,0.09774068
19,0.102040395,0.107444756
20,0.086815484,0.0891222
21,0.07336204,0.0793708
22,0.10033679,0.10917456
23,0.11775304,0.13288002
24,0.06384683,0.06522797
25,0.0947223,0.11298769
26,0.05897885,0.058759235
27,0.052052323,0.05451143
28,0.052545212,0.0537534
29,0.056804974,0.05657928
30,0.06340483,0.06744364
31,0.07368615,0.07691405
32,0.06460333,0.06360498
33,0.056007028,0.053852938
34,0.060311243,0.060063362
35,0.058900177,0.058425043
36,0.05831329,0.05346197
37,0.06110329,0.060305838
38,0.05787153,0.061203793
39,0.067136504,0.072359666
40,0.06023987,0.05785533
41,0.057757005,0.054327752
42,0.057522543,0.05689981
43,0.056850754,0.053304736
44,0.048833415,0.047989998
45,0.046203,0.04159683
46,0.04655944,0.044812907
47,0.07328768,0.07876357
48,0.10604971,0.117570035
