step,entropy
0,
1,0.104034625
2,0.0011685258
3,0.25236037
4,0.45511556
5,0.19881006
6,0.67703307
7,1.8118466
8,0.008602047
9,0.92705595
10,0.0012759408
11,1.9022188
12,0.0044893343
13,0.0073618423
14,0.8322273
15,1.9297245
16,0.070172936
17,0.1436556
18,0.6101538
19,0.61758286
20,0.012759797
21,0.008133103
22,1.1107669
23,1.2034782
24,0.0029908724
25,0.0052801077
26,0.0029339641
27,0.051254224
28,0.2876701
29,0.31317025
30,1.1829941
31,0.07389973
32,0.47772616
33,1.7962683
34,0.15957993
35,0.027573347
36,1.1364782
37,1.3531471
38,0.5008151
39,0.6436606
40,0.90055513
41,0.32163358
42,0.9169896
43,0.59927374
44,0.53508544
45,0.16371164
46,0.10480094
47,0.0008520251
48,0.9967388
49,1.2933757
50,0.4830947
51,5.203183e-05
52,0.44424954
53,0.00024560947
54,0.0043935077
55,0.8258802
56,6.919903e-05
57,0.021609608
58,1.1911111
59,0.011563299
60,0.0014106941
61,0.22263378
62,0.07517942
63,0.36444703
64,1.2260692
65,0.002914684
66,0.21557423
67,0.09149148
68,0.37238258
69,0.76488936
70,0.08750789
71,0.00020783926
72,0.6994318
73,0.0336535
74,0.37974194
75,0.60786223
76,0.2571012
