0.021854019,0.012435637,0.023554314,0.020428097,0.011769639,0.015675915,0.008927359,0.00609546,0.07611683,0.007517024,0.014450884,0.011159803,0.008498885,0.01196448,0.011563559,0.009130148,0.010808669,0.008063807,0.0042936066,0.015292579,0.011138328,0.0052977093,0.00433559,0.011594895,0.0024017391,0.008430102,0.010985249,0.0122774,0.00667116,0.005259344,0.003892466,0.00688588,0.0069328854,0.005572165,0.0063256994,0.012883011,0.01045,0.0052528023,0.0068930304,0.004261297,0.0053914045,0.006935539,0.007084361,0.007390698,0.0040601594,0.006850862,0.0072549125,0.0064781946,0.0060893325,0.0033615562,0.003286348,0.0031637559,0.010121493,0.004366215,0.008558046,0.024844646,0.0061828527,0.0054538664,0.006522637
0.029166173,0.019716123,0.017751634,0.023386318,0.017425377,0.024289876,0.01992752,0.007989903,0.079858884,0.010211114,0.008529131,0.0076836008,0.013516428,0.008957277,0.011606599,0.008233144,0.013450634,0.004955,0.0053411652,0.014804936,0.008621907,0.0040228562,0.004655571,0.008447209,0.0047344794,0.017205024,0.019720802,0.012588948,0.010032915,0.012734886,0.008157661,0.011773636,0.012640798,0.00973321,0.008227619,0.02400595,0.006831371,0.0038516498,0.0061939256,0.0030836978,0.008023954,0.007259695,0.007308993,0.009123856,0.007845413,0.0109989615,0.008727041,0.007906642,0.008987581,0.0040890975,0.0069159544,0.006164932,0.01351393,0.0067540295,0.008853695,0.048162855,0.011893493,0.0076932036,0.009720276
0.3247963,0.07555339,0.06952864,0.057385493,0.10645913,0.06568043,0.03943848,0.027096622,0.473774,0.003931743,0.022943595,0.07145564,0.08958805,0.009113729,0.033330083,0.01210877,0.007259906,0.014809702,0.013395194,0.028589534,0.020338109,0.017457757,0.024507308,0.015227675,0.09383814,0.3281441,0.13907094,0.08277163,0.1105533,0.07479647,0.055273686,0.25941744,0.036280945,0.010635497,0.024457922,0.050395083,0.011154284,0.023487067,0.013271382,0.01124015,0.017225435,0.013806528,0.007323462,0.042623803,0.028682478,0.11388192,0.03369046,0.024380011,0.005869408,0.014281684,0.0033371535,0.013570337,0.009204952,0.009453953,0.011478647,0.4035134,0.0034043812,0.0055572526,0.13036765
0.11581827,0.013223815,0.03900185,0.046404716,0.05159623,0.054816898,0.020925993,0.024213921,0.11030926,0.0059684827,0.020725891,0.03221014,0.03574399,0.019209286,0.04181413,0.018085325,0.022680148,0.015773078,0.029722098,0.045802336,0.029804852,0.02895677,0.02244716,0.02482496,0.06071395,0.040753778,0.046677902,0.04813361,0.043349173,0.04056475,0.03254135,0.04403531,0.020552075,0.027362151,0.03223903,0.050468918,0.036597323,0.018130934,0.02928053,0.024961224,0.026168795,0.012878684,0.021408092,0.036208484,0.02843847,0.035350926,0.03312552,0.03545326,0.011897192,0.027050732,0.0060353284,0.03673449,0.02353065,0.022266924,0.016475355,0.1797623,0.0054403096,0.011864877,0.037800856
0.6960238,0.10956282,0.06330551,0.023494596,0.09958329,0.047507714,0.0722399,0.04408932,0.5686066,0.024329688,0.04431541,0.048112135,0.04423389,0.018926773,0.023806036,0.020547556,0.01676504,0.035787083,0.011729922,0.015064188,0.013650454,0.008444774,0.014051509,0.025448618,0.05422997,0.34536362,0.23429945,0.085448995,0.20088793,0.070843875,0.03327088,0.08068647,0.018107414,0.023072083,0.020540548,0.048020728,0.029724883,0.033692617,0.017058112,0.014973115,0.032817535,0.015296057,0.02248127,0.041403994,0.053451154,0.0305416,0.015860112,0.046003513,0.02529197,0.017400207,0.008592581,0.027700888,0.009369282,0.01362664,0.015375223,0.3149143,0.042577263,0.025298141,0.023280658
0.4352718,0.044802394,0.04062639,0.024437007,0.060302034,0.038678072,0.038423017,0.051070597,0.35688934,0.011755817,0.028632594,0.03409349,0.048218105,0.068159096,0.05808676,0.02900301,0.029915104,0.03796728,0.05541553,0.013328987,0.027855096,0.05516322,0.061462775,0.051311698,0.11283496,0.17134595,0.16471915,0.092127874,0.21016896,0.12728332,0.053211395,0.28405315,0.020388445,0.0131850885,0.035777353,0.006461453,0.038989145,0.038087703,0.030067455,0.051935334,0.033032443,0.015463472,0.06200418,0.15765263,0.13097925,0.09808795,0.052048285,0.0153831765,0.018742908,0.032844152,0.013973852,0.03012101,0.006155924,0.0075720404,0.005613951,0.56275845,0.010955104,0.0067717354,0.06685899
0.16660964,0.040035672,0.053633064,0.03582719,0.04092786,0.0427635,0.046741024,0.05677963,0.18109737,0.01748067,0.039373428,0.059332676,0.040684916,0.008074977,0.021906221,0.018798538,0.013833708,0.028337238,0.019660974,0.025307475,0.020017989,0.022081913,0.026127372,0.03187795,0.0419242,0.05848515,0.06471522,0.06621784,0.06337706,0.08283728,0.048240528,0.11396494,0.040940706,0.0180274,0.039656594,0.030679777,0.055800132,0.055993903,0.055277817,0.0502905,0.058529723,0.02030422,0.033595346,0.04305634,0.037278537,0.07131285,0.030598491,0.015671354,0.019417055,0.025313465,0.01000403,0.028276484,0.013669551,0.009364829,0.013526599,0.14935002,0.015564005,0.015116135,0.04827838
0.6702157,0.6695258,0.21676573,0.17697902,0.22449587,0.16166171,0.24304514,0.12164695,0.6535998,0.07807507,0.2877414,0.28029093,0.42685187,0.14952366,0.42768115,0.111853935,0.21275362,0.20017226,0.24259534,0.09517719,0.097496636,0.17988016,0.19045119,0.20841235,0.5489467,0.6622994,0.4314554,0.21707267,0.3370408,0.097698435,0.12019081,0.15493917,0.12606665,0.09332377,0.1653926,0.25758702,0.22055325,0.13420409,0.08994216,0.09209509,0.20524076,0.098174095,0.14906184,0.22753511,0.1199598,0.056217544,0.05802135,0.17155871,0.073337175,0.05890118,0.0465832,0.059738096,0.09008198,0.050137024,0.037208308,0.71783006,0.08411226,0.08907499,0.3195398
0.16899437,0.32450068,0.28693932,0.19735603,0.36698946,0.23849347,0.23003371,0.14273366,0.3665741,0.059079178,0.15080547,0.28234217,0.32976952,0.15366215,0.28674468,0.20574723,0.15326363,0.108846076,0.17120083,0.14590146,0.11539625,0.15478487,0.19298963,0.18688484,0.36099762,0.36010003,0.21240751,0.21516135,0.2812932,0.11660073,0.1031361,0.3284773,0.13724564,0.10430929,0.084691994,0.22887507,0.1534524,0.17240256,0.099188305,0.1004926,0.23424843,0.09062973,0.18190078,0.13569729,0.15191755,0.19733192,0.10624974,0.10544102,0.13386548,0.09298319,0.08948933,0.09941816,0.14066277,0.10793153,0.09703272,0.47608015,0.06964851,0.1734915,0.20824505
0.06364833,0.23169948,0.63523996,0.22992337,0.3217345,0.27188975,0.15317486,0.098868154,0.15757202,0.038259685,0.05876577,0.08639994,0.29927167,0.0759699,0.1146665,0.11720518,0.09068319,0.098588124,0.12585476,0.123824075,0.044104554,0.13320765,0.17165576,0.08987683,0.32989475,0.29062665,0.44160378,0.34130237,0.5220098,0.2837865,0.14516267,0.2967931,0.11195543,0.06444289,0.082464166,0.12758316,0.107619405,0.11134868,0.12306304,0.12108976,0.1939359,0.07109317,0.09462848,0.21072128,0.14561592,0.44147888,0.25988775,0.14624514,0.19662067,0.28573817,0.07917736,0.12653777,0.11384837,0.079057306,0.08181373,0.53202206,0.059252013,0.07353597,0.32612014
0.014490736,0.017154282,0.031232467,0.02933876,0.03971264,0.024247874,0.01669554,0.014060751,0.055031586,0.008692047,0.010654821,0.013880666,0.015314483,0.016713157,0.013414259,0.012529947,0.00888424,0.007937497,0.010532109,0.016668279,0.016406994,0.012619078,0.024394982,0.0138680795,0.015285398,0.030729761,0.02800916,0.037116423,0.024862042,0.03272353,0.01806097,0.057070415,0.02365383,0.012874885,0.011886487,0.016535053,0.015935726,0.01812046,0.013379072,0.020796444,0.016409185,0.010909035,0.018670462,0.02076061,0.023527764,0.04360694,0.014867241,0.009426159,0.018378425,0.021899961,0.015887098,0.017481713,0.015384707,0.014763425,0.0142573025,0.06944413,0.0076218983,0.009505243,0.027400203
0.039314516,0.025140021,0.023793133,0.022015043,0.03984973,0.047407012,0.0255798,0.017167151,0.095121436,0.013204129,0.04119065,0.031179981,0.022085492,0.016129132,0.028408865,0.015461184,0.013452741,0.012915595,0.017436767,0.02721236,0.020421313,0.015661348,0.019500846,0.01802289,0.027712468,0.04719291,0.065313786,0.05971818,0.033512976,0.02339913,0.013151866,0.047712866,0.018654082,0.009283613,0.00965743,0.011536039,0.026982138,0.021056758,0.013602286,0.023445494,0.028350085,0.018076897,0.045472763,0.014965326,0.034130037,0.031585097,0.016484581,0.017887464,0.024289057,0.01935427,0.017733779,0.03300488,0.027506411,0.022201028,0.02668502,0.09371461,0.017728552,0.015924964,0.046749834
