step,per_step_all,per_step_mid
0,0.12046585,0.13147122
1,0.11575634,0.12373516
2,0.0836628,0.07969231
3,0.06453938,0.0659607
4,0.06450252,0.06071218
5,0.054220106,0.050682403
6,0.060184777,0.052805737
7,0.052376073,0.042792484
8,0.13383558,0.12601179
9,0.035511326,0.026597803
10,0.047571514,0.043014124
11,0.06871968,0.06902749
12,0.0746754,0.07264281
13,0.056338727,0.053116452
14,0.058507446,0.051592432
15,0.04730054,0.042623356
16,0.045355905,0.038316254
17,0.054555092,0.05412558
18,0.053712964,0.048642196
19,0.042073965,0.034404133
20,0.052771766,0.055531584
21,0.053698186,0.047640745
22,0.06022111,0.048458636
23,0.06042676,0.06244824
24,0.089995585,0.08971998
25,0.08794127,0.07255401
26,0.12436128,0.12827606
27,0.076701984,0.078181036
28,0.083345264,0.07340158
29,0.06965428,0.070384055
30,0.06699374,0.069926634
31,0.0928744,0.101682514
32,0.05508668,0.0489182
33,0.052885942,0.051031817
34,0.053753357,0.050426565
35,0.058548935,0.051555037
36,0.051457275,0.049707446
37,0.0634412,0.068338506
38,0.057127014,0.05586156
39,0.06109211,0.05501729
40,0.046789575,0.0396004
41,0.037000768,0.030975534
42,0.061839897,0.06404432
43,0.088343054,0.096031636
44,0.08966912,0.097974345
45,0.08759126,0.094132446
46,0.070718125,0.07146708
47,0.057556085,0.053858325
48,0.057680666,0.05991052
49,0.054999467,0.052689515
50,0.05525928,0.058541678
51,0.054199353,0.054664336
52,0.052108888,0.049925923
53,0.05380167,0.0560877
54,0.04654373,0.045869067
55,0.109076686,0.11120712
56,0.03652414,0.030881774
57,0.06425525,0.06791697
58,0.104565546,0.117423765
