step,head_agreement
0,
1,0.20563316
2,0.1277797
3,0.12155481
4,0.1791922
5,0.17393515
6,0.27010244
7,0.13760656
8,0.32578513
9,0.12959039
10,0.08989659
11,0.12316203
12,0.13301454
13,0.10225324
14,0.3257731
15,0.21521853
16,0.31841695
17,0.16945788
18,0.20077966
19,0.23059691
20,0.27517936
21,0.20443593
22,0.17607656
23,0.099546306
24,0.16366562
25,0.18300642
26,0.2517161
27,0.29847637
28,0.31938976
29,0.3167126
30,0.3932884
31,0.32184422
32,0.36327997
33,0.3527297
34,0.4063471
35,0.4092877
36,0.32140347
37,0.4356135
38,0.35273317
39,0.4257173
40,0.37066218
41,0.41072422
42,0.42871374
43,0.4193755
44,0.4093429
45,0.37302417
46,0.414684
47,0.46253213
48,0.35287628
49,0.377899
50,0.36749777
51,0.35155794
52,0.39919004
53,0.41032466
54,0.3683116
55,0.27561325
56,0.36639905
57,0.39536962
58,0.445134
59,0.41534805
60,0.39315397
61,0.35129145
62,0.32969743
63,0.37941268
64,0.34621358
65,0.3665232
66,0.13359903
67,0.13443738
68,0.22396462
69,0.27461714
70,0.3371295
71,0.41813457
72,0.3755399
73,0.2855997
74,0.36208734
75,0.37944016
76,0.32782847
77,0.37484357
78,0.34025872
79,0.40517452
80,0.43598074
81,0.37570187
82,0.4259395
83,0.39287075
84,0.4683407
85,0.4526681
86,0.46588576
87,0.41797122
88,0.48062515
89,0.41078493
90,0.35259637
91,0.37160227
92,0.40375608
93,0.36962345
94,0.39810756
95,0.39975
96,0.37330487
97,0.19849734
98,0.33650336
99,0.46142876
100,0.4236322
101,0.42511627
102,0.40826955
103,0.47264493
104,0.44996062
105,0.47976577
106,0.48702064
107,0.4874197
108,0.47553414
109,0.4524041
110,0.44121838
111,0.4329966
112,0.49827173
113,0.48690888
114,0.48190394
115,0.4719077
116,0.4926123
117,0.46347383
118,0.47557068
119,0.33681595
120,0.4911811
121,0.22877842
122,0.39189374
123,0.3694851
124,0.33953035
125,0.37223527
126,0.41376215
127,0.3950758
128,0.40914103
129,0.41890016
130,0.39881146
131,0.3848437
132,0.39069834
133,0.42311814
134,0.2464384
135,0.24197762
136,0.3798961
137,0.3866217
138,0.37212807
139,0.332546
140,0.19063698
141,0.38212216
142,0.27337962
143,0.13500284
144,0.32996044
145,0.39331797
146,0.4158778
147,0.4156449
148,0.35251772
149,0.40819353
150,0.45521438
151,0.45870778
152,0.49487892
153,0.43169618
154,0.3526213
155,0.17594284
156,0.3005259
157,0.3097708
158,0.38002205
159,0.34093732
