step,entropy
0,
1,2.00118
2,1.2148014
3,0.058304906
4,1.7234656
5,0.24585754
6,0.0103140455
7,0.023276394
8,0.51169264
9,0.028917339
10,0.114346445
11,0.5655675
12,0.0028300711
13,0.0032379571
14,2.5426754e-05
15,0.00070907397
16,0.00012495514
17,0.7093857
18,0.018375032
19,1.75662
20,0.0013665156
21,0.15831384
22,0.7253842
23,1.202496
24,0.4691174
25,0.009052246
26,0.0051191757
27,0.7015176
28,0.14809924
29,0.064916134
30,0.00010773558
31,0.8369899
32,0.2587372
33,0.9038085
34,0.00697686
35,0.28821906
36,0.5289952
37,1.1718366
38,0.00011078935
39,0.03005246
40,0.60978526
41,8.020581e-06
42,0.00063276105
43,0.010271836
44,1.128897
45,0.8585145
46,1.2447507
47,0.019871915
48,0.53816736
49,0.014268935
50,0.0007281576
