step,entropy
0,
1,1.4675872
2,0.20671654
3,0.96634984
4,0.00017426378
5,1.6332729
6,0.97835386
7,0.8208995
8,0.6969525
9,1.5636096
10,0.19059795
11,1.5431721
12,1.1351411
13,0.031761505
14,0.0036230446
15,0.00010951319
16,1.3609365
17,0.13854513
18,0.15622726
19,2.2435555e-05
20,0.00020244597
21,0.18253973
22,0.427518
23,5.312598e-05
24,0.438956
25,0.19299561
26,1.24386
27,0.00012148011
28,0.08092856
29,1.4985327
30,2.556421
31,0.96225125
32,0.79674596
33,2.5773852
34,1.8254552
35,1.7716081
36,3.882801e-05
37,1.8487967
38,2.327565
39,2.6084206
40,1.8302156
41,1.8551613
42,1.4191551
43,2.216337
44,1.5139856
45,0.63601017
46,0.0024628302
47,9.422798e-06
48,0.00057693274
49,0.4142426
50,2.3828273
51,0.7442217
52,0.0014757952
53,1.61685
54,0.19454329
55,0.6657848
56,0.4283164
57,3.397669
58,1.2625637
59,2.562628
60,4.513035
61,0.047295008
62,0.59195423
63,1.0757027
64,4.6050434
65,1.53712
66,1.3525769
67,2.1502578
68,0.017984716
69,2.21111
70,1.3904419
71,2.1670794
72,0.30264866
73,2.1110468
74,2.3968778
75,0.56385356
76,2.284055
77,0.00034195778
78,0.6319573
79,1.6093655
80,1.1320264
81,0.22216125
82,1.3681333
83,0.22215608
84,0.4963021
85,0.21603179
86,0.0013364872
87,0.03249938
88,1.8656495
89,0.76103926
90,0.91395235
91,1.3597498
92,2.8403003e-06
93,1.1270238
94,1.5533881
95,1.2798688
96,0.63368374
