0.14842024,0.12008811,0.07317041,0.112886354,0.14307997,0.28530926,0.117908694,0.09105159,0.09088918,0.11561033,0.44504598,0.21752524,0.39347658,0.16172734,0.29792228,0.12355132,0.5848593,0.36771676,0.15519764,0.23320556,0.20378661,0.19520867,0.16397561,0.14488979,0.16595446,0.107220516,0.10950675,0.08092794,0.098833494,0.09364367,0.09000965,0.10492663,0.05588339,0.09455033,0.11565023,0.17147796,0.16248049,0.12996101,0.17903884,0.18585828,0.14817742,0.23714055,0.10214877,0.09888251,0.22870682,0.4794825,0.22124676,0.29742125,0.23943594,0.2885188,0.13250211,0.073190235,0.12870422,0.11452622,0.09023999,0.1405836,0.32232645,0.35764912,0.13845915,0.3692999,0.430924,0.24369322,0.4544727,0.43787485,0.43411112,0.2672877,0.41273847,0.60504377,0.46544462,0.45535997,0.3869239,0.3067156,0.3505121,0.11020119,0.08366443,0.10198942,0.094943136,0.16310683,0.3832223,0.09386133,0.2312893,0.64541143,0.23979954,0.12972105,0.25306448,0.17767629,0.07523936,0.13889432,0.31432638,0.057081968,0.27506912,0.76742893,0.6211649,0.69417226,0.32743803,0.3756546,0.17778584
0.4856289,0.49158683,0.050836924,0.33303702,0.13535194,0.36208126,0.2759232,0.34553576,0.4063833,0.29798916,0.46006808,0.34796423,0.42080027,0.2575814,0.19887342,0.04265137,0.4395581,0.4850819,0.4023495,0.16981137,0.16724707,0.1895869,0.30184367,0.16310501,0.2628182,0.38342026,0.23385835,0.2183367,0.12502436,0.23442899,0.19896686,0.17437664,0.15236278,0.13705097,0.23574755,0.3548007,0.30316606,0.15789482,0.17661293,0.22184049,0.27598685,0.25702882,0.17415851,0.20366982,0.3400157,0.6920764,0.54667515,0.32567436,0.2721203,0.38403606,0.32451594,0.17548038,0.10790573,0.30139545,0.15798154,0.25424433,0.23503238,0.2810714,0.21376039,0.2930689,0.31903785,0.22986604,0.38245702,0.36145702,0.33399835,0.4806964,0.30180314,0.38549787,0.14385782,0.2633451,0.13154078,0.18196742,0.19190137,0.52027273,0.5641822,0.042287283,0.3712582,0.15555272,0.15709469,0.08242511,0.26094714,0.17227614,0.45359933,0.1756483,0.17935297,0.1985824,0.20576777,0.123088494,0.20119427,0.23301427,0.3185393,0.54136175,0.26116595,0.43739188,0.5418808,0.37338793,0.4629617
0.27849564,0.27827045,0.122106455,0.33525878,0.13926594,0.073474,0.024059312,0.036034845,0.03966001,0.18448454,0.4555997,0.29552984,0.1760778,0.45090008,0.40446097,0.10449417,0.34734377,0.29039755,0.30761075,0.15655828,0.17370346,0.1827259,0.06563026,0.052352052,0.08059035,0.12778321,0.057239983,0.044783503,0.05216639,0.046660848,0.044905312,0.05992647,0.23055997,0.04231263,0.07159677,0.050208654,0.089429125,0.044111382,0.085104056,0.032132663,0.09978375,0.20978554,0.12712196,0.26716045,0.27530652,0.72922105,0.5627631,0.27066472,0.40023956,0.22931361,0.18360648,0.1857712,0.054699466,0.06487585,0.07111786,0.05847765,0.11960464,0.13241108,0.22149488,0.2181197,0.19129124,0.47678003,0.63454294,0.6280712,0.26991844,0.670852,0.26216704,0.2796729,0.29514647,0.2963076,0.2467974,0.35372892,0.2795862,0.31979063,0.46084592,0.02713404,0.3864015,0.3302703,0.3830294,0.21653588,0.5274984,0.5910416,0.6866563,0.07025873,0.25573993,0.48374522,0.17041636,0.1193367,0.10550759,0.1232542,0.35610336,0.7163614,0.53215563,0.92776316,0.883916,0.81743217,0.43521303
0.17660059,0.15000814,0.01579485,0.42306617,0.21964881,0.20345485,0.16040818,0.18764982,0.25541824,0.14080973,0.22657256,0.31169164,0.57556754,0.592832,0.36147413,0.09573172,0.5127527,0.2539871,0.3353205,0.16289954,0.23578833,0.104899384,0.19637972,0.16311543,0.22462937,0.36968258,0.35875127,0.120571755,0.08542499,0.15323535,0.32938734,0.21641274,0.41958407,0.1936779,0.20735478,0.26233822,0.198348,0.116927125,0.17255545,0.15181966,0.14208038,0.13004868,0.2909622,0.23858234,0.36533272,0.39304334,0.1334497,0.17385145,0.16817793,0.13818727,0.36746183,0.44410124,0.09532883,0.2315281,0.13300194,0.1646217,0.20792967,0.28401995,0.22707312,0.15983197,0.21345352,0.28655544,0.24310718,0.2798319,0.2896023,0.18729988,0.108441286,0.18234366,0.21237181,0.24990337,0.19172223,0.1663624,0.19901037,0.43908525,0.57764125,0.033879165,0.57124084,0.56970024,0.48865834,0.37104407,0.5367985,0.67527735,0.6291287,0.35973972,0.33524603,0.5269525,0.4300209,0.41639632,0.4236935,0.39956868,0.46444276,0.65999454,0.17105478,0.39872125,0.5897555,0.2509374,0.40709165
0.13276331,0.15464693,0.08530592,0.115113266,0.100945495,0.14331286,0.07851748,0.09893237,0.092579216,0.09269199,0.09863828,0.09631348,0.1833858,0.18837388,0.17346127,0.06385005,0.22873446,0.17284709,0.2319937,0.31852818,0.27891812,0.16788168,0.074097075,0.048125565,0.068718396,0.06991804,0.07176489,0.052466623,0.05762524,0.047327068,0.058228225,0.08471033,0.050619777,0.062168155,0.059404336,0.07487638,0.044647373,0.08234402,0.09643566,0.18198924,0.13196911,0.16733,0.10892524,0.05663282,0.08312633,0.11439586,0.15038309,0.29724234,0.29181308,0.1439514,0.070005655,0.053836055,0.045314807,0.19024307,0.051326882,0.04757274,0.14154385,0.20682122,0.16951755,0.20869453,0.2046153,0.12986977,0.3249966,0.24791707,0.30432978,0.13687462,0.13969879,0.17306383,0.12269622,0.16278788,0.11475333,0.1900798,0.12117114,0.090819046,0.07064243,0.13179955,0.0737584,0.07451443,0.12364408,0.048862476,0.06276864,0.049258053,0.05609328,0.101457626,0.048271228,0.061725967,0.06917295,0.024677116,0.058796015,0.040118624,0.03935768,0.11942802,0.11903585,0.14762707,0.15733254,0.16814296,0.08861882
0.2322909,0.3239107,0.12481754,0.15376739,0.16503966,0.22999528,0.13638596,0.097189546,0.12029033,0.18944897,0.100791276,0.1321984,0.19069591,0.1177973,0.1782647,0.09756129,0.19352466,0.15172741,0.20168039,0.14651117,0.14690244,0.16465153,0.1341944,0.07924585,0.12344429,0.13822354,0.09665494,0.0982932,0.18993448,0.14804195,0.12553297,0.12255298,0.12977538,0.20435391,0.13401431,0.1515178,0.108109176,0.14949417,0.12407397,0.11606518,0.16144556,0.15614438,0.1783777,0.1209545,0.09584032,0.08394679,0.17600866,0.14635277,0.13868436,0.16405407,0.14526463,0.11912852,0.07315656,0.24929449,0.17925479,0.11792285,0.18299161,0.17983203,0.16019636,0.17992385,0.17163044,0.17086945,0.25363138,0.26471198,0.2684613,0.10775688,0.10698978,0.084795356,0.13960972,0.10523565,0.13328221,0.13041224,0.08051296,0.10385869,0.10830537,0.13481608,0.11537705,0.11914492,0.18031405,0.11036311,0.13282679,0.117339246,0.11651764,0.1390083,0.09536726,0.10905646,0.07324564,0.10793048,0.13255899,0.1213819,0.12775564,0.13675193,0.13213626,0.09495321,0.14808916,0.1395211,0.117420964
0.12057009,0.240925,0.12892303,0.12732138,0.11048045,0.1387176,0.036160205,0.054848988,0.04625811,0.07015117,0.030493917,0.04427976,0.116235174,0.064572856,0.31980315,0.03893807,0.11921377,0.04682333,0.1856955,0.99753356,0.5573948,0.12486479,0.057179805,0.09583873,0.069928594,0.17380074,0.06596268,0.060575314,0.04307508,0.05833736,0.12805937,0.050405297,0.07450639,0.03961578,0.082996055,0.06569472,0.08579042,0.16752778,0.06978767,0.03185152,0.06177396,0.10098534,0.029549133,0.04002634,0.061079852,0.12863024,0.2786125,0.99316144,0.55927706,0.07459202,0.04956941,0.8010816,0.032384705,0.20289028,0.051165555,0.061549906,0.1384939,0.0949989,0.25123635,0.54604304,0.41660523,0.27684802,0.6440392,0.3379166,0.52763826,0.18079174,0.24542974,0.1396427,0.10782873,0.11725554,0.09855497,0.101131976,0.06415963,0.082713425,0.24865144,0.13297334,0.10342899,0.0741154,0.13523652,0.047142137,0.05000318,0.0683437,0.14094122,0.1022705,0.04022339,0.08060057,0.07020256,0.037497994,0.056289624,0.047341604,0.027315795,0.10958327,0.10528958,0.07152967,0.15981762,0.0472128,0.09807412
0.09365633,0.11023561,0.055270504,0.089907095,0.07430866,0.09897434,0.0680525,0.11677545,0.07730419,0.07744383,0.0664644,0.11606438,0.08078184,0.09240967,0.2610969,0.064975,0.07465865,0.071071066,0.3349323,0.25622502,0.23609999,0.17462376,0.06741779,0.06426775,0.065886654,0.119858295,0.06607359,0.07935243,0.09143129,0.06600377,0.18501306,0.057871334,0.08816058,0.08308568,0.060192507,0.06390166,0.06733052,0.058184452,0.11432923,0.0790071,0.07767503,0.06807991,0.0699937,0.12723589,0.10957881,0.09329636,0.27736694,0.28834614,0.23798274,0.17454126,0.056226857,0.11190278,0.05330774,0.0700934,0.13079548,0.10373893,0.07561501,0.12077183,0.13182734,0.06754197,0.09322443,0.12222025,0.08962338,0.08823793,0.11531416,0.112414874,0.0836284,0.10671835,0.110959835,0.113595426,0.10613671,0.09730288,0.08204898,0.059145022,0.09740019,0.052869387,0.07241685,0.061652973,0.06755084,0.044588003,0.058446422,0.060576465,0.09377493,0.10000539,0.051054545,0.08238439,0.13243075,0.05330028,0.05921989,0.06514353,0.09202678,0.05996022,0.079816796,0.07195956,0.1710943,0.06990033,0.056966174
0.2034008,0.19146073,0.050578337,0.16465053,0.17137945,0.17672844,0.14665444,0.08377882,0.074127145,0.1990912,0.23987587,0.28263044,0.2872151,0.11942317,0.29651627,0.17244007,0.2227896,0.3097225,0.2383089,0.1895343,0.18019946,0.26469004,0.20674159,0.14804415,0.22419721,0.18100317,0.17586526,0.12857415,0.14900336,0.19501081,0.18054739,0.21826504,0.1406436,0.14996074,0.11850769,0.15785296,0.15607391,0.20549735,0.12027328,0.11547673,0.14861214,0.14868085,0.20147206,0.18320455,0.17399223,0.36043638,0.2756305,0.21411154,0.19413775,0.38992554,0.17950349,0.12897836,0.17024821,0.2533033,0.21840394,0.16800478,0.20376657,0.17375804,0.25677252,0.18666933,0.2760619,0.2512233,0.2539654,0.23119248,0.3160261,0.30237287,0.2153338,0.22952394,0.19888261,0.20262088,0.20342629,0.17407718,0.12861593,0.1882638,0.25510097,0.048633374,0.19655257,0.16111796,0.08679965,0.099465914,0.15888412,0.17540778,0.16582316,0.24977987,0.076053925,0.10557339,0.054036666,0.094700485,0.09340363,0.14019124,0.07802304,0.1165167,0.18959849,0.2404173,0.18510713,0.22013389,0.13655949
0.36997607,0.1844414,0.10106725,0.10073912,0.26872215,0.45164862,0.48777974,0.13152906,0.2494512,0.3705505,0.45299596,0.38004673,0.37507874,0.16487645,0.4021012,0.124593414,0.40407705,0.5345814,0.56221896,0.28273797,0.84597886,0.5982232,0.17724784,0.21241057,0.29994786,0.08634979,0.11958564,0.2935957,0.17621098,0.2195596,0.14524482,0.29844317,0.08680588,0.098070115,0.1378304,0.15795079,0.16200994,0.27586594,0.12469319,0.14425477,0.10924253,0.2761764,0.13991997,0.107764885,0.12423614,0.5794952,0.7249524,0.4671445,0.8821378,0.24820049,0.19616164,0.14699486,0.23654918,0.36638075,0.22430901,0.17630045,0.1912317,0.12795751,0.1662469,0.23303162,0.23250383,0.19957362,0.30801037,0.31894496,0.2912204,0.21781106,0.3843936,0.34610263,0.20799822,0.1480383,0.22894146,0.11281614,0.19131632,0.20171449,0.123763174,0.0619181,0.1315163,0.08055972,0.08068823,0.061556082,0.0662192,0.11286716,0.0647094,0.3336535,0.054376226,0.097856894,0.0366997,0.07832027,0.11025627,0.17354666,0.06781294,0.13099176,0.19861901,0.16256087,0.1352815,0.06824911,0.12420863
