step,head_agreement
0,
1,0.24074952
2,0.19969425
3,0.2313575
4,0.2623299
5,0.13895786
6,0.1015235
7,0.093120374
8,0.10307528
9,0.09037064
10,0.09983595
11,0.08442621
12,0.091752775
13,0.14523579
14,0.08903475
15,0.15196086
16,0.119581945
17,0.22050765
18,0.27727163
19,0.3377875
20,0.33990505
21,0.20639092
22,0.32213613
23,0.3498074
24,0.3358403
25,0.42853367
26,0.39690605
27,0.35406262
28,0.27040333
29,0.2685794
30,0.2555203
31,0.31999218
32,0.19926868
33,0.3402167
34,0.40194288
35,0.3042292
36,0.48458186
37,0.43644962
38,0.43701917
39,0.4272303
40,0.45687938
41,0.44310248
42,0.41327286
43,0.41871998
44,0.41066435
45,0.31385794
46,0.39479077
47,0.30317155
48,0.42332298
49,0.47422218
50,0.3658252
51,0.3942674
52,0.4154249
53,0.31716794
54,0.392614
55,0.38590118
56,0.14455174
57,0.5381172
58,0.38649324
59,0.48766288
60,0.40012088
61,0.41750392
62,0.38011065
63,0.42429873
64,0.3880328
65,0.3634679
66,0.4124634
67,0.42366624
68,0.44625783
69,0.43241096
70,0.4256079
71,0.46375453
72,0.38763732
73,0.40277722
74,0.3392761
75,0.39393425
76,0.35938138
77,0.31610906
78,0.37732336
79,0.30715844
80,0.3914828
81,0.2426676
82,0.24102272
83,0.15797862
84,0.08722483
85,0.10249961
86,0.33600143
87,0.2558994
88,0.0912509
89,0.24626835
90,0.21823213
91,0.30047488
92,0.21647058
93,0.23155428
94,0.2532695
95,0.27450365
96,0.20271772
97,0.21336962
98,0.25118887
99,0.16586132
100,0.2426291
101,0.256713
