0.07886566,0.08893236,0.028019512,0.033036422,0.05307367,0.101437554,0.0835105,0.083863,0.06430861,0.070456184,0.14819707,0.15913054
0.06044074,0.051371977,0.05057978,0.034108132,0.03670923,0.05185258,0.038088243,0.044757426,0.026696807,0.023019725,0.07541493,0.058033712
0.12000997,0.13698524,0.19576445,0.06582362,0.08523361,0.088305205,0.12963574,0.16103105,0.15111792,0.091512136,0.11234677,0.21701644
0.38319415,0.11820104,0.030175263,0.018485166,0.1184769,0.13735832,0.11623332,0.09279841,0.059053283,0.10487361,0.14264701,0.3113742
0.17718036,0.32949072,0.17684641,0.11717415,0.2816405,0.13928613,0.21403755,0.13900551,0.18267684,0.112534605,0.1445552,0.40608642
0.22174667,0.1216777,0.035778135,0.029499382,0.104130484,0.09880138,0.061809123,0.0455183,0.05429614,0.03942471,0.06441473,0.25200582
0.22314392,0.18073104,0.0576979,0.05843677,0.197646,0.10111801,0.15091084,0.06650537,0.056268513,0.1094636,0.10542049,0.37749895
0.35259083,0.51198095,0.21390241,0.19999479,0.36869487,0.3289707,0.3208384,0.309688,0.30660224,0.18824379,0.31977403,0.40355292
0.13711579,0.23121096,0.010771214,0.007121463,0.10368756,0.020440541,0.024627965,0.011076749,0.028232869,0.007723471,0.020441007,0.20014645
0.831805,0.18045534,0.02429447,0.010970201,0.21855105,0.08453113,0.42981017,0.07515706,0.06426471,0.041729692,0.0649987,0.5660341
0.934171,0.22521664,0.015783958,0.015847327,0.11652898,0.066948004,0.15242077,0.03196567,0.049847785,0.022983313,0.029104142,0.40920627
0.19369288,0.13294418,0.02297799,0.011440872,0.09378441,0.05666897,0.09828597,0.022032503,0.03776149,0.027760008,0.034445666,0.2656946
0.17279416,0.13947941,0.05789498,0.048992343,0.18685411,0.08750487,0.11413889,0.06772684,0.04347339,0.037181437,0.027959818,0.2403588
0.009427302,0.023137294,0.036818124,0.02866844,0.03356874,0.026680654,0.013183921,0.0118677905,0.014537912,0.019833036,0.043546665,0.025798827
0.010478153,0.078435354,0.03763024,0.030109104,0.06753157,0.10403088,0.119279414,0.073436014,0.09278686,0.056980338,0.03892009,0.09502683
0.09617351,0.1159741,0.07869527,0.06658247,0.089454405,0.084095046,0.06664969,0.09618247,0.113818906,0.058241256,0.048980717,0.08663885
0.014631685,0.03325735,0.02316537,0.014436352,0.02185917,0.030228844,0.04675382,0.03428408,0.031104093,0.03166788,0.032776173,0.030979497
0.13707721,0.22970957,0.13731314,0.10571339,0.25234804,0.16458489,0.21180105,0.082370065,0.12464162,0.09778353,0.21566504,0.34254992
0.073051855,0.12094601,0.027635347,0.028156161,0.11071823,0.025015125,0.07152236,0.016975312,0.10036695,0.11225977,0.028223922,0.0993055
0.09313912,0.07641585,0.052790243,0.033281673,0.07663444,0.036709286,0.061895594,0.029097995,0.054993987,0.056107327,0.13509367,0.12876387
0.28783607,0.21521036,0.020428533,0.007320753,0.27949122,0.08252411,0.13383228,0.019553786,0.04823768,0.09176419,0.058991298,0.40521145
0.08087096,0.06293554,0.005759649,0.0041243685,0.07461555,0.013333729,0.01615409,0.006113503,0.011542914,0.014403138,0.032459553,0.18571639
0.15632243,0.10163023,0.03709814,0.019570123,0.09534778,0.02001213,0.063845776,0.024292223,0.050043155,0.032809168,0.03784145,0.19604641
0.20225558,0.1008539,0.006974215,0.0054857493,0.0727555,0.02770632,0.035088852,0.006263785,0.011195283,0.007763367,0.013684586,0.21090071
0.25219288,0.25666657,0.02484913,0.018347971,0.21444182,0.14001974,0.09126927,0.08234186,0.037272975,0.1089273,0.084700346,0.22524332
0.17837086,0.078112304,0.07893871,0.02848241,0.12104752,0.07275349,0.1816543,0.04607501,0.1562835,0.06647678,0.089249164,0.26020664
0.011521136,0.037438445,0.008873161,0.005932066,0.013413066,0.026430627,0.004610165,0.008178307,0.014428592,0.016134262,0.026054101,0.007632064
0.08159905,0.09703209,0.04351855,0.025722038,0.07960874,0.059733734,0.042560767,0.04779235,0.022705207,0.03337856,0.06245969,0.07402555
0.024718028,0.031080963,0.015100195,0.012125782,0.04422386,0.019996367,0.016949644,0.015017504,0.020215359,0.03733395,0.07192829,0.038976952
0.09186674,0.12151122,0.03050105,0.034751046,0.06799208,0.047740016,0.038323782,0.021128995,0.028408723,0.021944657,0.05273876,0.09376483
0.14999694,0.16863585,0.08074593,0.041126583,0.30781427,0.05811572,0.20571569,0.05158145,0.1356735,0.11220077,0.26755705,0.43531784
0.113276675,0.09793249,0.07070971,0.05086054,0.11650653,0.035840053,0.07143705,0.013788604,0.09340573,0.07514872,0.3535729,0.23048958
