step,head_agreement
0,
1,0.220264
2,0.4700516
3,0.47150055
4,0.34469345
5,0.38408676
6,0.3933443
7,0.4602173
8,0.51967645
9,0.5912802
10,0.5209429
11,0.5903065
12,0.5414425
13,0.3544575
14,0.52361125
15,0.5459668
16,0.4181708
17,0.5504738
18,0.281182
19,0.32614803
20,0.3478997
21,0.4635187
22,0.5891272
23,0.56530875
24,0.48049504
25,0.47640577
26,0.586477
27,0.52773446
28,0.62316006
29,0.4562494
30,0.5419932
31,0.43115368
32,0.43402976
33,0.37139466
34,0.4378576
35,0.53423357
36,0.5120687
37,0.7085535
38,0.53612584
39,0.4318771
40,0.62230706
41,0.46649072
42,0.47577196
43,0.7173509
44,0.608117
45,0.54788405
46,0.75645113
47,0.5345631
48,0.5485248
49,0.47266594
50,0.6279831
51,0.4895418
52,0.40482876
53,0.4414025
54,0.7259116
55,0.5236558
56,0.5102679
57,0.5329543
58,0.513398
59,0.54815954
60,0.50124466
61,0.5469526
62,0.4792903
63,0.49848726
64,0.36931464
65,0.36806297
66,0.54523855
67,0.4317391
68,0.44044688
69,0.4270349
70,0.3045044
71,0.32268623
72,0.5375599
73,0.7156266
74,0.4684772
75,0.45674908
76,0.39946154
77,0.42496207
78,0.6515478
79,0.46521103
80,0.42256582
81,0.39000717
82,0.3025481
83,0.39993635
84,0.41827694
85,0.44478047
86,0.32445768
87,0.5427292
88,0.4742799
89,0.34229332
90,0.43236327
91,0.41310877
92,0.39886847
93,0.6345367
94,0.3940015
95,0.38513404
96,0.62492406
97,0.39284799
98,0.4312973
99,0.4226478
100,0.38500324
101,0.44922054
102,0.36876044
103,0.39684016
104,0.2544375
