0.07756142,0.10484593,0.10770978,0.11779964,0.11130898,0.112321876,0.13334225,0.114955455,0.12558986,0.118878335,0.11560867,0.105895475,0.11106027,0.115566656,0.102565855,0.10511422,0.101793006,0.10416845,0.1537911,0.15799795,0.15102527,0.13125539,0.13521166,0.12847386,0.12544402,0.10656078,0.11307136,0.10932596,0.12384657,0.13130891,0.10652326,0.11406238,0.15995799,0.12816158,0.13777938,0.13042192,0.118489176,0.13097659,0.11038505,0.10850408,0.10691074,0.13181314,0.13298722,0.1485714,0.13374305,0.14561956,0.15135062,0.14258137,0.17093353,0.19990845,0.14580739,0.13785097,0.13649897,0.12994073,0.11022692,0.15400286,0.16532755,0.11002043,0.11996676,0.13033326,0.10305183,0.102556355,0.10501575,0.10966614,0.10892526,0.10289174,0.12531984,0.112628356
0.11706159,0.1620133,0.1792096,0.17442767,0.15096438,0.15360525,0.13316979,0.104549296,0.12584168,0.15462023,0.15738149,0.1285435,0.14292306,0.14251201,0.15210946,0.12362884,0.13025744,0.108769804,0.13650113,0.12058148,0.14666323,0.11023784,0.16283906,0.15350138,0.14834797,0.1947495,0.1726426,0.14636344,0.18552324,0.21048625,0.21457127,0.25002226,0.18325102,0.16367479,0.16891126,0.19216025,0.1695435,0.15771845,0.13643591,0.135576,0.12776108,0.12949304,0.13829331,0.13523792,0.64769727,0.12035973,0.13273892,0.14546588,0.15970759,0.16646159,0.14401323,0.18822068,0.14287572,0.12999545,0.15083785,0.15346256,0.12583612,0.21761198,0.16195598,0.15789802,0.1676312,0.14297439,0.22519736,0.13068311,0.1808594,0.12833412,0.15017286,0.12927324
0.08926099,0.1306391,0.10505225,0.12399959,0.12705147,0.10542274,0.10687774,0.117524855,0.11520828,0.093198836,0.11620638,0.1133759,0.10124023,0.109640986,0.09551753,0.08057205,0.09438116,0.105680354,0.11520126,0.09400262,0.104271285,0.11131117,0.09902388,0.12524253,0.11295289,0.09020295,0.09819872,0.122210726,0.11393883,0.116725884,0.13115847,0.11048203,0.22274525,0.16743292,0.1560608,0.12860656,0.12430983,0.20691045,0.116012886,0.102914356,0.11902267,0.14136146,0.15087888,0.12273932,0.29606134,0.11444497,0.122070566,0.1445953,0.168486,0.1449642,0.12600182,0.117258236,0.1255027,0.09930625,0.1369385,0.13935551,0.12321305,0.0934318,0.093881086,0.11286541,0.11695997,0.11089815,0.10523019,0.10278867,0.13506255,0.09162118,0.10524625,0.11076122
0.11510857,0.1153249,0.10797123,0.11780282,0.10102867,0.11326632,0.106446736,0.103124805,0.11950234,0.12298366,0.13109577,0.11524517,0.112049125,0.11547791,0.11669791,0.104452014,0.11025309,0.105690196,0.12878717,0.13133155,0.12649982,0.12805489,0.12986201,0.1294985,0.13983156,0.10149957,0.11818994,0.13288006,0.1243268,0.15893318,0.11664271,0.106477976,0.1347151,0.11089238,0.10722439,0.120533496,0.09834085,0.14365757,0.085990585,0.09885509,0.10104888,0.12348526,0.113217875,0.112334095,0.20429309,0.13804096,0.12633888,0.1521438,0.12698396,0.14859685,0.16134737,0.1472435,0.13867238,0.13773713,0.106178135,0.12353522,0.10086718,0.12877335,0.12382653,0.11747676,0.10388589,0.10355336,0.110199474,0.11272564,0.14271541,0.12199432,0.114136875,0.10566925
0.25231063,0.27450547,0.19847324,0.25041196,0.17797662,0.20690441,0.23833005,0.205798,0.2310381,0.21168412,0.29900163,0.21583572,0.23273456,0.24522348,0.21468617,0.18204686,0.2981284,0.20884995,0.21775644,0.17045102,0.1839483,0.1614645,0.22281952,0.2285767,0.21605836,0.20826161,0.2001686,0.1589599,0.21436977,0.31785735,0.23618183,0.21138498,0.270591,0.1929078,0.186099,0.22413427,0.17713746,0.25526372,0.16947736,0.17942947,0.16676885,0.18689398,0.22495146,0.15836065,0.68270314,0.15756139,0.18659264,0.22272074,0.21850173,0.29959032,0.27129495,0.26801074,0.27892694,0.19293076,0.18124577,0.21808809,0.23891936,0.26734263,0.26472533,0.31492233,0.20129001,0.18904294,0.2673467,0.23603606,0.2205466,0.18408433,0.19834904,0.20834152
0.15990815,0.06587064,0.06393048,0.026580231,0.11751057,0.13316256,0.14570704,0.19136232,0.17024991,0.1617836,0.35042304,0.19007616,0.20853531,0.23424497,0.15274864,0.16632605,0.29191843,0.21344492,0.25658292,0.27219838,0.5247843,0.2431206,0.5244094,0.223895,0.292451,0.3336698,0.34605563,0.21231413,0.37910435,0.6520281,0.5089103,0.3061013,0.2971119,0.22181556,0.25493175,0.24910316,0.13645534,0.198482,0.14964625,0.15172683,0.2579669,0.41691798,0.46034375,0.22592784,0.6150494,0.32122937,0.2763804,0.26393726,0.1838342,0.15663448,0.17859216,0.18242367,0.13535963,0.10524596,0.11841238,0.19817829,0.16487713,0.1686521,0.16744925,0.38212618,0.22405334,0.17029805,0.31625748,0.20676716,0.17473626,0.12173539,0.12741865,0.18038154
0.12163301,0.101732686,0.27194014,0.20472287,0.1969455,0.21563654,0.24809225,0.15131296,0.18911363,0.26343152,0.22694667,0.21808402,0.2239023,0.26774275,0.16990584,0.25459146,0.17502841,0.1327143,0.14126624,0.1539994,0.1421308,0.1641416,0.21046567,0.19910817,0.4129985,0.15488723,0.17982477,0.24204668,0.13539119,0.1575866,0.14816856,0.18392211,0.23889217,0.18251772,0.20753981,0.19503783,0.21041615,0.13109952,0.15368015,0.2145859,0.13458948,0.1385511,0.17530276,0.13259362,0.40169707,0.18313636,0.18924537,0.27455616,0.2249888,0.20331411,0.25054526,0.27371216,0.2892895,0.14923182,0.13004285,0.14196822,0.13727462,0.2549858,0.24703287,0.16358982,0.25302067,0.2146521,0.19869104,0.16392154,0.2688589,0.15975767,0.1873185,0.13537784
0.14742547,0.22760724,0.140231,0.17318544,0.12584847,0.15675199,0.20188235,0.18532611,0.15172344,0.14471096,0.17392471,0.17313515,0.19507062,0.19808891,0.16167986,0.14324473,0.17820202,0.14669192,0.1362472,0.1150566,0.119136766,0.11761072,0.13189249,0.13720267,0.14329226,0.13480048,0.14748153,0.16635326,0.15547237,0.5197028,0.18672587,0.37238652,0.32923946,0.17989449,0.23270494,0.20872442,0.11748893,0.13574503,0.18097863,0.14230324,0.14775531,0.13249141,0.14503643,0.12017791,0.7097889,0.12294844,0.11811933,0.124995425,0.14766201,0.243144,0.17920619,0.20777833,0.19477476,0.1615853,0.13745175,0.17403436,0.16249321,0.18876657,0.1894558,0.20119196,0.15787603,0.16310853,0.22188807,0.17444569,0.18295345,0.13667281,0.14231606,0.18094943
0.14663063,0.12659992,0.12751755,0.115445666,0.14141482,0.15339214,0.09691183,0.12573363,0.11163408,0.111288875,0.11226335,0.09279743,0.105415195,0.11063203,0.09687871,0.10189044,0.13565832,0.079567745,0.098375596,0.096525215,0.11765537,0.10749892,0.11729469,0.107601516,0.13172536,0.09917047,0.11538451,0.09650088,0.12207922,0.15794432,0.12753773,0.13492727,0.13904221,0.111896105,0.10434112,0.09174247,0.13653529,0.22615378,0.1137518,0.11988657,0.093447044,0.11538889,0.10825529,0.0976822,0.15790127,0.1066504,0.11587573,0.10786495,0.11009372,0.12522624,0.106496654,0.118296996,0.12995893,0.12769076,0.14858991,0.1607527,0.11816651,0.15364796,0.11834855,0.10230685,0.10624778,0.09738924,0.109712206,0.096492015,0.12486167,0.08432087,0.09263162,0.08418342
0.28629935,0.11119184,0.108170204,0.12268048,0.1144807,0.11639864,0.12019469,0.10837813,0.10632241,0.11049034,0.15203054,0.12918848,0.11197355,0.11621146,0.09889392,0.100562654,0.16209468,0.106876194,0.11982617,0.10679,0.121161394,0.10017827,0.14015687,0.104669645,0.11330515,0.11669646,0.124171294,0.10061499,0.10099901,0.1313558,0.10404257,0.10132638,0.13232066,0.09822523,0.08520168,0.091099925,0.113491654,0.33980855,0.08751525,0.1056358,0.14976278,0.13548069,0.11815759,0.14312473,0.09046378,0.119892016,0.10182029,0.124093555,0.11024162,0.10120786,0.113873936,0.106413014,0.09399685,0.09795138,0.12241802,0.10475303,0.11233659,0.11824031,0.13331626,0.14445384,0.12063416,0.099075735,0.115589224,0.11380567,0.106576405,0.08518374,0.097230375,0.1415942
