k,cum_mean_std_all,cum_mean_std_mid
1,0.06402585,0.054965567
2,0.06566286,0.056942776
3,0.06132323,0.05460481
4,0.06262928,0.05747547
5,0.062693946,0.058188073
6,0.06388781,0.05956209
7,0.06404915,0.058775373
8,0.06452511,0.059320204
9,0.06554033,0.060348034
10,0.06519599,0.059637047
11,0.06410161,0.058606636
12,0.0635175,0.05809911
13,0.06251686,0.057136144
14,0.06281922,0.058170192
15,0.066698164,0.06347505
16,0.07083036,0.068958685
17,0.07787443,0.07673472
18,0.085172385,0.08543804
19,0.08985302,0.090027355
20,0.092910506,0.093518354
21,0.093558565,0.0946099
22,0.094921954,0.096498184
23,0.09673608,0.09864094
24,0.09459431,0.096042156
25,0.09281652,0.09407894
26,0.09317021,0.094614156
27,0.09220967,0.09351792
28,0.09148371,0.09263383
29,0.09084036,0.09175708
30,0.08985706,0.09058193
31,0.08945218,0.09012027
32,0.08816746,0.08868112
33,0.086915724,0.087248206
34,0.08583538,0.08603875
35,0.087489024,0.08776483
36,0.08658765,0.0869154
37,0.0882937,0.089305095
