0.41527116,0.014842231,0.019899596,0.06421937,0.021852529,0.069642134,0.023096718,0.01584433,0.04023055,0.08062509,0.008536917,0.012196551,0.009602883,0.0081861615,0.018907098,0.24953333,0.13307251,0.7454991,0.65843505,0.49798122,0.36107987,0.69944906,0.6337576,0.23822194,0.06888599,0.05282465,0.30551854,0.11518953,0.22624916,0.06525773,0.11648932,0.07164119,0.02938457,0.045360897,0.026735215,0.13719143,0.057355892,0.31738684
0.30847555,0.0586575,0.06768968,0.06632863,0.089260176,0.067166395,0.045305092,0.022042768,0.022084666,0.040973496,0.023499835,0.052779384,0.019676512,0.01407645,0.024463756,0.13839217,0.13109782,0.06378216,0.12606448,0.10234299,0.04373099,0.06544643,0.06521548,0.11715358,0.007147923,0.011851508,0.07940135,0.20331763,0.12678641,0.024779359,0.07823234,0.058883563,0.041839268,0.024410823,0.02430662,0.21619545,0.05315671,0.2149586
0.25910437,0.114966646,0.07362501,0.17274344,0.13875407,0.07120727,0.035271335,0.028532552,0.041234072,0.045542855,0.021942599,0.027585076,0.018855637,0.020757208,0.04470864,0.18385683,0.23926066,0.13723233,0.24937542,0.24582978,0.098906994,0.2433401,0.055722337,0.059559923,0.009233067,0.016371697,0.10262755,0.0349695,0.029852953,0.01211619,0.011088505,0.03156324,0.009006483,0.01646351,0.011635244,0.25192028,0.009898211,0.14083253
0.4139813,0.066977546,0.048528597,0.06452539,0.10777906,0.14254513,0.08580978,0.04434563,0.068277024,0.05314885,0.049699992,0.052353412,0.061246887,0.022074241,0.023687674,0.15495834,0.1020714,0.123263754,0.046275582,0.106645025,0.039602317,0.20738484,0.18971692,0.29210135,0.042254396,0.032429297,0.07243593,0.0738842,0.07240187,0.015563865,0.020797303,0.061884813,0.03453421,0.039052464,0.045660995,0.41938064,0.025119448,0.20340066
0.019369815,0.019970737,0.026257683,0.043053914,0.03712601,0.04215654,0.039343707,0.027812097,0.04872432,0.07341598,0.016886417,0.025125869,0.021271499,0.016718257,0.027575811,0.042444967,0.057468187,0.04637589,0.05880677,0.028955955,0.055354655,0.028030688,0.027947443,0.042692415,0.015727269,0.01470735,0.044211037,0.02421523,0.023466703,0.018287923,0.023728248,0.012423951,0.014355535,0.018401148,0.01370084,0.0124773625,0.015514987,0.010732149
0.0070057637,0.055079915,0.03560332,0.0713094,0.039153922,0.037095033,0.023470841,0.018445743,0.023551159,0.07369781,0.047616065,0.13266966,0.08702026,0.051395487,0.04812961,0.021153528,0.018982805,0.09547443,0.12971073,0.104983434,0.04200064,0.073127195,0.08182904,0.22384317,0.13750198,0.20069481,0.10328191,0.041674234,0.014517151,0.04189999,0.029993609,0.013327338,0.015926594,0.035938684,0.007925505,0.018427564,0.10436447,0.030678075
0.016658265,0.036490858,0.025483122,0.021389117,0.020934477,0.020241464,0.017180698,0.045744583,0.08648889,0.042239133,0.030771168,0.045972947,0.029146586,0.048479192,0.013697237,0.013878507,0.029788148,0.059235066,0.05038427,0.025297878,0.020362498,0.016509634,0.02368636,0.051340915,0.036738466,0.026083766,0.014141943,0.030386264,0.051160216,0.06969555,0.04693961,0.018069059,0.021847334,0.023647806,0.013881879,0.016613979,0.038048375,0.0126967635
0.06002127,0.11737922,0.11032343,0.11587794,0.0658767,0.08563801,0.11632207,0.09992457,0.18919937,0.16572896,0.102386385,0.058243874,0.042848755,0.077567585,0.12362426,0.16216312,0.15192403,0.30681923,0.3047741,0.14818141,0.08729729,0.077357955,0.08202483,0.09376211,0.054032512,0.04468685,0.032793306,0.06079171,0.045671526,0.09544981,0.045288928,0.069343284,0.049100712,0.04255218,0.021229059,0.3228704,0.0630188,0.18238027
0.17483328,0.08280558,0.15480214,0.09003924,0.10411545,0.14450997,0.116867855,0.1393483,0.13317266,0.08377074,0.18187632,0.08099962,0.05238343,0.031436697,0.041373923,0.19055726,0.030909417,0.11242386,0.14801712,0.101891555,0.16766195,0.15707497,0.07799011,0.043109935,0.020603191,0.023317343,0.09645044,0.04621976,0.09163235,0.045813605,0.035803977,0.070968986,0.06503219,0.03500106,0.015099698,0.1777904,0.029811824,0.24088085
0.0879922,0.053825315,0.02996356,0.0258912,0.0227143,0.04263971,0.057781946,0.09509304,0.08803722,0.048709307,0.056991905,0.047007825,0.028431067,0.049763385,0.020082928,0.05263873,0.016955197,0.0484862,0.028982837,0.043768983,0.018284174,0.016752765,0.037556633,0.058570355,0.048636056,0.03356396,0.02024557,0.007978689,0.006131845,0.008999409,0.0067154234,0.005264418,0.002629551,0.007912467,0.0019154887,0.03161272,0.0086159455,0.07028267
0.031025939,0.03995784,0.054887265,0.04446038,0.048089985,0.06906012,0.06497533,0.052333895,0.04832008,0.043821417,0.03329466,0.023573555,0.018853987,0.020889496,0.024903193,0.062458202,0.0341112,0.06677183,0.034720704,0.06715834,0.03949242,0.06434251,0.07367128,0.064270064,0.03229182,0.023834815,0.0599057,0.03818862,0.031566244,0.021392604,0.018892093,0.035863474,0.030179448,0.011463001,0.00761262,0.017298318,0.018079223,0.03659132
0.023893496,0.013254297,0.013152087,0.017803548,0.011349621,0.020463657,0.021679062,0.02885025,0.031193295,0.05325672,0.023970384,0.025378631,0.013829574,0.024631616,0.029317766,0.010129979,0.008168438,0.04359611,0.012345005,0.015624117,0.012917012,0.041356415,0.015118729,0.033055235,0.013040727,0.016255856,0.017957767,0.007150145,0.023291294,0.03639038,0.013595239,0.025492957,0.0054033473,0.010049379,0.0040039057,0.011973491,0.019227166,0.007388068
0.05892543,0.09873813,0.14003588,0.11031967,0.099123865,0.10100289,0.1139432,0.0625982,0.09913315,0.08721514,0.049000144,0.04593977,0.027355785,0.051852465,0.0701276,0.10624112,0.110619575,0.1323123,0.07899398,0.07798547,0.110803165,0.14155957,0.10132736,0.08063659,0.07435465,0.06787151,0.13957293,0.071962506,0.04762895,0.10217806,0.055355914,0.03761232,0.036845773,0.035947595,0.037865505,0.09617061,0.054319017,0.089226484
0.090815075,0.051511295,0.07552883,0.07762741,0.1387798,0.07197842,0.07613796,0.09346417,0.07763464,0.0940623,0.060945664,0.08155379,0.059228774,0.05641467,0.05671205,0.14125955,0.103313215,0.1948116,0.23369531,0.27065444,0.12354218,0.15777452,0.18609035,0.4550597,0.0970062,0.06163413,0.21457493,0.057674125,0.047939368,0.055437222,0.041784603,0.03980124,0.040876366,0.029522497,0.012876759,0.030545248,0.02604373,0.097108856
