0.03673234,0.051504187,0.05579561,0.057682365,0.059457175,0.057978995,0.059086166,0.053515553,0.06557199,0.059658747,0.055755325,0.056919467,0.053265538,0.048009012,0.045567192,0.055084847,0.053294875,0.051786058,0.050650187,0.04890378,0.04955558,0.04738945,0.048136353,0.047956396,0.04258263,0.044002444,0.043946076,0.056311958,0.047972653,0.050754018,0.053229026,0.044131108,0.040851407,0.04460364,0.045735765,0.050958857,0.042260878,0.04403978
0.030272175,0.047084827,0.01818876,0.029043138,0.028969213,0.021890102,0.027976098,0.021198655,0.017048497,0.020153638,0.01885698,0.026358562,0.012037959,0.009228798,0.018877806,0.021751704,0.024771713,0.014615341,0.0125320945,0.011665164,0.017122228,0.010252098,0.008374714,0.016541053,0.009540834,0.008988222,0.00921056,0.013881964,0.016409859,0.009769934,0.0120493565,0.009621478,0.00677716,0.01828004,0.008234048,0.0070070345,0.013911889,0.013270585
0.036160786,0.08108279,0.065215394,0.049836103,0.04689878,0.03773983,0.02752933,0.021287046,0.017797029,0.026198499,0.0121573,0.02626578,0.014565225,0.011930715,0.009530338,0.01575643,0.019079234,0.01197443,0.009323631,0.011779672,0.0145091945,0.009210992,0.00898475,0.0107367365,0.012672404,0.0083457865,0.005977394,0.0078541245,0.008835632,0.011003552,0.0054960717,0.0063922266,0.0055139866,0.023116972,0.01046115,0.009688407,0.005386316,0.007431518
0.043911047,0.066374764,0.047472373,0.032149132,0.032217406,0.02459433,0.036158334,0.04007683,0.026974224,0.028949475,0.019626504,0.01890331,0.015537342,0.011192612,0.013479511,0.020681169,0.023095796,0.024175148,0.02278031,0.021629235,0.020677343,0.011184684,0.01725788,0.014948728,0.012703421,0.010339499,0.013842706,0.013142211,0.0111381,0.010728063,0.010829283,0.0075897523,0.009865828,0.011417516,0.014030512,0.01883472,0.009487704,0.011970605
0.078466795,0.11589573,0.09475167,0.06458302,0.042416677,0.04961467,0.042241838,0.040719315,0.054973513,0.042622324,0.02798973,0.039740853,0.028561814,0.022846166,0.03251366,0.038449153,0.04180381,0.052420806,0.041250847,0.02802054,0.035237264,0.027584927,0.02006194,0.021091081,0.03176796,0.026593545,0.015319937,0.014498568,0.016672483,0.015203346,0.01485877,0.011054602,0.013920452,0.02191049,0.018136472,0.045265317,0.015386476,0.0199141
0.075356856,0.12264112,0.1326077,0.07068849,0.05975461,0.05704668,0.05227854,0.05995111,0.079972126,0.08674681,0.05777194,0.043997083,0.04549458,0.04080183,0.043658957,0.0450083,0.064016245,0.030344669,0.048589382,0.035117276,0.048868854,0.037656892,0.047908448,0.027091961,0.032060064,0.032081224,0.026137855,0.016677868,0.034049846,0.042298812,0.019742684,0.013403799,0.0144919,0.0200334,0.016795527,0.080769405,0.015764203,0.032607835
0.05208267,0.13327892,0.117834456,0.087767065,0.08488348,0.053189106,0.0485883,0.051591232,0.08166887,0.08412592,0.038968004,0.0742612,0.059894554,0.060640834,0.05323174,0.053591657,0.045374587,0.03654837,0.043479078,0.028979614,0.034705855,0.02131388,0.027168907,0.02165773,0.050615605,0.05546526,0.031628773,0.019843284,0.027823567,0.043431394,0.02085922,0.026636029,0.023469701,0.05537832,0.022225894,0.08155578,0.023296874,0.039140247
0.093948275,0.20621106,0.20516922,0.14429253,0.17046925,0.08183108,0.07913937,0.07435192,0.10568559,0.072677374,0.058231413,0.1125262,0.037539635,0.09026371,0.07938678,0.10413758,0.09289361,0.048911188,0.052469403,0.04445392,0.06577523,0.064778626,0.0793256,0.032049514,0.038369045,0.034169607,0.050409168,0.040898923,0.03721445,0.0661135,0.018833987,0.02222954,0.019752037,0.06847087,0.030602474,0.1011627,0.048229113,0.05839122
0.105079815,0.110259905,0.10823083,0.078417294,0.08296816,0.082174905,0.100556076,0.10642093,0.09736757,0.07135691,0.0598888,0.073714375,0.06292788,0.0898615,0.076718345,0.09361087,0.07553167,0.07262973,0.050449118,0.05093323,0.043905318,0.045845702,0.0463327,0.043022003,0.057640217,0.049169697,0.063361004,0.042005733,0.04025799,0.053143777,0.03823517,0.03143388,0.026619928,0.025488175,0.03038142,0.064832956,0.032803692,0.05115457
0.1545834,0.31293818,0.25236624,0.14421707,0.1689617,0.16115957,0.22089148,0.16800424,0.1738826,0.13305666,0.12436446,0.1714443,0.10088858,0.14055112,0.09351362,0.1943884,0.13916135,0.08131631,0.08205964,0.06284486,0.07424123,0.08989837,0.07841043,0.07130175,0.07911965,0.09392672,0.07967684,0.08139067,0.07789159,0.11263123,0.047360655,0.063333705,0.046118606,0.09962956,0.059981473,0.07683596,0.04822882,0.090112895
0.17098151,0.17169881,0.17294881,0.1126553,0.09056866,0.12458195,0.18499844,0.14360496,0.19312443,0.1644342,0.14267696,0.11484871,0.10787852,0.12212143,0.11336344,0.25000218,0.092917085,0.06360382,0.07172127,0.040620968,0.052859325,0.07424119,0.038930114,0.064093605,0.06992037,0.09234034,0.052142724,0.04296763,0.04632094,0.08762343,0.037642516,0.032746803,0.025475271,0.049695373,0.032665446,0.06793074,0.031207606,0.082947105
