step,per_step_all,per_step_mid
0,0.13109075,0.14313664
1,0.07752073,0.06946102
2,0.07108758,0.06439136
3,0.081967555,0.077248104
4,0.0822387,0.08040507
5,0.11716451,0.12603919
6,0.102822766,0.0992423
7,0.10015756,0.09749817
8,0.1109922,0.110759996
9,0.10910579,0.10970912
10,0.10178751,0.10520022
11,0.09981229,0.103081815
12,0.10632574,0.10982859
13,0.09829422,0.092779785
14,0.09551342,0.09288052
15,0.09222178,0.09029249
16,0.084662735,0.07866167
17,0.068763785,0.06322462
18,0.11041373,0.09715796
19,0.07403417,0.07088605
20,0.089352705,0.08790781
21,0.0958883,0.094438426
22,0.100574166,0.10127378
23,0.08926506,0.08505236
24,0.09273248,0.09222657
25,0.11331416,0.11865235
26,0.114993535,0.11258388
27,0.09605122,0.09442285
28,0.09973138,0.096776485
29,0.10530981,0.10839569
30,0.11844927,0.12416367
31,0.12397852,0.12917778
32,0.11482389,0.11860745
33,0.124395974,0.13436078
34,0.13595791,0.13059637
35,0.11227378,0.11756342
36,0.12494105,0.12945567
37,0.12328913,0.13001606
38,0.12201918,0.12931864
39,0.10996939,0.11471333
40,0.11546361,0.12707682
41,0.11518932,0.12415392
42,0.16845383,0.18054071
43,0.1155018,0.12266576
44,0.12711622,0.13924581
45,0.121870235,0.13341053
46,0.12677148,0.14386193
47,0.11762604,0.12623116
48,0.10126019,0.104950525
49,0.10557239,0.11062338
50,0.105159625,0.102126025
51,0.09385196,0.09014542
52,0.09645636,0.09526634
53,0.102680236,0.10333992
54,0.08351512,0.08381979
55,0.08959171,0.08692451
56,0.07721989,0.07466083
57,0.082574315,0.07490502
58,0.095644996,0.09626603
59,0.08933448,0.09120486
60,0.08736145,0.08785581
61,0.089078225,0.090719625
62,0.10099477,0.10679328
63,0.12014655,0.12798665
64,0.1117466,0.11125482
65,0.1083562,0.1010494
66,0.087219514,0.0826652
67,0.089280024,0.09216959
68,0.10393638,0.11041107
69,0.10161546,0.10047841
70,0.087129176,0.08738994
71,0.10540281,0.111725956
72,0.12703684,0.13370687
73,0.10178784,0.10208828
74,0.08932111,0.0840222
75,0.09537119,0.0903405
76,0.11632379,0.12045894
77,0.102651395,0.105139114
78,0.1094704,0.11425822
79,0.10412889,0.09836889
80,0.11288683,0.11372486
81,0.0992239,0.10051256
82,0.08269085,0.07790162
83,0.10947821,0.12084686
84,0.11006674,0.117705636
85,0.08044602,0.07799133
86,0.08020686,0.07847856
87,0.08718217,0.08807677
88,0.090536535,0.08976757
89,0.0903197,0.08783254
90,0.07803797,0.08207147
91,0.09021614,0.08848498
92,0.10275816,0.11017013
93,0.123138085,0.1268393
94,0.10164482,0.102479585
95,0.114014596,0.1192452
96,0.10384487,0.106322356
97,0.115850806,0.11902238
98,0.10880918,0.10984296
99,0.109968826,0.10801905
100,0.10077877,0.10256484
101,0.12023198,0.124715425
102,0.11027441,0.112370916
103,0.089905426,0.09292037
104,0.10046865,0.101942345
105,0.10919314,0.116566256
106,0.08903764,0.08580724
107,0.10031109,0.10371463
108,0.09272188,0.0954531
109,0.084077984,0.07936142
110,0.076190315,0.07061959
111,0.073801816,0.0707379
112,0.09164303,0.09660646
113,0.09750311,0.10109851
114,0.0782889,0.07290703
115,0.095805034,0.10144825
116,0.08643723,0.09013126
117,0.086685404,0.08902144
118,0.08406067,0.0850553
119,0.094489165,0.091831334
120,0.10280339,0.112197824
121,0.08402118,0.081071936
122,0.08625204,0.08797354
123,0.07928821,0.07977924
124,0.1023308,0.106889725
125,0.112825766,0.12712933
126,0.12545913,0.13276626
127,0.12056808,0.12693994
128,0.11795347,0.1237572
129,0.11170213,0.117993005
130,0.10702385,0.11063738
131,0.10244346,0.10167286
132,0.10565194,0.11211496
133,0.12766056,0.13297032
134,0.12239347,0.13192117
135,0.12864271,0.13854097
136,0.13516112,0.15133649
137,0.14792939,0.16424635
138,0.13120858,0.14469777
139,0.13664387,0.14549759
140,0.11458482,0.12157872
141,0.12522915,0.13331406
142,0.12008625,0.12754078
143,0.11453563,0.124626905
144,0.107464224,0.09917616
145,0.11750236,0.12736392
146,0.12109603,0.12497204
147,0.19058153,0.19883603
148,0.11120695,0.11735591
149,0.09001153,0.087333135
150,0.12514737,0.13106515
151,0.11176851,0.12338676
152,0.10420885,0.10882512
153,0.13589574,0.15073282
154,0.09650427,0.09630418
155,0.09837578,0.10264143
156,0.09778994,0.099098794
157,0.09383931,0.09898761
158,0.07285216,0.07110191
159,0.07706808,0.07853864
