0.20017274,0.12233668,0.07145146,0.011633082,0.010821926,0.012580141,0.014814351,0.048195805,0.05427992,0.06425428,0.019794285,0.01265486,0.014207906,0.023665836,0.0162723,0.042660393,0.14799078,0.1611219,0.01533116,0.016600057,0.013563946,0.017313717,0.08113684
0.036668364,0.016716184,0.016688488,0.009763745,0.015852984,0.013158061,0.010029663,0.026853826,0.047957033,0.023669338,0.013366963,0.00902224,0.013090382,0.013203046,0.0074863047,0.03670231,0.07982632,0.023241235,0.008553186,0.0065734764,0.0061789504,0.006940501,0.02938077
0.16200276,0.021552151,0.028201627,0.0038398379,0.0063777184,0.0042761774,0.009178879,0.010894239,0.021541217,0.008189155,0.011498877,0.0054310686,0.0049407403,0.0071410025,0.013926746,0.0079338085,0.024006099,0.01739505,0.0144846095,0.0064330124,0.006150602,0.0032019566,0.010471902
0.23246878,0.061101623,0.047569428,0.007903732,0.006020392,0.019179849,0.0070845583,0.018275239,0.012231864,0.03473993,0.011191242,0.00532955,0.011929663,0.01443846,0.006740498,0.012021027,0.0953438,0.07651814,0.011968602,0.024334537,0.012833593,0.021043805,0.02678078
0.14041826,0.04265074,0.038116336,0.03330824,0.030060532,0.049383637,0.035644338,0.036578473,0.014690275,0.019976579,0.013579563,0.003718568,0.012790218,0.008086294,0.006271648,0.011599807,0.05232084,0.11980632,0.02208522,0.010299818,0.016500456,0.007769236,0.027385522
0.08296341,0.022897512,0.030065704,0.018405443,0.009127796,0.008050916,0.0092364,0.023833927,0.033948515,0.030960938,0.086519085,0.011222321,0.022130856,0.017177805,0.014048003,0.007903202,0.020247977,0.025833912,0.084051095,0.021127814,0.008946013,0.027791204,0.0071302885
0.16403095,0.06603221,0.021716967,0.012625546,0.01900699,0.032835957,0.037045006,0.0708118,0.13678469,0.020389587,0.009365288,0.013883899,0.023915475,0.030102154,0.03459904,0.026589738,0.0754229,0.033071067,0.012307021,0.0036084221,0.020781096,0.008255878,0.02961286
0.029786743,0.018016234,0.030702809,0.07472036,0.025345013,0.013341775,0.015833443,0.008150914,0.023831727,0.008421959,0.03575463,0.032252982,0.0117979,0.005312046,0.010773956,0.0044166245,0.032551996,0.018503658,0.031497244,0.02020143,0.0838645,0.018241186,0.015083576
0.12369752,0.13610516,0.011158332,0.015915826,0.017387675,0.008650831,0.016764613,0.015174614,0.037568726,0.021089418,0.0020901277,0.012776326,0.016796026,0.02072696,0.0095427865,0.015078697,0.020799296,0.06327692,0.004110154,0.003010847,0.0033860907,0.0071941423,0.040745873
0.011369075,0.0090583395,0.0021789179,0.008498805,0.0040322677,0.0026530235,0.008032882,0.0034264761,0.029906407,0.0022474148,0.0039551524,0.0035695015,0.015600012,0.008247119,0.0072758296,0.003485607,0.016723901,0.005761315,0.0029981053,0.0018127535,0.0035990865,0.008247633,0.011691977
0.098796,0.0680622,0.061969597,0.016896617,0.016608661,0.005448372,0.012070308,0.045885675,0.048277844,0.018022807,0.036644116,0.019881437,0.0033128553,0.0063148187,0.013339914,0.020001808,0.020202138,0.027910806,0.030609567,0.004737239,0.014081531,0.0067846156,0.037428718
0.23705575,0.05435589,0.025131935,0.0036573382,0.0039023468,0.004178858,0.012884639,0.015314729,0.033370044,0.057909142,0.0050812387,0.006576898,0.0048156194,0.02008747,0.017557029,0.010132688,0.011531911,0.07711584,0.00404554,0.0022288973,0.0040721647,0.0067545515,0.054589592
0.04230393,0.015478388,0.0083715115,0.019129802,0.014299887,0.01013944,0.026016029,0.015653374,0.016933063,0.0116789425,0.004041528,0.015070411,0.009683881,0.024987133,0.02023187,0.019978331,0.053618494,0.013030039,0.006080611,0.0028708738,0.008805312,0.016770428,0.007895774
0.026266003,0.00889506,0.0037416571,0.0086094,0.007485725,0.0066890307,0.012510514,0.0025227498,0.0040393607,0.004781072,0.00288886,0.0071639903,0.004436597,0.0073179845,0.0048220297,0.0038844408,0.008284812,0.0063509676,0.0040172255,0.0052867234,0.0140699,0.009002176,0.0020199348
0.030204957,0.012020737,0.014002408,0.019090163,0.025350071,0.010165356,0.030020935,0.014436712,0.017962229,0.008651303,0.010955863,0.012229873,0.007689656,0.026817549,0.030797793,0.020348787,0.012292294,0.007834224,0.008210805,0.0066389865,0.012137726,0.018523406,0.014662435
0.017931435,0.018486764,0.012303007,0.021882908,0.022019265,0.01574833,0.02511806,0.008615718,0.053243104,0.0037267518,0.00814842,0.013826616,0.007008853,0.014346063,0.008800652,0.0041794116,0.059961542,0.024691788,0.013905254,0.0069166864,0.0177979,0.019799544,0.05360716
0.5499564,0.6079989,0.49383044,0.066210404,0.1485595,0.0667636,0.09281525,0.36204165,0.1259108,0.49741864,0.2525891,0.06455852,0.038370665,0.069394715,0.07541436,0.20646822,0.1985642,0.3503933,0.20593664,0.08722621,0.07676711,0.033628352,0.21114962
0.244167,0.10171713,0.043819442,0.041397598,0.051807724,0.01665642,0.020370567,0.079368286,0.011502439,0.040798243,0.021983748,0.028648987,0.012918416,0.014211602,0.008285221,0.023172209,0.020514313,0.022040693,0.014981552,0.0070125735,0.017156338,0.007484781,0.02239346
0.20441222,0.14740992,0.07145763,0.116537526,0.20154469,0.10494039,0.09230239,0.2234303,0.13648722,0.14350423,0.03353954,0.22602195,0.2192251,0.14463249,0.11876535,0.5419943,0.5344422,0.051674314,0.04478369,0.033123005,0.078164764,0.074818835,0.112611644
0.17566387,0.13738252,0.05287771,0.013033324,0.01000826,0.017614651,0.04525977,0.060427923,0.06834873,0.13946293,0.037739918,0.010163296,0.039769534,0.11102917,0.12351406,0.12121955,0.15904754,0.18169889,0.040364318,0.011643418,0.015587748,0.038258616,0.04008791
0.07115185,0.058489986,0.028129522,0.028029127,0.012591866,0.012415685,0.010061172,0.0105969,0.023989683,0.007037435,0.010649243,0.0069216513,0.008829441,0.009236177,0.0055550705,0.0062572323,0.034175277,0.020864258,0.014288151,0.018773234,0.0085820705,0.005840659,0.014596014
0.1867924,0.21623552,0.08127525,0.079914145,0.09603673,0.15561113,0.108791895,0.15561534,0.25664842,0.15843377,0.022637324,0.070346974,0.10345896,0.08489441,0.061146613,0.07877282,0.22339253,0.22530016,0.031464025,0.03458214,0.061153468,0.05782128,0.08750606
0.020147264,0.04874223,0.013168877,0.013411846,0.023753371,0.008236887,0.010519267,0.012114518,0.0063375896,0.018991197,0.0058157556,0.008002909,0.013022403,0.017343225,0.012367295,0.012738319,0.012928226,0.030965582,0.00809331,0.0059925364,0.011930334,0.010707422,0.005662952
0.08449592,0.066873215,0.019085558,0.0120656695,0.021478951,0.024935717,0.016316144,0.02162483,0.046661697,0.014398954,0.007415706,0.018552395,0.010131632,0.050655622,0.019220278,0.019961292,0.11259009,0.019109232,0.011421354,0.0063136853,0.011343139,0.012566955,0.022701936
0.0821729,0.034669403,0.049046755,0.042432047,0.029011047,0.018889017,0.016547663,0.021448618,0.24393256,0.008905075,0.028523197,0.03265165,0.010585629,0.009624616,0.01295068,0.014409402,0.026970701,0.0052737673,0.019522384,0.013342878,0.025778256,0.035913873,0.0064209173
0.025298227,0.03344702,0.020381581,0.01981298,0.018060306,0.012247433,0.01715937,0.014999189,0.020411888,0.010123358,0.021325065,0.020394728,0.011161386,0.011217894,0.011840732,0.018734377,0.010711623,0.012867043,0.023414101,0.010112508,0.013024779,0.013784508,0.010350296
0.11818105,0.22625382,0.11027143,0.13560982,0.09820075,0.04696911,0.07386431,0.036744107,0.40578476,0.078035995,0.10029979,0.090287276,0.021190029,0.028162705,0.025609763,0.023530899,0.09165317,0.04500217,0.08442217,0.0909826,0.10125597,0.08722806,0.014490413
0.053465508,0.08745727,0.051889528,0.026691834,0.0488604,0.03306629,0.08671017,0.028373247,0.103154816,0.026058115,0.03247271,0.05787159,0.025262067,0.039314765,0.032813754,0.010281873,0.061428547,0.016801609,0.022932386,0.026667124,0.054571684,0.05629875,0.008809824
0.2940687,0.24251115,0.08510869,0.009577049,0.035440914,0.01301303,0.014489412,0.050067328,0.09900603,0.11313126,0.013581193,0.017310822,0.02027259,0.017547023,0.009258576,0.028660921,0.044199683,0.09215769,0.013742195,0.009437333,0.007348215,0.010728844,0.023894215
0.15079588,0.071431294,0.049460273,0.027004229,0.022786213,0.015780423,0.06585535,0.037591998,0.056319468,0.02316588,0.01027352,0.0142945545,0.01961212,0.022714302,0.011921535,0.032786585,0.09512125,0.09080731,0.0129058175,0.013214147,0.016797865,0.017335689,0.05591493
0.20398988,0.1595121,0.058256008,0.03192722,0.02034315,0.039258834,0.030327855,0.0367943,0.062468573,0.065652914,0.055753693,0.011252644,0.012808163,0.026128383,0.027196005,0.025563154,0.07185121,0.11325541,0.06587892,0.030893898,0.022226486,0.030020915,0.10883983
0.18912807,0.05893873,0.028864369,0.0075665037,0.015440036,0.015752535,0.02358158,0.021518258,0.018081963,0.016643353,0.0134997135,0.006097669,0.0067492058,0.023353113,0.022480978,0.009261956,0.020759199,0.021014227,0.007652772,0.005803101,0.006169713,0.01363417,0.014484015
