0.89541936,0.25299206,0.34778863,0.26183277,0.2597087,0.24633016,0.35262397,0.24964482,0.25712615,0.2391216,0.35029292,0.2812761,0.21363248,0.23846203,0.25187385,0.2832579,0.29661116,0.22701173,0.25197285,0.30422825,0.29249698,0.21034345,0.21965697,0.27395138,0.20736721,0.28948092,0.22687641,0.28150088,0.26187974,0.24998522,0.24199262,0.24742797,0.25692284,0.21800244,0.21947607,0.24793282,0.23702697,0.265847,0.21757826,0.25990516,0.23217924,0.26316145,0.25022057,0.19730012,0.21545516,0.25448382,0.2842552,0.20955473,0.26673934,0.20235792,0.22364454,0.25663495,0.2447139,0.20967273,0.20933041,0.28548127,0.26665914,0.19906044,0.24795704,0.21225297,0.21417576,0.1952087,0.22026743,0.24013141,0.18787828,0.18857576,0.21750894,0.20355731,0.22438052,0.2107948,0.2508839,0.22512859,0.2401411,0.20078844,0.22896942,0.20306103,0.24461123,0.2118474,0.2747413,0.26016694,0.19502962,0.25194013,0.19970295,0.22839019,0.19359547,0.23126763,0.20787348,0.24551216,0.18050945,0.19525327,0.30624104,0.22287443,0.21047139,0.2173253,0.19149892,0.2100626,0.24151371,0.23120621,0.197222,0.22071981,0.2323314,0.21689686,0.1996853,0.24437137,0.18982545,0.21623015,0.2459052,0.20391966,0.20733581,0.19460896,0.20314217,0.26400125,0.23111999,0.18969178,0.18922769,0.30348635,0.26274273,0.2362206,0.18999575,0.21443205,0.20464352,0.26269898,0.22304517,0.20795742,0.19958258,0.22966896,0.24463832,0.17116274,0.2989847,0.22617695,0.17205623,0.22209173,0.23011434
0.20982167,0.056680735,0.05887821,0.04969427,0.041617498,0.036118038,0.042921476,0.050960474,0.058993515,0.061169133,0.05443129,0.06774938,0.071104124,0.050924636,0.042040173,0.053925008,0.0438757,0.07140177,0.05652108,0.054409236,0.048827592,0.03743399,0.050639156,0.04405065,0.056755394,0.050038397,0.05288156,0.053135563,0.07446886,0.059734706,0.053631984,0.046810523,0.04820467,0.03670402,0.034525912,0.0334523,0.041626047,0.05218593,0.051548854,0.05925551,0.04054513,0.05821151,0.053821016,0.045736484,0.040410273,0.0448135,0.037443995,0.039126724,0.05236635,0.030570213,0.04745626,0.050604727,0.05143103,0.036659993,0.048428006,0.03950374,0.04603833,0.053609792,0.045212723,0.03539104,0.03147226,0.042769633,0.041233063,0.052438557,0.066789575,0.036945485,0.04516168,0.04838393,0.045422953,0.040924713,0.05650383,0.07334062,0.05469302,0.052637517,0.041111846,0.04073197,0.04696829,0.04011208,0.042355075,0.04317299,0.04564145,0.04508731,0.03431686,0.034343794,0.03048706,0.027946196,0.038907256,0.037375007,0.030181121,0.040804233,0.03532725,0.0439241,0.026593348,0.029927403,0.025745656,0.023460303,0.03862336,0.06014712,0.054671727,0.04218666,0.042069368,0.039451346,0.046046946,0.033390842,0.030109238,0.035054192,0.06110598,0.038693987,0.03646797,0.03875301,0.039272755,0.037309423,0.048688553,0.03791801,0.02965834,0.026181504,0.040766455,0.033794645,0.02716509,0.024626072,0.033059284,0.031890772,0.029905431,0.022922799,0.021954704,0.0295344,0.04039581,0.029648226,0.02208709,0.032491844,0.035163205,0.02403536,0.034064572
0.15905505,0.1965414,0.17659998,0.17200902,0.17408717,0.14773521,0.15324184,0.14829235,0.15239123,0.15785012,0.19167982,0.19529158,0.17903079,0.12727036,0.15387611,0.15620476,0.16327327,0.16942814,0.14683348,0.15445006,0.14442638,0.13349116,0.16380103,0.16527092,0.1635296,0.1764154,0.18080509,0.15873167,0.17029792,0.13851342,0.14282072,0.15656686,0.16809657,0.13865401,0.13748631,0.13537702,0.1489898,0.1397618,0.16348746,0.14101985,0.1620914,0.14859578,0.1519069,0.14965191,0.12541081,0.15257832,0.14431207,0.14496702,0.14542347,0.14094529,0.14232306,0.14304873,0.14718011,0.16425034,0.14857033,0.1571214,0.15185258,0.17619985,0.14547825,0.13601357,0.16287416,0.14393383,0.15055819,0.14021355,0.18757853,0.14037803,0.15573129,0.1700831,0.13558137,0.15848239,0.17241816,0.16504565,0.16400501,0.14473587,0.1615055,0.15921918,0.1535893,0.15755987,0.15880191,0.14525996,0.1377871,0.166297,0.15512167,0.13366793,0.12702374,0.12217803,0.15878159,0.14646135,0.12707186,0.14862788,0.1313332,0.14169395,0.1266869,0.13329692,0.14347534,0.12640455,0.15830287,0.15403548,0.17261876,0.17626747,0.17915517,0.16806546,0.17261338,0.13893902,0.1511155,0.1353463,0.18017694,0.1590693,0.14428374,0.14331514,0.13324842,0.14840391,0.17582496,0.17526233,0.13235652,0.14245364,0.14253427,0.12443022,0.1199549,0.13740623,0.13468434,0.14724,0.1446496,0.12774047,0.124546155,0.14047465,0.16098353,0.14694004,0.13123101,0.13583764,0.13102937,0.123241365,0.14908257
0.13646078,0.15048984,0.16700944,0.16184387,0.16324276,0.14561671,0.15622851,0.13999008,0.15938577,0.16004503,0.1691193,0.17337042,0.22351268,0.14584151,0.1465672,0.1610497,0.18677917,0.15316233,0.14686927,0.15633929,0.16845414,0.1775438,0.17024547,0.16414592,0.14002168,0.17881829,0.16837811,0.14441387,0.15641853,0.16077247,0.14541122,0.16278575,0.1923086,0.15648822,0.15125203,0.13439992,0.14472704,0.15484178,0.15334177,0.15525453,0.15025985,0.15738176,0.16956472,0.16042021,0.14026435,0.1561034,0.1581212,0.1424413,0.14658576,0.14893025,0.14512828,0.15814224,0.13853824,0.13826679,0.14215529,0.14591563,0.16914381,0.18290605,0.18723164,0.16504392,0.14882433,0.15610263,0.13827085,0.14763175,0.13981682,0.13256615,0.1454212,0.15070084,0.14366025,0.1401307,0.14037341,0.17403564,0.16214105,0.15366545,0.15236299,0.13463277,0.14919847,0.15591523,0.16139832,0.15331516,0.14994065,0.15923762,0.16209285,0.14271683,0.14477423,0.14088032,0.13380328,0.1555315,0.15020703,0.1616913,0.15134333,0.16835952,0.15069863,0.14534204,0.16143301,0.13317333,0.1390526,0.16255882,0.1418951,0.16477494,0.15072587,0.15665452,0.16416068,0.15005696,0.15982363,0.14444862,0.16384481,0.13634145,0.14461878,0.15334074,0.15219674,0.14650454,0.1543294,0.1426072,0.14351878,0.16748393,0.16995147,0.17160234,0.14062801,0.1539363,0.1594004,0.16370499,0.14825204,0.13442823,0.14811404,0.14344385,0.16575465,0.17354816,0.1545765,0.15738809,0.15766934,0.1443394,0.14219525
0.20032065,0.19747095,0.17156713,0.15449145,0.13840187,0.12102002,0.15034303,0.12691125,0.15349501,0.1659506,0.14588559,0.1586031,0.16793856,0.12413817,0.13302323,0.14644378,0.2558216,0.13033234,0.18285725,0.18043004,0.1883622,0.1716904,0.16057336,0.14038868,0.1382663,0.1909914,0.17000139,0.1748839,0.1698495,0.13802724,0.15674785,0.14900954,0.17129229,0.14202762,0.14412443,0.13834073,0.16131958,0.16207966,0.1533185,0.15733618,0.18480614,0.16582024,0.16210853,0.13017678,0.130232,0.13349244,0.14771056,0.15293968,0.13594446,0.18318057,0.16427483,0.16129369,0.1461857,0.13738117,0.14551754,0.1583461,0.163178,0.13404088,0.12850225,0.13805681,0.18037191,0.15191957,0.16201775,0.15759102,0.16506302,0.16079564,0.1703903,0.14709668,0.16065855,0.15201515,0.17927182,0.15984713,0.14841068,0.13474941,0.14453243,0.12112871,0.14553443,0.16310641,0.16585551,0.14455195,0.14552961,0.16655372,0.15974505,0.15273783,0.14911419,0.13926893,0.14425544,0.14777333,0.1499242,0.14879218,0.14883435,0.152255,0.14008029,0.13914138,0.1419288,0.15010339,0.17233004,0.16576535,0.18366021,0.19854252,0.20674336,0.20884894,0.19494922,0.15864593,0.17015056,0.15033346,0.17336148,0.14807224,0.14387707,0.1372637,0.12277222,0.13537066,0.19628365,0.13009936,0.13567042,0.16302398,0.12836437,0.12989633,0.12653822,0.16186869,0.14537682,0.15315945,0.15418446,0.14464569,0.13344407,0.14494124,0.13986525,0.15249884,0.14304677,0.13784605,0.11989849,0.11959787,0.16644195
0.18401635,0.2173905,0.19311804,0.17429936,0.17452222,0.15605274,0.23927608,0.15027484,0.18402845,0.19478998,0.20009157,0.1968545,0.18675983,0.1486538,0.18030784,0.18397367,0.44200072,0.15157634,0.18834844,0.1955176,0.26895136,0.16716468,0.16953476,0.21210213,0.16865602,0.24371934,0.1683434,0.19870448,0.21179429,0.18464372,0.17512849,0.18527621,0.20274532,0.16372563,0.17475912,0.19869936,0.19504702,0.17525491,0.18989336,0.18495452,0.18158197,0.1870451,0.20629151,0.16132,0.15263711,0.15879472,0.16702789,0.18063934,0.16799694,0.18517518,0.19025752,0.18282196,0.18147552,0.18431243,0.17583695,0.18863273,0.21157837,0.1739213,0.150066,0.16719218,0.22414023,0.16865483,0.18888986,0.16809621,0.15938419,0.16858715,0.21075353,0.1635094,0.18356727,0.16361892,0.17511487,0.1750378,0.1728431,0.15184677,0.16382962,0.13716657,0.17678785,0.15924394,0.15236615,0.18527946,0.16594139,0.177796,0.17203793,0.17557518,0.17524545,0.19171755,0.162276,0.18542594,0.18676461,0.18230557,0.1875331,0.17811136,0.17283407,0.16513474,0.17564133,0.17488497,0.14439008,0.17881517,0.22602497,0.23433831,0.23861922,0.24665587,0.19169995,0.2012552,0.17185895,0.15854257,0.23372269,0.15633824,0.13767725,0.17084464,0.15961786,0.15748094,0.25307804,0.15986785,0.15774496,0.2143523,0.17399976,0.18799962,0.18621437,0.19653839,0.15234722,0.19470188,0.20122528,0.18212788,0.16633603,0.17327112,0.16454802,0.1763358,0.18392757,0.18247838,0.16679832,0.17193307,0.14161968
0.249066,0.21233404,0.1812135,0.14258774,0.1472981,0.14565766,0.3263396,0.13577399,0.15315482,0.17080127,0.1996621,0.1774199,0.15790558,0.13422598,0.14385527,0.14737894,0.2938956,0.14143604,0.15856495,0.2032963,0.20412038,0.13615057,0.1582512,0.18532428,0.15824646,0.26220363,0.15299527,0.18839204,0.1929692,0.15690538,0.15567175,0.14105904,0.14492853,0.12020414,0.15666829,0.15940577,0.15030709,0.13342467,0.13977271,0.15001172,0.16834983,0.14969522,0.17366384,0.14652729,0.13629784,0.13724634,0.16343734,0.15944357,0.15217936,0.14737812,0.17107712,0.16714793,0.15156005,0.13132732,0.13700464,0.17353828,0.18977395,0.14470819,0.12193229,0.15548739,0.2293745,0.1420706,0.16754189,0.2888953,0.14382069,0.15576953,0.18145525,0.13119513,0.15324461,0.12898353,0.17444435,0.16575716,0.15359089,0.1316808,0.14701694,0.11864084,0.1571317,0.13549894,0.1581392,0.16039577,0.13750878,0.16229537,0.15095687,0.14521173,0.13961913,0.16190922,0.14318474,0.16985515,0.14498454,0.14276321,0.16285996,0.15648326,0.14752497,0.1499649,0.15229169,0.159805,0.16793789,0.1982978,0.21638331,0.20898171,0.22570656,0.19620767,0.16792108,0.16802981,0.15975684,0.13867664,0.17450267,0.15730718,0.14003298,0.16147873,0.13867062,0.14016835,0.18770914,0.13394177,0.13823023,0.19494706,0.1606575,0.15482031,0.14647289,0.2063197,0.13291872,0.19338949,0.14595443,0.13445479,0.1467292,0.14210188,0.14954202,0.14775254,0.17306486,0.17493737,0.14434798,0.14248766,0.16351098
0.3289535,0.2685879,0.21591482,0.15724865,0.15313308,0.14860088,0.37250113,0.15117417,0.16695386,0.1838728,0.21862373,0.20794481,0.2026287,0.15580174,0.16239153,0.16693771,0.4255009,0.17301902,0.17043374,0.18320465,0.2528066,0.1354965,0.1514545,0.23155019,0.16074683,0.28696454,0.16085003,0.14377543,0.21230671,0.18167484,0.15996864,0.1902218,0.20181315,0.15699089,0.17193654,0.20032547,0.19652873,0.17851065,0.2093479,0.20330417,0.22738849,0.18169558,0.23138496,0.17529061,0.17938575,0.17462936,0.16528532,0.19691317,0.19948249,0.15943268,0.2057547,0.18441154,0.15948716,0.17327453,0.1937081,0.19000745,0.2088042,0.14679518,0.14323965,0.20116034,0.21504408,0.1526871,0.1971694,0.29313362,0.17845961,0.14450854,0.20761079,0.13595313,0.1813924,0.16218163,0.17331585,0.1956913,0.16504298,0.14180654,0.19363669,0.15359223,0.1671992,0.18536967,0.22033964,0.23428547,0.20267364,0.17253488,0.21925229,0.1738239,0.17905374,0.1899651,0.19481218,0.19433469,0.19137195,0.19555627,0.20760761,0.22832341,0.18649745,0.16299404,0.2035935,0.17675456,0.14533326,0.2139875,0.3406672,0.3502919,0.37081355,0.34516165,0.29690987,0.2748799,0.31372806,0.18413405,0.2054496,0.27301335,0.19252273,0.24623044,0.21603325,0.21107075,0.33486962,0.17056233,0.2042304,0.33195397,0.21110852,0.22866575,0.21836567,0.22436175,0.18603727,0.28494757,0.24926487,0.19380766,0.20423079,0.22408944,0.20030887,0.16852054,0.22826278,0.20031327,0.19464427,0.19672316,0.16015649
0.28404853,0.14791304,0.14647764,0.15177718,0.1793589,0.1429643,0.26850724,0.17721862,0.16466214,0.16988802,0.18354791,0.18700622,0.19633132,0.18760233,0.18129322,0.17829445,0.3323207,0.20350832,0.17981006,0.18592712,0.22062069,0.15871112,0.17089187,0.21267852,0.18425074,0.22687408,0.18718877,0.17355484,0.18978885,0.19152929,0.19009502,0.21326634,0.21213886,0.19364437,0.19706565,0.2122052,0.22646283,0.19832295,0.22488552,0.21827781,0.24041095,0.21330255,0.22512326,0.20296665,0.20963421,0.18239722,0.19,0.19051398,0.19249493,0.18817878,0.20656985,0.21693486,0.20135343,0.18817541,0.21539555,0.19751401,0.18400621,0.18934205,0.17669769,0.21794835,0.21106377,0.1745413,0.19265586,0.18238853,0.17479533,0.18136278,0.21575084,0.17675188,0.19743481,0.1879132,0.15812293,0.14951813,0.20244084,0.17242119,0.19678839,0.18172365,0.19805878,0.18905774,0.19408546,0.16560781,0.17131352,0.16284505,0.18756604,0.18232873,0.17817456,0.19789737,0.18900262,0.16927771,0.15747394,0.16504492,0.1887324,0.20511675,0.18003872,0.18667454,0.19996431,0.20980252,0.16390935,0.19528374,0.3065696,0.26604676,0.30029023,0.24520603,0.20467815,0.25416785,0.24617392,0.15634993,0.17648053,0.2705014,0.1746254,0.19374722,0.15930761,0.16712755,0.2338699,0.1560415,0.15848951,0.1782838,0.17168441,0.20286757,0.18755549,0.18020993,0.19291867,0.19692177,0.17741835,0.1860947,0.16129404,0.18704306,0.22890086,0.21754022,0.2345759,0.1980178,0.21192633,0.21387792,0.19260362
0.28976595,0.25150228,0.17467225,0.14977193,0.15067726,0.13863364,0.3596557,0.14517158,0.16841066,0.16429082,0.2107163,0.23399976,0.22751445,0.19255379,0.1821728,0.1966332,0.47976542,0.19293173,0.1829601,0.19805557,0.21936266,0.15478241,0.18138501,0.2120624,0.17612481,0.16721955,0.17748985,0.17992875,0.21982485,0.2010995,0.2296768,0.21262576,0.24099553,0.21038607,0.2322,0.212787,0.20510039,0.19182137,0.21516708,0.2131781,0.22685951,0.22907488,0.2686112,0.22793214,0.24829207,0.21919674,0.22652055,0.23736833,0.20601174,0.22495666,0.23379578,0.2600411,0.24021599,0.19265836,0.23186652,0.21112655,0.23692968,0.22157736,0.23106489,0.2619662,0.30030823,0.22482678,0.2304895,0.16278821,0.29423147,0.24174358,0.24432151,0.21560839,0.24138802,0.25238854,0.1920414,0.20911564,0.23456341,0.20618343,0.2320733,0.2258715,0.22943547,0.219735,0.2082682,0.22484678,0.19162005,0.22999907,0.28254932,0.25187123,0.26391864,0.22965416,0.22281167,0.1899159,0.17157125,0.18438478,0.22050847,0.21420309,0.23016006,0.21550755,0.23015818,0.20542684,0.18276012,0.21872455,0.4636783,0.42653888,0.484291,0.51755804,0.4517345,0.46479428,0.39072967,0.2553515,0.18958166,0.4106112,0.34218842,0.23357736,0.25052378,0.19818401,0.40393904,0.17870429,0.1873904,0.21557385,0.21003573,0.24309717,0.2381305,0.23105428,0.2132177,0.22552842,0.20084848,0.18965703,0.2103846,0.22029588,0.21756017,0.22887287,0.25645614,0.26603276,0.24793416,0.2260202,0.1995649
