0.009387615,0.025682013,0.015098549,0.034158994,0.08223641,0.041805863,0.001169217,0.0033745067,0.0006223234,0.0029419872,0.003562999,0.0023165343,0.0019590787,0.0010925133,0.00024655147,0.0003269627,0.0032613066,0.002646051,0.0070435917,0.002320652,0.0008542099,0.0022967057,0.0013255293,0.0048598605,0.0015251999,0.0007845869,0.0009338877,0.0013718298,0.005198865,0.0027911635,0.009885671,0.008633994,0.1872695,0.019478176,0.054872714,0.009520992,0.0031266555,0.0010707355,0.0004912779,0.0037069619,0.016140644,0.00035896094,0.00040340153,0.002194274,0.0008269702,0.0019584994,0.0038553486,0.017286714,0.03119536,0.016563818,0.00815679,0.026572853,0.004876113,0.0053379587,0.011642831,0.0024848164,0.004014874,0.0071736802,0.0118388105,0.0030777724,0.0021360363,0.012585488,0.003360383,0.0037983637,0.0022062901,0.00040544348,0.009165566,0.0027586743,0.0013041188,0.003369063,0.00043651366,0.0021193617,0.0012852747,0.0005274897,0.0020603535,0.010702368,0.015639666,0.041552756,0.005658849,0.01669275,0.005334102,0.0014419724,0.001020754,0.0016698121,0.00085592194,0.0008080818,0.0064143506,0.0017753248,0.00077341264,0.001813106,0.00024069646,0.0008721936
0.012068635,0.045946307,0.027023682,0.012005544,0.037729643,0.009539307,0.0050990116,0.010261293,0.0055568716,0.011489006,0.005049004,0.009454844,0.0015694847,0.0015775202,0.00064054417,0.0005340724,0.015262245,0.009311157,0.008929406,0.0007442832,0.0072325654,0.004484852,0.0027219628,0.0011047953,0.0053982944,0.0029413858,0.0007919298,0.0011780959,0.0013745236,0.00094719144,0.0022155517,0.0034056986,0.0014389887,0.0025823158,0.013591717,0.004517618,0.0015963023,0.012570463,0.0057689343,0.005962106,0.0272643,0.004843648,0.0133096725,0.008854514,0.0061673494,0.011613947,0.012944609,0.013988415,0.06788812,0.024367357,0.0048664236,0.023104306,0.004493857,0.015766239,0.0064403107,0.0041298615,0.004968658,0.006199867,0.00077564694,0.0022529094,0.008730306,0.005512956,0.0013431503,0.0023009744,0.0027195273,0.041510463,0.12996191,0.0022554318,0.0070315516,0.019784315,0.003130134,0.01651079,0.0028409073,0.009798283,0.016436968,0.012648919,0.013542173,0.002406408,0.007889983,0.0054066456,0.010016014,0.0252677,0.0060808356,0.03605308,0.009371538,0.008668962,0.0075782593,0.042367414,0.028510222,0.007792426,0.008245282,0.023605743
0.19526687,0.11884766,0.03645375,0.002801613,0.0031578701,0.009695335,0.027320351,0.020361252,0.010060316,0.08426675,0.18591842,0.018869918,0.0019097837,0.0079945475,0.0010802303,0.00064427283,0.006024996,0.0037473533,0.006430821,0.00013099142,0.0033255005,0.013311754,0.014162775,0.00068912585,0.005840211,0.00038672844,0.0018973964,0.015489612,0.012977169,0.0028639506,0.02523543,0.0049693924,0.013394484,0.022738047,0.056174014,0.0040688147,0.005291373,0.009804103,0.0053638904,0.008598606,0.038215127,0.0041485825,0.0049693715,0.03650092,0.0055824104,0.021585349,0.03480306,0.037114926,0.14336276,0.018147577,0.0077061662,0.03364212,0.0033457074,0.035491493,0.010737625,0.008450029,0.045971144,0.01019336,0.0027019489,0.003965609,0.009184973,0.02293017,0.0051937867,0.008039904,0.0030741442,0.27591687,0.69535714,0.026616473,0.007043237,0.031344187,0.0050450866,0.01507134,0.009643394,0.008477851,0.12219005,0.06844575,0.057062257,0.0024430424,0.025727144,0.018420434,0.020841226,0.008813388,0.001591472,0.059143197,0.009916759,0.03134677,0.0324541,0.09271864,0.076740675,0.005507469,0.010935404,0.24625637
0.21428207,0.0699758,0.05775814,0.07939334,0.06720198,0.019226197,0.0070091905,0.018464727,0.0039147264,0.0070665055,0.19464447,0.045714766,0.0054442035,0.0053698095,0.0032240786,0.0034644455,0.019469857,0.01126311,0.017771885,0.0005791524,0.0026042243,0.0048677684,0.015252601,0.0031888883,0.0035631643,0.0023601858,0.002772386,0.0067038964,0.011063391,0.005295054,0.018132968,0.028412094,0.1286509,0.006543395,0.0044984897,0.004452436,0.0022636312,0.005265161,0.0075348457,0.004615296,0.2358089,0.011868835,0.004021992,0.031556893,0.02845412,0.024530817,0.00636579,0.026014218,0.045305897,0.038767245,0.005762442,0.01369476,0.0013862333,0.43249798,0.0044667353,0.006622347,0.0052709333,0.009492509,0.0055688093,0.0022478595,0.008024547,0.0131123,0.0072258436,0.007785453,0.0012719982,0.3258717,0.18006922,0.0045186714,0.0013839616,0.0032231708,0.0036820027,0.005145427,0.001980575,0.0027902692,0.0845465,0.02568843,0.022971302,0.011879561,0.18470442,0.012406383,0.0090454295,0.0055603688,0.0006663847,0.010843382,0.007664381,0.0088948915,0.011465194,0.63797027,0.015374505,0.0015014505,0.008441115,0.5136968
0.18968761,0.1938029,0.109871395,0.045205187,0.105997294,0.06569731,0.033449654,0.045083612,0.09071085,0.020694437,0.15495794,0.04879327,0.03652115,0.030719036,0.01654302,0.04923478,0.04393278,0.044586748,0.03106269,0.044533975,0.039839268,0.023424821,0.045186862,0.1153281,0.08389532,0.045549728,0.016564824,0.02928724,0.013226439,0.010262663,0.019760799,0.04369215,0.019919269,0.019674284,0.022108767,0.0451467,0.013161055,0.012090194,0.022592582,0.02263904,0.3781554,0.018641442,0.011976902,0.02436528,0.02389982,0.020638112,0.027587334,0.02517653,0.06107479,0.019026382,0.014518346,0.12622343,0.056624588,0.18362534,0.021293858,0.022690006,0.05156801,0.10644238,0.086480424,0.047795847,0.043874916,0.030306336,0.039131094,0.07162419,0.012656627,0.044002336,0.06676459,0.026216093,0.012237552,0.016495155,0.01453103,0.016241986,0.019503769,0.0055744895,0.019641336,0.028490802,0.038986884,0.07694722,0.03800833,0.014250328,0.014495702,0.013602699,0.014670154,0.01529921,0.016929787,0.014743962,0.018088644,0.16773286,0.01619296,0.014852658,0.008423366,0.06732878
0.2545979,0.20421432,0.27829596,0.19177444,0.25078037,0.13882317,0.21145085,0.23926498,0.19571824,0.16958673,0.23672995,0.17608005,0.12670475,0.1621522,0.1904869,0.20568906,0.18533434,0.17946312,0.13730094,0.12357102,0.2755335,0.18958287,0.12372268,0.10809883,0.209881,0.1669832,0.1851611,0.24146111,0.19628032,0.16502313,0.34992713,0.2771294,0.22963353,0.18530688,0.14922847,0.1329372,0.21849984,0.16068244,0.25288332,0.2464598,0.027460027,0.16878158,0.17596269,0.1247387,0.24722046,0.29813567,0.22403891,0.22660407,0.3040142,0.22490184,0.18434988,0.26901525,0.23778419,0.014019847,0.31724152,0.37053925,0.33978105,0.30582434,0.22680002,0.20600286,0.38083717,0.2508434,0.29392028,0.2435032,0.22356133,0.13808341,0.24942827,0.23734234,0.2163084,0.18437698,0.15284693,0.18971229,0.18733285,0.19099447,0.18144329,0.19934806,0.24238081,0.26836038,0.024601983,0.27977523,0.19629137,0.24401566,0.28891116,0.18120915,0.3016759,0.3099565,0.36456636,0.053038467,0.21687499,0.13071069,0.21903475,0.12914284
0.23770092,0.34748155,0.2551652,0.16608353,0.287626,0.14235635,0.18643111,0.24327263,0.3140206,0.17134441,0.26427722,0.34633866,0.3758765,0.14497691,0.21083212,0.27525565,0.25456214,0.25420964,0.33442622,0.2926787,0.42794257,0.20870137,0.28788424,0.2819717,0.17094614,0.2170832,0.29730666,0.3603571,0.37674382,0.32263884,0.33679494,0.33382925,0.3660645,0.29157436,0.2473492,0.2814454,0.14547554,0.1718532,0.34713513,0.22104134,0.48124143,0.13081889,0.27676663,0.2125388,0.30749488,0.18703166,0.35794362,0.45521918,0.3265061,0.36521852,0.0750086,0.15638743,0.37628016,0.49031207,0.19415668,0.082031816,0.13456054,0.2448013,0.42948478,0.287229,0.15228486,0.1814806,0.08432321,0.10060712,0.14709784,0.23184896,0.41219783,0.10783046,0.26742145,0.13216466,0.17786308,0.33002913,0.28098294,0.26757896,0.31583312,0.38132685,0.33691022,0.28137574,0.35933855,0.21039677,0.17136072,0.2778647,0.2650908,0.11545853,0.22502367,0.22434957,0.1898403,0.31136137,0.1729295,0.24364135,0.1478429,0.27017492
0.7226572,0.5033786,0.3254718,0.27373365,0.36673772,0.26801398,0.3628553,0.30958295,0.24969648,0.27937078,0.5336443,0.21968508,0.19842193,0.31261,0.25459197,0.4699559,0.31478754,0.29702538,0.40375882,0.13300073,0.24661542,0.3382227,0.10644075,0.15155034,0.23119415,0.051628135,0.22248174,0.22870947,0.19782527,0.07338815,0.17254522,0.32525772,0.08228326,0.09386337,0.21286692,0.19849929,0.32459158,0.14642897,0.24250486,0.052836195,0.21173197,0.14887336,0.10282825,0.13820009,0.20360449,0.25183228,0.13161975,0.17704746,0.32422432,0.1650616,0.11116317,0.24476929,0.20848735,0.19420908,0.2677602,0.29196423,0.4409361,0.41351545,0.19221684,0.2599532,0.2682271,0.16902739,0.25231776,0.50155085,0.20308083,0.56464344,0.47798353,0.41134956,0.1842046,0.15074293,0.09494223,0.15992282,0.16612107,0.10181097,0.12022593,0.1463994,0.2950597,0.19214931,0.04575249,0.21301296,0.22792844,0.27332425,0.13195196,0.16313533,0.16510338,0.18643723,0.06531384,0.48880616,0.119810864,0.042795066,0.10832397,0.4741854
0.10562502,0.099621885,0.07446922,0.06480195,0.10028374,0.070327915,0.047043018,0.047226544,0.067998245,0.030979479,0.07358702,0.068374686,0.03844977,0.06532595,0.045184165,0.03397134,0.06810919,0.029765643,0.04757509,0.02709708,0.026310297,0.01227844,0.034073036,0.030230913,0.052928984,0.020215806,0.009117701,0.05062298,0.029304234,0.024080656,0.052348193,0.023492921,0.021178013,0.024185633,0.025097052,0.026600627,0.0066761007,0.025028525,0.0724409,0.007224728,0.009341649,0.03835975,0.024052508,0.062498502,0.032637194,0.053986683,0.048052397,0.11458904,0.24592473,0.14642775,0.02879666,0.12753992,0.05120977,0.03505312,0.027677571,0.103889294,0.09585725,0.0502094,0.018945863,0.026689526,0.09712591,0.05591835,0.1234491,0.19314355,0.036158405,0.2368778,0.27963996,0.039340317,0.02844391,0.0207128,0.03803236,0.066842966,0.013369452,0.010317527,0.053883057,0.13139653,0.24762602,0.10407067,0.04049359,0.03371387,0.041195665,0.05987249,0.016524212,0.07876659,0.083842725,0.08254777,0.018710246,0.07224946,0.09760726,0.0274374,0.017855473,0.19022064
0.045355044,0.035954233,0.017740414,0.02395133,0.03550034,0.010311322,0.009051304,0.007886511,0.014531601,0.015500883,0.04196604,0.00821699,0.0071859444,0.007975353,0.0032925624,0.0063766795,0.004407203,0.0064540254,0.0052750856,0.004475948,0.007711103,0.0071899635,0.0024833942,0.004819339,0.0043030386,0.0025112052,0.0042480836,0.012708912,0.013835966,0.009590633,0.011907368,0.0073242476,0.006742827,0.011268689,0.007688758,0.013835082,0.022449836,0.01639287,0.0125435265,0.012252965,0.057333663,0.014007479,0.017802326,0.01183503,0.01954746,0.0117844045,0.056223717,0.053819112,0.031406723,0.012556582,0.0070122345,0.014588523,0.008780042,0.1900064,0.017573979,0.011255859,0.010040793,0.007883239,0.010918331,0.011278811,0.0075616213,0.007036107,0.005183029,0.005498285,0.010412728,0.020710226,0.033170145,0.025005385,0.017298082,0.009741537,0.0062730787,0.008829296,0.003589974,0.007541398,0.009519892,0.017381702,0.01702509,0.009828995,0.15581709,0.011026156,0.0066327816,0.0105349645,0.016346052,0.007311756,0.00771767,0.0034481096,0.006412862,0.05461059,0.0039075823,0.008927871,0.01171391,0.017032234
