k,cum_mean_std_all,cum_mean_std_mid
1,0.089266196,0.081729874
2,0.075559705,0.0694645
3,0.067583546,0.062105183
4,0.06814935,0.06354432
5,0.06614682,0.06312481
6,0.06632004,0.06252018
7,0.065899774,0.06123695
8,0.06475666,0.059128836
9,0.063184425,0.05796018
10,0.06723286,0.063287094
11,0.06731265,0.063074775
12,0.06574788,0.061435904
13,0.06402279,0.059906423
14,0.06361744,0.059206273
15,0.06296347,0.05867942
16,0.062113583,0.05790832
17,0.061256718,0.056858204
18,0.060756043,0.056204334
19,0.059865244,0.055169314
20,0.05917718,0.054517947
21,0.058944203,0.05422849
22,0.058578715,0.053580914
23,0.05786174,0.05271349
24,0.057092357,0.051987227
25,0.056305304,0.051155824
26,0.05617539,0.051328573
27,0.056727424,0.051842436
28,0.05634635,0.051416073
29,0.055990964,0.051055063
30,0.055637196,0.050779942
31,0.055519953,0.050563443
32,0.055205844,0.0502117
33,0.054956727,0.050011285
34,0.054816794,0.049874805
35,0.054727975,0.049674544
36,0.054442838,0.049353026
37,0.05409706,0.04902657
38,0.05395539,0.048917282
39,0.054052886,0.048990406
40,0.055494547,0.050173104
41,0.05528864,0.050021764
42,0.05514427,0.049938984
43,0.05529127,0.050108854
44,0.0555948,0.050460268
45,0.055608395,0.05050318
46,0.05570257,0.050651457
47,0.05573762,0.050749768
48,0.055704076,0.05080347
49,0.055696223,0.05089582
50,0.05566881,0.050845604
51,0.05563857,0.05083589
52,0.055527296,0.050647654
53,0.057354864,0.05257245
54,0.05704923,0.052204482
55,0.056888644,0.05204275
56,0.056863148,0.052121554
57,0.05683556,0.052122623
58,0.05669664,0.05195595
59,0.05662607,0.05191631
60,0.056525055,0.051846687
61,0.05639798,0.051733833
62,0.056251682,0.051633075
63,0.05613319,0.05155081
64,0.056062587,0.051519956
65,0.05673998,0.05250896
66,0.057421762,0.053436786
67,0.057410993,0.053482383
68,0.057325922,0.053343955
69,0.05720339,0.053212542
70,0.057071712,0.053123165
71,0.05695147,0.053018264
72,0.05680279,0.052825168
73,0.056679275,0.052703105
74,0.056624662,0.05266396
75,0.056607824,0.052647173
76,0.05655364,0.052650064
77,0.056444626,0.052512858
78,0.05707871,0.053087547
79,0.056897026,0.052881777
80,0.056809552,0.052797984
81,0.056746718,0.052704427
82,0.056679137,0.05259157
83,0.056603562,0.052521683
84,0.056630533,0.05262329
85,0.056634158,0.052693
86,0.056611944,0.05266535
87,0.057591405,0.05381911
88,0.057514843,0.05376416
89,0.057370078,0.053609405
90,0.057325415,0.053632565
91,0.057862084,0.054386448
