step,entropy
0,
1,1.0965414
2,0.0020621135
3,0.003080079
4,0.011180996
5,0.002448868
6,0.0029003466
7,2.8002114e-06
8,1.2795744
9,0.6182941
10,0.024015807
11,1.3180336
12,0.7182176
13,0.9629389
14,0.0012925067
15,0.000581854
16,0.46740532
17,1.3065269
18,0.00055692706
19,0.00083097897
20,0.00026735626
21,0.28916466
22,0.04057724
23,1.3296503
24,0.00043640955
25,7.3139853e-07
26,0.8958619
27,0.05981186
28,0.063615635
29,0.85743606
30,0.5103775
31,1.5925665
32,1.3160157
33,0.011210004
34,0.34430382
35,0.8604359
36,0.42720112
37,1.7832522
38,0.7279956
39,0.9951087
40,1.0562258
41,0.20926756
42,0.39817744
43,0.003734679
44,0.00012042355
45,0.0039031254
46,0.0024865614
47,0.24886334
48,0.39607766
49,2.1233468
50,0.000899392
51,0.67464644
52,1.0650498
53,2.5179036
54,0.017383063
55,0.0001753329
56,2.1939473
57,0.11387624
58,0.48329955
59,0.65274394
60,7.9731246e-05
61,1.4618537
62,0.007100156
63,0.006554369
64,1.1320373
65,0.7695
66,0.00023061142
67,2.7621847e-05
68,0.0037785582
69,1.725906
70,1.8243582
71,1.9106876
72,0.73223716
73,1.7612029
74,1.0189507
75,1.6746114
76,0.67981124
77,7.787703e-06
78,1.5779209
79,0.7134993
80,0.7148996
81,1.0479286
82,0.019207306
83,0.84592557
84,0.99685574
85,0.2873456
86,5.694151e-05
87,0.02512405
88,2.3588219
89,1.1058799
90,0.48387375
91,1.8782792
92,2.0523858
93,0.43980405
94,1.2715079
95,1.1311301
96,1.8608876e-05
97,1.9150766
98,0.71556294
99,0.93849945
100,0.291316
101,9.746114e-06
102,9.935244e-06
103,0.6218673
104,1.101668
105,9.299193e-05
106,0.0148916505
107,0.00457202
108,0.38888073
109,0.010293102
110,0.44280118
111,0.2595523
112,2.0272803
113,2.2570345
114,2.6139996
115,1.4431665
116,4.1613257e-05
117,0.09203154
118,1.0293527
119,1.0502272
120,1.425816
121,2.0647585
122,0.5237604
123,1.2134473
124,2.7590475
125,1.3248382
126,0.42728928
127,0.2722092
128,0.034251794
129,0.0122099295
130,0.0040893126
131,0.8890953
132,2.1035585
133,2.1864781
134,2.9627495
135,2.0280023
136,1.0423464
137,1.1943488
138,1.2882483
139,1.8500011
140,0.4338615
141,0.049288213
142,0.2828095
143,8.8986286e-05
144,8.057216e-05
145,0.13444936
146,0.6716051
147,0.73609346
148,0.2703173
149,2.1913738
