0.20816009,0.4020053,0.39301842,0.41570267,0.32717413,0.16310112,0.11464743,0.20467374,0.15661037,0.31178892,0.15093116,0.2307071,0.22689682,0.16724469,0.23347935,0.14358358,0.2079207,0.23930648,0.26914373,0.35914335,0.33318233,0.27850476,0.21533106,0.17818172,0.21477218,0.28253898,0.3030774,0.23789032,0.24551514,0.24896401,0.19566023,0.21598706,0.22655033,0.20923534,0.24992809,0.2686314,0.34355015,0.21683666,0.1533294,0.27616945,0.25033683,0.17648262,0.19502224,0.1525565,0.191564,0.22841196,0.22417445,0.20250861,0.2562477,0.23368967,0.25903776,0.23424979,0.23465244,0.25472063,0.28983366,0.1876906,0.2753206,0.21776427,0.3146836,0.2713272,0.31462613,0.33739224,0.322082,0.28067595,0.2971832,0.34297642,0.23622334,0.23910078,0.2108196,0.3515889,0.20797086,0.19470935,0.20743322,0.26166147,0.1887125,0.2521317,0.21941759,0.13733634,0.2366899,0.18949386,0.28792596,0.31700647,0.23339893,0.26551887,0.19139569,0.15498894,0.12741925,0.2875082,0.29988724,0.19751163,0.16808209,0.36245933,0.20879355,0.20397922,0.19004194,0.20428117,0.20463067,0.20462775,0.19129112,0.17882796,0.23109688,0.2132964,0.2315177,0.17398486,0.20439886,0.118374385,0.20705532,0.1991643,0.20451002,0.23186111,0.2432037,0.2599592,0.3347719,0.17772444,0.20378253,0.18305217,0.2124645,0.24763218,0.20482892,0.1509918,0.17619777,0.16003221,0.19505991,0.15288253,0.19431108,0.17094153,0.14551795,0.14654937,0.18295482,0.19211951,0.17082158,0.1842203,0.26900256,0.17819801,0.17725413,0.23066108,0.28066978,0.23322594,0.1590016,0.19919784,0.1777323,0.18308493,0.21673562,0.18465891,0.2439104,0.16446958,0.21042717,0.18490718,0.17446199,0.28612772
0.15434694,0.11850401,0.110163055,0.166838,0.15140605,0.15969814,0.18181145,0.12849313,0.093144394,0.12083191,0.11280131,0.13050972,0.123882495,0.06340774,0.07458903,0.14505878,0.12109215,0.12260738,0.1276084,0.14121452,0.18724227,0.17561428,0.1437093,0.112030886,0.11843723,0.14957477,0.11288085,0.1391755,0.1161329,0.101566926,0.16962986,0.13911672,0.13586509,0.18218088,0.15981731,0.11996846,0.1312453,0.13786677,0.099626616,0.1403438,0.11635662,0.15932532,0.13105762,0.121881425,0.1185246,0.14486581,0.1615464,0.12034563,0.20011382,0.18186523,0.14593914,0.19138595,0.16430028,0.1262925,0.100819394,0.16103695,0.15091857,0.13308787,0.16230343,0.1969835,0.22120842,0.21153478,0.18601601,0.14261797,0.19107114,0.2598687,0.16067658,0.11472118,0.1460882,0.09964759,0.12249131,0.10084546,0.09419535,0.15636267,0.13745621,0.11862736,0.098714955,0.11146306,0.09483672,0.12810336,0.14134389,0.15967646,0.11840384,0.1411428,0.07894869,0.07545757,0.11241281,0.15391146,0.17472245,0.10748563,0.1128714,0.09097112,0.11582851,0.16379184,0.13855632,0.09600905,0.12385834,0.10892672,0.09838433,0.08739867,0.10003141,0.07417546,0.06693559,0.10204124,0.07037948,0.060905583,0.072920576,0.07708065,0.0860152,0.09379297,0.11245303,0.10964342,0.07929544,0.090134755,0.09296254,0.107221544,0.077755176,0.07344256,0.04840733,0.08197701,0.087301426,0.08198563,0.064655475,0.055702113,0.07063941,0.0457869,0.090079635,0.121976145,0.103612445,0.07944398,0.10497739,0.106827535,0.072703145,0.11120765,0.09860436,0.08311593,0.080840595,0.100644484,0.10464261,0.12481995,0.063081354,0.07791094,0.10918934,0.085805506,0.095778875,0.09682076,0.093855835,0.082384095,0.097951606,0.09489453
0.15087652,0.27550042,0.1612348,0.17857696,0.19030869,0.08187482,0.3653506,0.114841595,0.18226805,0.117083706,0.075142436,0.12792192,0.11105856,0.11982358,0.14665626,0.37391213,0.09457664,0.12814029,0.109052196,0.41597256,0.19028772,0.12388762,0.12015865,0.1006916,0.1547755,0.13949624,0.1151269,0.14978322,0.12672421,0.1560415,0.108699836,0.0853464,0.078547835,0.10577179,0.12638375,0.095218785,0.09772434,0.083923355,0.07031515,0.10845471,0.09292877,0.09168248,0.118388176,0.16567852,0.15988718,0.11931732,0.14151073,0.12774901,0.15600577,0.15579946,0.16682307,0.12263343,0.16691764,0.16185474,0.21934417,0.1468987,0.14706965,0.07978799,0.17891943,0.08016282,0.29784566,0.1589939,0.2597102,0.2103549,0.18154831,0.17415486,0.14042364,0.11983902,0.1993341,0.13954972,0.088637285,0.13253652,0.100347,0.124959424,0.106860586,0.11956845,0.15747716,0.14665368,0.1084085,0.07037065,0.0914866,0.07437621,0.12496383,0.09618865,0.13451004,0.16745482,0.13741788,0.107153445,0.12529369,0.1621009,0.11708123,0.12903187,0.08229877,0.14583535,0.09068505,0.104531966,0.12531291,0.099120855,0.11310357,0.09748083,0.115910165,0.1424319,0.09969668,0.088282004,0.1257059,0.06709545,0.05656328,0.115387216,0.077452905,0.08458916,0.10775019,0.14616627,0.2330106,0.12122638,0.15296493,0.1049215,0.14530401,0.114526935,0.07731461,0.054546233,0.05963599,0.046781737,0.052083924,0.035129204,0.037399977,0.05076531,0.06689897,0.11617013,0.068408035,0.06128455,0.058009125,0.05205469,0.20089354,0.08163533,0.113497786,0.091508724,0.07828551,0.11128867,0.09849205,0.0704638,0.11500939,0.10319962,0.10500684,0.13175322,0.17080867,0.06391789,0.08780766,0.06782786,0.09099365,0.33368787
0.104385495,0.0939963,0.073599115,0.07200498,0.09947223,0.057025902,0.20957446,0.07272598,0.07617272,0.057023574,0.06366501,0.07311562,0.05310653,0.0533007,0.09986041,0.10424026,0.042837504,0.058635026,0.14195645,0.08534535,0.147276,0.06763117,0.06467123,0.07154335,0.08846534,0.103477076,0.055825204,0.07874152,0.061737318,0.07619184,0.08844707,0.05912495,0.051390786,0.070299916,0.09380231,0.044977345,0.059303038,0.046047576,0.049334567,0.06172735,0.04943836,0.097006485,0.072548896,0.0962596,0.08145212,0.06734558,0.07630566,0.07128552,0.07854706,0.07375958,0.0692345,0.06867134,0.061835192,0.09560391,0.09681162,0.066366665,0.055274304,0.057389505,0.15007706,0.061510608,0.086012326,0.072572276,0.11719603,0.19159381,0.100004025,0.06011169,0.08639068,0.05969652,0.05455367,0.051618427,0.03651566,0.042033363,0.053634424,0.0624262,0.07241266,0.0669619,0.075678736,0.06057046,0.039652593,0.057982918,0.049885537,0.060035296,0.071349554,0.058654398,0.042300932,0.065230176,0.06608154,0.05551803,0.056760214,0.06308396,0.06589848,0.052029803,0.039309457,0.041663654,0.04833269,0.040412415,0.0768365,0.048673816,0.047949076,0.04429041,0.051437862,0.07203291,0.06464133,0.058080163,0.047596227,0.062405176,0.04099103,0.057667837,0.057257637,0.044912994,0.051713724,0.07548195,0.061781522,0.042137347,0.0453441,0.037683852,0.0659761,0.0512954,0.071214,0.069443226,0.056298584,0.06765601,0.06695965,0.038867652,0.043535355,0.04492275,0.04504026,0.06597958,0.04165659,0.064284585,0.08271515,0.045700688,0.06029211,0.039785072,0.042539265,0.06573805,0.06546199,0.06786971,0.053967346,0.054835174,0.067979895,0.08107882,0.09921313,0.13048792,0.11720341,0.08315492,0.06291186,0.0431305,0.05045951,0.07279617
0.0834673,0.053358674,0.043860402,0.04820002,0.06958619,0.046656225,0.09415492,0.10291196,0.07637269,0.06408269,0.04286058,0.05943633,0.05250923,0.062113952,0.057530586,0.08408676,0.049376138,0.06967176,0.044493735,0.08937999,0.114276186,0.057689495,0.052984763,0.05486315,0.038704146,0.0735565,0.06232275,0.040514193,0.059822552,0.050856113,0.060393088,0.06176801,0.05103947,0.05043791,0.05019662,0.05344227,0.084756196,0.061926946,0.047735184,0.063006945,0.045850955,0.036738962,0.055173103,0.049132124,0.055764653,0.06546217,0.052890398,0.05295148,0.05986125,0.057983596,0.06568351,0.07414303,0.05275337,0.07028508,0.038711414,0.052236132,0.050902415,0.04589559,0.05689201,0.049433876,0.042048976,0.052269798,0.05058013,0.06165692,0.063512,0.062303655,0.04148175,0.03304153,0.07087711,0.09262815,0.04787418,0.048963618,0.04171672,0.055112094,0.046458405,0.056729343,0.058182456,0.06365104,0.06912621,0.053887226,0.06059641,0.070353635,0.05147502,0.07668308,0.045632012,0.053596884,0.050650146,0.06145822,0.07178201,0.053391047,0.06678785,0.08618302,0.040841423,0.050064657,0.0530791,0.055910863,0.05390453,0.049479637,0.049597174,0.044121332,0.053820133,0.05342891,0.07033127,0.05279757,0.050747618,0.052098807,0.0694519,0.06893707,0.0626447,0.056030307,0.036480643,0.050781585,0.10130351,0.047370903,0.059219033,0.04918363,0.032791045,0.042512745,0.050934635,0.060959935,0.05643667,0.048168827,0.04889026,0.06341668,0.07783291,0.053439315,0.041519806,0.046076886,0.04374199,0.040831972,0.039299525,0.058080062,0.096935354,0.042676136,0.04847044,0.0550991,0.039453596,0.053760126,0.08576471,0.064278066,0.048247952,0.058936056,0.051729675,0.046115253,0.07430968,0.08655916,0.07062298,0.062449884,0.051786836,0.096090145
0.12507814,0.024166858,0.07587945,0.0638719,0.09147435,0.07826064,0.08520705,0.08259372,0.1086223,0.078213595,0.07841001,0.08220465,0.098947264,0.0851249,0.088288054,0.07584947,0.07344811,0.0821896,0.09256937,0.10547101,0.12776999,0.080545746,0.094207756,0.07084903,0.08253245,0.10560464,0.08737855,0.07409146,0.08095076,0.06564616,0.066443406,0.06944506,0.07796472,0.08162241,0.08143564,0.075435705,0.07967584,0.0730313,0.06456526,0.06525411,0.06473789,0.054049358,0.07231918,0.08412617,0.06797489,0.084096745,0.16246945,0.07623644,0.076617315,0.15373418,0.07798062,0.07850886,0.08296954,0.07787007,0.04733589,0.059129108,0.067165785,0.070857696,0.090776905,0.06107826,0.061728533,0.06719775,0.08477518,0.08267099,0.07558355,0.06924914,0.06383797,0.059710592,0.081136174,0.088316455,0.06084491,0.06549418,0.059788726,0.059211515,0.06646246,0.06823469,0.06611034,0.07808427,0.07340095,0.07798071,0.07450932,0.073582985,0.07848754,0.07736539,0.07917554,0.073516645,0.073898636,0.07682188,0.08006969,0.09149859,0.080460384,0.09916357,0.06696764,0.06280282,0.064299345,0.075408965,0.06355321,0.070295416,0.07726193,0.09058628,0.08093038,0.096049905,0.09208952,0.08715365,0.07107142,0.093969725,0.07985292,0.089182034,0.09765804,0.06617847,0.07338171,0.08532799,0.112306796,0.074198596,0.077134684,0.06953104,0.060732067,0.05828334,0.06781505,0.0817986,0.07318976,0.0657784,0.059548184,0.08814181,0.0792701,0.06485661,0.0771407,0.075944826,0.07707777,0.073915474,0.085117616,0.10623064,0.10727505,0.062279295,0.06672013,0.07816175,0.08113732,0.08549782,0.10658726,0.071181186,0.059991773,0.06649056,0.09303974,0.08258509,0.123750955,0.09560868,0.07777344,0.070100985,0.09405579,0.117847
0.09997216,0.06635207,0.050205883,0.062394936,0.08018656,0.052638844,0.16552259,0.08937643,0.07569524,0.06955116,0.04749718,0.060899865,0.06672882,0.07111776,0.058550294,0.103287764,0.05795692,0.07998015,0.046141945,0.07556216,0.10429948,0.06512176,0.064569466,0.06850046,0.046474703,0.07673068,0.07399628,0.052059684,0.07167336,0.05427476,0.07476106,0.078557976,0.060664505,0.06366139,0.062216915,0.064367846,0.09877978,0.0703112,0.054320566,0.0723911,0.058107335,0.039910465,0.067197494,0.06320789,0.06957773,0.08266213,0.07081802,0.06013849,0.0647374,0.06959887,0.06421645,0.0720853,0.062440135,0.07436146,0.04907101,0.045043245,0.06045427,0.055299964,0.05357576,0.05648404,0.05135539,0.05934047,0.060014397,0.041946493,0.061337844,0.07641998,0.04257012,0.03703024,0.09196548,0.10303804,0.059290465,0.06627794,0.05184872,0.06376379,0.05528632,0.06122347,0.064033866,0.06275457,0.07155869,0.059888232,0.07206135,0.06702912,0.059156027,0.08737955,0.05354269,0.06478635,0.061480854,0.07010812,0.08276476,0.05981943,0.07544429,0.10310745,0.0623089,0.05253879,0.06246627,0.06632272,0.061381374,0.063713744,0.061014134,0.060596522,0.056522332,0.05673473,0.06553972,0.05749591,0.0673283,0.055694904,0.06674668,0.073797196,0.06956566,0.06343031,0.050585486,0.061375473,0.114653215,0.0676158,0.077820174,0.06264565,0.042998843,0.05870216,0.06780584,0.059662018,0.07197559,0.059914112,0.057373945,0.07834649,0.08737237,0.06384197,0.06483774,0.062351413,0.055752274,0.045301665,0.03909716,0.063144214,0.11386752,0.060067378,0.06995485,0.065932475,0.050005358,0.06389016,0.089796975,0.0764646,0.05231296,0.067234024,0.0778184,0.052078962,0.0776087,0.08877,0.082994565,0.07344492,0.066271596,0.12572461
0.10825394,0.0825317,0.051415715,0.064813904,0.079323284,0.056945033,0.12715308,0.06349869,0.07801458,0.08469557,0.061707884,0.08965281,0.073407695,0.07431107,0.061810687,0.10551316,0.065903805,0.08589961,0.046588644,0.06774447,0.095568545,0.07505674,0.06400686,0.073414154,0.04030841,0.06562652,0.07759264,0.051949207,0.07088209,0.056506254,0.07224751,0.07439559,0.070713915,0.07947276,0.07985911,0.062108696,0.0919162,0.07166981,0.05971939,0.07654966,0.074866615,0.043125063,0.082078114,0.06995257,0.06940732,0.07555733,0.06632194,0.06681965,0.08585018,0.08137729,0.075126484,0.08899378,0.0683223,0.08196637,0.051868174,0.056369063,0.06502293,0.06588269,0.051497124,0.056047477,0.057736985,0.06650904,0.07706793,0.06370784,0.06127974,0.07340988,0.051126644,0.039580587,0.08183639,0.103469245,0.066065945,0.07037699,0.056084547,0.074201494,0.061043166,0.07809121,0.07049718,0.065589085,0.07887981,0.05248369,0.06512558,0.081138365,0.061011814,0.07922568,0.051446546,0.064458296,0.050876822,0.073353134,0.07872958,0.07083962,0.07363569,0.091413796,0.060676306,0.056507748,0.059939273,0.06392073,0.066983886,0.08112935,0.07920876,0.07227279,0.070053205,0.063128576,0.061648324,0.05697067,0.06744649,0.050105665,0.07747127,0.07937846,0.07988123,0.082483865,0.061301515,0.06897246,0.10666489,0.06469377,0.07530409,0.06509314,0.053601075,0.071010314,0.07596861,0.06015489,0.06980684,0.065822,0.07356995,0.07004952,0.077587456,0.07211516,0.056041494,0.06166381,0.061853107,0.060973223,0.056518897,0.06516443,0.09982942,0.060362604,0.06524967,0.06395088,0.06730722,0.061711032,0.07691734,0.076556504,0.06013082,0.07091237,0.067381755,0.059573837,0.08986437,0.08788622,0.08272273,0.08048282,0.06319611,0.10831063
0.20312122,0.26104954,0.14620784,0.14969052,0.21642628,0.10127404,0.15557182,0.052461132,0.131101,0.13486654,0.079741076,0.104081124,0.081519425,0.11526854,0.07369305,0.18776612,0.09195591,0.11266771,0.09450741,0.12652995,0.09301879,0.18898459,0.12720823,0.10750476,0.1269717,0.085688464,0.11836467,0.13881306,0.10722969,0.14290008,0.11495995,0.09815811,0.0948595,0.09337117,0.12482377,0.09326953,0.14689237,0.146722,0.079751804,0.13216273,0.076670125,0.07322427,0.08305726,0.081989445,0.07867612,0.074703455,0.09297569,0.10361389,0.15298426,0.14336103,0.11289452,0.14267488,0.114343315,0.10019786,0.136107,0.14103262,0.15531437,0.11880272,0.101408705,0.087540835,0.18842556,0.14383289,0.17592894,0.19736204,0.13043791,0.15282366,0.11931351,0.09977328,0.11909009,0.22762325,0.1377001,0.1372332,0.12027412,0.18982822,0.13035578,0.13841939,0.13048589,0.119456284,0.14345872,0.094981305,0.14357603,0.107108146,0.14282759,0.11074422,0.11103855,0.124820426,0.083040096,0.10064584,0.11287313,0.12420928,0.093575075,0.22894664,0.15903583,0.18405381,0.16029182,0.12321138,0.14024924,0.16911073,0.17328614,0.12975195,0.16023333,0.13450557,0.07408256,0.10417494,0.121581055,0.058515582,0.085733764,0.12790163,0.106595434,0.14496328,0.12779133,0.16838674,0.29792902,0.17938504,0.16982335,0.1263142,0.13133226,0.11905384,0.11699425,0.105041474,0.123917304,0.08088276,0.08518848,0.056608316,0.07056243,0.115346916,0.09138963,0.16589677,0.0885174,0.061970346,0.07486661,0.049137145,0.3952512,0.16837886,0.15626292,0.106799826,0.07994318,0.12965965,0.087438196,0.13960695,0.084168896,0.09602187,0.13326828,0.101195626,0.13867968,0.109495565,0.17618403,0.107032806,0.11159316,0.36486682
0.13917942,0.1967842,0.1627504,0.09705073,0.12046151,0.1246553,0.28801456,0.16244237,0.116770834,0.16614515,0.17017072,0.18855113,0.18384264,0.17748237,0.18233865,0.15171753,0.15297432,0.1631085,0.28119367,0.2654219,0.3828807,0.47648767,0.22449127,0.17085911,0.24012396,0.27966085,0.22052558,0.25487235,0.29757604,0.239875,0.12754235,0.101042405,0.20049521,0.14769731,0.21927688,0.103107855,0.09109645,0.11042842,0.113448456,0.15241046,0.16295029,0.16737211,0.37849838,0.2328569,0.2534909,0.20056614,0.16564691,0.13075097,0.27295643,0.2462094,0.22119477,0.3053395,0.16023344,0.1993274,0.16475347,0.14837554,0.15420312,0.17800823,0.16246405,0.114076436,0.31984067,0.26749578,0.31119794,0.28619212,0.18438895,0.2851855,0.15936857,0.11245754,0.13513845,0.1098861,0.12391745,0.13152593,0.09854763,0.19582781,0.1544874,0.15955967,0.1449041,0.19376925,0.124430396,0.11276291,0.12834969,0.1562085,0.23133187,0.2106745,0.199508,0.11269325,0.14728642,0.20276174,0.15610331,0.10902814,0.1073511,0.11771443,0.10283816,0.16426475,0.119922005,0.14668043,0.13228957,0.09717501,0.12656772,0.12124097,0.09936083,0.102294676,0.10413673,0.13042548,0.11506281,0.054825563,0.08500396,0.098639175,0.0930782,0.1494342,0.15725923,0.18059489,0.1462886,0.10578429,0.10380053,0.09473707,0.07057873,0.05445991,0.0798944,0.06595869,0.065233506,0.08237862,0.062095955,0.04765952,0.070616856,0.12187107,0.10599037,0.088799365,0.089931644,0.08853248,0.10338241,0.06807082,0.14593402,0.08204233,0.08647462,0.13343354,0.13002428,0.12355565,0.07291431,0.09258677,0.12494831,0.15674804,0.18935265,0.17866606,0.22376731,0.089124866,0.09241591,0.08801537,0.11086778,0.1584271
