step,head_agreement
0,
1,0.20821364
2,0.14094271
3,0.11718318
4,0.15008596
5,0.18602227
6,0.21302937
7,0.24349229
8,0.19400635
9,0.34479523
10,0.26027852
11,0.30543855
12,0.31295532
13,0.27365342
14,0.27012888
15,0.26941466
16,0.3959377
17,0.30178335
18,0.24050134
19,0.3119473
20,0.29580826
21,0.34500134
22,0.29583627
23,0.2589821
24,0.21273711
25,0.27026096
26,0.23157455
27,0.2115803
28,0.22156022
29,0.2632389
30,0.23848279
31,0.19712768
32,0.2084174
33,0.073639184
34,0.268102
35,0.20689282
36,0.20282333
37,0.27152592
38,0.14249535
39,0.16278003
40,0.18928276
41,0.25135103
42,0.15280025
43,0.2794858
44,0.3613037
45,0.31015557
46,0.23210968
47,0.2482094
48,0.21117318
49,0.14159879
50,0.1734225
51,0.27268583
52,0.26822725
53,0.2486835
54,0.22858265
55,0.30342335
56,0.2513587
57,0.22618528
58,0.36766064
59,0.2718488
60,0.17623058
61,0.14668477
62,0.21286407
63,0.20048471
64,0.19346647
65,0.21142474
66,0.27050036
67,0.27955753
68,0.41853032
69,0.3482807
70,0.3712437
71,0.38326707
72,0.37735596
73,0.42614427
74,0.23430176
75,0.3765565
76,0.43658036
77,0.15239435
78,0.15687302
79,0.24159403
80,0.16982594
81,0.2164283
82,0.34268573
83,0.2540471
84,0.26963016
85,0.24076171
86,0.37156627
87,0.3492528
88,0.29773304
89,0.31194532
90,0.19358554
91,0.18213259
92,0.19062527
93,0.20406152
94,0.16997461
95,0.20225355
96,0.15155165
97,0.16751021
98,0.22434893
99,0.26636216
100,0.12729575
101,0.18238604
102,0.10580475
