0.15116753,0.12289604,0.36160606,0.6860772,0.6497176,0.49225414,0.48682755,0.4010014,0.48254868,0.33474547,0.32474878,0.29911447,0.21121292,0.29142717,0.25224274,0.3481936,0.31630516,0.30858788,0.3279222,0.2869914,0.3820804,0.21548347,0.33603796,0.2547065,0.19133016,0.26140442,0.21144262,0.18120117,0.17253335,0.17267184,0.17003024,0.4241219,0.39277008,0.2410867,0.47123086,0.30569676,0.20638876,0.27075347,0.2543999,0.23754974,0.28898147,0.28188252,0.31179798,0.3157866,0.32908735,0.33736917,0.26199993,0.40451014,0.26316276,0.26921597,0.26748246,0.17536826,0.28960422,0.30163506,0.30759975,0.31165037,0.32836947,0.36879587,0.27626297,0.34434044,0.28891763,0.29459387,0.23392151,0.27912626,0.25431165,0.26493293,0.24793619,0.18998945,0.27123404,0.3010012,0.45191878,0.60040796,0.43838182,0.27924153,0.13713859,0.1602672,0.17137507,0.19591582,0.14930199,0.14379622,0.1531977,0.13513426,0.15218353,0.13429989,0.15513006,0.21691598,0.23966135,0.06689134,0.07089078,0.10840833,0.16625598,0.279124,0.41652113,0.4628537,0.5751965,0.50116974,0.65493023,0.31628123,0.6186056,0.64032507,0.5238153,0.57597744,0.34469885,0.19551662,0.71589756,0.5941495,0.9603415,0.5922466,0.43107948,0.47147647,0.3589689,0.38513252,0.68453926,0.41486624,0.36927068,0.38277528,0.39806524,0.40004772,0.36036527,0.4062068,0.39667818,0.35158342
0.19271271,0.1777392,0.26492846,0.25213936,0.26714978,0.2573532,0.21219589,0.2008751,0.22056854,0.20344616,0.16130303,0.15149009,0.17140305,0.14732853,0.15297443,0.21863468,0.19751175,0.24152572,0.14380394,0.13508062,0.16839446,0.12910864,0.20258044,0.19515485,0.31379795,0.15957747,0.17021668,0.19675224,0.15345609,0.1807799,0.18844703,0.23879357,0.13449933,0.14563438,0.2014236,0.16372287,0.14835559,0.1349339,0.14411764,0.15364715,0.15462187,0.18428569,0.20665678,0.15357307,0.17131595,0.16328098,0.16929498,0.1570527,0.10618566,0.15145335,0.12497422,0.11636285,0.14555408,0.12531954,0.14052689,0.18950349,0.16079704,0.11901162,0.13380554,0.14232077,0.12779462,0.17953147,0.11464429,0.118890464,0.13057978,0.11367574,0.13822827,0.14917196,0.08727424,0.13705687,0.13482338,0.14011082,0.16230592,0.16291247,0.12644266,0.12915787,0.13795117,0.11976465,0.172059,0.09139117,0.2478858,0.17552854,0.20156218,0.17474677,0.08061538,0.08233137,0.08906077,0.122299485,0.12899044,0.08638964,0.13670658,0.1475916,0.11719718,0.09598642,0.07308814,0.13938299,0.16707493,0.1042928,0.16738829,0.123759024,0.10373036,0.06895326,0.117404774,0.15030828,0.119348735,0.13637146,0.15209946,0.12631641,0.17974193,0.14483775,0.10304188,0.12446437,0.09222627,0.11917465,0.14772215,0.19848605,0.20103545,0.19518048,0.19193898,0.18710122,0.12804027,0.059484903
0.17421484,0.1606693,0.19436187,0.2245523,0.37796715,0.3473803,0.1624189,0.34271282,0.28377587,0.3329489,0.19691992,0.20310234,0.17600133,0.18724929,0.21521388,0.24329154,0.19259493,0.11951589,0.15905154,0.1578688,0.16452473,0.14444801,0.2538609,0.19283487,0.15648761,0.38846064,0.2617269,0.21733923,0.18142483,0.31006363,0.26460755,0.42019928,0.3411732,0.17123328,0.21217757,0.13795225,0.1393365,0.2013613,0.19812405,0.1306721,0.16786574,0.16573463,0.14145018,0.20879792,0.19996388,0.19740587,0.17801407,0.17195453,0.14160627,0.13110238,0.13508478,0.13186969,0.11988703,0.12048367,0.0775091,0.11141801,0.1767868,0.12957923,0.18339337,0.16956113,0.17559876,0.18516038,0.1408794,0.16103032,0.14692248,0.13225399,0.14482592,0.11633823,0.11003282,0.2945485,0.25208452,0.7574536,0.553508,0.329551,0.25951788,0.31497064,0.14863507,0.24574989,0.1880459,0.136481,0.16277547,0.14989053,0.19156215,0.12585452,0.15826613,0.20842053,0.23891272,0.10972687,0.10483265,0.10284032,0.14285895,0.20313747,0.17692906,0.17963281,0.1731626,0.27898628,0.27147132,0.24004729,0.2805724,0.25251076,0.14090085,0.26710027,0.16074948,0.15794346,0.5206052,0.26673058,0.35040054,0.30334935,0.20081508,0.48290387,0.22306691,0.2048129,0.26438782,0.46637347,0.4994262,0.62650836,0.5684501,0.32164058,0.1744556,0.1838678,0.3184931,0.20817374
0.11431942,0.14204514,0.17164384,0.1573684,0.14791258,0.14062501,0.19896619,0.1347583,0.17382592,0.13600177,0.12671705,0.1737118,0.15608114,0.2012703,0.24676941,0.17610428,0.22939935,0.2364431,0.1575622,0.16910464,0.19891715,0.18498725,0.1367784,0.13921203,0.12267211,0.115475,0.1400796,0.101840004,0.14246729,0.17633343,0.120803654,0.15768039,0.12040809,0.11421799,0.20998374,0.10459151,0.11839,0.1137271,0.18000233,0.13358998,0.17165104,0.20251633,0.18354209,0.15872273,0.15251829,0.103983685,0.12713242,0.13166972,0.14614998,0.1461074,0.124908894,0.15815096,0.14199118,0.1393609,0.12873016,0.1792961,0.1495123,0.09878072,0.09886063,0.12183097,0.1547339,0.19382603,0.09326004,0.120565005,0.12609354,0.14265217,0.176117,0.14923027,0.16855381,0.089457534,0.09129941,0.0968563,0.12501259,0.08236432,0.113510095,0.11985643,0.12376384,0.1311459,0.16284004,0.11427235,0.19492848,0.17146942,0.24271148,0.1799464,0.1434308,0.12306401,0.10611849,0.13563615,0.08396929,0.09708191,0.14230056,0.10191934,0.10136474,0.17642766,0.08308469,0.10542047,0.103896,0.11082243,0.08005621,0.100111134,0.11403443,0.10508025,0.10842544,0.11017654,0.09825955,0.10452538,0.10982164,0.110144936,0.12967952,0.14867544,0.07856155,0.114626266,0.13565606,0.11614339,0.15994133,0.15048623,0.15081874,0.15106256,0.16948873,0.19240034,0.1421242,0.11168364
0.092346795,0.11073841,0.061673563,0.16103046,0.25035062,0.13678281,0.09976774,0.10704042,0.10678147,0.1906925,0.077981055,0.19330052,0.3378936,0.25360745,0.30411634,0.32517695,0.20829506,0.21057929,0.12829669,0.21366553,0.13333207,0.098655164,0.3020381,0.10688836,0.17780007,0.22521542,0.1934112,0.20806104,0.13260059,0.20749141,0.18410711,0.21706538,0.21948597,0.15761966,0.255767,0.14708346,0.12249618,0.18815362,0.3540887,0.25364345,0.34059405,0.41323736,0.20357509,0.20897624,0.29162192,0.27285928,0.43996108,0.3105729,0.27927634,0.18712555,0.40207502,0.31594574,0.14158063,0.08398264,0.36413625,0.19969927,0.2746101,0.25843686,0.3420628,0.24494505,0.3247285,0.31882703,0.1454622,0.22686398,0.14081112,0.07490395,0.3901394,0.085506104,0.08239041,0.31951284,0.1390592,0.16495591,0.14307678,0.15224531,0.16489159,0.26167324,0.22991839,0.20614338,0.14097364,0.13821,0.21727145,0.1493342,0.25518206,0.21445082,0.08906386,0.22634564,0.32626486,0.1464939,0.07230657,0.06793461,0.15306574,0.048256684,0.43678507,0.15021335,0.17633587,0.20773385,0.098781064,0.35797483,0.1875465,0.036716208,0.09476284,0.20912029,0.23425071,0.16920246,0.09573281,0.23457569,0.12019057,0.47820416,0.13949649,0.1859228,0.16958523,0.13161859,0.22610418,0.3382372,0.4755281,0.2802618,0.2847624,0.33591074,0.3012365,0.28110018,0.30950862,0.30548617
0.09233265,0.20282157,0.29083782,0.24075913,0.43318105,0.20044395,0.31034404,0.31018022,0.1838018,0.08241939,0.28605747,0.22750789,0.1935784,0.21563162,0.2966738,0.15426329,0.23614624,0.25974172,0.24529046,0.23317844,0.29591545,0.33542836,0.15026927,0.2251222,0.1654748,0.27885705,0.200853,0.22940972,0.29882702,0.3264388,0.22432156,0.3035884,0.23760693,0.25017694,0.34405828,0.27949443,0.30120146,0.17509148,0.23815423,0.1959252,0.28362593,0.30613112,0.26904547,0.3563912,0.29347885,0.30247274,0.22042093,0.34876046,0.22050422,0.23832513,0.24568163,0.27156222,0.3164237,0.36264288,0.23034593,0.2629888,0.2153699,0.2433069,0.19018595,0.23364674,0.26777995,0.2878312,0.21056731,0.27839747,0.24629427,0.2121727,0.28640553,0.22887848,0.42804244,0.1665691,0.19965595,0.29102713,0.15536235,0.20711398,0.3364647,0.3888504,0.25248042,0.3109229,0.2290263,0.30680788,0.3290208,0.23448421,0.23114285,0.2396826,0.47680593,0.32270977,0.37721062,0.31377307,0.16350685,0.34665367,0.31440708,0.5472961,0.14933512,0.23428163,0.23259634,0.33075565,0.28323373,0.42373586,0.30210677,0.2856617,0.42637157,0.20105626,0.2466976,0.17257747,0.10334973,0.3925407,0.18951222,0.45591286,0.13692176,0.20129615,0.09858518,0.24220043,0.31547934,0.23670886,0.21307817,0.22068082,0.20919514,0.4441384,0.33667114,0.26192778,0.5842038,0.1894185
0.04185804,0.06463901,0.016513806,0.0541412,0.052830398,0.1085829,0.055232134,0.02578592,0.04315604,0.11495701,0.033982728,0.049299344,0.2291374,0.10634477,0.09616245,0.121034406,0.11780824,0.15338281,0.13455504,0.11513949,0.08177996,0.081425376,0.043053146,0.10457948,0.08807314,0.09172178,0.20724986,0.22376287,0.14777488,0.12824453,0.26369435,0.09953283,0.10678407,0.20210113,0.31321746,0.17644791,0.19690882,0.08627593,0.08088337,0.16107544,0.23245531,0.13479854,0.18029793,0.23592573,0.21730933,0.24607979,0.23640253,0.23082064,0.11490624,0.18179081,0.14623982,0.104833975,0.19237152,0.15645474,0.3047396,0.22082077,0.23028535,0.21731965,0.12399715,0.1603463,0.2140205,0.32285768,0.13218178,0.15225594,0.17268762,0.13190454,0.10594206,0.09968556,0.22027409,0.04798542,0.13437137,0.070094764,0.13205662,0.19568346,0.092072666,0.10687041,0.1246035,0.12930904,0.18099356,0.14928253,0.09549322,0.114138596,0.19005463,0.16535571,0.07976907,0.084924474,0.06718087,0.11691744,0.10438043,0.070973516,0.14856806,0.16888843,0.048650265,0.068143144,0.04699664,0.06364335,0.09217101,0.06140272,0.08370473,0.106127046,0.0801214,0.05224554,0.04570268,0.09611573,0.10972066,0.050028805,0.119658925,0.06426529,0.10881557,0.089949876,0.12616897,0.07554569,0.099481165,0.05031383,0.1248928,0.24779914,0.2756079,0.05828031,0.20811291,0.22091085,0.037004977,0.05538017
0.07331998,0.099533066,0.096866414,0.12727202,0.20396319,0.1893436,0.09689114,0.106824964,0.10067058,0.1409176,0.046901297,0.16828802,0.2609713,0.14688662,0.25734925,0.1899668,0.25156522,0.34844273,0.15961705,0.17549948,0.053928405,0.040199876,0.048513368,0.21856119,0.06880261,0.25941095,0.28006753,0.32474247,0.24778855,0.30543777,0.27028406,0.16777103,0.262686,0.36851388,0.21543585,0.17899406,0.076938465,0.16533591,0.22404112,0.2879056,0.3678316,0.40781665,0.40697733,0.40587482,0.3782123,0.29179096,0.23002976,0.27976447,0.2056889,0.2745539,0.21077521,0.24536408,0.33743566,0.12033622,0.2799309,0.2851603,0.18248397,0.21969926,0.1127199,0.112078965,0.20120329,0.31199878,0.15300083,0.28530088,0.34295127,0.1481085,0.15900195,0.29017794,0.0290702,0.045508776,0.3958938,0.24149394,0.17298427,0.3289401,0.23534109,0.32102215,0.2184433,0.38814363,0.3460291,0.16771828,0.4220326,0.20434856,0.22896002,0.30010444,0.12676467,0.20899399,0.17076235,0.39432395,0.3675768,0.17514956,0.28065258,0.037756555,0.03149017,0.10207896,0.08500147,0.12279185,0.12694797,0.14818972,0.2053154,0.20348002,0.06290027,0.09709072,0.089810856,0.09511302,0.14770707,0.2061143,0.2717656,0.20895287,0.19779055,0.0627248,0.17214297,0.11984362,0.1027199,0.12034212,0.20828423,0.3587582,0.23231868,0.13319668,0.38941634,0.38708687,0.21787418,0.05793821
0.109508485,0.099976406,0.1373337,0.091509216,0.15893607,0.116899036,0.10799307,0.10008207,0.14276461,0.12326993,0.08033884,0.100483954,0.13271299,0.053676732,0.09893777,0.14347635,0.10480552,0.1399242,0.057369325,0.15493959,0.16373067,0.105841756,0.122139856,0.12146158,0.1449112,0.09539255,0.104091115,0.077831805,0.060177453,0.10098262,0.17423743,0.16416596,0.07734305,0.11010883,0.126454,0.081933014,0.05238224,0.037048068,0.081450656,0.11360863,0.064093724,0.13274577,0.15218961,0.09676977,0.11452712,0.11562958,0.13628387,0.11035692,0.06348124,0.07944689,0.09630034,0.12562454,0.097436115,0.051893007,0.078805506,0.12825978,0.13810575,0.07515891,0.13247725,0.1273526,0.12693866,0.1992257,0.08483836,0.09641003,0.13764012,0.06350334,0.08406904,0.16491328,0.118587434,0.19582246,0.115842715,0.11981877,0.11687715,0.06631495,0.059080955,0.09495155,0.083777204,0.104742736,0.18441895,0.06344911,0.10710094,0.1812932,0.16627644,0.1004897,0.059124883,0.0578124,0.08233685,0.072831616,0.14693086,0.04499121,0.14216031,0.111170314,0.2928676,0.20540269,0.14222755,0.13275178,0.13359603,0.14961764,0.081753545,0.11503877,0.0995856,0.12284592,0.10972437,0.14635819,0.124602385,0.092363596,0.08994715,0.09817705,0.13837731,0.10180908,0.11183341,0.14784203,0.11656495,0.08328607,0.13130829,0.13033521,0.18535213,0.11970868,0.13804755,0.17521736,0.14846633,0.18762043
0.19082016,0.14952031,0.13993075,0.2870692,0.2750058,0.1506076,0.19655581,0.16111735,0.19852944,0.17281018,0.15078734,0.20508641,0.15287405,0.15386476,0.18208858,0.16074066,0.18679966,0.19685957,0.16052304,0.13952494,0.14148493,0.118775114,0.19511905,0.13953227,0.19036715,0.1932916,0.17046064,0.115296364,0.1098977,0.157601,0.16909888,0.2507337,0.22650567,0.14491636,0.13550305,0.09004612,0.1333356,0.123311654,0.23209082,0.114879616,0.17519154,0.19088973,0.13959819,0.16045775,0.21467105,0.13512534,0.15354988,0.19144033,0.14728194,0.12482027,0.14538243,0.14926311,0.09315254,0.11301546,0.15719461,0.19489615,0.18297128,0.15058134,0.17171076,0.19073547,0.22443001,0.15975375,0.17903915,0.20621169,0.117325746,0.17904837,0.17295346,0.1284735,0.17533934,0.19284067,0.128202,0.22159447,0.16660136,0.106583506,0.11206243,0.14129733,0.12659487,0.13060383,0.11432324,0.12596057,0.1709334,0.13085888,0.17904064,0.15497558,0.13982171,0.15493079,0.14824991,0.109669596,0.10757885,0.13815482,0.153573,0.23709846,0.19159713,0.22844738,0.33313608,0.1715415,0.13286014,0.23992574,0.19068687,0.13448018,0.2357282,0.23355357,0.14871563,0.17898263,0.2012863,0.23754773,0.15257722,0.20725022,0.13113095,0.24188943,0.1514544,0.16165377,0.3628683,0.32969958,0.2918454,0.15104806,0.15409094,0.18802537,0.17051227,0.1632208,0.16855665,0.2514001
0.09216119,0.13076392,0.062915035,0.07215525,0.11162367,0.10162265,0.09127858,0.088288724,0.036613733,0.08482321,0.06465043,0.13509089,0.14852867,0.13538767,0.1257165,0.15698549,0.12386334,0.18779236,0.09939067,0.1050212,0.1556047,0.12773924,0.050983172,0.09205069,0.13151628,0.09013453,0.111438066,0.13083787,0.073435806,0.08931473,0.15234427,0.15672721,0.11724446,0.09051664,0.14003234,0.13308765,0.097638704,0.065954424,0.09117523,0.15392143,0.16052654,0.13516527,0.17059863,0.12928386,0.14864026,0.16497853,0.2486624,0.13203695,0.13671349,0.16108884,0.15101768,0.1180101,0.14659983,0.10558026,0.06985448,0.08201327,0.14217131,0.11584543,0.17181294,0.107422955,0.10638733,0.12979181,0.10817534,0.13387091,0.12859027,0.1200897,0.14178808,0.17858015,0.15597261,0.07819224,0.123137124,0.12241473,0.1465498,0.12389452,0.10007663,0.10031009,0.09694002,0.11809071,0.184245,0.0959476,0.09851206,0.13302082,0.18075629,0.15580824,0.101958096,0.064623065,0.027303007,0.049345955,0.060547464,0.10248728,0.0876547,0.13740051,0.072221965,0.12398955,0.055450838,0.09799414,0.117161736,0.13507591,0.08248532,0.11826619,0.09657439,0.07911384,0.08653697,0.11974598,0.15901212,0.086758345,0.08944911,0.107114345,0.08216821,0.14412183,0.07036496,0.09336878,0.07267952,0.123957664,0.19282511,0.15915261,0.20567241,0.21062888,0.15099819,0.15996632,0.20723408,0.059926555
0.15393342,0.19031373,0.1452818,0.090175346,0.0810141,0.099932194,0.10046653,0.12811776,0.11718443,0.086166374,0.09968747,0.10778355,0.1508858,0.13908716,0.21546961,0.16472255,0.16617186,0.15688671,0.14413422,0.088266164,0.08960087,0.19904554,0.17183645,0.19463332,0.136076,0.15440641,0.11692704,0.10182053,0.17871696,0.17238595,0.18117124,0.14350626,0.11335057,0.10939147,0.16449381,0.13625482,0.10571404,0.09034477,0.16365859,0.12501928,0.22150464,0.14134075,0.16945031,0.19145125,0.13291173,0.15591948,0.14050005,0.14677373,0.14161687,0.14091453,0.17027314,0.121082366,0.13214517,0.10235051,0.108149275,0.11063186,0.12880547,0.14011759,0.13362943,0.10848777,0.13845612,0.17865318,0.140031,0.15305069,0.15811425,0.15167324,0.11151464,0.1283578,0.112756826,0.15137365,0.32159448,0.17437029,0.11789455,0.13316734,0.18624766,0.20947818,0.14022721,0.16041723,0.14155823,0.15636092,0.1808395,0.14748953,0.154606,0.17620537,0.17357908,0.13434336,0.122108124,0.08431918,0.084816925,0.10052019,0.15419438,0.11438799,0.13388534,0.16953242,0.13027465,0.10609366,0.1243336,0.13242602,0.14238077,0.11263669,0.16054435,0.15143494,0.07995291,0.1615033,0.13061273,0.14192204,0.117477655,0.1643823,0.07817777,0.16313915,0.069946334,0.104532585,0.10496437,0.12328395,0.1782556,0.14464974,0.18356726,0.17877656,0.14047755,0.14638981,0.16265093,0.09342523
0.09637098,0.062626384,0.13656516,0.436432,0.3829074,0.17505279,0.19239502,0.18848881,0.19982389,0.13580675,0.15281083,0.14238496,0.11384201,0.17616835,0.14270142,0.34603748,0.28335485,0.23798613,0.23177642,0.27455685,0.15805973,0.16969211,0.24049526,0.07903937,0.10022007,0.08856811,0.07644296,0.06894458,0.13685036,0.109392844,0.08764966,0.22758175,0.22108324,0.09685939,0.17854673,0.14403929,0.17991845,0.116907544,0.17131887,0.0999065,0.15746428,0.29717228,0.21902509,0.1667522,0.16522071,0.19768722,0.21588342,0.37805316,0.22717535,0.24142516,0.32397196,0.2757202,0.20988366,0.25584868,0.2231099,0.15740989,0.17497452,0.15103342,0.154946,0.2433217,0.16787593,0.14045729,0.13609423,0.20179485,0.13071981,0.18090145,0.23555447,0.15442063,0.1673289,0.21868294,0.079723835,0.18875264,0.091393925,0.04718639,0.09067661,0.09648084,0.12265236,0.14400114,0.11828332,0.14701699,0.19545181,0.10560196,0.17774354,0.23675531,0.19630586,0.113899164,0.15821062,0.06405045,0.071367845,0.079370536,0.07437734,0.100695156,0.31058827,0.22952583,0.26020303,0.17325667,0.21101773,0.393172,0.40355608,0.40811297,0.3233701,0.3630037,0.2507517,0.119154125,0.1519989,0.54813176,0.25992984,0.27073312,0.1587978,0.16726531,0.10543472,0.27195302,0.5393779,0.41191304,0.54370594,0.122560754,0.20914075,0.23050052,0.2603382,0.21836938,0.22607103,0.24194598
