0.018550212,0.006803655,0.0125898775,0.011123561,0.025893949,0.014667325,0.022705773,0.008097308,0.008689577,0.0096738925,0.008447645,0.008170927,0.016078563,0.0026600435,0.009825059,0.22014765,0.007925822,0.005466059,0.0077335313
0.026863627,0.0087332,0.019525617,0.01812991,0.021058403,0.009291436,0.017535375,0.012052311,0.014962726,0.0073405155,0.009173939,0.009774167,0.011788652,0.0064184647,0.0059482725,0.24176665,0.0032304113,0.0027942797,0.013957037
0.31077206,0.031818643,0.010187231,0.036477532,0.03434027,0.0036763663,0.036231898,0.020085141,0.030792534,0.007720825,0.01654918,0.004873261,0.022336133,0.027047597,0.010468432,0.6590863,0.002467383,0.004080702,0.066913016
0.17581107,0.030758051,0.011577712,0.03858923,0.050484367,0.010289937,0.05709564,0.023443239,0.033858042,0.018935775,0.028189516,0.016056823,0.046843506,0.013738801,0.022390647,0.18990806,0.0075147464,0.012320623,0.03859849
0.67674637,0.10272981,0.02205112,0.03411044,0.023442216,0.011027281,0.024060177,0.012249941,0.04242647,0.013393532,0.022223251,0.010790083,0.023261331,0.028599158,0.021354537,0.27594998,0.023397624,0.018237256,0.020452695
0.4396665,0.045598798,0.013787339,0.0343279,0.021687906,0.00934926,0.019309057,0.013141884,0.018962119,0.013956463,0.019861968,0.0015985976,0.018937433,0.01917325,0.011959026,0.3118356,0.014067003,0.007982133,0.019468835
0.19955963,0.071521275,0.020707967,0.035828132,0.030504534,0.015072892,0.04365143,0.02778546,0.030575009,0.009066312,0.01334826,0.007421003,0.022482257,0.018446645,0.013729014,0.20305714,0.0125317,0.018293755,0.02934924
0.7533991,0.8459269,0.12261748,0.32731265,0.1579433,0.023993803,0.27695578,0.07853329,0.051003013,0.02823535,0.032091316,0.042397764,0.036695585,0.023496198,0.014665779,0.31142417,0.011826284,0.012122338,0.28095165
0.1700618,0.32770514,0.15037538,0.27710813,0.22094049,0.04958441,0.22660178,0.18612017,0.17440836,0.12224449,0.12702963,0.13601716,0.19659306,0.0836622,0.14297006,0.58353466,0.05737455,0.090363465,0.25693175
0.11814844,0.2431855,0.09922962,0.16455753,0.12892444,0.029911745,0.15423982,0.2659944,0.2293916,0.08497403,0.10486766,0.111825086,0.22045372,0.07354773,0.13822702,0.4910241,0.031526905,0.058968745,0.31546524
0.020538831,0.022653215,0.013651937,0.026402997,0.025423286,0.017651381,0.02434896,0.022673575,0.056898717,0.02597889,0.030820105,0.018235018,0.021717127,0.023393285,0.023274051,0.465682,0.013299091,0.024598941,0.020510925
0.04603705,0.017969768,0.028250076,0.038353063,0.027934592,0.012302741,0.024898682,0.029109482,0.035028033,0.017765077,0.03869441,0.016298348,0.04136877,0.012959815,0.022901582,0.4900893,0.009174324,0.017783241,0.03828743
0.05251979,0.016172254,0.0070340526,0.015594839,0.04417808,0.012254342,0.025495918,0.010581181,0.027016971,0.012117009,0.01478528,0.0050658495,0.01790223,0.017620929,0.014764785,0.36353526,0.015862988,0.0127142165,0.01583524
0.106456205,0.047917116,0.027064182,0.07363573,0.07595214,0.02850143,0.08836299,0.074359596,0.06506966,0.038765095,0.0414528,0.018642325,0.060462266,0.028868092,0.045290235,0.3099738,0.030811181,0.043261312,0.09746157
0.04842925,0.0076951045,0.0101549905,0.007064367,0.020981284,0.012347377,0.0065576346,0.00831807,0.021022486,0.009263886,0.01010269,0.0071695866,0.01561539,0.018623272,0.027312068,0.29246736,0.026202513,0.013399689,0.0051206695
0.22825538,0.04300579,0.0118015595,0.03005005,0.039895184,0.016589336,0.041740794,0.031342182,0.02989686,0.011214998,0.015056665,0.012316014,0.022125674,0.026099734,0.016401058,0.21480824,0.016703062,0.013868867,0.030928902
0.068751045,0.04026474,0.044664018,0.09419007,0.12181798,0.051044848,0.08001777,0.069943875,0.049170543,0.043298796,0.043577768,0.026515773,0.06794812,0.018273478,0.053595267,0.63285565,0.04851286,0.03348868,0.069946304
0.13672902,0.024989663,0.02068088,0.028252218,0.032145508,0.0148201035,0.013361987,0.00842997,0.016153192,0.009583426,0.0066054733,0.0049371514,0.007585814,0.011172135,0.013829147,0.61502284,0.015852254,0.009468853,0.02643516
0.3258141,0.08012233,0.04829879,0.10196147,0.06745993,0.014870419,0.06483078,0.030920155,0.06444895,0.025586154,0.05259349,0.02218431,0.07986943,0.036749132,0.03375942,0.49762276,0.032516934,0.038366966,0.07724101
0.4628399,0.15573128,0.07069583,0.11795958,0.084483124,0.027646067,0.11888218,0.065701365,0.05946842,0.025667094,0.020836055,0.027212217,0.039607827,0.019815952,0.04531233,0.41634637,0.028157128,0.01956256,0.05843751
0.51990527,0.25200865,0.059992995,0.22663113,0.14730647,0.10567307,0.18788256,0.06885985,0.11697816,0.08465058,0.07010043,0.06106622,0.08831504,0.098737754,0.12659113,0.6155293,0.08495985,0.09797299,0.110372916
0.32068107,0.062318232,0.018347822,0.057528924,0.056366317,0.034897976,0.047501672,0.027047962,0.04622477,0.053643342,0.046217203,0.040316246,0.05459009,0.027692059,0.049490266,0.4263354,0.038147368,0.04566042,0.055328354
0.27894554,0.17470065,0.09266447,0.21337129,0.239611,0.08867362,0.16829118,0.12110456,0.105130196,0.099522755,0.091657914,0.098384224,0.10533488,0.06193405,0.12968111,0.27609956,0.097122565,0.07746032,0.17322649
0.122128636,0.0608145,0.036172345,0.048655733,0.04544206,0.073313154,0.047091126,0.049076427,0.089845695,0.08095338,0.07241152,0.06384268,0.06412863,0.07327444,0.09727041,0.26516435,0.07534282,0.07937847,0.05983417
0.010217592,0.012421323,0.02313564,0.016379623,0.0121516865,0.012298773,0.01287084,0.011411553,0.018465294,0.008080076,0.009000434,0.0074987262,0.012229823,0.028157236,0.0068663144,0.009942105,0.0077898973,0.010487704,0.006704858
0.08065775,0.0058567836,0.011401686,0.016899955,0.033952184,0.00603937,0.011143373,0.010697822,0.017463041,0.028750816,0.01741849,0.008358037,0.010587122,0.014949043,0.019339377,0.13531205,0.007977022,0.009090084,0.015908064
0.15083075,0.027513266,0.01028111,0.0170235,0.02295131,0.005862607,0.010580631,0.008417146,0.02675984,0.01209224,0.014948993,0.0061521223,0.011264248,0.013190589,0.009747809,0.20197706,0.0033493314,0.0047748163,0.021502512
0.3121256,0.13186532,0.07919521,0.11110321,0.1403994,0.022423258,0.08554156,0.06717667,0.056957807,0.050378144,0.035425235,0.044771243,0.0568641,0.051467273,0.059636585,0.41869372,0.029832814,0.037690114,0.11909182
0.21274695,0.10900044,0.0050063157,0.016001549,0.013549213,0.0023615924,0.028912023,0.019868644,0.019455904,0.0026220758,0.008128698,0.002148628,0.0066818353,0.019490514,0.0075666094,0.33199602,0.0016611329,0.0021764806,0.017117046
0.02487373,0.036469605,0.027250554,0.03687021,0.026090994,0.010788181,0.026945459,0.016544431,0.035283256,0.013092321,0.012141267,0.013021874,0.009034223,0.025639545,0.01941966,0.30098256,0.009971042,0.0064574894,0.011398266
0.10191096,0.04623584,0.046213266,0.06771692,0.047522634,0.03914969,0.043227077,0.02929757,0.06747253,0.028871192,0.053311568,0.03810616,0.052117888,0.059145216,0.014844135,0.05171701,0.024183692,0.02059821,0.029172808
0.03846745,0.007925173,0.0046292935,0.009914159,0.0066151284,0.0023566824,0.0067291795,0.005004691,0.008595099,0.0015147831,0.004257955,0.0012714823,0.0075465366,0.0146746375,0.002606951,0.33703807,0.0019599502,0.0010662033,0.009945375
