k,cum_mean_std_all,cum_mean_std_mid
1,0.07753216,0.06444854
2,0.063672565,0.052327175
3,0.062482774,0.05341805
4,0.06583143,0.056590304
5,0.06851222,0.06098187
6,0.068111725,0.061201017
7,0.06772042,0.06082722
8,0.06685863,0.059902716
9,0.06587043,0.05899052
10,0.06534989,0.058807224
11,0.06362276,0.057160877
12,0.062295612,0.055666413
13,0.062120553,0.056055732
14,0.06497814,0.059855048
15,0.06595898,0.060840737
16,0.06546629,0.060412854
17,0.06497113,0.060277637
18,0.06454215,0.060034055
19,0.064205356,0.0599097
20,0.063844845,0.059663016
21,0.0634559,0.059347108
22,0.0632019,0.059075534
23,0.062828615,0.05885425
24,0.062423345,0.058485087
25,0.062001515,0.0582548
26,0.06172285,0.057954747
27,0.06093454,0.05711988
28,0.06090388,0.057317186
29,0.060623154,0.057106547
30,0.060547512,0.056833643
31,0.05996158,0.05616498
32,0.059875548,0.056282282
33,0.059861965,0.05633537
34,0.05981204,0.056304414
35,0.059483547,0.055976372
36,0.059484515,0.056160755
37,0.059329838,0.056185067
38,0.059225038,0.05605647
39,0.059011832,0.055862322
40,0.058833707,0.055682193
41,0.058722984,0.05553427
42,0.05869804,0.055502124
43,0.05858761,0.055332784
44,0.058496583,0.05528069
45,0.058318205,0.05517364
46,0.058439564,0.055460516
47,0.05910091,0.056282774
48,0.059864055,0.057260286
49,0.059964497,0.057403114
50,0.060083605,0.057518862
51,0.06012419,0.05764016
52,0.060111932,0.057680275
53,0.059984665,0.057473727
54,0.06006797,0.057641014
55,0.060073763,0.05775847
56,0.060079336,0.05785119
57,0.059869774,0.05759793
58,0.06000817,0.057864044
59,0.060120173,0.058071584
60,0.06007879,0.057990436
61,0.06003769,0.05792993
62,0.05999028,0.0579141
63,0.05985495,0.05772533
64,0.059862513,0.057804845
65,0.060033694,0.05807197
66,0.060164418,0.058234163
67,0.060070828,0.058188345
68,0.06000754,0.05811887
69,0.05994411,0.058132462
70,0.060070455,0.058396198
71,0.06046474,0.058869142
72,0.060662944,0.05909527
73,0.06059832,0.059036948
74,0.060533125,0.058964122
75,0.060349185,0.05873581
76,0.06021043,0.058623545
77,0.06010271,0.058518842
78,0.060053445,0.05841418
79,0.06003294,0.05845459
80,0.06000213,0.058439095
81,0.059886113,0.058302514
82,0.05987585,0.058255184
83,0.059883606,0.058309756
84,0.060028095,0.0584688
85,0.060104214,0.058663312
86,0.06019157,0.058830794
87,0.060140304,0.058738083
88,0.060014952,0.058599494
89,0.060127724,0.05865064
90,0.060010962,0.05854412
91,0.0600114,0.058530793
92,0.06031511,0.058960844
93,0.060626794,0.05923176
94,0.060749322,0.059372984
95,0.060913865,0.059584815
96,0.061029796,0.059708565
97,0.060939495,0.05960194
98,0.060846202,0.05948784
99,0.060847905,0.059459493
100,0.060713843,0.05931978
101,0.060582835,0.059175048
102,0.060475647,0.059007686
103,0.060443208,0.058984168
104,0.06070556,0.059340436
105,0.06087532,0.059524197
106,0.060880054,0.05955904
107,0.060954932,0.05961225
108,0.061041802,0.059679914
109,0.061128374,0.059748206
110,0.061184175,0.059823148
111,0.061260525,0.05990976
112,0.061377373,0.060018994
113,0.06142666,0.060069725
114,0.06148011,0.0600999
115,0.061588004,0.060253512
116,0.06152471,0.060155757
117,0.061472025,0.06006453
118,0.06133966,0.059881497
119,0.06120072,0.059703633
120,0.06103178,0.059513696
121,0.061059788,0.059590068
122,0.06101314,0.059534796
123,0.060968015,0.059462648
124,0.060955267,0.05943914
125,0.060899176,0.05936178
126,0.060848963,0.059285223
127,0.06081813,0.05922486
128,0.060906973,0.05933839
129,0.06135789,0.05993755
130,0.06197171,0.060685143
131,0.062627666,0.06156224
132,0.063340485,0.06256193
133,0.06416495,0.06364355
134,0.064802185,0.06450465
135,0.065603405,0.0656017
136,0.06639457,0.06665509
137,0.06686452,0.06726318
138,0.06747161,0.06808064
139,0.06796718,0.068796895
140,0.06865696,0.069739245
141,0.06950022,0.070685014
142,0.07054667,0.07192002
143,0.07132876,0.072669104
144,0.071976475,0.07347904
145,0.072433,0.07410022
146,0.07286814,0.074633144
147,0.07343759,0.07539457
148,0.07388982,0.07593906
149,0.0744413,0.07664694
150,0.075060084,0.07740214
151,0.075675614,0.07822423
152,0.07631817,0.079025894
153,0.07700652,0.07983519
154,0.07773499,0.08064919
155,0.078458935,0.08148405
156,0.07902479,0.08205332
157,0.079523616,0.08265205
