step,per_step_all,per_step_mid
0,0.136056,0.1482105
1,0.11042537,0.11147558
2,0.07198181,0.06662443
3,0.124880075,0.13564715
4,0.0818002,0.08260042
5,0.067598276,0.059632406
6,0.06460705,0.06506035
7,0.0710199,0.068714775
8,0.059289396,0.052697316
9,0.06593464,0.064943984
10,0.10390854,0.09820812
11,0.058997486,0.052262615
12,0.053028673,0.04342009
13,0.054210234,0.05084634
14,0.055964198,0.055675294
15,0.055011295,0.053409815
16,0.0997538,0.102995224
17,0.08808597,0.08842724
18,0.06421832,0.0621573
19,0.0802964,0.077513844
20,0.079871625,0.081682496
21,0.06823556,0.06295941
22,0.06385137,0.059924044
23,0.063306816,0.059641384
24,0.056937996,0.046770837
25,0.049886562,0.043295782
26,0.055754233,0.055714417
27,0.05476761,0.052960157
28,0.056472182,0.054878857
29,0.058070302,0.06266669
30,0.054939132,0.05451605
31,0.059561238,0.059768643
32,0.1245395,0.14505637
