step,per_step_all,per_step_mid
0,0.1342226,0.14840965
1,0.12273874,0.12813175
2,0.09688235,0.09738157
3,0.10600436,0.110984586
4,0.08545345,0.0863825
5,0.11266452,0.11543174
6,0.08853206,0.09464107
7,0.09127307,0.09806826
8,0.08863645,0.094724275
9,0.09519113,0.098687075
10,0.09909784,0.10456689
11,0.06924027,0.06973738
12,0.0979392,0.10879007
13,0.115006916,0.12110074
14,0.11823766,0.12568188
15,0.091460355,0.07771499
16,0.1408304,0.16265576
17,0.10925806,0.11554966
18,0.110787824,0.12567508
19,0.09254286,0.100423284
20,0.11530851,0.121178776
21,0.14372803,0.16761966
22,0.17287928,0.20900275
23,0.19943623,0.23052682
24,0.19029596,0.2204426
25,0.16800685,0.17521036
26,0.19615564,0.22835913
27,0.19182995,0.22203021
28,0.19179672,0.20019126
29,0.20560859,0.22690624
30,0.17515998,0.17570525
31,0.12379214,0.124462575
32,0.08692985,0.078726746
33,0.1070279,0.104750805
34,0.0866043,0.08567714
35,0.09028189,0.08280231
36,0.087685935,0.07873508
37,0.07629462,0.067674935
38,0.085422136,0.08536277
39,0.082932495,0.08073452
40,0.076924875,0.071623355
41,0.08001339,0.08196869
42,0.08706962,0.08262105
43,0.07343525,0.06634497
44,0.09023484,0.09188156
45,0.10715195,0.113485664
46,0.098840296,0.10416558
47,0.110285506,0.12200093
48,0.11238365,0.120141245
49,0.09360992,0.09658544
50,0.09919153,0.108531386
51,0.10776485,0.112055734
52,0.09929819,0.10914524
53,0.101395465,0.1121274
54,0.10071108,0.10951095
55,0.10694143,0.11194423
56,0.10640269,0.11520844
57,0.10072673,0.110054895
58,0.1012617,0.10845764
59,0.09425064,0.09818761
60,0.10694143,0.11838412
61,0.11280933,0.12271842
62,0.101696484,0.1084716
63,0.08822367,0.08571526
64,0.0774432,0.07737539
65,0.09157538,0.09615695
66,0.087086245,0.08502981
67,0.10042283,0.108860165
68,0.102794886,0.10895037
69,0.10433337,0.11586368
70,0.10984836,0.122043274
71,0.10456931,0.11506465
72,0.10157315,0.10772962
73,0.09340863,0.09609258
74,0.07809881,0.076202445
75,0.088249624,0.07933368
76,0.08359226,0.07851434
77,0.08064805,0.081094936
78,0.09117871,0.08399571
79,0.09272065,0.095019944
80,0.099433064,0.1055802
81,0.101071134,0.100248
82,0.10936963,0.109019324
83,0.08566528,0.08205425
84,0.082229085,0.08271789
85,0.085458346,0.08492842
86,0.10209614,0.10916347
87,0.11897215,0.12082386
88,0.16801864,0.17871322
89,0.09565482,0.099450134
90,0.08995858,0.095352106
91,0.09628796,0.10079917
92,0.096048646,0.10268868
93,0.09855164,0.102163345
94,0.10045719,0.10541644
95,0.0966872,0.10359628
96,0.118065506,0.12383938
97,0.08515305,0.08515982
98,0.11766007,0.12549807
99,0.1202298,0.1260343
100,0.113875985,0.121140026
101,0.11760258,0.12322142
102,0.118210204,0.12967668
103,0.11769852,0.13299967
104,0.105108894,0.110335305
105,0.09583169,0.09721403
106,0.108693615,0.12043793
107,0.10279185,0.112199076
108,0.12396017,0.13355613
109,0.10437077,0.11184116
110,0.09658191,0.10061519
111,0.09924985,0.10606332
112,0.122243665,0.12974586
113,0.11210379,0.11990714
114,0.11388623,0.11934095
115,0.105545275,0.11044307
116,0.11607575,0.1271355
117,0.11245753,0.12497087
118,0.12248803,0.13888156
119,0.14214328,0.15364732
120,0.11794312,0.13332306
121,0.124584384,0.14328595
122,0.12961505,0.14819765
123,0.11391614,0.12273703
124,0.09736884,0.100980684
125,0.1156725,0.1232047
126,0.08804002,0.09041511
127,0.12644356,0.14275824
128,0.1279135,0.14159085
129,0.09727207,0.087723084
130,0.12246308,0.12914182
131,0.101068,0.11197529
132,0.12901455,0.13846014
133,0.10767192,0.11596766
134,0.08440544,0.08712848
135,0.13049541,0.14921497
136,0.15349531,0.1759152
137,0.14136858,0.1610785
138,0.12706096,0.13724226
139,0.14023091,0.15609466
140,0.119366154,0.1269018
141,0.13309388,0.15193322
142,0.12505476,0.13743912
143,0.11886182,0.1318766
144,0.103109114,0.10978332
145,0.10692146,0.1159817
146,0.12218296,0.13763712
147,0.11987304,0.1290401
148,0.1321175,0.14080565
149,0.08588218,0.08295262
150,0.08474833,0.088956125
151,0.11464894,0.120721385
152,0.10437713,0.10639023
153,0.1358881,0.14438234
154,0.1263519,0.13786954
155,0.13259299,0.14623941
156,0.12925261,0.14667949
157,0.1298753,0.14964163
158,0.13204786,0.15069187
159,0.12662661,0.1421148
