step,head_agreement
0,
1,0.2527774
2,0.24502985
3,0.15893283
4,0.268765
5,0.15142122
6,0.12974958
7,0.1354652
8,0.19583145
9,0.16116337
10,0.17589496
11,0.21891922
12,0.23798235
13,0.17610504
14,0.281494
15,0.1575471
16,0.14470427
17,0.2344138
18,0.23414558
19,0.27014238
20,0.26020736
21,0.21757743
22,0.3318804
23,0.27297506
24,0.2692751
25,0.24952371
26,0.30590165
27,0.22566429
28,0.32152408
29,0.29304165
30,0.25660217
31,0.23777397
32,0.250894
33,0.1848126
34,0.24055576
35,0.23679037
36,0.19124377
37,0.20410664
38,0.21054815
39,0.21854638
40,0.12116252
41,0.24242532
42,0.1475476
43,0.14423569
44,0.08862686
45,0.08203511
46,0.20297015
47,0.1042081
48,0.0829709
49,0.16628772
50,0.11308618
51,0.08854128
52,0.21657407
53,0.3400714
54,0.14241686
55,0.14024943
56,0.14731063
57,0.21311025
58,0.1906517
59,0.10900013
60,0.11544668
61,0.16904168
62,0.113472566
63,0.15115893
64,0.12926346
65,0.214067
66,0.20640482
67,0.16387163
68,0.21587357
69,0.1374872
70,0.13964598
71,0.1931048
72,0.23542948
73,0.20273072
74,0.2847882
75,0.21930352
76,0.2235051
77,0.17256261
78,0.18627076
79,0.18758965
