0.6495679,0.0895878,0.075982586,0.115162805,0.13420154,0.120871685,0.15176392,0.17978513,0.15763503,0.15538797,0.13110599,0.13288261,0.15263739,0.18411417,0.1657179,0.14904994,0.19259301,0.16129449,0.14053774,0.17573912,0.14222145,0.1554669,0.14331008,0.1347071,0.13734281,0.16347301,0.14677209,0.16523261,0.14066418,0.15054564,0.1501954,0.15787278,0.19720587,0.17808665,0.22701511,0.14783221,0.16586864,0.17188084,0.17455937,0.18372941,0.1547728,0.15732169,0.1608434,0.19031203,0.15569928,0.1481794,0.15455101,0.15113238,0.1616307,0.16154212,0.16082868,0.17180505,0.14910093,0.13645779,0.17020136,0.13925628,0.16258891,0.14223437,0.1370498,0.16837296,0.14446464,0.1930085,0.18634346,0.15135357,0.1436179,0.15505476,0.16316478,0.14722149,0.17554945,0.15483119,0.17440148,0.16841856,0.1420685,0.1659629,0.17532489,0.13246007,0.21909615,0.16687971,0.18410842,0.17286304
0.0133485645,-0.007696498,-0.026131108,0.00062086806,0.011579409,0.010864846,0.014676996,0.00873591,0.023133213,0.020378757,0.01274462,0.014989547,0.011934198,0.015211191,0.022381257,0.029796304,0.019898597,0.026536476,0.027691066,0.023199027,0.022843624,-0.0052419305,0.0067298487,0.009805465,0.01969514,0.020951468,0.0174886,0.0034129843,0.007789381,0.015075581,0.025808081,0.026828635,0.027635789,0.034993682,0.02311951,0.038149,0.035166696,0.030018881,0.027971564,0.03312521,0.03862451,0.03938408,0.03299121,0.038205467,0.025476178,0.02732068,0.03252121,0.032237675,0.029768676,0.031698514,0.01941621,0.0137932,0.008282423,0.010815386,0.019590149,0.023847148,0.017904611,0.009410603,0.022817468,0.017385582,0.025500186,0.023286832,0.024645071,0.027935795,0.02930971,0.034050178,0.030233761,0.02983071,0.027475625,0.044105656,0.025292294,0.027002933,0.02318577,0.023556802,0.02442735,0.036388095,0.020813815,0.024398915,0.034381803,0.027305007
0.092133254,0.15199447,0.109150656,0.1252735,0.15224494,0.15863867,0.13906077,0.13111174,0.12417049,0.13347116,0.14394094,0.13543165,0.12463789,0.12737365,0.17035308,0.14747138,0.1364451,0.11542821,0.12568681,0.12741213,0.14861645,0.07576391,0.061204694,0.09696071,0.08697562,0.1385349,0.13483196,0.09021703,0.07492563,0.12588896,0.11140534,0.13215387,0.13184111,0.14187446,0.1479031,0.18555073,0.17679614,0.15227416,0.14345363,0.12971163,0.13809462,0.14414205,0.13820614,0.14886554,0.13465483,0.12677044,0.16239123,0.14498273,0.14666124,0.13362971,0.09814913,0.075893685,0.076940954,0.09430713,0.07431995,0.08806614,0.11085355,0.08124545,0.0800713,0.06579906,0.0724871,0.105618805,0.09114861,0.13836041,0.12879615,0.13174611,0.12783341,0.14377365,0.13448605,0.14792311,0.1390973,0.13339606,0.12463763,0.12237797,0.13533363,0.13916253,0.13256288,0.12354183,0.15677026,0.14267038
0.08739118,0.104706965,0.116354935,0.110504165,0.12509647,0.14195995,0.13104372,0.13939998,0.12447583,0.12943612,0.13044019,0.14270668,0.13061507,0.13132937,0.14603873,0.13644631,0.14108203,0.1335195,0.14144012,0.14828588,0.14267837,0.12710279,0.13722873,0.1267828,0.12922007,0.13502517,0.12868395,0.13244502,0.13308498,0.1345277,0.13069119,0.14030784,0.14277945,0.13484152,0.14712752,0.13197091,0.15810984,0.14049707,0.122559704,0.12241309,0.1446973,0.12992272,0.13941471,0.13993397,0.14234626,0.15087128,0.17083415,0.15741289,0.16002114,0.14264041,0.13816874,0.13591777,0.14033513,0.13965353,0.13781449,0.14572453,0.13779187,0.13745444,0.14355816,0.13509372,0.13930963,0.1506534,0.14315683,0.12781574,0.13537194,0.1324272,0.14558238,0.14781232,0.16012685,0.16511193,0.13633664,0.13096094,0.1422107,0.15223315,0.15187848,0.15319626,0.15860854,0.1396255,0.15876795,0.12367776
0.10642137,0.112171575,0.09925055,0.09522018,0.113715306,0.110898085,0.11460786,0.10537107,0.11518124,0.085738,0.11519875,0.111784115,0.10177205,0.11360107,0.13606307,0.115971185,0.117711194,0.10081125,0.11589048,0.13231415,0.12092023,0.10449611,0.07062341,0.1297918,0.12696163,0.121435106,0.119566634,0.12103172,0.10642134,0.1320903,0.11086311,0.10860581,0.12254214,0.14411712,0.12810242,0.14363062,0.16694137,0.16484067,0.11762695,0.08763508,0.11848298,0.1248499,0.112526946,0.11973819,0.1206578,0.119005345,0.12408471,0.115767285,0.11768388,0.11824955,0.105113015,0.100459784,0.09940334,0.090376414,0.090881675,0.09878516,0.11515796,0.11481194,0.095958166,0.11804372,0.12209143,0.12856868,0.1176605,0.13526599,0.12466435,0.12745458,0.12355075,0.12198858,0.12816952,0.13768221,0.11227447,0.11917545,0.1235611,0.11729182,0.15737236,0.13931312,0.1306121,0.13107356,0.2066203,0.12452574
0.114219025,0.11796366,0.11350074,0.10384754,0.12577653,0.114468634,0.13247746,0.1147054,0.12589958,0.10322858,0.11859426,0.11887933,0.120983,0.11986044,0.17636065,0.13867787,0.14978975,0.14242522,0.1567814,0.12442687,0.11500395,0.103527516,0.05432807,0.12555061,0.1418037,0.12337034,0.12316575,0.11797722,0.14067847,0.13441198,0.12018252,0.11597486,0.13181573,0.12672566,0.13577332,0.16471928,0.17878507,0.16703089,0.09905108,0.091408916,0.12351925,0.11136549,0.12540562,0.12235678,0.12585941,0.113405265,0.12773237,0.11910478,0.116045594,0.127788,0.081191346,0.09594646,0.122821614,0.12714897,0.11183564,0.104977235,0.1198696,0.13207042,0.14326663,0.11597485,0.08760681,0.108106226,0.11404464,0.124367595,0.1289697,0.11909762,0.13248925,0.15062128,0.16773066,0.13243622,0.13305359,0.14332289,0.13356653,0.13680494,0.18498406,0.15757877,0.1647663,0.1311199,0.19535473,0.11435946
0.13322206,0.1280076,0.114792675,0.0951151,0.122115865,0.11680812,0.12052746,0.110764906,0.11843443,0.10102432,0.11227183,0.09976411,0.1071319,0.107134506,0.13504405,0.118582085,0.12629837,0.12110844,0.11182,0.12754205,0.111239985,0.10125021,0.05247754,0.095463276,0.101005286,0.11076444,0.10471307,0.10268446,0.09500198,0.108290225,0.10894415,0.12189988,0.11870138,0.12558371,0.13721558,0.13852945,0.15890998,0.16276035,0.10480317,0.097026534,0.12758496,0.11644016,0.11145961,0.11520421,0.11832686,0.11288287,0.12754016,0.10546701,0.1010697,0.13894449,0.11381597,0.10156453,0.11039598,0.11057517,0.11134711,0.12421119,0.1190093,0.088662654,0.08517221,0.11422572,0.0997284,0.122138366,0.09410636,0.097577885,0.11741069,0.1337811,0.13460644,0.15418886,0.14301609,0.103984475,0.11441958,0.12640688,0.11705077,0.11663227,0.17523974,0.13915488,0.15486038,0.10727416,0.16584282,0.114859834
0.10606946,0.14255951,0.1039023,0.10998006,0.13420528,0.14165685,0.106996,0.09273405,0.10299414,0.08632642,0.13859943,0.0951509,0.1305626,0.12661758,0.23568895,0.19091387,0.098580465,0.055035442,0.107898876,0.056157082,0.0636812,0.033881947,0.036540955,0.08299115,0.07997464,0.09205037,0.07075466,0.0593324,0.087781705,0.13364394,0.115711406,0.11920218,0.108389035,0.14502814,0.11928487,0.30788594,0.3191317,0.19939855,0.13417676,0.09632525,0.122143626,0.12548478,0.1337155,0.12838876,0.12540536,0.10755223,0.047381103,0.09144614,0.108532675,0.1312662,0.046910048,0.02510935,0.059002593,0.04539226,0.049086303,0.05543539,0.07777986,0.04840097,0.064572304,0.047919035,0.08417489,0.051735,0.06077175,0.10288173,0.13373734,0.16150852,0.16746564,0.2106246,0.25989538,0.19728562,0.17334008,0.17356259,0.17540121,0.17047699,0.31961346,0.19303998,0.20273718,0.1244543,0.31321532,0.17461711
0.013250917,0.07367815,0.086077735,0.056750655,0.06808533,0.049836174,0.04946108,0.019514903,0.06522501,0.051173426,0.053286858,0.055101454,0.10394871,0.08941947,0.16718774,0.07865539,0.041121826,0.012358978,0.049203604,-0.0042145997,0.033508427,0.03780669,0.022327244,0.040089175,0.04516203,0.09505628,0.09205336,0.09956657,0.0996474,0.07382887,0.088072665,0.140307,0.11833623,0.101994075,0.0947424,0.17748848,0.20858075,0.18274046,0.07766232,0.04815887,0.03554204,0.07912686,0.08609417,0.10421029,0.08052952,0.07563667,-0.06981462,0.02256833,0.049845994,0.015529841,0.020204544,0.05862011,0.09643173,0.105024144,0.06728196,0.04291904,0.055400163,0.089367874,0.092359364,0.042328194,0.031928346,0.05360315,0.043983914,0.019990012,0.07088363,0.103971004,0.11028355,0.14245608,0.16267465,0.10605062,0.115375675,0.11721507,0.1346744,0.14495309,0.22701064,0.15763243,0.14386217,0.12119709,0.21553081,0.11485424
0.12791662,0.25884017,0.20869052,0.14296974,0.19084916,0.2003355,0.17157167,0.070066124,0.17317197,0.14091408,0.17735448,0.12844723,0.22546375,0.18215507,0.29188108,0.17311688,0.06561029,-0.013427347,0.105134055,0.013624713,0.04085341,0.019922629,-0.0081894845,0.033027977,0.011749923,0.10478781,0.10083376,0.07625207,0.07227594,0.056296945,0.19010928,0.21018335,0.18377718,0.104103975,0.12687884,0.37821048,0.32868114,0.21245553,0.21322796,0.12257026,0.05719343,0.21750325,0.16917664,0.14444959,0.12517995,0.12186919,-0.1515105,0.0081920475,0.06399983,0.016414657,-0.080014676,-0.06737615,0.08116794,0.006692469,-0.0948696,-0.07209487,-0.05889143,-0.0012134016,-0.007874146,-0.05178705,-0.022499397,-0.06454818,-0.034166723,-0.0432626,0.09357804,0.1716281,0.2258696,0.2572515,0.31455976,0.25657126,0.18716545,0.069839165,0.21357466,0.17792103,0.330638,0.3049407,0.31264204,0.21022616,0.33590746,0.19477446
