0.08946649,0.07277272,0.09977143,0.07822435,0.0981529,0.10376985,0.086521156,0.071169026,0.09138767,0.08577524,0.11254411,0.088526756,0.119224,0.11121754,0.1072672,0.11371877,0.14596693,0.12858222,0.07130288,0.13007443,0.13926803,0.1492373,0.08211828,0.117596634,0.09390185,0.123487316,0.07464073,0.08371186,0.12075961,0.025294721,0.095438704,0.09749931,0.09845275,0.12781347,0.13703513,0.15274002,0.1421757,0.15425713,0.13760754,0.10292269,0.07824683,0.12362922,0.15539639,0.0783723,0.02518327,0.09463471,0.09365555,0.09224204,0.10038102,0.08687524,0.08595596,0.09122603,0.07639804,0.06521691,0.09302997,0.09935477,0.10079087,0.087494336,0.10088227,0.10911215,0.124088585,0.091119766,0.09043785,0.098715134,0.026699994
0.114221945,0.106262594,0.117171936,0.10037654,0.17781815,0.11421656,0.12310486,0.09666204,0.109526545,0.11816184,0.10231806,0.16464372,0.13312544,0.107935436,0.09821236,0.102456965,0.1253897,0.111995846,0.108244784,0.091148034,0.11469046,0.0968979,0.09395351,0.11573674,0.10223894,0.10033735,0.09441809,0.076298274,0.11563634,0.10799373,0.10825405,0.11650553,0.11172115,0.091126874,0.11188624,0.114655554,0.11549155,0.103507355,0.099734105,0.10128576,0.120231815,0.11151883,0.0910004,0.122631535,0.08993489,0.06785842,0.057594195,0.091058604,0.07572091,0.06331662,0.07038389,0.12211294,0.123052046,0.10439266,0.08533722,0.09121225,0.10082647,0.0748741,0.07955421,0.08567053,0.09980982,0.10133617,0.080201134,0.10312001,0.13284777
0.19333056,0.10773649,0.1053565,0.09636627,0.08917775,0.100520715,0.08366925,0.10397741,0.11864275,0.09947792,0.124095544,0.12777485,0.15439023,0.16133125,0.1880763,0.16244738,0.15565708,0.16244449,0.14673883,0.12870744,0.13810757,0.16506304,0.12114974,0.17402232,0.14217766,0.13729858,0.10585287,0.10275896,0.18614806,0.10702619,0.14503157,0.13246854,0.13663836,0.12461116,0.11601527,0.099741116,0.14948355,0.14918353,0.11668713,0.11972957,0.393168,0.12129009,0.12497141,0.14436309,0.09908819,0.099560894,0.079439774,0.09198025,0.09909702,0.08500487,0.099550664,0.07801597,0.09403339,0.09730993,0.09548204,0.09707261,0.12306876,0.09376619,0.116581894,0.13029437,0.106674954,0.15162256,0.10026281,0.16314033,0.11326658
0.092021726,0.09656978,0.08831997,0.06619025,0.078129,0.067127,0.05709196,0.087873876,0.06556544,0.09093317,0.083459064,0.08408901,0.0963557,0.10514636,0.100417495,0.119877495,0.11665156,0.107402794,0.091104105,0.09470952,0.10616363,0.09256502,0.09218334,0.08919525,0.10110666,0.099999435,0.08393213,0.07394482,0.10811326,0.0951552,0.10039707,0.08606608,0.08534456,0.1070268,0.11030615,0.11855053,0.1257145,0.16726117,0.1515194,0.1390366,0.08947802,0.1459243,0.12438392,0.1183771,0.07150149,0.06313779,0.058555547,0.07523417,0.0763977,0.06476898,0.048519567,0.059737854,0.057011794,0.06732269,0.07376891,0.06901161,0.08078086,0.075063445,0.07422502,0.09540818,0.092616655,0.07399497,0.07957455,0.08782508,0.09118194
0.2575703,0.50159186,0.35306925,0.9636673,0.16283417,0.31241477,0.8135785,0.67441267,0.23221578,0.09685146,0.1091398,0.09874953,0.113424905,0.12989022,0.15562464,0.119397976,0.2271251,0.32756528,0.30294248,0.30925113,0.31473106,0.2969547,0.21163563,0.3404603,0.1518236,0.28042597,0.14707159,0.20828281,0.231401,0.22537877,0.1266605,0.16639692,0.110247724,0.18826044,0.27086675,0.20349391,0.22559986,0.30410537,0.2947739,0.16420764,0.2943733,0.24981497,0.31389073,0.35972515,0.27922106,0.70739484,0.28997046,0.4344848,0.9172071,0.75482994,0.24573211,0.7115222,0.87993574,0.41296086,0.1923308,0.18148507,0.20609717,0.15205301,0.28567237,0.14801377,0.18028048,0.34568003,0.1278829,0.4499196,0.19315742
0.09033813,0.23031351,0.20854174,0.3840988,0.16847746,0.17489377,0.43549147,0.3667155,0.1687614,0.075619,0.06635312,0.0449924,0.08443678,0.102023326,0.15636002,0.10007704,0.09963669,0.14488196,0.14741716,0.10005249,0.18364742,0.18932928,0.15452325,0.2547215,0.1450503,0.3137145,0.17949544,0.21983062,0.2749657,0.115025654,0.10611222,0.13121088,0.07084986,0.08990899,0.12703532,0.073486894,0.1247269,0.158925,0.13902687,0.07101253,0.20425674,0.0866382,0.16131543,0.14726341,0.104675256,0.1549632,0.1134304,0.11255242,0.27056703,0.23614113,0.59131813,0.44384193,0.5035828,0.12553559,0.120501414,0.13354036,0.11228919,0.067737654,0.20670629,0.1321464,0.11424174,0.16235712,0.09379665,0.26175252,0.12510182
0.11947123,0.07141613,0.14041273,0.32840666,0.13433838,0.12641211,0.21481821,0.1888775,0.1476674,0.105928905,0.07395157,0.08647101,0.10853993,0.12716816,0.15319835,0.15048093,0.19181454,0.22799218,0.2673019,0.21553853,0.29579696,0.20066266,0.20596734,0.2628945,0.2115285,0.30190822,0.23538148,0.23192294,0.24264549,0.16923778,0.12886555,0.1841654,0.11163185,0.13106567,0.19508466,0.1382577,0.20405991,0.19930108,0.20164707,0.14337686,0.24987303,0.21419507,0.25733566,0.3247951,0.17312656,0.26730922,0.17101781,0.13016067,0.34229463,0.21934864,0.20063493,0.2529077,0.29333314,0.17532028,0.18415143,0.17073184,0.08641539,0.21053213,0.2544461,0.13363561,0.17722538,0.22251321,0.17675836,0.18674007,0.22451398
0.15926124,0.1594199,0.14631179,0.108953714,0.14313747,0.11980782,0.13690457,0.2468302,0.21475054,0.12699732,0.08086065,0.10050798,0.16920406,0.18254472,0.23707217,0.15769647,0.16236097,0.12220929,0.11569809,0.15927951,0.2086642,0.13671562,0.117496,0.13488254,0.15177646,0.13013944,0.15348946,0.13201359,0.090546116,0.1208939,0.12622301,0.10176039,0.10162993,0.14628738,0.15573595,0.16618694,0.17715548,0.2068982,0.22024588,0.13014679,0.2557866,0.14732201,0.15587392,0.13572225,0.06589865,0.091758564,0.06591032,0.09189665,0.16758765,0.11502921,0.14439104,0.1023757,0.17532241,0.09770016,0.12470898,0.11132425,0.09100211,0.1238867,0.18732858,0.14921615,0.14378385,0.0721823,0.10241978,0.06114332,0.07140316
0.19888157,0.11351791,0.119998,0.10192774,0.10831731,0.11289785,0.096384235,0.10379466,0.117276594,0.12437091,0.10834858,0.09395457,0.114936255,0.09495951,0.091907546,0.08791124,0.14546323,0.11316969,0.11639188,0.13467668,0.1325097,0.07885169,0.07375843,0.11099285,0.090636425,0.11123812,0.09271679,0.08411619,0.0915679,0.1685214,0.08937602,0.10538298,0.11395833,0.106342494,0.14429574,0.1350274,0.14093573,0.14134733,0.101789795,0.09950425,0.273841,0.1027341,0.105727,0.13186668,0.16391227,0.13798769,0.07339042,0.10081947,0.13893215,0.08215003,0.12998474,0.08391928,0.07787355,0.09038068,0.104572535,0.12133543,0.10447414,0.09924536,0.11031444,0.10675199,0.13132095,0.14471212,0.10167927,0.14214495,0.31667873
0.121203095,0.12897882,0.10474914,0.09555933,0.12394464,0.08465817,0.103170216,0.11649293,0.11672895,0.12043849,0.10601173,0.10531234,0.1127097,0.09343922,0.095202796,0.10230201,0.13854632,0.1466477,0.100598395,0.12465386,0.17348409,0.15642558,0.13697612,0.11839424,0.15371479,0.11429596,0.110709414,0.10211286,0.1542268,0.13106094,0.07851495,0.07387246,0.1015463,0.096052654,0.10079776,0.14025904,0.15664141,0.11236627,0.1313116,0.05740016,0.10098571,0.1146354,0.120518476,0.1311112,0.11196686,0.13343136,0.11473085,0.18281014,0.088353224,0.08376724,0.089065485,0.08195463,0.087497786,0.13924924,0.11719124,0.105190076,0.11035156,0.086079404,0.089930415,0.103339255,0.09796497,0.12658492,0.09564864,0.12449887,0.16304201
0.115756884,0.09364456,0.08382838,0.050088845,0.087370284,0.074826054,0.061166693,0.08624243,0.0960652,0.114763714,0.14218043,0.07851136,0.08870148,0.087849334,0.09944617,0.09321449,0.10136189,0.089839265,0.09055339,0.09556739,0.13961595,0.07174829,0.10896586,0.11169484,0.16506395,0.12351558,0.082863696,0.095398456,0.07325752,0.10826193,0.09350579,0.07855458,0.07790511,0.07795056,0.12140613,0.10493632,0.08913788,0.08248677,0.10063673,0.05433569,0.13162442,0.09606452,0.101023525,0.06928006,0.08657324,0.10825317,0.09528052,0.13092665,0.077030435,0.07066647,0.11222498,0.07965666,0.080108225,0.088032775,0.08799661,0.08883599,0.06524047,0.09176627,0.09191751,0.08090467,0.095299445,0.07852157,0.09863961,0.07482402,0.15925173
0.096506074,0.10869107,0.080009565,0.04700136,0.107131906,0.0692267,0.0928237,0.08419316,0.09519693,0.16631693,0.123210534,0.14812933,0.1524162,0.1299355,0.091779664,0.10994433,0.13240378,0.119431436,0.062386762,0.13013566,0.12671366,0.09155366,0.08477835,0.09976334,0.10678499,0.118085176,0.07601146,0.08236314,0.07778525,0.06381741,0.07786073,0.08062925,0.07264245,0.12303837,0.10055955,0.110249415,0.095563285,0.10029237,0.117738634,0.07600508,0.13217892,0.0935512,0.1061589,0.11300502,0.06254523,0.07071254,0.073184125,0.067703895,0.07786753,0.054671414,0.10686572,0.061745718,0.07925949,0.07812625,0.08275315,0.07933478,0.06961837,0.08036799,0.07673669,0.061414845,0.1122691,0.09055699,0.07440017,0.09154996,0.10190086
0.17099617,0.264229,0.105034225,0.12266683,0.141106,0.124503784,0.08921426,0.17207317,0.15827449,0.11802066,0.14838192,0.119498275,0.09817182,0.13088289,0.15449227,0.13022222,0.16913752,0.15063688,0.14419492,0.2152205,0.31279638,0.18349937,0.11163406,0.2878706,0.26428732,0.25543958,0.23956013,0.24697798,0.16409487,0.12268461,0.12417739,0.08888855,0.048607294,0.11185891,0.2319423,0.107284084,0.15745674,0.2692016,0.2812924,0.10484267,0.17854536,0.18685909,0.26380235,0.21816893,0.10708433,0.18095952,0.55660295,0.08308415,0.45859468,0.600449,0.4501495,0.2859613,0.08565918,0.1118987,0.18927106,0.16100597,0.06685601,0.1397105,0.2149878,0.11638858,0.15125163,0.14259377,0.12986523,0.09888598,0.14209741
