0.30641168,0.33466628,0.36857104,0.37382212,0.376729,0.3767184,0.32817128,0.38907877,0.37267295,0.33268592,0.35461164,0.372716,0.3482731,0.39617518,0.37065428,0.37855363,0.38392666,0.374838,0.3901033,0.3678401,0.37946668,0.39508325,0.37336367,0.3837595,0.42462152,0.3956887
0.049664315,0.09153508,0.05919017,0.05009545,0.06122154,0.061518863,0.043316677,0.05037594,0.03987919,0.050580796,0.04159769,0.055943277,0.036797527,0.05146572,0.052083932,0.039614085,0.039851774,0.056215372,0.0656116,0.04115652,0.049403608,0.053356703,0.04767287,0.040809374,0.05281778,0.04472667
0.04627475,0.055754893,0.054124586,0.046876915,0.033949096,0.05661844,0.05435513,0.037543528,0.032393288,0.049386505,0.03260827,0.03643446,0.032208115,0.022250438,0.033241425,0.032431763,0.03929889,0.046922475,0.039786153,0.039316636,0.029403469,0.03137373,0.031402577,0.049325492,0.04079304,0.03873842
0.053910915,0.07147846,0.059320778,0.07981129,0.07273461,0.06679024,0.052766528,0.061175905,0.05021799,0.06246333,0.05530395,0.046249796,0.06556128,0.034939867,0.04897636,0.038707547,0.07336194,0.034914255,0.031561617,0.043828063,0.05161677,0.06436613,0.06857417,0.045898635,0.033163756,0.05381841
0.05142556,0.08156971,0.07397103,0.080944635,0.054986995,0.043472417,0.061315008,0.0555899,0.060390547,0.05413961,0.04720951,0.053412963,0.05142969,0.029295875,0.050231233,0.058192957,0.05577734,0.038079645,0.052051898,0.07588945,0.0516723,0.05752097,0.043882035,0.034332667,0.0547942,0.067732744
0.09851552,0.07886802,0.043402694,0.18087205,0.021295378,0.031950187,0.057753414,0.044413228,0.0517353,0.04262326,0.04777614,0.039054386,0.044963587,0.04915267,0.043145906,0.028772408,0.049005035,0.027040727,0.02838357,0.056532513,0.043789193,0.037130453,0.036164623,0.025518978,0.029915681,0.08878949
0.08021527,0.055534214,0.056390174,0.14372078,0.023058865,0.045701187,0.04773994,0.037844036,0.041288022,0.047448862,0.053951275,0.027286788,0.044263143,0.054652303,0.05306563,0.04274027,0.058375176,0.052901316,0.040525146,0.043971814,0.05199873,0.032054387,0.032225415,0.030118598,0.038225252,0.05038934
0.13205151,0.0832597,0.05155076,0.17418297,0.035291467,0.05713311,0.072033234,0.044187997,0.035054848,0.051848747,0.04766276,0.03574394,0.04741259,0.0992133,0.044787005,0.03550452,0.07377011,0.061841868,0.056612268,0.046223152,0.03932476,0.054899797,0.04431508,0.043344308,0.062345475,0.05606088
0.09477038,0.061346278,0.04379499,0.17012507,0.033523712,0.049321633,0.0581729,0.03976909,0.035535116,0.04286121,0.050825,0.045658275,0.050954174,0.049531724,0.037711445,0.060963396,0.0884542,0.072943345,0.052335527,0.046558596,0.042168636,0.0436013,0.057432666,0.034145724,0.054877896,0.05595084
0.1985959,0.08060141,0.05025765,0.3540397,0.034744103,0.06742708,0.07237113,0.031342313,0.031195467,0.061141334,0.053589623,0.039510835,0.057296023,0.056934826,0.044749968,0.037048455,0.12060939,0.055906724,0.032644536,0.05122322,0.048535984,0.045157462,0.052391183,0.031345956,0.067828506,0.08292724
0.11584133,0.06090261,0.051864136,0.17987755,0.03245936,0.045671027,0.04002018,0.03740745,0.039285466,0.048098978,0.052199364,0.03723355,0.060942233,0.052418426,0.05337418,0.06543567,0.079635076,0.055380553,0.036954556,0.039927855,0.046969894,0.044543777,0.049503915,0.039155744,0.05957564,0.078613676
0.14885902,0.07376121,0.039394308,0.26155683,0.014745662,0.04474916,0.034097027,0.033530243,0.03915678,0.043723702,0.035033863,0.023832483,0.03401185,0.030377328,0.05124316,0.08243576,0.08410872,0.039904725,0.0321895,0.0456522,0.042524632,0.03818697,0.028330175,0.020125553,0.034489043,0.094918154
0.24520147,0.06602827,0.052979093,0.2990734,0.027057376,0.11179377,0.04244798,0.029012684,0.051540345,0.04303257,0.025380122,0.015938116,0.022327706,0.03195694,0.033965975,0.059179794,0.07906166,0.042958185,0.031481043,0.037546884,0.038811088,0.04386442,0.038451675,0.016493887,0.043876547,0.11842343
0.11060023,0.054230668,0.04312155,0.22041251,0.022191407,0.06771078,0.044862967,0.039253615,0.05197373,0.04403069,0.04460302,0.039277416,0.052148614,0.037673693,0.037910864,0.05777525,0.06229966,0.049848948,0.046977058,0.050658748,0.065634646,0.06457571,0.053801123,0.042342085,0.056023255,0.07745256
0.14760962,0.06681937,0.054601867,0.4124117,0.022011755,0.068026,0.043684464,0.040763922,0.050900232,0.049884267,0.037060253,0.042245816,0.05796603,0.04312551,0.05378445,0.054968603,0.06149759,0.054007158,0.053921122,0.060458496,0.0549116,0.060773265,0.065042056,0.043099046,0.06863496,0.12514514
0.26297453,0.05758878,0.05405052,0.36214897,0.014014511,0.0842481,0.030895906,0.015427378,0.017921291,0.016406914,0.016463185,0.021904258,0.031420417,0.022145255,0.027693931,0.027679589,0.031031253,0.03413442,0.036970522,0.036744446,0.035380285,0.051514145,0.039112333,0.029884184,0.036316846,0.12715922
0.22723798,0.065523826,0.05771534,0.23520897,0.027364617,0.073748186,0.032682497,0.014993313,0.019787764,0.019767424,0.02863266,0.019688182,0.041134156,0.019413283,0.04779123,0.03880245,0.029055672,0.039795533,0.036252413,0.028083568,0.027236775,0.036009625,0.016636023,0.01878417,0.042054564,0.1851619
0.08498595,0.03275191,0.042776056,0.162196,0.033959147,0.08096182,0.055285823,0.028623689,0.036236573,0.03769233,0.043825027,0.026987799,0.03689191,0.023144808,0.05406341,0.04861825,0.036649313,0.04948421,0.03406897,0.039662942,0.03475861,0.03063398,0.02168025,0.027600922,0.04112459,0.09473934
0.12460495,0.07055297,0.07581378,0.12749635,0.03567817,0.087803364,0.054563683,0.02907107,0.044342857,0.0470529,0.05738395,0.059735667,0.06230365,0.043089107,0.09325248,0.061084416,0.05381347,0.06814214,0.06665864,0.0704216,0.084683545,0.071865484,0.054271445,0.070563756,0.095234476,0.17470638
0.09273329,0.052976552,0.06808964,0.0793785,0.02955553,0.07466959,0.045843527,0.020486023,0.030421369,0.025144119,0.032336917,0.029022507,0.030962601,0.020140253,0.058654316,0.070757285,0.04808417,0.0617127,0.041650012,0.051656287,0.04919039,0.048448056,0.030724518,0.031887762,0.04392675,0.10931229
0.1284908,0.05891721,0.082183965,0.11572349,0.028307438,0.06457138,0.05426961,0.036442846,0.05579143,0.03617644,0.06469819,0.025646336,0.043619845,0.024938792,0.064991675,0.054758854,0.042290136,0.060984854,0.034826078,0.07157875,0.08715235,0.070580915,0.03746094,0.05308445,0.05280771,0.114952944
0.06942195,0.05130976,0.07411294,0.05010415,0.028415835,0.049554273,0.049378164,0.034699574,0.0542201,0.052935094,0.0827144,0.042324357,0.04928821,0.032811318,0.064424664,0.057957854,0.03403825,0.051967736,0.04219998,0.05845086,0.07740177,0.053050324,0.045026716,0.03634183,0.058385603,0.10140135
0.08381233,0.041952435,0.052316505,0.08743358,0.04103544,0.053735185,0.0543865,0.042248912,0.04638798,0.044314682,0.07590789,0.059215095,0.06891744,0.0350676,0.05593647,0.040883,0.035921462,0.046633206,0.033238407,0.041440256,0.0886486,0.06601318,0.08190853,0.0556639,0.06731972,0.08781752
0.06095407,0.04090517,0.06405971,0.08321937,0.026623948,0.07921297,0.050575044,0.05405459,0.08355376,0.0604025,0.07360297,0.078867435,0.08286414,0.044624746,0.082541935,0.04786785,0.038913142,0.050900508,0.036760557,0.049319025,0.10819759,0.07197705,0.082001105,0.04182065,0.05891572,0.060713828
0.057450507,0.03513083,0.042125754,0.06258992,0.019261567,0.045565072,0.036529463,0.042282395,0.05185035,0.035945125,0.029135253,0.029098872,0.025465902,0.022121627,0.10549596,0.043384597,0.04342692,0.037972257,0.052126355,0.034553245,0.033058077,0.03157888,0.045903914,0.02265281,0.08810154,0.13348047
