0.03952642,0.0152782705,0.020005057,0.030631162,0.004540027,0.017765919,0.0084345145,0.014361227,0.02033096,0.005280221,0.00937451,0.0092884535,0.019034635,0.014033058,0.07222152,0.024364932,0.01611092,0.013687551,0.034578957,0.0107982885,0.010530391,0.010676663,0.033752028,0.009937345,0.04764487,0.131143
0.05809216,0.020895254,0.023459034,0.0121973455,0.019142825,0.06998936,0.031957094,0.02218478,0.08832879,0.02638316,0.043996338,0.01867776,0.019492693,0.034404982,0.19653775,0.026689295,0.008611813,0.017016094,0.019460903,0.005009216,0.009108805,0.0060526025,0.036227793,0.017690865,0.05883368,0.14357425
0.08737804,0.01894921,0.036919866,0.026266543,0.014467077,0.08410184,0.07882828,0.0453256,0.11466345,0.039103284,0.068402514,0.05182043,0.05146358,0.049175102,0.16123413,0.05203042,0.03511559,0.036913007,0.09615123,0.013392773,0.027375342,0.012590563,0.062467188,0.019485418,0.06289827,0.18469968
0.0054175514,0.012397501,0.016305808,0.013549414,0.0033222637,0.00205813,0.0047660097,0.0072013135,0.0020424158,0.0017107225,0.0043215817,0.0104963565,0.013449263,0.014970235,0.011504777,0.023430943,0.005040125,0.004187214,0.0021193135,0.005320905,0.0028862592,0.0031676658,0.0033208777,0.005276338,0.0020599961,0.008319565
0.063036464,0.05023591,0.073551185,0.043228723,0.032698195,0.037784945,0.028205503,0.017433725,0.055226654,0.017845286,0.0131073035,0.027805524,0.013009228,0.032205824,0.130713,0.04883098,0.035872664,0.090037055,0.2372353,0.033753328,0.011272834,0.019540396,0.042108294,0.010024604,0.14682303,0.16795701
0.052722435,0.031609416,0.052389756,0.06289789,0.09486745,0.04783723,0.036744762,0.014645011,0.023853678,0.026348852,0.029417606,0.018038109,0.026823442,0.034694735,0.05653329,0.06393969,0.0533418,0.09031849,0.09653073,0.037712984,0.0249459,0.039479826,0.021102374,0.022179928,0.15658422,0.19639476
0.11343954,0.11640672,0.07728201,0.06793288,0.021203097,0.052855395,0.059662137,0.012809837,0.03817325,0.02848215,0.049734365,0.023318855,0.051975884,0.024596442,0.038077094,0.04229416,0.029978197,0.023513831,0.053314928,0.026225353,0.0283113,0.03494473,0.032700174,0.024975644,0.04046683,0.24821144
0.30792803,0.14849508,0.15481438,0.096981,0.035486877,0.110072054,0.06856077,0.060215916,0.060752034,0.07585336,0.056215156,0.028673114,0.041352652,0.061643776,0.13052836,0.13231345,0.040341735,0.08409853,0.09512323,0.060883645,0.054208744,0.039954353,0.10528976,0.10671401,0.08488676,0.120866634
0.03762789,0.046148174,0.010675406,0.04068722,0.00793128,0.018179681,0.019180173,0.025276016,0.04144386,0.028956063,0.009632394,0.0034903053,0.017550113,0.031899787,0.054672692,0.06839807,0.00936592,0.017220968,0.028454619,0.008968481,0.008653176,0.0052654943,0.010441117,0.092402264,0.06754704,0.114428
0.19158567,0.41562116,0.28656244,0.21646766,0.1608965,0.30845597,0.28279695,0.18675032,0.27917027,0.24810582,0.28034908,0.19528106,0.41494212,0.2795942,0.35237664,0.2598862,0.11545242,0.21796323,0.21480606,0.2011221,0.4262592,0.3443372,0.2909915,0.1811902,0.3761639,0.49366227
0.02270667,0.0094949305,0.014168524,0.048948575,0.0059596593,0.008033594,0.018936858,0.032830127,0.020658394,0.015842643,0.017001823,0.020872675,0.04715893,0.029822348,0.05266198,0.12114444,0.025034092,0.042456344,0.06975047,0.028273303,0.025353294,0.019282412,0.03483534,0.014548901,0.17458197,0.05342535
0.03329709,0.031025596,0.01058182,0.033992093,0.0020223823,0.0105446605,0.049166795,0.024744796,0.015394636,0.044208277,0.025731465,0.0060683163,0.041661046,0.031017914,0.027110307,0.026237683,0.0056350306,0.022541923,0.017276721,0.008790383,0.013902928,0.014643904,0.009712447,0.006213892,0.031090101,0.23119754
0.074393235,0.10121282,0.06839767,0.063761,0.028701996,0.029923882,0.057822876,0.023765469,0.040257625,0.06844376,0.061989497,0.031886816,0.04188846,0.023708293,0.044542916,0.05635752,0.042580374,0.088577226,0.06687515,0.06389837,0.0413288,0.036435008,0.048132576,0.06278697,0.02047403,0.1524933
0.111301295,0.084128276,0.08208202,0.01749152,0.014894335,0.11137228,0.030532975,0.021817382,0.049661275,0.15627123,0.056784924,0.02255762,0.02240725,0.04468548,0.103758685,0.07751929,0.018084133,0.030108526,0.11473291,0.34200308,0.050779957,0.01222511,0.25161424,0.030790504,0.115190245,0.073974565
