0.034476265,0.023668231,0.02352247,0.025724646,0.025355905,0.017086249,0.03815058,0.014413573,0.012686449,0.02415189,0.020663377,0.021294286,0.03445942,0.104350984,0.02718734,0.017069375,0.011541396,0.011435242,0.050973732,0.024722276,0.01092587,0.023411967,0.020884734,0.011330579,0.015365965,0.011290346,0.015531579,0.009335299,0.018433318,0.018815434,0.02957437,0.01283994,0.01909371,0.016458789,0.016201584,0.011553413,0.019145994,0.027853293,0.015082119,0.027169174,0.021014262,0.032052755,0.017513288,0.014200822,0.011565177,0.010876428,0.008686758,0.008902345,0.011496194,0.02294203,0.0131339785,0.017034873,0.023847496,0.04066977,0.020290796,0.017189603,0.01227104,0.0389475,0.024339698,0.03263188,0.035089772,0.058022235,0.016626792,0.024931211,0.016966594,0.016511437,0.03570673,0.026973698,0.019199481,0.011475291,0.014520948,0.011663383,0.019522844,0.020387074,0.018823806,0.02727537,0.021504013,0.020810783,0.017567657,0.022948451,0.016469575,0.015391797,0.0070581995,0.018028779,0.025834974,0.025730783,0.011939441,0.0135067,0.026274038,0.03555936,0.036339495,0.020882001,0.019428711,0.025380423,0.025207592,0.021196164,0.019720238,0.018289996
0.08454005,0.048054058,0.029362956,0.03371033,0.0064175394,0.017642701,0.019323843,0.005590905,0.031828847,0.034650546,0.034355607,0.016246509,0.030728925,0.13475835,0.014689322,0.019444097,0.013947142,0.06881272,0.032207716,0.12759584,0.036205914,0.034561392,0.02962103,0.0143909715,0.0078062825,0.0061761914,0.009277876,0.00517461,0.022091435,0.014949559,0.012600815,0.007962152,0.010870221,0.006955981,0.00434181,0.005297742,0.0050928737,0.011156143,0.006065243,0.0134311635,0.0050267023,0.09365634,0.020792559,0.0062646302,0.0049245264,0.00550022,0.004199909,0.0035244694,0.005324155,0.005592345,0.009999072,0.01056645,0.010782265,0.015731294,0.00790157,0.0053792764,0.009030978,0.0153366765,0.0108271325,0.017488532,0.0283208,0.022796718,0.007028886,0.0109493425,0.012928859,0.014222608,0.105173476,0.04042539,0.030649016,0.014062886,0.014234478,0.009876497,0.0149514815,0.008535277,0.017389,0.020771874,0.012121242,0.0106975455,0.009112,0.015625613,0.006084712,0.006894096,0.007268384,0.013712495,0.006047177,0.0147254355,0.009170224,0.0050350395,0.0071450667,0.01222216,0.15843797,0.004672136,0.0058676596,0.0075925747,0.009638111,0.005195464,0.008678879,0.07305771
0.04456116,0.05197951,0.02711968,0.029565617,0.050298247,0.018854117,0.028649535,0.026138477,0.05639307,0.035414252,0.028867,0.024287334,0.052466143,0.16878717,0.025201729,0.020722473,0.028504932,0.07032895,0.06561316,0.20737968,0.021626996,0.022541497,0.028497592,0.01721448,0.033846796,0.026868794,0.033540763,0.016638588,0.041534692,0.014376882,0.018624347,0.044557977,0.02338615,0.019585581,0.01517954,0.014519529,0.020366,0.017979538,0.019668736,0.025480999,0.01977369,0.066109985,0.025016364,0.039164696,0.03367765,0.018714491,0.01867087,0.020438222,0.023229264,0.030965038,0.03384507,0.0354435,0.014679292,0.02493819,0.029746864,0.019127546,0.022061119,0.016737979,0.020858178,0.018918123,0.039100166,0.03460938,0.01967089,0.03356118,0.023374256,0.02759563,0.06535413,0.020081397,0.014855699,0.015737778,0.02135349,0.020631695,0.025108231,0.033303764,0.022546448,0.022646738,0.050869618,0.02088733,0.023482949,0.02151983,0.017136442,0.014057429,0.014332783,0.018640347,0.018789964,0.02786292,0.015391262,0.019120583,0.031967953,0.040753074,0.1274054,0.022243839,0.015207986,0.032871615,0.04038271,0.030980797,0.031784534,0.0458367
0.14381191,0.024434894,0.026686661,0.030359298,0.008225192,0.008831022,0.03460179,0.00393355,0.053752344,0.12028119,0.13011417,0.09753805,0.031720698,0.024576513,0.029543173,0.051813643,0.045900475,0.037054334,0.029569276,0.076365456,0.122250766,0.16402589,0.04160327,0.055404153,0.0140347965,0.010943451,0.027694207,0.014136652,0.041265488,0.04731553,0.041755825,0.008152447,0.034242198,0.02539775,0.009922003,0.012771907,0.03011077,0.025288407,0.011285769,0.014234179,0.009011396,0.018866925,0.073856294,0.009327412,0.01217101,0.030339293,0.024233079,0.008465658,0.01642692,0.030531757,0.010733857,0.022930074,0.036334723,0.03948925,0.023836378,0.017310517,0.016940769,0.048033275,0.06969365,0.10392699,0.05639559,0.025770692,0.018754598,0.04063878,0.008393065,0.019784272,0.01756637,0.072264865,0.087260656,0.023571815,0.022511795,0.030473642,0.030476589,0.012262638,0.030928478,0.081137724,0.013845311,0.038406245,0.018096866,0.050848052,0.021629544,0.03137713,0.013875424,0.06569215,0.04872166,0.040182672,0.030657195,0.027112782,0.019505085,0.016057285,0.04487596,0.013245783,0.010670908,0.014786475,0.00817917,0.00579047,0.005376321,0.028050818
0.21965821,0.11134367,0.06552916,0.058181662,0.067725495,0.024203746,0.06385831,0.019729802,0.08304151,0.09323411,0.10020473,0.09276424,0.068566546,0.20972314,0.04632571,0.04052844,0.06951135,0.12937246,0.038181946,0.21668231,0.06424793,0.10376885,0.036422193,0.038790416,0.030926486,0.021204097,0.06139736,0.017605593,0.07826745,0.033108227,0.048661266,0.04066013,0.037268203,0.02815504,0.02521672,0.042731892,0.040174194,0.035479214,0.035916306,0.031002592,0.029597858,0.082106575,0.05978577,0.03576904,0.03815524,0.033923265,0.04125687,0.028061328,0.036714904,0.069385126,0.0543234,0.059369724,0.047853015,0.04639248,0.05117071,0.052355044,0.047654077,0.081178084,0.04154814,0.072055995,0.08509691,0.09636842,0.052212622,0.092903495,0.055508614,0.04381515,0.07117902,0.07012903,0.07316991,0.052769504,0.06166047,0.06830295,0.08321055,0.062913366,0.097968064,0.063187756,0.034501977,0.0724009,0.033830468,0.06803625,0.042814646,0.05630712,0.030129494,0.060787056,0.053328723,0.051688716,0.044363324,0.047799762,0.08657269,0.13314955,0.17715539,0.07747895,0.055075318,0.07133451,0.06854442,0.06022433,0.047273856,0.085609704
0.41488042,0.098261215,0.10405706,0.08491694,0.060607836,0.05657862,0.1002293,0.014742041,0.08204987,0.0764454,0.10852554,0.15138753,0.15204503,0.43822134,0.10690079,0.080239296,0.14457093,0.1518125,0.06792138,0.21087039,0.08088415,0.10908982,0.08559485,0.0568986,0.042915016,0.06460315,0.07969428,0.06286059,0.11832924,0.08128747,0.04700104,0.04655243,0.060751837,0.09691762,0.08887256,0.06919616,0.0711864,0.072881766,0.04321582,0.054050863,0.04791017,0.091797814,0.11199628,0.073864475,0.10501925,0.13246985,0.11116656,0.07713698,0.1181605,0.08630372,0.1128131,0.13308705,0.10280697,0.04010327,0.056516547,0.053871367,0.06967122,0.04716826,0.05144581,0.080290146,0.08103402,0.15691547,0.06877282,0.06932922,0.103707924,0.08421113,0.13634416,0.092085674,0.10029723,0.067091934,0.08561956,0.10274878,0.16590549,0.11253295,0.055235073,0.07476748,0.07542414,0.12613857,0.0764574,0.10641872,0.10828282,0.09068722,0.08519269,0.11000528,0.06711505,0.078870706,0.048048362,0.053787798,0.13605036,0.20159848,0.18557961,0.14908145,0.13877107,0.10495586,0.17835958,0.09370325,0.08128402,0.12994744
0.17052285,0.06710426,0.040473495,0.03375342,0.0125811035,0.018998396,0.035035543,0.006301655,0.029943978,0.04346115,0.038024392,0.044032507,0.03147316,0.12012055,0.1034689,0.05589956,0.049691815,0.043142483,0.016132426,0.06436002,0.044667486,0.061273597,0.027500926,0.029032655,0.020544786,0.02622539,0.03929132,0.045886587,0.046485096,0.060506124,0.028453965,0.009134737,0.03317392,0.06723473,0.052217282,0.038190354,0.059584044,0.045023143,0.03542893,0.055729464,0.01895951,0.018500796,0.073871896,0.01564556,0.013533086,0.049820438,0.049523134,0.04122152,0.06619054,0.070673905,0.051091548,0.045427274,0.041548364,0.021479873,0.026379453,0.02063811,0.06788657,0.041177407,0.028248958,0.07874944,0.05817101,0.036031324,0.043890633,0.03892983,0.061978318,0.05400071,0.021106824,0.064157546,0.04142246,0.022593444,0.027206933,0.04886288,0.04047846,0.020442335,0.031730752,0.048786942,0.012496296,0.034696516,0.038051542,0.037827104,0.027314074,0.04298344,0.026090665,0.027330007,0.040918548,0.034410637,0.029599778,0.014788986,0.030918602,0.010706473,0.04371919,0.0157865,0.017924355,0.016366849,0.014547101,0.020320904,0.017080648,0.021889513
0.06059181,0.019990124,0.0360731,0.029001445,0.01912348,0.018734498,0.02511554,0.0045834687,0.020264156,0.046041653,0.045188643,0.036008168,0.028781729,0.18701789,0.06351656,0.053722788,0.03030853,0.027528228,0.026061747,0.08159818,0.037359286,0.08757048,0.037746973,0.03714547,0.012401336,0.008600488,0.013215525,0.011913007,0.026561761,0.016928617,0.022226244,0.017347071,0.028011193,0.034784976,0.014165632,0.008358639,0.018891498,0.018305574,0.007972348,0.022290347,0.007060864,0.012238293,0.045358144,0.01741702,0.036324102,0.046026032,0.026161155,0.029381538,0.028968623,0.041445475,0.036767177,0.035583436,0.0291461,0.018623246,0.011498755,0.0110391,0.02572214,0.01717874,0.01715812,0.02807989,0.048290145,0.04749199,0.019743685,0.017303692,0.046276104,0.0321923,0.014247466,0.07340668,0.04762965,0.01454287,0.017258022,0.03803619,0.044095535,0.019044181,0.025466047,0.04110022,0.026059391,0.04099668,0.04098905,0.04440662,0.02594584,0.021017611,0.024410056,0.03411378,0.03856488,0.048893288,0.085620105,0.03384892,0.067077875,0.03989103,0.06593364,0.026387673,0.010179175,0.016347207,0.022273744,0.015215909,0.0147412345,0.016461847
0.05664874,0.043705575,0.05059654,0.041741386,0.05215091,0.036822528,0.057088744,0.010022539,0.02689473,0.043024685,0.05647551,0.07859588,0.13874976,0.12801622,0.0775316,0.033762477,0.026702266,0.020693647,0.05045175,0.027779847,0.030572018,0.04299923,0.021959038,0.015869694,0.043316342,0.04624103,0.03281193,0.0619114,0.02578453,0.025971137,0.06263223,0.03441397,0.04205703,0.038589478,0.04082403,0.077847734,0.038275708,0.035595972,0.03169014,0.033158656,0.03701831,0.022216804,0.055184,0.04745272,0.03324131,0.050454266,0.049425833,0.05163038,0.08139632,0.08764688,0.06463006,0.09580588,0.058392186,0.07314101,0.0699625,0.024917597,0.041203294,0.037955068,0.041484237,0.10594097,0.06449315,0.094986804,0.0374235,0.050589986,0.07809881,0.03176584,0.02153076,0.09766251,0.06792601,0.07945606,0.06248485,0.03897425,0.07206548,0.09785151,0.047537252,0.13295263,0.07327508,0.06909775,0.075384416,0.050001632,0.06379371,0.07363629,0.06690688,0.088168465,0.060346495,0.08644229,0.055310376,0.07907266,0.08143093,0.055847153,0.03593031,0.02641651,0.021664087,0.05708927,0.065814406,0.032172125,0.010901734,0.034658775
0.085845344,0.05295038,0.05425252,0.038710546,0.039408404,0.026057092,0.054186318,0.014495415,0.01725107,0.036972016,0.0646344,0.054404568,0.13192995,0.33587343,0.2240691,0.06447296,0.053188432,0.036834583,0.07660337,0.05353708,0.041690122,0.06537803,0.031921666,0.030084113,0.065645024,0.08132774,0.0666709,0.070000455,0.038522795,0.026511567,0.047826704,0.024121087,0.071852885,0.111029856,0.060850006,0.08011803,0.06281355,0.06166156,0.0564753,0.05840788,0.07493991,0.042899992,0.07434949,0.048194684,0.029196747,0.03757086,0.028133612,0.037603136,0.04668415,0.09667102,0.05864328,0.06685347,0.08696732,0.07803975,0.095398255,0.0650517,0.08974362,0.07123016,0.16709739,0.14717887,0.08784283,0.17938629,0.14937629,0.07977183,0.26496455,0.1303318,0.06333238,0.085716315,0.08058248,0.07941635,0.051406838,0.050542284,0.05851175,0.065844126,0.057096113,0.13177502,0.05403068,0.07439876,0.1578427,0.09076197,0.07853617,0.07930842,0.105881415,0.119193815,0.09425814,0.14447832,0.12370384,0.13291764,0.13264324,0.05699578,0.05272505,0.05884227,0.075770445,0.13812819,0.17669328,0.1462561,0.03976682,0.08318112
