step,head_agreement
0,
1,0.21996288
2,0.317822
3,0.34520453
4,0.42866918
5,0.38848558
6,0.39294618
7,0.4904722
8,0.28995723
9,0.44538042
10,0.40495506
11,0.3331105
12,0.4130276
13,0.4609865
14,0.49747527
15,0.4153466
16,0.3606455
17,0.2609033
18,0.30914366
19,0.24251351
20,0.4181627
21,0.507548
22,0.39779562
23,0.49982086
24,0.52505976
25,0.5365859
26,0.43787274
27,0.5570711
28,0.3697182
29,0.4520508
30,0.48990554
31,0.57587814
32,0.4518922
33,0.5619721
34,0.50467086
35,0.50241065
36,0.41233203
37,0.3770498
38,0.4946576
39,0.4695518
40,0.50311625
41,0.35696012
42,0.3541277
43,0.5363775
44,0.48349807
45,0.49085814
46,0.47724953
47,0.50296855
48,0.4893086
49,0.45824355
50,0.39376906
51,0.3953301
52,0.40202975
53,0.60010135
54,0.43923134
55,0.46354786
56,0.49668115
57,0.42589378
58,0.3593143
59,0.3426489
60,0.4703205
61,0.42276585
62,0.41203433
63,0.41539332
64,0.5792868
65,0.39469472
66,0.3088977
67,0.32384545
68,0.30285183
69,0.4495323
70,0.41685823
71,0.4583988
72,0.5326285
73,0.37867728
74,0.41170946
75,0.64147747
76,0.46387208
77,0.49983773
78,0.511247
79,0.48372078
80,0.47262442
81,0.38932064
82,0.41809464
83,0.38711032
84,0.4140438
85,0.54284495
86,0.46507052
87,0.43895218
88,0.6043259
89,0.4077868
90,0.35779893
91,0.48111534
92,0.42307547
93,0.38536867
94,0.4893822
95,0.50460213
96,0.39779443
97,0.30588114
