step,entropy
0,
1,0.13901663
2,0.15693767
3,1.316574
4,1.737381
5,0.17761324
6,0.015186035
7,0.4703634
8,0.6912727
9,1.2689035
10,0.55144787
11,2.7254486
12,0.18851154
13,0.0011032259
14,1.2910969e-05
15,0.104456015
16,0.73692125
17,0.52076674
18,1.5839248
19,2.9939345e-05
20,0.6333804
21,1.6749333
22,0.28842527
23,1.3269213
24,0.19269231
25,0.7868333
26,1.0895431
27,0.5434898
28,2.6833272
29,0.98770964
30,0.09246536
31,1.5051028
32,0.1467128
33,1.6841629
34,0.4369709
35,0.050641213
36,0.75988495
37,1.1020458
38,0.54946244
39,0.123186335
40,0.0012675289
41,0.46945256
42,1.6730766
43,0.006243094
44,1.0029721
45,0.009830806
46,2.1947274
47,0.06402043
48,0.025842262
49,0.437274
50,0.0002286241
51,0.12180194
52,0.20811431
53,0.96304774
54,0.0005279918
55,1.1484413
56,0.008176797
57,3.0594552
58,1.8003715
59,0.7076112
60,0.53930473
61,1.6936383e-05
62,2.1415337e-05
63,0.67044836
64,9.014078e-05
65,0.11357858
66,1.6910231
67,0.39069325
68,3.0618846
69,1.0014367
70,0.0036958929
71,0.004272446
72,0.01674731
73,0.2277858
74,0.09292319
75,0.35004228
76,2.3162298
77,0.0020576972
78,1.02608465e-05
79,0.23953448
80,0.0017577339
81,0.81253684
82,0.021342669
83,1.3393981
84,0.12115234
85,1.6313658
86,5.938125e-05
87,0.0127540305
88,3.091636
89,1.1598316
90,0.00015436704
91,2.3609455
92,0.41567466
93,0.53621286
94,0.00029847038
95,0.009030815
96,0.15044281
97,0.38472018
