0.061526265,0.29643616,0.2246801,0.3743906,0.21678093,0.342285,0.27506784,0.25512713,0.3073027,0.21892865,0.33829302,0.32149294,0.36192438,0.24462676,0.2397482,0.23669228,0.21232827,0.40680543,0.30193034,0.32229128,0.26271534,0.35629958,0.1969232,0.3507108,0.28444672,0.23746897,0.35337517,0.29637125,0.21748129,0.26100305,0.19201109,0.34709013,0.20125155,0.30917162,0.18103173,0.28853628,0.337463,0.22493504,0.21224263,0.18654208,0.38695404,0.2344187,0.25922367,0.34042138,0.25963125,0.21216445,0.3376046,0.26429385,0.3072958,0.17542668,0.32410592,0.2592342,0.21629696,0.30526477,0.13880472,0.2953216,0.3145976,0.13341515,0.30068097,0.19862588,0.21865988,0.3348015,0.26315442,0.30382088,0.17567107,0.2727444,0.1431107,0.25632128,0.25437373,0.3750629,0.1653351,0.28012505,0.2579521,0.20111193,0.26460853,0.2098386,0.27355343,0.17769301,0.192166,0.3660201,0.25886232,0.1631807,0.24108429,0.36055103,0.15032919,0.23628283,0.23757586,0.19383489,0.26726478,0.22688042,0.15809746,0.25329235,0.35966113,0.14607742,0.2494769,0.18530092,0.18616733,0.23459092,0.18949105,0.2659126,0.26654017,0.1584182,0.14012866,0.22220387,0.13127396,0.29448575,0.22785588,0.23379204,0.21348663,0.22979441,0.19225241,0.2541988,0.11794925,0.29606625,0.1845183,0.1763772,0.2054039,0.24078958,0.2386945,0.20167701,0.36736506,0.15016918,0.2409088,0.18581197,0.19310075,0.20330487,0.15260707,0.23061831,0.19528735,0.2268172,0.18019252,0.23491728,0.2525773,0.13439581,0.1934235,0.25272536,0.14856654,0.12599103,0.14676681,0.34417745,0.22537334,0.17272387,0.1807784,0.30121237,0.09412528,0.19575678,0.16993852,0.1345492,0.11826392,0.18893866,0.27278456,0.1476461,0.20368159,0.14692836,0.17313857,0.19503796
0.26691604,0.30039054,0.1679745,0.38394237,0.16703218,0.32256484,0.25420618,0.20860532,0.31452572,0.1750647,0.29399243,0.25140694,0.37150243,0.23996994,0.18324506,0.3002586,0.17805567,0.44984907,0.2531405,0.4035298,0.18709509,0.37210602,0.15022372,0.33515003,0.2820888,0.20075846,0.36947405,0.3334214,0.23320743,0.21373902,0.1476682,0.43592912,0.15866186,0.3214991,0.20388795,0.23861234,0.64516544,0.18988189,0.21359296,0.14430772,0.44373477,0.17045818,0.21906747,0.4189982,0.29549497,0.18717082,0.36959195,0.22365294,0.40939063,0.13536704,0.2951342,0.23503828,0.1752184,0.39488453,0.14216201,0.24099661,0.6018242,0.13733992,0.32629532,0.18906124,0.13763429,0.3672568,0.20867845,0.4227387,0.15692115,0.28301337,0.17019974,0.20901418,0.33381367,0.43984696,0.16505,0.22949322,0.4062354,0.16556813,0.6054237,0.20033099,0.31990126,0.18331604,0.13041683,0.43203276,0.20455472,0.23753099,0.21856646,0.43403277,0.15471949,0.25433072,0.35406685,0.2256436,0.18813653,0.30920148,0.11305228,0.38702497,0.42941514,0.11759113,0.25165087,0.1965786,0.1481779,0.3506155,0.2485608,0.19109559,0.55949247,0.1596521,0.14794739,0.24134396,0.12540148,0.35204476,0.19484791,0.36378348,0.18395421,0.38995478,0.1188587,0.27321398,0.15497535,0.34957767,0.18957494,0.19382831,0.14932059,0.35925198,0.16148406,0.22152045,0.42161694,0.11822363,0.23873757,0.18086393,0.14793718,0.24769783,0.1247037,0.24711911,0.16462667,0.31311294,0.17222606,0.1901541,0.5593073,0.13401788,0.25646645,0.28049433,0.15203226,0.12699614,0.106572695,0.40981185,0.18678127,0.21188779,0.1716406,0.15273069,0.12731594,0.17563358,0.22949207,0.119864605,0.12304063,0.2764398,0.3251855,0.10446807,0.3322952,0.11335997,0.12374004,0.5436553
0.17730096,0.22611405,0.16335881,0.31970894,0.21386322,0.41409072,0.22977012,0.21852429,0.27095896,0.19517668,0.34027368,0.23706669,0.27723774,0.3161763,0.18352516,0.20549916,0.1591123,0.39452872,0.22711208,0.27623233,0.19212389,0.27917507,0.19400892,0.50318867,0.24594042,0.22149795,0.28950718,0.27080175,0.2413419,0.20264976,0.18137772,0.23174435,0.18773219,0.3434696,0.16723745,0.23990366,0.39351836,0.2375718,0.30289578,0.17899406,0.4033121,0.18363377,0.21714616,0.45064658,0.23639269,0.16547737,0.30701417,0.22066809,0.21618783,0.16899967,0.46087995,0.19339767,0.18950903,0.2304515,0.13694087,0.23673733,0.39184442,0.13413244,0.24167581,0.27049154,0.12772343,0.28579625,0.20473777,0.2034264,0.17464775,0.30408475,0.12885527,0.19457296,0.1938707,0.37575442,0.15446088,0.22042887,0.18586822,0.14886309,0.37862092,0.18839619,0.22877203,0.24167195,0.14843576,0.35303476,0.1831929,0.14405072,0.15454373,0.36652416,0.1636104,0.24874502,0.2569555,0.15459695,0.18017043,0.17969313,0.12837146,0.184603,0.36848956,0.14641024,0.41400707,0.14825499,0.16585475,0.26386592,0.1635062,0.19597927,0.3626225,0.2289249,0.10622956,0.21396585,0.13799594,0.26575038,0.18073452,0.15804157,0.16738605,0.39110965,0.109885596,0.22497326,0.11084367,0.26515123,0.16246258,0.1590745,0.14893153,0.15024105,0.16200015,0.1412942,0.352257,0.14433675,0.38938913,0.13247022,0.1523152,0.1905533,0.14004886,0.22359377,0.14945003,0.16268146,0.16182393,0.18420948,0.3561578,0.14433207,0.17364022,0.20741549,0.21001567,0.08704004,0.11003096,0.33339313,0.17083971,0.12979816,0.13764858,0.14273658,0.09576287,0.15346709,0.18025747,0.12452715,0.121848084,0.17615865,0.2394961,0.11765293,0.14329417,0.1296577,0.13126013,0.3335556
0.12922011,0.12660721,0.16965453,0.3280535,0.22780876,0.22659227,0.21841517,0.21183729,0.26191798,0.22848608,0.25257188,0.2422993,0.2680256,0.18402253,0.181252,0.3133408,0.18908198,0.42172235,0.19631992,0.3708417,0.17429361,0.28250277,0.21975352,0.24201064,0.24281839,0.2167794,0.2691035,0.2981597,0.21234274,0.17294976,0.15636703,0.32926917,0.21886335,0.21656533,0.2879083,0.23965687,0.322386,0.2510299,0.17549817,0.16834857,0.46260622,0.17434026,0.19898145,0.40134412,0.28412715,0.1813723,0.35173848,0.22374605,0.37362364,0.19195685,0.19389775,0.19390525,0.18604206,0.38163412,0.13719304,0.21696901,0.28658763,0.14223611,0.20781574,0.13495387,0.15017094,0.3289691,0.20652196,0.35433948,0.20735401,0.1739948,0.21725795,0.201593,0.27179632,0.42577395,0.15989448,0.20886512,0.33141765,0.15018924,0.24943845,0.16203195,0.19394037,0.12581186,0.13672963,0.40949392,0.18493912,0.24804349,0.18493958,0.43044204,0.2036049,0.15776846,0.24989639,0.12636839,0.1707166,0.23764853,0.10579272,0.41047207,0.42076614,0.16520321,0.15102047,0.1445788,0.15616047,0.33031374,0.15569028,0.17421311,0.29076537,0.13236012,0.14201102,0.20224276,0.1255123,0.32267737,0.1673945,0.32270232,0.13214703,0.29380336,0.118181646,0.17233266,0.19635521,0.30524603,0.18538602,0.12983268,0.11845897,0.32587957,0.1482289,0.2358461,0.37822118,0.1354085,0.12180895,0.11067313,0.1329884,0.19555095,0.15527691,0.14531176,0.14597254,0.3009635,0.124023385,0.18404777,0.22747561,0.1583041,0.1907686,0.1821641,0.09685946,0.09904173,0.093686126,0.3767479,0.16456954,0.24106121,0.1648352,0.088592656,0.13448805,0.14653657,0.17029266,0.09317886,0.09429961,0.20508023,0.27969214,0.11548693,0.37769076,0.11635952,0.117900744,0.18605009
0.48731726,0.2973167,0.30215555,0.38030612,0.2733458,0.3541929,0.30930796,0.36317262,0.35554573,0.29752198,0.29163882,0.3237612,0.3294006,0.24680969,0.26680732,0.23046513,0.2867736,0.39942965,0.33967403,0.26250234,0.3054284,0.31188956,0.21699855,0.29611167,0.25289628,0.31496328,0.32398358,0.32330206,0.2719859,0.32194442,0.25645098,0.3093529,0.25911266,0.26090738,0.22148654,0.32554927,0.3063596,0.26710987,0.21894418,0.24106397,0.37168908,0.26046786,0.2419919,0.22836442,0.28455618,0.2469254,0.319243,0.28149897,0.29578814,0.20898244,0.29531375,0.24311866,0.2904974,0.28374916,0.21068263,0.32330614,0.31634638,0.21048337,0.31102386,0.21352868,0.26163167,0.31223136,0.2689032,0.2805848,0.22228731,0.23038453,0.19448113,0.29967257,0.24330212,0.36464697,0.21875082,0.29212362,0.25894994,0.2563703,0.29424688,0.3159505,0.30138236,0.2038722,0.23236968,0.36545804,0.2595073,0.18629643,0.30593598,0.3643657,0.21349399,0.22592214,0.30196124,0.24386401,0.3067109,0.25350884,0.20896313,0.2669539,0.36061352,0.18097976,0.26996648,0.22385107,0.2737544,0.28738973,0.22089453,0.27799332,0.27325803,0.17398539,0.17088763,0.28510326,0.19336978,0.2908449,0.24816284,0.26093298,0.22816254,0.21639343,0.2107621,0.2127276,0.1734678,0.29115492,0.26408532,0.1882622,0.22035706,0.2571416,0.2526817,0.19327122,0.3486021,0.16708595,0.24529693,0.19676398,0.24930266,0.25170904,0.18463925,0.18655431,0.2132251,0.20075928,0.21071342,0.24630609,0.26881865,0.17675687,0.25990182,0.27159867,0.1678107,0.17042445,0.20762527,0.34517694,0.240813,0.19030929,0.25716433,0.18699157,0.17366296,0.27589953,0.25686523,0.18747443,0.16240291,0.20188679,0.26790556,0.20536077,0.23921312,0.24466187,0.2013157,0.2659061
0.23941071,0.20047049,0.21232693,0.28653654,0.27091748,0.3821538,0.31554496,0.36265922,0.13798565,0.27152306,0.30910584,0.35584483,0.10261685,0.16974343,0.24064079,0.19746369,0.31142825,0.35445783,0.36100677,0.079589106,0.3252297,0.1011152,0.2657492,0.37536788,0.31027105,0.35639173,0.099850565,0.13127756,0.17510861,0.2771756,0.21510403,0.26036918,0.26207727,0.3028854,0.14281766,0.3712907,0.14368327,0.20671521,0.16159916,0.24571547,0.34713098,0.31551814,0.3127893,0.3392527,0.12225928,0.2549325,0.27085423,0.28937802,0.24429268,0.25498778,0.36068517,0.29762352,0.34564066,0.21095198,0.19825341,0.34347838,0.13572574,0.17907916,0.09028079,0.15558855,0.24834181,0.26575446,0.28265637,0.23249403,0.2462845,0.28544918,0.13006373,0.35700127,0.17959811,0.338863,0.22511148,0.33885813,0.23639144,0.3039007,0.13125946,0.2942095,0.085489444,0.14977482,0.22859854,0.33611324,0.3286922,0.17340021,0.31184727,0.33242393,0.23770311,0.2783277,0.1240171,0.20650671,0.32643127,0.16512053,0.21734385,0.21540356,0.32795322,0.23607022,0.33715743,0.27725628,0.3229325,0.12058434,0.20441699,0.32320794,0.11931037,0.1506488,0.14540933,0.2060175,0.15534195,0.24926312,0.263616,0.20969877,0.2814559,0.2823761,0.24753533,0.3170944,0.114261135,0.24548088,0.3564255,0.21234673,0.24971525,0.20897187,0.29749578,0.16304165,0.32183865,0.22865239,0.32793146,0.2706605,0.3128952,0.10014028,0.22346665,0.26482332,0.28393635,0.14876045,0.22602114,0.26252612,0.110046715,0.13992104,0.09405728,0.07162224,0.13132337,0.13393064,0.2203098,0.31392413,0.29970264,0.19130823,0.29274756,0.32378188,0.107755445,0.33742115,0.09352702,0.1815831,0.14852403,0.12961753,0.23789425,0.24299605,0.19618122,0.24961022,0.22517483,0.105363354
0.6205594,0.1835382,0.28704983,0.4298573,0.3672966,0.44728255,0.28630954,0.49508697,0.343983,0.41267756,0.29631606,0.41672155,0.30466682,0.17751949,0.32945353,0.25077352,0.373583,0.54133004,0.43392923,0.19740836,0.38560504,0.29945529,0.3565992,0.4354524,0.2777487,0.4751741,0.28920856,0.3117097,0.2013064,0.31963223,0.23884442,0.28285322,0.38929394,0.2818752,0.23868975,0.37172532,0.29831827,0.27484405,0.16424228,0.24606463,0.5301295,0.36328158,0.39541036,0.27042258,0.2943468,0.29710355,0.40482384,0.28719658,0.26512784,0.3367463,0.41464978,0.2625322,0.45084232,0.24731082,0.25264657,0.35441026,0.27527112,0.26116025,0.25433722,0.15401179,0.27086058,0.3972443,0.2767339,0.25105885,0.3630444,0.26416764,0.2133954,0.35228685,0.25360805,0.52226436,0.2776142,0.34837264,0.2514677,0.3423094,0.2679043,0.38620585,0.24173374,0.14599502,0.22738457,0.5197619,0.3696333,0.20467196,0.37107778,0.51924217,0.35471252,0.25576657,0.18928874,0.2003184,0.33974436,0.23989987,0.22567321,0.23797598,0.5177546,0.31720167,0.39654487,0.24454983,0.43555245,0.18613446,0.19775422,0.3363362,0.2540969,0.16167398,0.102229975,0.2232804,0.1779536,0.38274717,0.25814337,0.23044355,0.36365774,0.27370816,0.3302211,0.31989467,0.19227222,0.3809024,0.40004036,0.2524766,0.24658631,0.22845544,0.32238734,0.15081492,0.5131765,0.3084882,0.38721624,0.23644388,0.42707533,0.24026643,0.34105778,0.24297479,0.29747868,0.2354761,0.2721619,0.2930901,0.24157432,0.2172829,0.22230045,0.21839024,0.13172162,0.09531766,0.25158635,0.50963223,0.34881803,0.16049595,0.40423217,0.27217495,0.17929216,0.34404323,0.22987255,0.2130227,0.15923809,0.19656868,0.37161914,0.2274643,0.21439917,0.33244574,0.24581368,0.23225309
0.44832993,0.23391086,0.27335885,0.3867643,0.25635773,0.32386565,0.26513392,0.30520436,0.26776332,0.32137972,0.29078677,0.30590478,0.34127837,0.30517954,0.30223355,0.27578357,0.2929003,0.43581185,0.34653693,0.30375817,0.3008819,0.34281775,0.27465484,0.35024282,0.29521856,0.32884836,0.32182488,0.26495996,0.33457804,0.32023478,0.24518996,0.33021602,0.30926135,0.2714026,0.24150807,0.33663937,0.30556986,0.33492875,0.27817652,0.30724993,0.44074544,0.3203257,0.29354343,0.3259204,0.29337573,0.29156384,0.3749549,0.30332327,0.3325224,0.23100331,0.29652366,0.24888699,0.3046709,0.30405664,0.21198522,0.34785444,0.27767986,0.1935091,0.27244702,0.2364146,0.30077225,0.35723644,0.29371122,0.32363397,0.2984349,0.2502566,0.22358887,0.31768307,0.26482138,0.41215974,0.3065797,0.36010718,0.3289633,0.26739663,0.27973023,0.31993577,0.2708195,0.22879931,0.26270023,0.3958714,0.26678383,0.21382648,0.2813109,0.39884013,0.28567532,0.23201898,0.2501187,0.1920107,0.32500035,0.23722324,0.26987106,0.3127058,0.395704,0.208402,0.2558816,0.2030665,0.26252282,0.25388488,0.20474224,0.3431353,0.28905967,0.2644012,0.22683765,0.34229964,0.25209454,0.33964288,0.26975152,0.29561922,0.22249894,0.2295716,0.2709321,0.28440845,0.20869328,0.33208835,0.34282643,0.1593019,0.20456739,0.27176556,0.279874,0.20171897,0.36933154,0.18633024,0.23366398,0.18343124,0.24295609,0.196564,0.25444528,0.22179557,0.27698413,0.269966,0.30827665,0.31265858,0.27070707,0.25513682,0.16220951,0.25359938,0.20899925,0.18543594,0.21907234,0.36823565,0.23529813,0.2037343,0.20877612,0.19736822,0.15749533,0.25065067,0.179946,0.19214846,0.1600511,0.1972148,0.30365536,0.21993026,0.23934785,0.2306293,0.19441149,0.24374045
0.32036403,0.40497875,0.3748259,0.5494797,0.4968567,0.43535617,0.39012918,0.48714176,0.3418784,0.47965693,0.37664816,0.5136512,0.30043852,0.3903968,0.42605084,0.37390447,0.4801755,0.60708195,0.52937305,0.27813146,0.48048854,0.29873517,0.5032831,0.42623878,0.3806877,0.48646164,0.2981022,0.33745608,0.43265644,0.4828117,0.4458834,0.40203387,0.47720224,0.3696588,0.34701613,0.53239614,0.3551716,0.48089024,0.38786346,0.40086994,0.6080962,0.48259875,0.5205229,0.41167507,0.33504653,0.4689994,0.55454874,0.51203537,0.40339217,0.5066312,0.42259184,0.37676638,0.4931883,0.40639552,0.40753233,0.5317624,0.3578984,0.3881962,0.3027123,0.38744816,0.47361788,0.5584059,0.5148521,0.40526003,0.48779726,0.3673798,0.3505425,0.53604066,0.379675,0.60537934,0.43292853,0.5351625,0.40715298,0.4930794,0.36044732,0.53811574,0.30093908,0.37722266,0.44671392,0.60746497,0.5253351,0.36266986,0.5288467,0.6098113,0.4883529,0.365072,0.33106205,0.38501638,0.53529483,0.3827633,0.42210907,0.4075198,0.61225545,0.51114076,0.42447194,0.3742529,0.50608546,0.33568585,0.38696226,0.53969544,0.36753586,0.40126774,0.3978389,0.49084136,0.41526452,0.56621504,0.5254326,0.40955818,0.5375622,0.3978611,0.4783457,0.44689953,0.34991884,0.55986553,0.57682157,0.33674085,0.35242918,0.40630087,0.5225911,0.37715667,0.6100856,0.5046258,0.42227915,0.37165004,0.5010172,0.34563714,0.48593983,0.3608532,0.5085839,0.3731466,0.50954086,0.5220783,0.35918155,0.35017544,0.35246915,0.2988114,0.37393013,0.38454425,0.4345217,0.6091389,0.52180666,0.4013432,0.54256797,0.38461462,0.33542237,0.53245705,0.33205742,0.39542302,0.39380246,0.35370165,0.552142,0.44586906,0.39101943,0.44529632,0.43081754,0.3481252
0.4610562,0.43133903,0.44585806,0.59519696,0.5665825,0.5225579,0.47972804,0.5696279,0.4550389,0.5726967,0.4764516,0.5730571,0.4712875,0.4324289,0.47268814,0.42862114,0.52221805,0.6671693,0.56773186,0.4025432,0.54319227,0.47644302,0.57340693,0.5288056,0.482572,0.57890713,0.47420254,0.46536654,0.48409933,0.48798195,0.4867028,0.39462945,0.5796082,0.47999844,0.41527802,0.55711687,0.54124343,0.5324311,0.43160895,0.44822344,0.6685593,0.53789836,0.57123756,0.44885248,0.45833814,0.50286245,0.60119164,0.54095405,0.38084328,0.56681997,0.5231848,0.4810735,0.5684819,0.41766474,0.49017355,0.554066,0.52039665,0.46166322,0.45873347,0.42631283,0.49044523,0.5974592,0.53741115,0.37836197,0.56049526,0.470398,0.3977815,0.5419356,0.39023134,0.66354966,0.4925645,0.5477155,0.3729131,0.51938844,0.50848144,0.56262,0.4569766,0.42702276,0.48686785,0.6664516,0.56443596,0.4251847,0.5520405,0.6667263,0.56887686,0.47377142,0.4360391,0.4383467,0.55662835,0.39537987,0.4552537,0.38033515,0.6666206,0.56841815,0.52306193,0.47969747,0.56736493,0.4318661,0.43825898,0.5569816,0.5245365,0.47852486,0.36300698,0.4522077,0.41470888,0.5999836,0.541256,0.37962627,0.5687372,0.4419125,0.50893885,0.5470909,0.40562004,0.60247445,0.60186356,0.4736131,0.47871435,0.38351226,0.57541764,0.40829042,0.67298305,0.57948244,0.53050154,0.48385665,0.57772064,0.46039563,0.57619864,0.4763593,0.55715805,0.41584605,0.5046084,0.54247683,0.5247781,0.42905936,0.44745985,0.46189484,0.4248611,0.35780326,0.47450885,0.66387206,0.5631685,0.44102877,0.5955501,0.4658952,0.40212938,0.55300015,0.45570529,0.42933613,0.45513406,0.40818852,0.6027127,0.50437504,0.382876,0.54407763,0.50640196,0.53705865
