0.09316195,0.10328428,0.16259786,0.10533235,0.044176888,0.10591297,0.06678406,0.07802943,0.03280741,0.059239246,0.03597561,0.07859651,0.07338391,0.06542108,0.04373697,0.054120507,0.10424753
0.21122727,0.11031927,0.10513952,0.11857735,0.066338755,0.04145819,0.05640187,0.09267248,0.105584726,0.07181429,0.087171935,0.09095008,0.11841264,0.078173,0.0945066,0.10592846,0.13925512
0.1752496,0.10527235,0.05482673,0.078513965,0.047147013,0.052525412,0.032957334,0.18630856,0.23768818,0.048312966,0.089707516,0.039415665,0.060067866,0.06805639,0.07828055,0.11630665,0.16438974
0.11724869,0.158121,0.14765525,0.12476459,0.07515874,0.114368424,0.08587916,0.14179973,0.09773591,0.070385605,0.08731861,0.07172402,0.11664251,0.103163294,0.08228295,0.12087461,0.14764972
0.013285726,0.040389977,0.010430513,0.039269235,0.054472513,0.032420184,0.043718442,0.05559944,0.028418375,0.011671222,0.21133816,0.18332107,0.14381815,0.051882163,0.08729429,0.042652726,0.094470136
0.096768275,0.16435184,0.27265722,0.28338298,0.25666675,0.21943937,0.30419225,0.32569784,0.20964333,0.21637191,0.2971316,0.43040016,0.30164132,0.38030687,0.37797397,0.5245654,0.17550203
0.06710686,0.10513092,0.122249275,0.16776353,0.15624262,0.2540206,0.16358763,0.29569748,0.21558705,0.22351603,0.20993401,0.22427115,0.21234575,0.28284493,0.1867035,0.23772697,0.18249664
0.22147241,0.25978297,0.27147588,0.23837681,0.36300832,0.17511751,0.19061309,0.57422495,0.3310842,0.4535998,0.17158851,0.35198018,0.44587293,0.56665325,0.3266707,0.6327024,0.50023097
0.12419752,0.21343382,0.07174777,0.1188696,0.026348615,0.045332495,0.039444078,0.11827202,0.060101792,0.05283755,0.102517195,0.111135036,0.1117026,0.10268774,0.05063013,0.20028508,0.09246988
0.039691135,0.008266729,0.02971557,0.012299807,0.001016915,0.005206682,0.001640696,0.004588103,0.0063126995,0.010496366,0.0058309087,0.025750224,0.013177724,0.016822396,0.010227261,0.0074233743,0.044444032
