0.22894453,0.22118483,0.22789636,0.22417127,0.19731303,0.22169223,0.1945445,0.19551381,0.21383446,0.21002842,0.22019698,0.15998344,0.19226688,0.20613106,0.2263837,0.2122028
0.06866853,0.108549654,0.09820153,0.16741693,0.0702396,0.088585645,0.0429606,0.07003974,0.063256145,0.06470395,0.074346796,0.060111824,0.06888704,0.08499601,0.073501304,0.053575866
0.049053177,0.07786835,0.05908482,0.09897764,0.0400882,0.04978724,0.054191276,0.03463575,0.033459637,0.056284156,0.06423407,0.049327895,0.16624115,0.12673078,0.14742704,0.05085455
0.079148136,0.08838889,0.09326673,0.11691648,0.06536524,0.059175186,0.05019476,0.06295433,0.074886024,0.07687955,0.085924186,0.07685793,0.100999705,0.099575356,0.11837947,0.069279715
0.044351388,0.10053796,0.10138777,0.14754775,0.08206443,0.085277416,0.085187435,0.07101182,0.058678944,0.05968931,0.10108019,0.096334316,0.19216323,0.18588865,0.18590434,0.14945757
0.128272,0.14425485,0.08358909,0.15268266,0.08398364,0.083730906,0.07713021,0.043872435,0.07502573,0.050110817,0.054277617,0.09865468,0.13205159,0.15779307,0.13526715,0.09783474
0.06779111,0.09937187,0.079148374,0.13025372,0.08399013,0.056532122,0.05396275,0.038781304,0.05069122,0.067934565,0.063367456,0.071860254,0.13818322,0.10628343,0.14927466,0.06957229
0.09664356,0.08663049,0.096290044,0.11996217,0.07062901,0.07944441,0.07972984,0.07014813,0.058623634,0.0812088,0.07127462,0.11243679,0.2476535,0.21850605,0.24146496,0.13595448
0.076533824,0.07783221,0.049769457,0.16895086,0.048446186,0.06836982,0.07715742,0.082080886,0.09098733,0.064723,0.050349552,0.08475165,0.25080097,0.18091805,0.24221125,0.17069408
0.1668492,0.14570995,0.10260358,0.14948593,0.12395854,0.06714488,0.07959962,0.08840998,0.09096364,0.1427936,0.10802633,0.18169111,0.29253793,0.25830135,0.2396735,0.19985217
0.10300632,0.1561801,0.105165236,0.10104436,0.13455662,0.076271325,0.083426714,0.060242344,0.1042759,0.07467418,0.12881726,0.15456608,0.18923897,0.16884585,0.120934956,0.17602313
0.10214396,0.18521534,0.12076739,0.13730083,0.18186146,0.09222697,0.08677457,0.06354894,0.08398125,0.051543955,0.18953389,0.25347078,0.26039487,0.23531994,0.28558385,0.19626805
