step,per_step_all,per_step_mid
0,0.10862995,0.113443784
1,0.14482358,0.16061822
2,0.14190999,0.15493922
3,0.18067916,0.21112062
4,0.10308968,0.10764353
5,0.13736099,0.160108
6,0.1240862,0.14353386
7,0.14699729,0.17561674
8,0.17608514,0.21470171
9,0.1813256,0.21985154
10,0.19947027,0.2161352
11,0.20529379,0.22753261
12,0.19792342,0.20462528
13,0.14507721,0.14953361
14,0.1073203,0.11092873
15,0.103821255,0.09928996
16,0.104869545,0.104892805
17,0.097962014,0.096500866
18,0.10172947,0.10284141
19,0.088971466,0.08987544
20,0.092344195,0.097310945
21,0.0781954,0.06979137
22,0.081533484,0.076781504
23,0.08668051,0.08777388
24,0.08517361,0.07938289
25,0.0645888,0.049368247
26,0.0704477,0.062681064
27,0.07241372,0.06564829
28,0.05906606,0.04804412
29,0.062250145,0.05648277
30,0.076716274,0.06769809
31,0.056270443,0.044502977
32,0.06450547,0.05843197
33,0.070898026,0.06717613
34,0.06304763,0.05898408
35,0.07264795,0.069805376
36,0.056140788,0.04599445
37,0.051399335,0.04068879
38,0.07254548,0.07150385
39,0.070306726,0.067191735
40,0.057241403,0.052825425
41,0.06859026,0.0662116
42,0.066649646,0.06290794
43,0.076170735,0.06868978
44,0.057327896,0.046131905
45,0.07828673,0.07788687
46,0.102893785,0.10437787
