0.3086102,0.3841439,0.39851528,0.34991944,0.46750325,0.40288585,0.4012284,0.37043417,0.37744588,0.40748864,0.383559,0.42875,0.40054286,0.39545587,0.38862807,0.41067755,0.3573736,0.36304444,0.5373423,0.40746897,0.37296826,0.3943688,0.43069455,0.39002857,0.39667594,0.4050465,0.5415637,0.39175326,0.38062304,0.37251166,0.40445513,0.4493574,0.37741902,0.4288362,0.3703914,0.54157853,0.37589788,0.4077121,0.4241122,0.41590792,0.35830986,0.47763386,0.4176118,0.39549667,0.3865404,0.38237494,0.38116556,0.37056816,0.3499946,0.35821968,0.35557956,0.3800553,0.5392196,0.3971566,0.41912442,0.38550052,0.363339,0.42490318,0.5385208,0.43862516,0.3914899,0.39883968
0.054779813,0.08808254,0.09947923,0.06417227,0.06984404,0.07946557,0.061696935,0.070076,0.06409527,0.07187122,0.054250393,0.06549749,0.057124287,0.035355695,0.04618243,0.05058025,0.0649738,0.07846853,0.057168406,0.07267943,0.052163202,0.06543447,0.053833928,0.04334128,0.042515814,0.042795766,0.04824005,0.046873413,0.03961095,0.052123435,0.053764924,0.06527893,0.02924413,0.05485946,0.03090512,0.04468265,0.0527938,0.046509437,0.0710691,0.089265674,0.051884957,0.062095545,0.061231308,0.04938719,0.03193138,0.032805882,0.04247129,0.05432184,0.054592997,0.059199534,0.054888923,0.062114004,0.04274694,0.05312243,0.0567599,0.043197088,0.04953181,0.05464595,0.035380848,0.04527532,0.02780317,0.04219101
0.049416263,0.06972316,0.054172475,0.061570078,0.05711949,0.050773114,0.034057263,0.032692783,0.052623663,0.034580488,0.029322997,0.03397018,0.03238202,0.030063957,0.0315342,0.03448622,0.037942145,0.027405672,0.037710268,0.04908781,0.03141737,0.036679693,0.033175223,0.035672378,0.029360846,0.03417943,0.04476458,0.029360382,0.028665008,0.032472145,0.026121601,0.040041324,0.025495559,0.024523541,0.023337971,0.039498575,0.025591582,0.032850184,0.05246142,0.03659446,0.033497788,0.040620565,0.03582929,0.033366226,0.03714573,0.027420554,0.02840903,0.040507138,0.020810017,0.022512477,0.020295445,0.03337768,0.034169693,0.04027216,0.025512911,0.03025049,0.021306895,0.033846136,0.02898773,0.025762174,0.022418004,0.031223897
0.059028953,0.059436474,0.058291897,0.07366566,0.08562198,0.056636665,0.049853288,0.052722313,0.07416545,0.057737757,0.032738246,0.03354351,0.042192407,0.02779923,0.031941198,0.048606794,0.09499434,0.05095654,0.054975122,0.049895614,0.031769376,0.05362147,0.046689343,0.04302774,0.059486423,0.054313038,0.053003393,0.032794476,0.030028896,0.048181027,0.067198485,0.07434676,0.03598547,0.05243446,0.039531965,0.0515311,0.026123285,0.04306071,0.043857165,0.04747633,0.040060423,0.052523278,0.055308208,0.03689518,0.034677893,0.03521169,0.042990744,0.058147047,0.050860725,0.043821067,0.04909832,0.041630533,0.060752943,0.035463203,0.034651056,0.023975562,0.03901396,0.05913411,0.05895891,0.04697548,0.044696826,0.038612243
0.05380754,0.08693491,0.10277584,0.056205176,0.100682504,0.06384876,0.04484657,0.03410159,0.05052311,0.042107068,0.037281986,0.03737772,0.043539368,0.022856658,0.03113744,0.050088514,0.051707067,0.040758923,0.026403371,0.04030198,0.025326474,0.0285483,0.03243443,0.033746265,0.033817146,0.021610867,0.025437169,0.024963923,0.025103508,0.021368396,0.024968661,0.044172283,0.029276652,0.034812354,0.02430648,0.03455983,0.035751183,0.036499694,0.040790275,0.04996209,0.041633237,0.05226031,0.036751043,0.0501645,0.034907483,0.038741767,0.03838328,0.034239627,0.026908834,0.026198078,0.029799573,0.027775206,0.04844122,0.03254573,0.03854476,0.029280448,0.025839226,0.030721942,0.029996525,0.042605214,0.035214774,0.03796446
0.09224695,0.106230736,0.061930217,0.061877362,0.084555626,0.0834223,0.042785972,0.040339086,0.043361068,0.037603073,0.043895453,0.032112658,0.031442787,0.034931473,0.023004442,0.045081504,0.02841309,0.035356574,0.030833207,0.023806952,0.031502064,0.024369488,0.033718213,0.025920117,0.02464122,0.02219717,0.026299966,0.013607138,0.029088229,0.026397845,0.039916657,0.022655029,0.019541238,0.034443952,0.032767244,0.03468919,0.027707525,0.051148802,0.05724448,0.023411937,0.02579555,0.036591187,0.034409516,0.017608276,0.020721002,0.020473085,0.031954765,0.03293997,0.02391068,0.0216938,0.04152087,0.030806791,0.060786113,0.032878272,0.025726914,0.012793492,0.030102754,0.025650777,0.022340223,0.02385592,0.016720466,0.046496987
0.091060266,0.12138358,0.050534323,0.058730155,0.05045987,0.05719561,0.038443908,0.03571271,0.05847563,0.032759786,0.05910562,0.06449351,0.033685323,0.06837251,0.037778147,0.036388487,0.02909048,0.033598837,0.050494235,0.032695852,0.0347068,0.02700914,0.050904807,0.02938867,0.033644594,0.02457451,0.04013466,0.018745381,0.035616655,0.03201957,0.04674854,0.04612967,0.037842218,0.032660443,0.03357351,0.04100763,0.041295964,0.046062537,0.07821649,0.027337784,0.04352823,0.038085796,0.057172135,0.030570285,0.0321908,0.03894289,0.031673614,0.047534425,0.036502562,0.037124928,0.05205351,0.03595291,0.06301166,0.041420378,0.03691981,0.04687882,0.039605282,0.041397728,0.06804911,0.0310171,0.03215643,0.061388202
0.14802094,0.12982512,0.05795807,0.081226066,0.08303713,0.05455261,0.03975212,0.07238358,0.047558993,0.038388863,0.032837544,0.036543094,0.03273722,0.10245943,0.028665356,0.051461097,0.02764244,0.057488788,0.043338068,0.039144494,0.047800947,0.031217141,0.024612185,0.01601224,0.022419937,0.024009064,0.024303662,0.019720925,0.024804458,0.04074574,0.03133818,0.020759491,0.018574174,0.018953305,0.019497234,0.05502994,0.026268702,0.03980294,0.09241015,0.024583206,0.04203566,0.051135086,0.040093347,0.03984193,0.034411162,0.04426995,0.053614713,0.037949383,0.03451995,0.031163156,0.056384016,0.024507042,0.039219934,0.026802845,0.04416897,0.03664998,0.03592142,0.03624481,0.03639389,0.031498685,0.023869755,0.046954196
0.118328854,0.09720826,0.045294557,0.067014255,0.046667725,0.046650603,0.030648222,0.055319466,0.040957183,0.024175316,0.033845894,0.04398621,0.050838683,0.10979107,0.032641433,0.05790341,0.026159234,0.04864523,0.032682247,0.028050136,0.030532485,0.03238964,0.028236933,0.028413683,0.030066924,0.028957104,0.031311885,0.031678848,0.0381061,0.0520794,0.033443015,0.032551803,0.044173937,0.037695855,0.026052263,0.02918775,0.033520475,0.06267952,0.061644353,0.025263939,0.039489895,0.038601354,0.0305245,0.029338911,0.030548142,0.030523796,0.038250253,0.045683533,0.025631368,0.027803035,0.07049635,0.03662963,0.02845397,0.013916963,0.018374832,0.021557674,0.023401866,0.023658367,0.01907814,0.019605007,0.030104522,0.060077127
0.21384406,0.13736612,0.041798353,0.10942249,0.08153528,0.05067712,0.03048696,0.086111054,0.03369441,0.021629669,0.03827676,0.03366348,0.03085771,0.1344942,0.02482274,0.10268408,0.021939665,0.054659,0.034489505,0.021132078,0.035392497,0.026381664,0.016767835,0.019919489,0.024191529,0.020631226,0.024435349,0.021297935,0.033306465,0.023317847,0.022409145,0.019108538,0.018010639,0.021177556,0.014730805,0.030475557,0.03286971,0.070181936,0.1723823,0.016388476,0.030884486,0.045559064,0.057523403,0.02506848,0.031130388,0.037404075,0.060448885,0.04624871,0.025262902,0.02745673,0.092332624,0.03800667,0.042637423,0.027942823,0.02086015,0.020162722,0.028082032,0.02666323,0.028421765,0.028151086,0.03453053,0.05010111
