step,head_agreement
0,
1,0.27590686
2,0.3650747
3,0.23854409
4,0.4112852
5,0.45885566
6,0.53211516
7,0.40221253
8,0.5375153
9,0.56685597
10,0.45553833
11,0.54782766
12,0.55575794
13,0.36210603
14,0.5580815
15,0.31393176
16,0.39690486
17,0.31910503
18,0.69066113
19,0.5157532
20,0.4961992
21,0.48744863
22,0.56912875
23,0.5271305
24,0.52780706
25,0.5305092
26,0.6896826
27,0.48788047
28,0.48189646
29,0.4750712
30,0.52212435
31,0.5974034
32,0.5213114
33,0.56073815
34,0.52694005
35,0.69843346
36,0.50153387
37,0.27611247
38,0.371261
39,0.44623595
40,0.3357865
41,0.4737635
42,0.47634858
43,0.51774526
44,0.5396767
45,0.40967917
46,0.3989828
47,0.37805632
48,0.3894796
49,0.4007388
50,0.3355164
51,0.52265805
52,0.6588043
53,0.51511437
54,0.5298006
55,0.5006424
56,0.5106243
57,0.5847373
58,0.7181239
59,0.5870555
60,0.44949728
61,0.28677598
