step,entropy
0,
1,0.057095382
2,0.16636813
3,1.0874332
4,1.1233091
5,0.10399908
6,0.4350657
7,0.79316044
8,0.0002400685
9,0.11971035
10,0.54267883
11,0.84007066
12,0.07306634
13,0.004632841
14,0.209963
15,0.41286927
16,1.0128838
17,1.3958913
18,1.502082
19,0.09364021
20,1.521659
21,1.7026854
22,0.09992181
23,0.081014134
24,0.42344755
25,0.00093231164
26,0.6274563
27,1.1467726
28,2.6374161
29,1.1817666
30,0.9741216
31,0.059741408
32,0.70007277
33,0.0030037928
34,0.51423925
35,0.08992272
36,0.005940156
37,1.0469061
38,0.09231126
39,0.6331445
40,1.8947368
41,0.7466025
42,0.02717528
43,0.099270955
44,0.6150743
45,0.80669487
46,0.7183179
47,0.65200067
48,1.9199097
49,1.8023317
50,0.0011931496
51,0.05559685
52,0.005870226
53,1.1352851
54,0.0039135264
55,1.5915208
56,1.7896593
57,0.25080648
58,1.6137974
59,0.7818848
60,0.73830724
61,1.209901
